,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
129,T124,T124,Jerry Kelly,90,4.07,610,150
130,T124,T124,Cliff Kresge,78,4.07,777,191
131,T124,T124,Jeff Maggert,79,4.07,790,194
132,T124,T124,Billy Mayfair,83,4.07,668,164
133,T124,T124,Aron Price,89,4.07,822,202
134,T124,T124,Charles Warren,63,4.07,553,136
135,T124,T124,Matt Weibring,65,4.07,444,109
136,T137,T137,Martin Laird,72,4.08,644,158
137,T137,T137,Leif Olson,51,4.08,531,130
138,T137,T137,Ted Purdy,101,4.08,974,239
139,T140,T140,Alex Cejka,82,4.09,838,205
140,T140,T140,Ben Crane,93,4.09,785,192
141,T140,T140,Padraig Harrington,66,4.09,683,167
142,T140,T140,Peter Lonard,86,4.09,1153,282
143,T140,T140,Tom Pernice Jr.,82,4.09,997,244
144,T140,T140,Brett Quigley,92,4.09,573,140
145,T140,T140,Vijay Singh,71,4.09,777,190
146,T140,T140,Kevin Stadler,65,4.09,446,109
147,T148,T148,K.J. Choi,65,4.1,344,84
148,T148,T148,Richard Johnson,85,4.1,599,146
149,T148,T148,Kent Jones,73,4.1,611,149
150,T148,T148,Rocco Mediate,79,4.1,504,123
151,T148,T148,Darron Stiles,52,4.1,636,155
152,T148,T148,Kirk Triplett,60,4.1,512,125
153,T148,T148,Brian Vranesh,51,4.1,414,101
154,T148,T148,Gary Woodland,53,4.1,632,154
155,T156,T156,Robert Allenby,71,4.11,407,99
156,T156,T156,Rich Beem,77,4.11,609,148
157,T156,T156,Fred Couples,54,4.11,661,161
158,T156,T156,Ryuji Imada,85,4.11,707,172
159,T156,T156,Bryce Molder,69,4.11,592,144
160,T156,T156,Boo Weekley,79,4.11,551,134
161,T162,T162,Luke Donald,79,4.12,276,67
162,T162,T162,Geoff Ogilvy,78,4.12,676,164
163,T162,T162,Jay Williamson,69,4.12,779,189
164,T165,T165,Brendon de Jonge,90,4.13,854,207
165,T165,T165,Ryan Moore,89,4.13,582,141
166,T165,T165,Jeff Overton,92,4.13,879,213
167,T165,T165,Brendon Todd,53,4.13,719,174
168,T165,T165,Peter Tomasulo,61,4.13,784,190
169,T165,T165,Dean Wilson,81,4.13,802,194
170,T171,T171,Bart Bryant,58,4.14,472,114
171,T171,T171,Jason Gore,74,4.14,601,145
172,T173,T173,David Duval,56,4.15,485,117
173,T173,T173,Todd Hamilton,83,4.15,893,215
174,175,175,Matt Bettencourt,98,4.17,609,146
175,T176,T176,Mark Calcavecchia,72,4.18,568,136
176,T176,T176,Adam Scott,53,4.18,539,129
177,T176,T176,Jimmy Walker,74,4.18,280,67
178,T179,T179,Eric Axley,71,4.19,633,151
179,T179,T179,Ben Curtis,63,4.19,465,111
180,T179,T179,Parker McLachlin,71,4.19,796,190
181,T179,T179,Rick Price,54,4.19,745,178
182,183,183,J.B. Holmes,74,4.22,376,89
183,184,184,Greg Kraft,51,4.28,535,125
