,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
91,T81,T81,Kirk Triplett,60,3.07,344,112
92,T81,T81,Camilo Villegas,76,3.07,458,149
93,T81,T81,Nick Watney,86,3.07,608,198
94,T95,T95,Brad Adamonis,70,3.08,388,126
95,T95,T95,Brian Bateman,55,3.08,327,106
96,T95,T95,Chad Campbell,90,3.08,483,157
97,T95,T95,Alex Cejka,82,3.08,518,168
98,T95,T95,Jim Furyk,86,3.08,570,185
99,T95,T95,Charley Hoffman,97,3.08,625,203
100,T95,T95,Greg Kraft,51,3.08,271,88
101,T95,T95,Kevin Na,91,3.08,612,199
102,T95,T95,Rod Pampling,72,3.08,471,153
103,T95,T95,Chez Reavie,81,3.08,419,136
104,T95,T95,John Senden,100,3.08,644,209
105,T95,T95,Heath Slocum,95,3.08,532,173
106,T95,T95,Charles Warren,63,3.08,363,118
107,T108,T108,Woody Austin,84,3.09,516,167
108,T108,T108,Mark Calcavecchia,72,3.09,389,126
109,T108,T108,Brendon de Jonge,90,3.09,529,171
110,T108,T108,Joe Durant,62,3.09,368,119
111,T108,T108,J.B. Holmes,74,3.09,445,144
112,T108,T108,Charles Howell III,99,3.09,615,199
113,T108,T108,Tom Lehman,55,3.09,306,99
114,T108,T108,Sean O'Hair,80,3.09,532,172
115,T108,T108,Joe Ogilvie,85,3.09,544,176
116,T108,T108,Rory Sabbatini,81,3.09,534,173
117,T108,T108,Webb Simpson,94,3.09,590,191
118,T108,T108,Vaughn Taylor,88,3.09,562,182
119,T108,T108,Brian Vranesh,51,3.09,278,90
120,T108,T108,Mark Wilson,99,3.09,631,204
121,T122,T122,Tommy Armour III,58,3.1,344,111
122,T122,T122,Rich Beem,77,3.1,465,150
123,T122,T122,Fred Couples,54,3.1,353,114
124,T122,T122,Ken Duke,87,3.1,480,155
125,T122,T122,David Duval,56,3.1,366,118
126,T122,T122,Steve Elkington,70,3.1,409,132
127,T122,T122,Sergio Garcia,59,3.1,385,124
128,T122,T122,Martin Laird,72,3.1,484,156
129,T122,T122,Rick Price,54,3.1,329,106
130,T122,T122,Ted Purdy,101,3.1,611,197
131,T122,T122,Vijay Singh,71,3.1,415,134
132,T122,T122,Marc Turnesa,77,3.1,456,147
133,T122,T122,Y.E. Yang,83,3.1,511,165
134,T135,T135,Eric Axley,71,3.11,407,131
135,T135,T135,Jason Bohn,88,3.11,504,162
136,T135,T135,Ben Curtis,63,3.11,361,116
137,T135,T135,Mathew Goggin,76,3.11,454,146
138,T135,T135,Bill Haas,91,3.11,606,195
139,T135,T135,Kevin Sutherland,96,3.11,497,160
140,T135,T135,Peter Tomasulo,61,3.11,404,130
141,T135,T135,Charlie Wi,92,3.11,612,197
142,T143,T143,Lucas Glover,93,3.12,680,218
143,T143,T143,Todd Hamilton,83,3.12,514,165
144,T143,T143,Dustin Johnson,85,3.12,577,185
145,T143,T143,Bill Lunde,83,3.12,459,147
146,T143,T143,Troy Matteson,95,3.12,602,193
147,T143,T143,Greg Owen,97,3.12,608,195
148,T143,T143,Kevin Streelman,97,3.12,611,196
149,T143,T143,Nicholas Thompson,96,3.12,533,171
150,T143,T143,Brendon Todd,53,3.12,331,106
151,T143,T143,Bubba Watson,73,3.12,471,151
152,T153,T153,Stuart Appleby,79,3.13,498,159
153,T153,T153,Aaron Baddeley,66,3.13,363,116
154,T153,T153,Padraig Harrington,66,3.13,425,136
155,T153,T153,Marc Leishman,91,3.13,572,183
156,T153,T153,Steve Lowery,83,3.13,407,130
157,T153,T153,Will MacKenzie,69,3.13,441,141
158,T153,T153,Jeff Maggert,79,3.13,517,165
159,T153,T153,Scott Piercy,85,3.13,611,195
160,T153,T153,John Rollins,92,3.13,595,190
161,T153,T153,D.J. Trahan,96,3.13,576,184
162,T163,T163,Michael Allen,73,3.14,508,162
163,T163,T163,Stewart Cink,79,3.14,461,147
164,T163,T163,Anthony Kim,76,3.14,515,164
165,T163,T163,Geoff Ogilvy,78,3.14,493,157
166,T163,T163,Pat Perez,74,3.14,486,155
167,T163,T163,Carl Pettersson,86,3.14,540,172
168,T163,T163,Adam Scott,53,3.14,323,103
169,T163,T163,Brandt Snedeker,81,3.14,518,165
170,T171,T171,Jonathan Byrd,89,3.15,579,184
171,T171,T171,Leif Olson,51,3.15,318,101
172,T173,T173,Ian Poulter,59,3.16,442,140
173,T173,T173,Boo Weekley,79,3.16,512,162
174,T175,T175,Bob Estes,78,3.17,491,155
175,T175,T175,Kent Jones,73,3.17,441,139
176,177,177,Brad Faxon,59,3.18,343,108
177,T178,T178,Ben Crane,93,3.19,583,183
178,T178,T178,George McNeill,82,3.19,492,154
179,T178,T178,Justin Rose,71,3.19,434,136
180,T181,T181,Glen Day,79,3.2,540,169
181,T181,T181,Derek Fathauer,63,3.2,407,127
182,T181,T181,Parker McLachlin,71,3.2,393,123
183,184,184,Andres Romero,58,3.21,302,94
