,Tenth_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_1_Scoring_Average_AVG,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
119,T120,T120,Fred Couples,71.29,499,7
120,T120,T120,David Duval,71.29,499,7
121,T122,T122,Brian Bateman,71.33,428,6
122,T122,T122,Zach Johnson,71.33,428,6
123,T122,T122,Chris Stroud,71.33,642,9
124,T122,T122,Dean Wilson,71.33,642,9
125,T126,T126,Martin Laird,71.4,357,5
126,T126,T126,Casey Wittenberg,71.4,357,5
127,128,128,Peter Lonard,71.5,858,12
128,129,129,Chris Riley,71.56,644,9
129,T130,T130,Davis Love III,71.57,501,7
130,T130,T130,George McNeill,71.57,501,7
131,132,132,Brian Davis,71.63,573,8
132,133,133,Pat Perez,71.67,215,3
133,134,134,Chad Campbell,71.71,502,7
134,T135,T135,Ryuji Imada,71.75,287,4
135,T135,T135,Kevin Streelman,71.75,574,8
136,T137,T137,Jason Dufner,71.8,359,5
137,T137,T137,Charles Warren,71.8,359,5
138,139,139,Kent Jones,71.83,431,6
139,140,140,Ryan Palmer,71.86,503,7
140,T141,T141,Stuart Appleby,72.0,432,6
141,T141,T141,Luke Donald,72.0,144,2
142,T141,T141,Steve Flesch,72.0,432,6
143,T141,T141,Leif Olson,72.0,288,4
144,T141,T141,Rick Price,72.0,576,8
145,T141,T141,Brian Vranesh,72.0,288,4
146,147,147,Parker McLachlin,72.1,721,10
147,T148,T148,Glen Day,72.14,505,7
148,T148,T148,Boo Weekley,72.14,505,7
149,150,150,Jason Gore,72.17,433,6
150,151,151,Bryce Molder,72.2,361,5
151,152,152,Nicholas Thompson,72.38,579,8
152,153,153,John Senden,72.4,362,5
153,154,154,Robert Allenby,72.5,290,4
154,155,155,Todd Hamilton,72.57,508,7
155,T156,T156,K.J. Choi,72.75,291,4
156,T156,T156,John Rollins,72.75,582,8
157,T158,T158,Alex Cejka,72.8,364,5
158,T158,T158,Ernie Els,72.8,364,5
159,T158,T158,Scott Piercy,72.8,364,5
160,T161,T161,Ted Purdy,72.83,437,6
161,T161,T161,Adam Scott,72.83,437,6
162,163,163,Will MacKenzie,72.86,510,7
163,164,164,Sean O'Hair,73.0,73,1
164,165,165,Ryan Moore,73.2,366,5
165,T166,T166,Charley Hoffman,73.25,293,4
166,T166,T166,Carl Pettersson,73.25,293,4
167,T168,T168,Matt Bettencourt,73.5,441,6
168,T168,T168,Daniel Chopra,73.5,294,4
169,T168,T168,Matt Weibring,73.5,294,4
170,T168,T168,Gary Woodland,73.5,294,4
171,172,172,Derek Fathauer,73.6,368,5
172,173,173,J.B. Holmes,73.75,295,4
173,T174,T174,Brad Faxon,74.0,222,3
174,T174,T174,Darron Stiles,74.0,296,4
175,176,176,Peter Tomasulo,74.13,593,8
176,177,177,Greg Kraft,74.14,519,7
177,178,178,Rich Beem,74.2,371,5
178,179,179,Andres Romero,74.33,223,3
179,180,180,Aaron Baddeley,75.0,75,1
180,181,181,Brendon Todd,75.4,377,5
181,182,182,Kris Blanks,75.5,151,2
182,183,183,Kevin Stadler,76.0,76,1
183,184,184,Eric Axley,76.67,230,3
