,Par_3_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_3_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_3_Birdie_or_Better_Leaders_PLAYER NAME,Par_3_Birdie_or_Better_Leaders_ROUNDS,Par_3_Birdie_or_Better_Leaders_%,Par_3_Birdie_or_Better_Leaders_PAR 3 BIRDIES OR BETTER,Par_3_Birdie_or_Better_Leaders_PAR 3 HOLES
76,77,77,Vaughn Taylor,88,13.73,49,357
77,78,78,Derek Fathauer,63,13.62,35,257
78,T79,T79,David Duval,56,13.6,31,228
79,T79,T79,Tim Petrovic,97,13.6,54,397
80,81,81,Mike Weir,85,13.57,46,339
81,82,82,Matt Jones,56,13.54,31,229
82,83,83,Greg Owen,97,13.52,53,392
83,84,84,Brendon Todd,53,13.49,29,215
84,T85,T85,Aaron Baddeley,66,13.46,35,260
85,T85,T85,Chad Campbell,90,13.46,49,364
86,87,87,Ryan Palmer,78,13.42,42,313
87,88,88,Jerry Kelly,90,13.39,49,366
88,T89,T89,Tom Lehman,55,13.33,30,225
89,T89,T89,Davis Love III,89,13.33,46,345
90,91,91,Greg Kraft,51,13.3,27,203
91,92,92,Ted Purdy,101,13.27,54,407
92,T93,T93,Fred Couples,54,13.24,29,219
93,T93,T93,Ken Duke,87,13.24,47,355
94,T93,T93,Parker McLachlin,71,13.24,38,287
95,96,96,J.J. Henry,97,13.23,52,393
96,97,97,Freddie Jacobson,83,13.21,44,333
97,98,98,Mathew Goggin,76,13.2,40,303
98,99,99,Stewart Cink,79,13.19,38,288
99,100,100,Y.E. Yang,83,13.13,44,335
100,101,101,Brian Davis,103,13.1,55,420
101,102,102,Jason Bohn,88,13.09,47,359
102,103,103,Tommy Armour III,58,13.03,31,238
103,104,104,Eric Axley,71,13.01,38,292
104,105,105,Steve Lowery,83,12.98,44,339
105,T106,T106,Brett Quigley,92,12.96,49,378
106,T106,T106,Rory Sabbatini,81,12.96,42,324
107,108,108,John Merrick,91,12.84,47,366
108,109,109,Luke Donald,79,12.83,39,304
109,110,110,Nick Watney,86,12.82,45,351
110,T111,T111,Chris Stroud,88,12.81,46,359
111,T111,T111,Jay Williamson,69,12.81,36,281
112,113,113,Charlie Wi,92,12.8,48,375
113,114,114,Kent Jones,73,12.79,38,297
114,115,115,Nathan Green,104,12.77,54,423
115,116,116,Scott Piercy,85,12.72,44,346
116,T117,T117,Jonathan Byrd,89,12.71,46,362
117,T117,T117,Colt Knost,71,12.71,37,291
118,119,119,Kevin Sutherland,96,12.66,49,387
119,120,120,Bill Haas,91,12.63,47,372
120,121,121,Aron Price,89,12.6,46,365
121,122,122,Ryuji Imada,85,12.57,43,342
122,123,123,Charles Warren,63,12.55,32,255
123,124,124,Richard Johnson,85,12.54,43,343
124,125,125,Jeff Klauk,97,12.53,50,399
125,T126,T126,Ben Curtis,63,12.5,31,248
126,T126,T126,Todd Hamilton,83,12.5,42,336
127,T126,T126,Bubba Watson,73,12.5,37,296
128,129,129,Marc Leishman,91,12.47,46,369
129,130,130,Peter Tomasulo,61,12.4,31,250
130,131,131,Webb Simpson,94,12.34,47,381
131,132,132,Padraig Harrington,66,12.26,32,261
132,133,133,Nick O'Hern,90,12.23,45,368
133,134,134,Nicholas Thompson,96,12.21,48,393
134,135,135,Michael Allen,73,12.2,36,295
135,136,136,David Mathis,82,12.17,41,337
136,137,137,D.J. Trahan,96,12.14,47,387
137,138,138,Scott McCarron,91,12.13,45,371
138,139,139,Jarrod Lyle,65,12.12,32,264
139,140,140,Kevin Stadler,65,12.08,32,265
140,141,141,Jeff Overton,92,12.06,45,373
141,T142,T142,Brian Bateman,55,12.05,27,224
142,T142,T142,Andres Romero,58,12.05,27,224
143,144,144,Ángel Cabrera,55,12.04,26,216
144,145,145,Boo Weekley,79,12.01,37,308
145,146,146,Anthony Kim,76,11.99,35,292
146,T147,T147,Joe Durant,62,11.97,31,259
147,T147,T147,Peter Lonard,86,11.97,42,351
148,149,149,Chris DiMarco,97,11.9,47,395
149,150,150,Rick Price,54,11.76,26,221
150,151,151,Martin Laird,72,11.72,34,290
151,152,152,Stuart Appleby,79,11.71,37,316
152,153,153,Jason Dufner,90,11.65,43,369
153,154,154,Dustin Johnson,85,11.64,39,335
154,155,155,John Senden,100,11.63,47,404
155,156,156,Jim Furyk,86,11.57,39,337
156,157,157,Ernie Els,70,11.54,30,260
157,158,158,Will MacKenzie,69,11.51,32,278
158,159,159,Chez Reavie,81,11.49,37,322
159,160,160,Carl Pettersson,86,11.4,39,342
160,161,161,Ben Crane,93,11.38,43,378
161,T162,T162,K.J. Choi,65,11.37,29,255
162,T162,T162,Darron Stiles,52,11.37,24,211
163,164,164,Bob Estes,78,11.36,36,317
164,165,165,Cliff Kresge,78,11.29,36,319
165,166,166,Rocco Mediate,79,11.18,36,322
166,167,167,Steve Elkington,70,11.03,32,290
167,168,168,Troy Matteson,95,10.82,42,388
168,169,169,Brad Adamonis,70,10.8,31,287
169,170,170,Sergio Garcia,59,10.78,25,232
170,171,171,Heath Slocum,95,10.77,42,390
171,172,172,Jimmy Walker,74,10.6,32,302
172,173,173,Charles Howell III,99,9.98,40,401
173,174,174,Brandt Snedeker,81,9.79,32,327
174,175,175,Retief Goosen,74,9.76,29,297
175,176,176,Adam Scott,53,9.71,20,206
176,177,177,Brad Faxon,59,9.43,23,244
177,178,178,Woody Austin,84,9.36,32,342
178,179,179,Marc Turnesa,77,9.32,29,311
179,180,180,Ricky Barnes,67,9.29,25,269
180,181,181,Rich Beem,77,9.15,29,317
181,T182,T182,Glen Day,79,8.31,27,325
182,T182,T182,John Rollins,92,8.31,31,373
183,184,184,Ian Poulter,59,7.14,16,224
