,Early_Round_4_Scoring_Average_RANK THIS WEEK,Early_Round_4_Scoring_Average_RANK LAST WEEK,Early_Round_4_Scoring_Average_PLAYER NAME,Early_Round_4_Scoring_Average_AVG,Early_Round_4_Scoring_Average_TOTAL STROKES,Early_Round_4_Scoring_Average_TOTAL ROUNDS
58,T58,T58,George McNeill,70.0,560,8
59,T58,T58,Nick Watney,70.0,560,8
60,T58,T58,Mark Wilson,70.0,770,11
61,62,62,Bob Estes,70.14,491,7
62,T63,T63,Joe Durant,70.17,421,6
63,T63,T63,Kevin Na,70.17,421,6
64,T63,T63,Ted Purdy,70.17,842,12
65,T63,T63,Brandt Snedeker,70.17,421,6
66,T67,T67,Glen Day,70.2,351,5
67,T67,T67,Jason Day,70.2,351,5
68,T67,T67,Steve Marino,70.2,351,5
69,70,70,Kenny Perry,70.22,632,9
70,T71,T71,Stephen Ames,70.25,281,4
71,T71,T71,Ryan Moore,70.25,281,4
72,T71,T71,Dean Wilson,70.25,562,8
73,T74,T74,Jeff Klauk,70.29,492,7
74,T74,T74,Scott Sterling,70.29,492,7
75,T74,T74,Bo Van Pelt,70.29,492,7
76,77,77,Peter Lonard,70.33,422,6
77,T78,T78,Todd Hamilton,70.38,563,8
78,T78,T78,Troy Matteson,70.38,563,8
79,T78,T78,Carl Pettersson,70.38,563,8
80,T81,T81,Ángel Cabrera,70.4,352,5
81,T81,T81,Cliff Kresge,70.4,352,5
82,T83,T83,Bill Haas,70.5,282,4
83,T83,T83,Colt Knost,70.5,282,4
84,T83,T83,Tag Ridings,70.5,141,2
85,86,86,Patrick Sheehan,70.57,494,7
86,T87,T87,Brad Adamonis,70.67,424,6
87,T87,T87,Steve Elkington,70.67,636,9
88,T87,T87,Kent Jones,70.67,636,9
89,T87,T87,David Mathis,70.67,636,9
90,91,91,Mike Weir,70.7,707,10
91,T92,T92,Robert Allenby,70.71,495,7
92,T92,T92,Woody Austin,70.71,495,7
93,T92,T92,Pat Perez,70.71,495,7
94,95,95,Brian Davis,70.73,778,11
95,96,96,Scott McCarron,70.75,849,12
96,97,97,Brendon de Jonge,70.78,637,9
97,T98,T98,Jeff Quinney,70.8,708,10
98,T98,T98,Chez Reavie,70.8,708,10
99,100,100,Steve Lowery,70.82,779,11
100,101,101,Mark Brooks,70.89,638,9
101,T102,T102,Rich Beem,71.0,568,8
102,T102,T102,Stewart Cink,71.0,568,8
103,T102,T102,Luke Donald,71.0,426,6
104,T102,T102,D.A. Points,71.0,852,12
105,T102,T102,Webb Simpson,71.0,639,9
106,T102,T102,Vaughn Taylor,71.0,497,7
107,T102,T102,Boo Weekley,71.0,568,8
108,109,109,Chad Campbell,71.08,853,12
109,110,110,Ryuji Imada,71.09,782,11
110,111,111,Matt Bettencourt,71.13,569,8
111,T112,T112,Tommy Armour III,71.14,498,7
112,T112,T112,Aron Price,71.14,996,14
113,T114,T114,Lee Janzen,71.17,427,6
114,T114,T114,Adam Scott,71.17,427,6
115,116,116,Cameron Beckman,71.18,783,11
116,T117,T117,Justin Leonard,71.2,356,5
117,T117,T117,Bill Lunde,71.2,712,10
118,119,119,Kevin Sutherland,71.21,997,14
119,T120,T120,Steve Flesch,71.25,570,8
120,T120,T120,Camilo Villegas,71.25,570,8
121,122,122,Heath Slocum,71.27,784,11
122,123,123,Jimmy Walker,71.29,499,7
123,T124,T124,Ricky Barnes,71.33,428,6
124,T124,T124,Brett Quigley,71.33,428,6
125,T124,T124,Brian Vranesh,71.33,214,3
126,127,127,Jason Gore,71.38,571,8
127,128,128,Sean O'Hair,71.4,357,5
128,T129,T129,Ryan Palmer,71.43,500,7
129,T129,T129,Y.E. Yang,71.43,500,7
130,131,131,Michael Letzig,71.45,786,11
131,132,132,Brad Faxon,71.5,286,4
132,133,133,Nathan Green,71.55,787,11
133,134,134,Charles Howell III,71.56,644,9
134,T135,T135,Sergio Garcia,71.57,501,7
135,T135,T135,Charley Hoffman,71.57,501,7
136,137,137,Fred Couples,71.6,358,5
137,138,138,Daniel Chopra,71.67,645,9
138,139,139,Richard Johnson,71.7,717,10
139,140,140,Paul Goydos,71.71,502,7
140,141,141,Marc Turnesa,71.8,359,5
141,T142,T142,Michael Allen,71.83,431,6
142,T142,T142,Charlie Wi,71.83,431,6
143,144,144,John Merrick,71.88,575,8
144,145,145,John Mallinger,71.92,935,13
145,T146,T146,Briny Baird,72.0,288,4
146,T146,T146,Brian Bateman,72.0,72,1
147,T146,T146,Mark Calcavecchia,72.0,504,7
148,T146,T146,Jarrod Lyle,72.0,576,8
149,T146,T146,Rick Price,72.0,144,2
150,T146,T146,John Rollins,72.0,720,10
151,152,152,Marc Leishman,72.11,649,9
152,153,153,Ben Curtis,72.13,577,8
153,154,154,Rocco Mediate,72.15,938,13
154,155,155,Tom Pernice Jr.,72.2,722,10
155,T156,T156,Stuart Appleby,72.25,578,8
156,T156,T156,Derek Fathauer,72.25,289,4
157,T156,T156,Anthony Kim,72.25,578,8
158,159,159,Jason Dufner,72.27,795,11
159,160,160,David Duval,72.33,217,3
160,161,161,Retief Goosen,72.38,579,8
161,T162,T162,Bart Bryant,72.43,507,7
162,T162,T162,Geoff Ogilvy,72.43,507,7
163,164,164,Jeff Overton,72.44,652,9
164,T165,T165,Tom Lehman,72.5,435,6
165,T165,T165,Darron Stiles,72.5,145,2
166,T165,T165,Brendon Todd,72.5,145,2
167,168,168,Padraig Harrington,72.6,363,5
168,169,169,Peter Tomasulo,72.67,218,3
169,T170,T170,Martin Laird,72.75,291,4
170,T170,T170,Parker McLachlin,72.75,582,8
171,172,172,Billy Mayfair,72.88,583,8
172,T173,T173,Freddie Jacobson,73.0,584,8
173,T173,T173,Greg Kraft,73.0,146,2
174,T173,T173,Leif Olson,73.0,146,2
175,176,176,Charles Warren,73.17,439,6
176,177,177,Kirk Triplett,73.2,366,5
177,178,178,Phil Mickelson,73.25,586,8
178,179,179,Will MacKenzie,73.5,294,4
179,180,180,Eric Axley,73.6,368,5
180,181,181,J.B. Holmes,73.67,442,6
181,182,182,Ian Poulter,74.0,74,1
182,183,183,Gary Woodland,74.2,371,5
183,184,184,Steve Stricker,75.5,151,2
