,Par_5_Scoring_Average_RANK THIS WEEK,Par_5_Scoring_Average_RANK LAST WEEK,Par_5_Scoring_Average_PLAYER NAME,Par_5_Scoring_Average_ROUNDS,Par_5_Scoring_Average_AVG,Par_5_Scoring_Average_TOTAL STROKES,Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,64,4.43,850,192
1,2,2,Matt Jones,56,4.51,826,183
2,3,3,Nick Watney,86,4.52,1269,281
3,T4,T4,Martin Laird,72,4.54,1018,224
4,T4,T4,John Senden,100,4.54,1408,310
5,T4,T4,Steve Stricker,81,4.54,1125,248
6,7,7,Jonathan Byrd,89,4.55,1374,302
7,8,8,Retief Goosen,74,4.56,1045,229
8,T9,T9,Stephen Ames,77,4.58,1098,240
9,T9,T9,Jerry Kelly,90,4.58,1224,267
10,T9,T9,Anthony Kim,76,4.58,1026,224
11,T9,T9,Steve Marino,98,4.58,1311,286
12,T9,T9,Scott Piercy,85,4.58,1272,278
13,T9,T9,Chris Stroud,88,4.58,1201,262
14,T9,T9,Bubba Watson,73,4.58,1100,240
15,T16,T16,Kevin Na,91,4.59,1332,290
16,T16,T16,Geoff Ogilvy,78,4.59,1037,226
17,T16,T16,Pat Perez,74,4.59,1070,233
18,T16,T16,D.J. Trahan,96,4.59,1390,303
19,20,20,Davis Love III,89,4.6,1238,269
20,T21,T21,Tim Clark,81,4.61,1075,233
21,T21,T21,Brian Davis,103,4.61,1420,308
22,T21,T21,Jason Day,61,4.61,908,197
23,T21,T21,Luke Donald,79,4.61,1088,236
24,T21,T21,Robert Garrigus,83,4.61,1202,261
25,T21,T21,Bill Haas,91,4.61,1308,284
26,T21,T21,Charles Howell III,99,4.61,1416,307
27,T21,T21,Dustin Johnson,85,4.61,1259,273
28,T21,T21,Justin Leonard,95,4.61,1262,274
29,T21,T21,George McNeill,82,4.61,1116,242
30,T21,T21,Tom Pernice Jr.,82,4.61,1249,271
31,T21,T21,Tag Ridings,50,4.61,678,147
32,T21,T21,Jimmy Walker,74,4.61,1075,233
33,T34,T34,Ernie Els,70,4.62,933,202
34,T34,T34,Sergio Garcia,59,4.62,776,168
35,T34,T34,Zach Johnson,94,4.62,1265,274
36,T34,T34,Hunter Mahan,94,4.62,1279,277
37,T34,T34,Tim Petrovic,97,4.62,1428,309
38,T34,T34,Bo Van Pelt,100,4.62,1445,313
39,T34,T34,Camilo Villegas,76,4.62,1114,241
40,T34,T34,Mike Weir,85,4.62,1169,253
41,T42,T42,Alex Cejka,82,4.63,1209,261
42,T42,T42,Greg Chalmers,85,4.63,1184,256
43,T42,T42,Fred Couples,54,4.63,791,171
44,T42,T42,Lucas Glover,93,4.63,1278,276
45,T42,T42,Charley Hoffman,97,4.63,1449,313
46,T42,T42,Adam Scott,53,4.63,723,156
47,T42,T42,Mark Wilson,99,4.63,1399,302
48,T49,T49,Matt Bettencourt,98,4.64,1419,306
49,T49,T49,Stewart Cink,79,4.64,965,208
50,T49,T49,Harrison Frazar,93,4.64,1266,273
51,T49,T49,Freddie Jacobson,83,4.64,1136,245
52,T49,T49,Matt Kuchar,82,4.64,1230,265
53,T49,T49,Scott McCarron,91,4.64,1333,287
54,T49,T49,Bryce Molder,69,4.64,887,191
55,T49,T49,Chris Riley,77,4.64,1063,229
56,T49,T49,Rory Sabbatini,81,4.64,1159,250
57,T49,T49,Vaughn Taylor,88,4.64,1210,261
58,T49,T49,David Toms,98,4.64,1341,289
59,T49,T49,Scott Verplank,88,4.64,1164,251
60,T49,T49,Boo Weekley,79,4.64,1040,224
61,T49,T49,Y.E. Yang,83,4.64,1210,261
62,T63,T63,Woody Austin,84,4.65,1246,268
63,T63,T63,Daniel Chopra,89,4.65,1338,288
64,T63,T63,Kenny Perry,92,4.65,1287,277
65,T63,T63,Kevin Sutherland,96,4.65,1456,313
66,T63,T63,Charles Warren,63,4.65,981,211
67,T63,T63,Matt Weibring,65,4.65,917,197
68,T63,T63,Dean Wilson,81,4.65,1213,261
69,T70,T70,Briny Baird,89,4.66,1257,270
70,T70,T70,Ben Crane,93,4.66,1355,291
71,T70,T70,Brendon de Jonge,90,4.66,1336,287
72,T70,T70,Mathew Goggin,76,4.66,1091,234
73,T70,T70,Padraig Harrington,66,4.66,965,207
74,T70,T70,Michael Letzig,96,4.66,1408,302
75,T70,T70,Ryan Moore,89,4.66,1306,280
76,T70,T70,Jeff Overton,92,4.66,1357,291
