,Late_Par_5_Scoring_Average_RANK THIS WEEK,Late_Par_5_Scoring_Average_RANK LAST WEEK,Late_Par_5_Scoring_Average_PLAYER NAME,Late_Par_5_Scoring_Average_ROUNDS,Late_Par_5_Scoring_Average_AVG,Late_Par_5_Scoring_Average_TOTAL STROKES,Late_Par_5_Scoring_Average_TOTAL HOLES
44,T38,T38,Dustin Johnson,85,4.61,696,151
45,T38,T38,Hunter Mahan,94,4.61,645,140
46,T38,T38,Sean O'Hair,80,4.61,586,127
47,T38,T38,Scott Piercy,85,4.61,728,158
48,T38,T38,Tag Ridings,50,4.61,369,80
49,T38,T38,Rory Sabbatini,81,4.61,636,138
50,T51,T51,Stephen Ames,77,4.62,605,131
51,T51,T51,Ben Crane,93,4.62,661,143
52,T51,T51,Sergio Garcia,59,4.62,393,85
53,T51,T51,Zach Johnson,94,4.62,698,151
54,T51,T51,David Toms,98,4.62,698,151
55,T51,T51,Camilo Villegas,76,4.62,587,127
56,T57,T57,Fred Couples,54,4.63,398,86
57,T57,T57,Steve Elkington,70,4.63,481,104
58,T57,T57,Jason Gore,74,4.63,500,108
59,T57,T57,Tom Lehman,55,4.63,333,72
60,T57,T57,Justin Leonard,95,4.63,690,149
61,T57,T57,Bryce Molder,69,4.63,505,109
62,T57,T57,Adam Scott,53,4.63,361,78
63,T57,T57,Patrick Sheehan,51,4.63,329,71
64,T57,T57,Peter Tomasulo,61,4.63,463,100
65,T57,T57,Nick Watney,86,4.63,732,158
66,T57,T57,Mark Wilson,99,4.63,703,152
67,T68,T68,Michael Allen,73,4.64,594,128
68,T68,T68,Alex Cejka,82,4.64,631,136
69,T68,T68,Ryan Moore,89,4.64,715,154
70,T68,T68,Carl Pettersson,86,4.64,608,131
71,T68,T68,Ian Poulter,59,4.64,524,113
72,T68,T68,Brett Quigley,92,4.64,659,142
73,T68,T68,Kevin Sutherland,96,4.64,585,126
74,T68,T68,Scott Verplank,88,4.64,650,140
75,T68,T68,Charlie Wi,92,4.64,692,149
76,T77,T77,Rich Beem,77,4.65,525,113
77,T77,T77,K.J. Choi,65,4.65,530,114
78,T77,T77,Bob Estes,78,4.65,553,119
79,T77,T77,Nathan Green,104,4.65,683,147
80,T77,T77,John Mallinger,90,4.65,553,119
81,T77,T77,Rod Pampling,72,4.65,586,126
82,T77,T77,Justin Rose,71,4.65,470,101
83,T77,T77,Dean Wilson,81,4.65,507,109
84,T85,T85,Aaron Baddeley,66,4.66,438,94
85,T85,T85,Steve Flesch,77,4.66,527,113
86,T85,T85,Jim Furyk,86,4.66,676,145
87,T85,T85,Bill Haas,91,4.66,689,148
88,T85,T85,Rocco Mediate,79,4.66,480,103
89,T85,T85,Kenny Perry,92,4.66,731,157
90,T85,T85,Tim Petrovic,97,4.66,779,167
91,T85,T85,Vijay Singh,71,4.66,475,102
92,T85,T85,Kevin Streelman,97,4.66,634,136
93,T94,T94,Ángel Cabrera,55,4.67,341,73
94,T94,T94,Glen Day,79,4.67,575,123
95,T94,T94,Todd Hamilton,83,4.67,589,126
96,T94,T94,Charley Hoffman,97,4.67,757,162
97,T94,T94,Jeff Overton,92,4.67,710,152
98,T94,T94,Nicholas Thompson,96,4.67,626,134
99,T94,T94,Y.E. Yang,83,4.67,631,135
100,T101,T101,Tommy Armour III,58,4.68,426,91
101,T101,T101,Robert Garrigus,83,4.68,632,135
102,T101,T101,Mathew Goggin,76,4.68,534,114
103,T101,T101,Jarrod Lyle,65,4.68,454,97
104,T101,T101,Greg Owen,97,4.68,697,149
105,T101,T101,Rick Price,54,4.68,407,87
106,T101,T101,Ted Purdy,101,4.68,688,147
107,T101,T101,John Rollins,92,4.68,726,155
108,T101,T101,Gary Woodland,53,4.68,337,72
109,T110,T110,Brad Adamonis,70,4.69,450,96
110,T110,T110,Woody Austin,84,4.69,591,126
111,T110,T110,Brian Bateman,55,4.69,389,83
112,T110,T110,Bart Bryant,58,4.69,403,86
113,T110,T110,Ben Curtis,63,4.69,455,97
114,T110,T110,Cliff Kresge,78,4.69,582,124
115,T110,T110,Matt Kuchar,82,4.69,759,162
116,T110,T110,Steve Lowery,83,4.69,464,99
117,T110,T110,Webb Simpson,94,4.69,690,147
118,T119,T119,Chad Campbell,90,4.7,559,119
119,T119,T119,Stewart Cink,79,4.7,470,100
120,T119,T119,Tim Clark,81,4.7,588,125
121,T119,T119,Brendon de Jonge,90,4.7,639,136
122,T119,T119,David Duval,56,4.7,418,89
123,T119,T119,J.J. Henry,97,4.7,635,135
124,T119,T119,D.A. Points,99,4.7,742,158
125,T119,T119,Jay Williamson,69,4.7,418,89
126,T127,T127,Cameron Beckman,87,4.71,546,116
127,T127,T127,Mark Calcavecchia,72,4.71,447,95
128,T127,T127,J.B. Holmes,74,4.71,532,113
129,T127,T127,Kent Jones,73,4.71,504,107
130,T127,T127,Michael Letzig,96,4.71,692,147
131,T127,T127,John Merrick,91,4.71,734,156
132,T127,T127,Chez Reavie,81,4.71,490,104
133,T127,T127,Andres Romero,58,4.71,363,77
134,T127,T127,Heath Slocum,95,4.71,560,119
135,T127,T127,Johnson Wagner,81,4.71,584,124
136,T127,T127,Matt Weibring,65,4.71,452,96
137,T138,T138,Robert Allenby,71,4.72,486,103
138,T138,T138,Ken Duke,87,4.72,595,126
139,T138,T138,Paul Goydos,79,4.72,552,117
140,T138,T138,Jeff Klauk,97,4.72,736,156
141,T138,T138,Colt Knost,71,4.72,543,115
142,T138,T138,Spencer Levin,75,4.72,472,100
143,T138,T138,Billy Mayfair,83,4.72,557,118
144,T138,T138,Scott McCarron,91,4.72,571,121
145,T138,T138,Casey Wittenberg,71,4.72,538,114
146,T147,T147,Chris DiMarco,97,4.73,606,128
147,T147,T147,Tim Herron,87,4.73,615,130
148,T147,T147,Ryuji Imada,85,4.73,586,124
149,T147,T147,Will MacKenzie,69,4.73,539,114
150,T147,T147,Troy Matteson,95,4.73,714,151
151,T147,T147,Joe Ogilvie,85,4.73,658,139
152,T147,T147,Ryan Palmer,78,4.73,567,120
153,T147,T147,Jeff Quinney,78,4.73,520,110
154,T147,T147,Brian Vranesh,51,4.73,317,67
155,T156,T156,Ricky Barnes,67,4.74,436,92
156,T156,T156,Greg Kraft,51,4.74,332,70
157,T156,T156,Parker McLachlin,71,4.74,460,97
158,T156,T156,Kevin Stadler,65,4.74,531,112
159,T156,T156,Darron Stiles,52,4.74,398,84
160,T161,T161,Lee Janzen,74,4.75,546,115
161,T161,T161,Jeff Maggert,79,4.75,561,118
162,T161,T161,Aron Price,89,4.75,537,113
163,T161,T161,Brandt Snedeker,81,4.75,570,120
164,T165,T165,Peter Lonard,86,4.76,514,108
165,T165,T165,James Nitties,86,4.76,699,147
166,T165,T165,Corey Pavin,73,4.76,486,102
167,T168,T168,Bob Heintz,59,4.77,415,87
168,T168,T168,Marc Leishman,91,4.77,649,136
169,T168,T168,Scott Sterling,51,4.77,353,74
170,T171,T171,Stuart Appleby,79,4.78,573,120
171,T171,T171,Jason Bohn,88,4.78,602,126
172,T171,T171,David Mathis,82,4.78,555,116
173,T171,T171,Leif Olson,51,4.78,378,79
174,T171,T171,Marc Turnesa,77,4.78,521,109
175,T176,T176,Mark Brooks,55,4.8,312,65
176,T176,T176,Bill Lunde,83,4.8,514,107
177,178,178,Richard Johnson,85,4.82,554,115
178,T179,T179,Derek Fathauer,63,4.83,464,96
179,T179,T179,Nick O'Hern,90,4.83,599,124
180,181,181,Joe Durant,62,4.84,455,94
181,182,182,Eric Axley,71,4.85,500,103
182,183,183,Brendon Todd,53,4.95,401,81
183,184,184,Brad Faxon,59,4.96,412,83
