,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Jeff Quinney,66.5,133,2
1,T2,T2,Brian Bateman,67.0,67,1
2,T2,T2,Brian Vranesh,67.0,67,1
3,4,4,Tom Pernice Jr.,67.5,135,2
4,5,5,Brian Gay,67.83,407,6
5,T6,T6,Bart Bryant,68.0,68,1
6,T6,T6,Adam Scott,68.0,136,2
7,T6,T6,Dean Wilson,68.0,204,3
8,9,9,Brian Davis,68.29,478,7
9,T10,T10,Phil Mickelson,68.33,410,6
10,T10,T10,Casey Wittenberg,68.33,205,3
11,T12,T12,Jason Gore,68.5,137,2
12,T12,T12,Tag Ridings,68.5,274,4
13,T12,T12,Jimmy Walker,68.5,274,4
14,15,15,Steve Stricker,68.63,1098,16
15,16,16,Martin Laird,68.71,481,7
16,17,17,Tiger Woods,68.77,894,13
17,18,18,Hunter Mahan,68.83,826,12
18,T19,T19,Fred Couples,69.0,345,5
19,T19,T19,Jason Dufner,69.0,483,7
20,T19,T19,John Mallinger,69.0,276,4
21,T19,T19,Rick Price,69.0,69,1
22,23,23,Harrison Frazar,69.2,346,5
23,T24,T24,Greg Chalmers,69.33,624,9
24,T24,T24,Sergio Garcia,69.33,416,6
25,T26,T26,Ángel Cabrera,69.4,347,5
26,T26,T26,Bill Haas,69.4,694,10
27,28,28,Greg Kraft,69.5,139,2
28,29,29,Jim Furyk,69.58,835,12
29,30,30,Brandt Snedeker,69.63,557,8
30,T31,T31,Mark Calcavecchia,69.67,209,3
31,T31,T31,Jerry Kelly,69.67,627,9
32,T31,T31,Webb Simpson,69.67,418,6
33,T31,T31,Matt Weibring,69.67,418,6
34,35,35,Justin Rose,69.71,488,7
35,36,36,Chad Campbell,69.8,349,5
36,T37,T37,Jason Day,69.86,489,7
37,T37,T37,Charles Howell III,69.86,489,7
38,T37,T37,Charlie Wi,69.86,489,7
39,40,40,Stephen Ames,69.89,629,9
40,T41,T41,Brad Adamonis,70.0,70,1
41,T41,T41,Rich Beem,70.0,210,3
42,T41,T41,Mathew Goggin,70.0,420,6
43,T41,T41,John Merrick,70.0,420,6
44,T41,T41,Kevin Na,70.0,910,13
45,T41,T41,Andres Romero,70.0,70,1
46,T41,T41,Scott Sterling,70.0,140,2
47,T41,T41,Kevin Sutherland,70.0,350,5
48,T41,T41,Y.E. Yang,70.0,630,9
49,50,50,Nick Watney,70.1,701,10
50,T51,T51,Ernie Els,70.17,421,6
51,T51,T51,Will MacKenzie,70.17,421,6
52,T51,T51,Scott McCarron,70.17,421,6
53,54,54,Sean O'Hair,70.18,772,11
54,55,55,J.J. Henry,70.2,351,5
55,56,56,Steve Flesch,70.25,281,4
56,57,57,Zach Johnson,70.27,1054,15
57,58,58,Peter Lonard,70.33,211,3
58,T59,T59,Ben Crane,70.38,563,8
59,T59,T59,Tim Petrovic,70.38,563,8
60,61,61,John Senden,70.4,704,10
61,T62,T62,Nick O'Hern,70.43,493,7
62,T62,T62,David Toms,70.43,986,14
63,T64,T64,Glen Day,70.5,282,4
64,T64,T64,Marc Leishman,70.5,564,8
65,T64,T64,Peter Tomasulo,70.5,141,2
66,67,67,Justin Leonard,70.53,1058,15
67,68,68,Luke Donald,70.55,776,11
68,69,69,Rory Sabbatini,70.56,635,9
69,70,70,D.A. Points,70.57,494,7
70,T71,T71,Pat Perez,70.6,353,5
71,T71,T71,Scott Verplank,70.6,706,10
72,T73,T73,Kris Blanks,70.67,212,3
73,T73,T73,K.J. Choi,70.67,424,6
74,T73,T73,Chris DiMarco,70.67,212,3
75,T73,T73,Dustin Johnson,70.67,636,9
76,T73,T73,Matt Jones,70.67,212,3
77,T73,T73,Ryan Moore,70.67,636,9
78,T73,T73,Heath Slocum,70.67,424,6
79,T80,T80,Bob Estes,70.71,495,7
80,T80,T80,Freddie Jacobson,70.71,495,7
81,82,82,Robert Allenby,70.75,566,8
82,T83,T83,Jason Bohn,70.8,354,5
83,T83,T83,Paul Goydos,70.8,354,5
84,T83,T83,Ian Poulter,70.8,708,10
85,T83,T83,Kevin Stadler,70.8,354,5
86,T87,T87,Tim Herron,70.83,425,6
87,T87,T87,Lee Janzen,70.83,425,6
88,T87,T87,D.J. Trahan,70.83,425,6
89,T90,T90,Michael Allen,71.0,426,6
90,T90,T90,Aaron Baddeley,71.0,142,2
91,T90,T90,Tim Clark,71.0,568,8
92,T90,T90,Brad Faxon,71.0,71,1
93,T90,T90,Padraig Harrington,71.0,568,8
94,T90,T90,Jeff Klauk,71.0,639,9
95,T90,T90,Cliff Kresge,71.0,355,5
96,T90,T90,Tom Lehman,71.0,284,4
