,Late_Par_4_Scoring_Average_RANK THIS WEEK,Late_Par_4_Scoring_Average_RANK LAST WEEK,Late_Par_4_Scoring_Average_PLAYER NAME,Late_Par_4_Scoring_Average_ROUNDS,Late_Par_4_Scoring_Average_AVG,Late_Par_4_Scoring_Average_TOTAL STROKES,Late_Par_4_Scoring_Average_TOTAL HOLES
0,T1,T1,Chad Campbell,90,3.97,1693,426
1,T1,T1,Jim Furyk,86,3.97,1977,498
2,T1,T1,Tiger Woods,64,3.97,1852,467
3,T4,T4,Ben Crane,93,3.98,1928,484
4,T4,T4,Bob Heintz,59,3.98,1206,303
5,T4,T4,Zach Johnson,94,3.98,2294,577
6,T4,T4,Jerry Kelly,90,3.98,1938,487
7,T4,T4,Justin Leonard,95,3.98,2204,554
8,T9,T9,Jason Bohn,88,3.99,1723,432
9,T9,T9,Jason Dufner,90,3.99,1886,473
10,T9,T9,Padraig Harrington,66,3.99,1491,374
11,T9,T9,John Merrick,91,3.99,2051,514
12,T9,T9,Ryan Moore,89,3.99,2166,543
13,T9,T9,Greg Owen,97,3.99,2074,520
14,T9,T9,David Toms,98,3.99,2287,573
15,T16,T16,Michael Allen,73,4.0,1719,430
16,T16,T16,Stephen Ames,77,4.0,1874,468
17,T16,T16,Luke Donald,79,4.0,1655,414
18,T16,T16,Bill Haas,91,4.0,2082,521
19,T16,T16,Hunter Mahan,94,4.0,2068,517
20,T16,T16,Ian Poulter,59,4.0,1507,377
21,T16,T16,Steve Stricker,81,4.0,2066,517
22,T23,T23,Greg Chalmers,85,4.01,2145,535
23,T23,T23,Tim Clark,81,4.01,1790,446
24,T23,T23,Glen Day,79,4.01,1787,446
25,T23,T23,Steve Elkington,70,4.01,1364,340
26,T23,T23,Bob Estes,78,4.01,1646,410
27,T23,T23,Dustin Johnson,85,4.01,1972,492
28,T23,T23,Jeff Klauk,97,4.01,2041,509
29,T23,T23,Marc Leishman,91,4.01,1971,491
30,T23,T23,Michael Letzig,96,4.01,1971,492
31,T23,T23,Steve Marino,98,4.01,2440,609
32,T23,T23,Scott McCarron,91,4.01,1692,422
33,T23,T23,Sean O'Hair,80,4.01,1904,475
34,T23,T23,Ted Purdy,101,4.01,2159,538
35,T23,T23,Chris Riley,77,4.01,1594,398
36,T23,T23,Andres Romero,58,4.01,1047,261
37,T23,T23,Justin Rose,71,4.01,1503,375
38,T23,T23,Webb Simpson,94,4.01,2036,508
39,T23,T23,Heath Slocum,95,4.01,1861,464
40,T23,T23,Boo Weekley,79,4.01,1820,454
41,T42,T42,Fred Couples,54,4.02,1222,304
42,T42,T42,Jason Day,61,4.02,1379,343
43,T42,T42,Joe Durant,62,4.02,1169,291
44,T42,T42,Sergio Garcia,59,4.02,1404,349
45,T42,T42,Brian Gay,96,4.02,1913,476
46,T42,T42,Kent Jones,73,4.02,1470,366
47,T42,T42,Matt Kuchar,82,4.02,2082,518
48,T42,T42,John Mallinger,90,4.02,1578,393
49,T42,T42,George McNeill,82,4.02,1672,416
50,T42,T42,Kevin Na,91,4.02,2055,511
51,T42,T42,Joe Ogilvie,85,4.02,1774,441
52,T42,T42,Kenny Perry,92,4.02,2292,570
53,T42,T42,Tag Ridings,50,4.02,1181,294
54,T42,T42,Bo Van Pelt,100,4.02,2096,522
55,T42,T42,Scott Verplank,88,4.02,2079,517
56,T42,T42,Camilo Villegas,76,4.02,1642,408
