,Putting_from_8_RANK THIS WEEK,Putting_from_8_RANK LAST WEEK,Putting_from_8_PLAYER NAME,Putting_from_8_ROUNDS,Putting_from_8_% MADE,Putting_from_8_ATTEMPTS,Putting_from_8_PUTTS MADE
0,1,1,Kevin Na,80,72.88,59,43
1,2,2,Edward Loar,59,71.88,32,23
2,3,3,Garth Mulroy,59,70.27,37,26
3,4,4,Steve Wheatcroft,56,67.57,37,25
4,5,5,Steve Stricker,73,67.44,43,29
5,T6,T6,Sergio Garcia,57,66.67,21,14
6,T6,T6,Bryce Molder,83,66.67,42,28
7,T6,T6,Pat Perez,81,66.67,60,40
8,T6,T6,Patrick Sheehan,58,66.67,30,20
9,10,10,Webb Simpson,77,64.29,56,36
10,11,11,Jimmy Walker,101,64.06,64,41
11,12,12,Zach Johnson,95,63.83,47,30
12,T13,T13,Troy Matteson,100,63.33,60,38
13,T13,T13,Brendan Steele,77,63.33,60,38
14,15,15,Carl Pettersson,92,63.16,57,36
15,16,16,David Toms,60,62.96,27,17
16,17,17,Jim Furyk,85,61.82,55,34
17,T18,T18,Sangmoon Bae,81,61.54,39,24
18,T18,T18,Stephen Gangluff,57,61.54,39,24
19,20,20,Ryuji Imada,78,61.4,57,35
20,21,21,Scott Dunlap,57,61.29,31,19
21,22,22,Matt Every,80,61.19,67,41
22,23,23,Aaron Baddeley,73,60.87,46,28
23,24,24,Bud Cauley,99,60.71,84,51
24,T25,T25,Brian Gay,91,60.66,61,37
25,T25,T25,Tom Gillis,75,60.66,61,37
26,27,27,David Hearn,95,60.49,81,49
27,28,28,Jeff Maggert,83,60.27,73,44
28,T29,T29,Billy Hurley III,70,60.0,40,24
29,T29,T29,Colt Knost,79,60.0,45,27
30,T29,T29,Ryan Moore,89,60.0,70,42
31,32,32,Chris Stroud,86,59.7,67,40
32,33,33,Ian Poulter,57,59.38,32,19
33,34,34,Jonas Blixt,72,59.26,54,32
34,35,35,George McNeill,85,59.15,71,42
35,36,36,Jason Day,57,58.97,39,23
36,37,37,Ernie Els,80,58.93,56,33
37,38,38,Matt Kuchar,86,58.7,46,27
38,39,39,Alexandre Rocha,62,58.62,29,17
39,T40,T40,Jonathan Byrd,69,58.33,36,21
40,T40,T40,Johnson Wagner,88,58.33,72,42
41,42,42,Brandt Snedeker,81,58.21,67,39
42,43,43,Greg Chalmers,88,58.18,55,32
43,44,44,Graeme McDowell,55,58.06,31,18
44,45,45,Mark Anderson,75,58.0,50,29
45,46,46,Jason Dufner,83,57.81,64,37
46,47,47,Trevor Immelman,76,57.78,45,26
47,48,48,Will Claxton,99,57.69,78,45
48,49,49,Freddie Jacobson,61,57.5,40,23
49,50,50,Danny Lee,74,57.45,47,27
50,T51,T51,Stephen Ames,54,57.14,35,20
51,T51,T51,Chris Couch,61,57.14,35,20
52,T51,T51,David Mathis,83,57.14,63,36
53,54,54,Ricky Barnes,92,56.92,65,37
54,55,55,Tom Pernice Jr.,62,56.76,37,21
55,56,56,Seung-Yul Noh,105,56.67,60,34
56,57,57,Marc Leishman,84,56.6,53,30
57,T58,T58,Phil Mickelson,79,56.45,62,35
58,T58,T58,Kyle Reifers,86,56.45,62,35
59,60,60,Davis Love III,64,56.41,39,22
60,61,61,Mark Wilson,84,56.36,55,31
61,T62,T62,Keegan Bradley,90,56.25,48,27
62,T62,T62,Ryo Ishikawa,54,56.25,16,9
63,64,64,Ryan Palmer,81,56.14,57,32
64,65,65,Kevin Kisner,69,56.1,41,23
65,T66,T66,James Driscoll,83,55.88,68,38
66,T66,T66,Troy Kelly,68,55.88,34,19
67,T68,T68,Gavin Coles,72,55.56,45,25
68,T68,T68,J.J. Henry,93,55.56,54,30
69,T68,T68,"Ted Potter, Jr.",77,55.56,54,30
70,71,71,Robert Garrigus,89,55.0,60,33
