,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
116,T115,T115,Y.E. Yang,64,111,384,28.9
117,118,118,Dustin Johnson,70,110,391,28.1
118,T119,T119,Kevin Kisner,69,109,387,28.2
119,T119,T119,Rod Pampling,88,109,459,23.7
120,T121,T121,Billy Hurley III,70,108,410,26.3
121,T121,T121,Steve Stricker,73,108,380,28.4
122,123,123,Kris Blanks,65,107,383,27.9
123,124,124,Matt Bettencourt,80,106,434,24.4
124,125,125,Geoff Ogilvy,73,105,413,25.4
125,T126,T126,Trevor Immelman,76,104,398,26.1
126,T126,T126,Danny Lee,74,104,413,25.2
127,T128,T128,Robert Allenby,76,103,417,24.7
128,T128,T128,K.J. Choi,71,103,371,27.8
129,T128,T128,Hunter Mahan,88,103,408,25.2
130,131,131,John Merrick,83,102,458,22.3
131,T132,T132,Padraig Harrington,67,101,343,29.4
132,T132,T132,Andres Romero,68,101,394,25.6
133,T134,T134,Jonathan Byrd,69,100,413,24.2
134,T134,T134,Miguel Angel Carballo,73,100,374,26.7
135,T134,T134,Ben Curtis,62,100,329,30.4
136,T134,T134,D.J. Trahan,73,100,398,25.1
137,T138,T138,Tim Clark,60,99,348,28.4
138,T138,T138,J.J. Henry,93,99,432,22.9
139,140,140,Nathan Green,73,98,400,24.5
140,T141,T141,Russell Knox,72,97,365,26.6
141,T141,T141,Richard Lee,71,97,383,25.3
142,143,143,Dicky Pride,62,96,343,28.0
143,T144,T144,Michael Bradley,63,95,338,28.1
144,T144,T144,Hunter Haas,69,95,377,25.2
145,T144,T144,John Mallinger,74,95,428,22.2
146,147,147,Chris Couch,61,94,393,23.9
147,T148,T148,Luke Donald,63,92,353,26.1
148,T148,T148,Sergio Garcia,57,92,314,29.3
149,T150,T150,Jason Day,57,91,364,25.0
150,T150,T150,Gary Woodland,70,91,345,26.4
151,T152,T152,Stephen Gangluff,57,90,290,31.0
152,T152,T152,Garth Mulroy,59,90,322,28.0
153,T154,T154,Billy Horschel,63,89,328,27.1
154,T154,T154,Troy Kelly,68,89,352,25.3
155,T156,T156,Justin Rose,69,88,367,24.0
156,T156,T156,Tiger Woods,69,88,347,25.4
157,158,158,John Daly,50,87,278,31.3
158,T159,T159,Stephen Ames,54,86,268,32.1
159,T159,T159,Scott Brown,65,86,328,26.2
160,T159,T159,Stewart Cink,71,86,361,23.8
161,T159,T159,Mathew Goggin,65,86,358,24.0
162,T163,T163,Daniel Chopra,55,84,320,26.3
163,T163,T163,Harrison Frazar,56,84,346,24.3
164,T163,T163,Alexandre Rocha,62,84,296,28.4
165,T166,T166,Scott Dunlap,57,83,288,28.8
166,T166,T166,Tom Pernice Jr.,62,83,368,22.6
167,T168,T168,Marco Dawson,60,82,317,25.9
168,T168,T168,Robert Karlsson,54,82,321,25.5
169,T170,T170,Ángel Cabrera,54,81,245,33.1
170,T170,T170,Matt Jones,53,81,304,26.6
171,T170,T170,Edward Loar,59,81,287,28.2
172,T170,T170,David Toms,60,81,303,26.7
173,174,174,Bubba Watson,68,80,329,24.3
174,175,175,Kyle Thompson,51,79,233,33.9
175,T176,T176,Ian Poulter,57,78,283,27.6
176,T176,T176,Charl Schwartzel,56,78,287,27.2
177,T178,T178,Freddie Jacobson,61,77,313,24.6
178,T178,T178,Boo Weekley,74,77,336,22.9
179,T180,T180,Brandt Jobe,57,74,296,25.0
180,T180,T180,Rory McIlroy,60,74,303,24.4
181,T180,T180,Patrick Sheehan,58,74,303,24.4
182,T183,T183,Henrik Stenson,51,70,285,24.6
183,T183,T183,Steve Wheatcroft,56,70,270,25.9
184,185,185,Roland Thatcher,55,66,284,23.2
185,186,186,Graeme McDowell,55,64,265,24.2
186,187,187,Louis Oosthuizen,65,63,324,19.4
187,T188,T188,Charlie Beljan,61,61,260,23.5
188,T188,T188,Adam Scott,59,61,267,22.8
189,T188,T188,Lee Westwood,60,61,271,22.5
190,191,191,Ryo Ishikawa,54,55,256,21.5
