,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
50,T50,T50,Colt Knost,79,7.12,548,77
51,T52,T52,J.J. Killeen,101,7.11,690,97
52,T52,T52,Graeme McDowell,55,7.11,384,54
53,T52,T52,Bryce Molder,83,7.11,562,79
54,T55,T55,Jonathan Byrd,69,7.1,483,68
55,T55,T55,Freddie Jacobson,61,7.1,426,60
56,T55,T55,David Toms,60,7.1,412,58
57,T58,T58,Gavin Coles,72,7.09,496,70
58,T58,T58,Brian Davis,91,7.09,645,91
59,T58,T58,Tom Pernice Jr.,62,7.09,411,58
60,T58,T58,Chris Stroud,86,7.09,610,86
61,62,62,Rickie Fowler,84,7.08,588,83
62,63,63,Sergio Garcia,57,7.07,396,56
63,64,64,David Mathis,83,7.04,570,81
64,65,65,Daniel Chopra,55,7.02,372,53
65,66,66,Steve Stricker,73,7.01,491,70
66,T67,T67,Garth Mulroy,59,7.0,399,57
67,T67,T67,Josh Teater,97,7.0,651,93
68,69,69,Nick Watney,97,6.99,657,94
69,T70,T70,James Driscoll,83,6.98,579,83
70,T70,T70,Jimmy Walker,101,6.98,705,101
71,T72,T72,Kevin Chappell,91,6.97,606,87
72,T72,T72,Billy Hurley III,70,6.97,474,68
73,T72,T72,Davis Love III,64,6.97,446,64
74,75,75,David Hearn,95,6.96,661,95
75,76,76,Marc Leishman,84,6.95,584,84
76,77,77,Martin Flores,95,6.94,659,95
77,T78,T78,Jim Furyk,85,6.93,582,84
78,T78,T78,John Huh,99,6.93,686,99
79,T78,T78,Sung Kang,75,6.93,506,73
80,T81,T81,Hunter Haas,69,6.92,450,65
81,T81,T81,Martin Laird,77,6.92,505,73
82,83,83,Chris Kirk,93,6.91,615,89
83,T84,T84,Tommy Biershenk,74,6.88,495,72
84,T84,T84,Matt Every,80,6.88,550,80
85,T86,T86,Tim Clark,60,6.87,412,60
86,T86,T86,Ernie Els,80,6.87,536,78
87,T88,T88,Matt Bettencourt,80,6.86,521,76
88,T88,T88,Trevor Immelman,76,6.86,521,76
89,T88,T88,Nick O'Hern,78,6.86,508,74
90,91,91,Johnson Wagner,88,6.84,602,88
91,T92,T92,Robert Garrigus,89,6.83,608,89
92,T92,T92,Troy Kelly,68,6.83,437,64
93,T92,T92,Jason Kokrak,79,6.83,512,75
94,T92,T92,Mark Wilson,84,6.83,533,78
95,T96,T96,J.B. Holmes,90,6.81,586,86
96,T96,T96,Andres Romero,68,6.81,436,64
97,T96,T96,Justin Rose,69,6.81,463,68
98,99,99,Jeff Maggert,83,6.8,564,83
99,100,100,Mark Anderson,75,6.79,496,73
100,101,101,Billy Mayfair,90,6.78,583,86
101,T102,T102,Erik Compton,81,6.75,520,77
102,T102,T102,Charley Hoffman,88,6.75,594,88
103,T102,T102,George McNeill,85,6.75,574,85
104,T105,T105,D.A. Points,88,6.74,593,88
105,T105,T105,John Senden,81,6.74,526,78
106,T105,T105,Vijay Singh,99,6.74,667,99
107,T105,T105,Brendon Todd,78,6.74,499,74
108,T109,T109,Jason Bohn,81,6.73,518,77
109,T109,T109,Jerry Kelly,84,6.73,565,84
110,T109,T109,Cameron Tringale,88,6.73,592,88
111,T112,T112,Arjun Atwal,79,6.72,504,75
112,T112,T112,Bill Haas,79,6.72,524,78
113,T112,T112,Kevin Kisner,69,6.72,437,65
114,115,115,John Rollins,81,6.71,517,77
115,T116,T116,Cameron Beckman,81,6.7,516,77
116,T116,T116,John Mallinger,74,6.7,469,70
117,T116,T116,"Ted Potter, Jr.",77,6.7,516,77
118,119,119,Ricky Barnes,92,6.69,589,88
119,T120,T120,Rocco Mediate,70,6.66,453,68
120,T120,T120,Kevin Streelman,89,6.66,593,89
121,122,122,Bill Lunde,83,6.62,523,79
122,T123,T123,K.J. Choi,71,6.61,463,70
123,T123,T123,Harris English,98,6.61,648,98
124,T125,T125,William McGirt,96,6.59,633,96
125,T125,T125,Louis Oosthuizen,65,6.59,415,63
126,T127,T127,Richard Lee,71,6.58,441,67
127,T127,T127,Gary Woodland,70,6.58,454,69
128,129,129,Adam Scott,59,6.57,381,58
129,130,130,Danny Lee,74,6.56,459,70
130,T131,T131,Stephen Ames,54,6.54,353,54
131,T131,T131,Greg Owen,90,6.54,589,90
132,T131,T131,Scott Stallings,78,6.54,510,78
133,134,134,Charles Howell III,98,6.53,640,98
134,T135,T135,Tim Herron,88,6.51,573,88
135,T135,T135,Troy Matteson,100,6.51,638,98
136,137,137,Brendon de Jonge,115,6.5,748,115
137,T138,T138,Bobby Gates,87,6.49,552,85
138,T138,T138,Nathan Green,73,6.49,448,69
139,T138,T138,Seung-Yul Noh,105,6.49,655,101
140,T138,T138,Kyle Stanley,86,6.49,545,84
141,T142,T142,Stewart Cink,71,6.48,434,67
142,T142,T142,Dicky Pride,62,6.48,376,58
143,T142,T142,D.J. Trahan,73,6.48,447,69
144,145,145,Brendan Steele,77,6.47,472,73
145,146,146,Lee Westwood,60,6.46,349,54
146,147,147,Sean O'Hair,84,6.45,542,84
147,T148,T148,Chad Campbell,84,6.44,541,84
148,T148,T148,Gary Christian,91,6.44,560,87
149,T150,T150,Rod Pampling,88,6.42,539,84
150,T150,T150,Vaughn Taylor,81,6.42,507,79
151,T150,T150,Camilo Villegas,79,6.42,494,77
152,T153,T153,Blake Adams,107,6.41,686,107
153,T153,T153,Graham DeLaet,79,6.41,506,79
154,T153,T153,Bubba Watson,68,6.41,423,66
155,156,156,Matt Jones,53,6.38,338,53
156,157,157,John Merrick,83,6.37,503,79
157,158,158,Billy Horschel,63,6.36,375,59
158,T159,T159,Ryo Ishikawa,54,6.35,330,52
159,T159,T159,Russell Knox,72,6.35,432,68
160,T159,T159,Chez Reavie,83,6.35,527,83
161,T159,T159,Steve Wheatcroft,56,6.35,330,52
162,T163,T163,Roberto Castro,92,6.33,570,90
163,T163,T163,Will Claxton,99,6.33,627,99
164,T163,T163,Stephen Gangluff,57,6.33,348,55
165,T166,T166,Mathew Goggin,65,6.32,398,63
166,T166,T166,Hunter Mahan,88,6.32,518,82
167,T166,T166,Patrick Sheehan,58,6.32,354,56
168,T166,T166,Kevin Stadler,85,6.32,512,81
169,170,170,Ben Curtis,62,6.31,391,62
170,T171,T171,Robert Allenby,76,6.3,479,76
171,T171,T171,Miguel Angel Carballo,73,6.3,435,69
172,173,173,Henrik Stenson,51,6.27,320,51
173,174,174,Kris Blanks,65,6.25,406,65
174,175,175,Heath Slocum,93,6.22,554,89
175,176,176,Edward Loar,59,6.19,353,57
176,T177,T177,Marco Dawson,60,6.17,358,58
177,T177,T177,Scott Dunlap,57,6.17,327,53
178,179,179,Scott Brown,65,6.16,388,63
179,180,180,Kyle Thompson,51,6.14,301,49
180,181,181,Daniel Summerhays,81,6.12,496,81
181,182,182,Brandt Jobe,57,6.11,348,57
182,T183,T183,Kyle Reifers,86,6.09,524,86
183,T183,T183,Jhonattan Vegas,77,6.09,469,77
184,185,185,Roland Thatcher,55,6.0,318,53
185,186,186,Ángel Cabrera,54,5.96,322,54
186,187,187,J.J. Henry,93,5.9,525,89
187,188,188,Alexandre Rocha,62,5.88,341,58
188,189,189,Michael Bradley,63,5.87,370,63
189,190,190,Charlie Beljan,61,5.84,333,57
190,191,191,Boo Weekley,74,5.54,388,70
