,Putting_from_-__25_RANK THIS WEEK,Putting_from_-__25_RANK LAST WEEK,Putting_from_-__25_PLAYER NAME,Putting_from_-__25_ROUNDS,Putting_from_-__25_% MADE,Putting_from_-__25_ATTEMPTS,Putting_from_-__25_PUTTS MADE
46,47,47,Andres Romero,68,6.61,227,15
47,48,48,Tiger Woods,69,6.6,212,14
48,T49,T49,Padraig Harrington,67,6.59,167,11
49,T49,T49,Lee Westwood,60,6.59,167,11
50,T51,T51,Greg Chalmers,88,6.56,305,20
51,T51,T51,Robert Garrigus,89,6.56,305,20
52,53,53,Zach Johnson,95,6.54,306,20
53,T54,T54,Brandt Jobe,57,6.52,230,15
54,T54,T54,Sean O'Hair,84,6.52,368,24
55,T56,T56,Kevin Chappell,91,6.48,324,21
56,T56,T56,Will Claxton,99,6.48,401,26
57,T56,T56,George McNeill,85,6.48,293,19
58,59,59,Pat Perez,81,6.45,310,20
59,60,60,Greg Owen,90,6.44,357,23
60,61,61,Rocco Mediate,70,6.41,234,15
61,T62,T62,Mark Anderson,75,6.35,299,19
62,T62,T62,Josh Teater,97,6.35,362,23
63,64,64,Marco Dawson,60,6.32,174,11
64,65,65,Robert Allenby,76,6.29,302,19
65,66,66,Matt Kuchar,86,6.27,255,16
66,67,67,Dicky Pride,62,6.22,209,13
67,68,68,Patrick Sheehan,58,6.21,161,10
68,T69,T69,Ben Curtis,62,6.19,226,14
69,T69,T69,Steve Wheatcroft,56,6.19,210,13
70,71,71,Rory Sabbatini,84,6.15,244,15
71,72,72,Brian Davis,91,6.11,311,19
72,73,73,Brian Gay,91,6.1,328,20
73,T74,T74,Charlie Beljan,61,6.07,214,13
74,T74,T74,John Mallinger,74,6.07,280,17
75,76,76,Miguel Angel Carballo,73,6.04,265,16
76,T77,T77,Robert Karlsson,54,6.0,150,9
77,T77,T77,Jeff Overton,101,6.0,417,25
78,79,79,Tommy Gainey,98,5.96,386,23
79,80,80,Edward Loar,59,5.94,202,12
80,T81,T81,Gary Christian,91,5.92,338,20
81,T81,T81,Chris Kirk,93,5.92,355,21
82,83,83,Bud Cauley,99,5.91,389,23
83,84,84,Freddie Jacobson,61,5.88,170,10
84,T85,T85,Nathan Green,73,5.84,274,16
85,T85,T85,Mark Wilson,84,5.84,308,18
86,87,87,David Hearn,95,5.83,412,24
87,88,88,"Ted Potter, Jr.",77,5.78,277,16
88,T89,T89,Ricky Barnes,92,5.77,364,21
89,T89,T89,Johnson Wagner,88,5.77,364,21
90,T91,T91,Bobby Gates,87,5.67,353,20
91,T91,T91,Ryan Palmer,81,5.67,300,17
92,93,93,Martin Flores,95,5.66,389,22
93,94,94,Chris Stroud,86,5.64,337,19
94,95,95,Tim Herron,88,5.63,373,21
95,96,96,Chris DiMarco,83,5.59,286,16
96,97,97,Jason Bohn,81,5.58,269,15
97,98,98,J.J. Killeen,101,5.54,325,18
98,T99,T99,Scott Brown,65,5.53,217,12
99,T99,T99,Dustin Johnson,70,5.53,217,12
100,101,101,Harrison Frazar,56,5.5,200,11
101,102,102,John Rollins,81,5.49,328,18
102,103,103,Charles Howell III,98,5.48,383,21
103,104,104,Matt Every,80,5.47,274,15
104,105,105,Trevor Immelman,76,5.43,258,14
105,106,106,Roberto Castro,92,5.37,354,19
106,T107,T107,Russell Knox,72,5.32,263,14
107,T107,T107,Spencer Levin,81,5.32,282,15
108,109,109,Jason Kokrak,79,5.28,303,16
109,T110,T110,Tom Gillis,75,5.26,304,16
110,T110,T110,Bill Lunde,83,5.26,285,15
111,T110,T110,Steve Stricker,73,5.26,247,13
112,113,113,John Daly,50,5.23,153,8
113,114,114,Billy Mayfair,90,5.22,364,19
114,115,115,Matt Jones,53,5.21,211,11
115,116,116,Nick O'Hern,78,5.15,272,14
116,117,117,David Toms,60,5.1,196,10
117,T118,T118,Aaron Baddeley,73,5.09,216,11
118,T118,T118,Bryce Molder,83,5.09,334,17
119,120,120,Ryo Ishikawa,54,5.06,158,8
120,121,121,Cameron Beckman,81,5.05,317,16
121,122,122,Tommy Biershenk,74,5.04,258,13
122,123,123,William McGirt,96,5.01,379,19
123,124,124,Chris Couch,61,5.0,220,11
124,125,125,Daniel Summerhays,81,4.97,322,16
125,126,126,Martin Laird,77,4.94,243,12
126,T127,T127,Bob Estes,78,4.9,245,12
127,T127,T127,Troy Matteson,100,4.9,388,19
128,129,129,Vijay Singh,99,4.86,350,17
129,130,130,Stewart Cink,71,4.83,269,13
130,131,131,Stephen Ames,54,4.82,166,8
131,132,132,Kevin Na,80,4.8,229,11
132,T133,T133,Chad Campbell,84,4.79,334,16
133,T133,T133,Bill Haas,79,4.79,292,14
134,T133,T133,Scott Piercy,95,4.79,355,17
135,136,136,Carl Pettersson,92,4.75,337,16
136,137,137,Kyle Reifers,86,4.72,360,17
137,138,138,D.J. Trahan,73,4.68,278,13
138,139,139,Matt Bettencourt,80,4.67,214,10
139,140,140,Harris English,98,4.66,451,21
140,T141,T141,Blake Adams,107,4.65,430,20
141,T141,T141,Boo Weekley,74,4.65,258,12
142,143,143,Colt Knost,79,4.64,280,13
143,144,144,Justin Leonard,79,4.63,259,12
144,145,145,Sangmoon Bae,81,4.62,238,11
145,146,146,Tom Pernice Jr.,62,4.59,218,10
146,147,147,Scott Stallings,78,4.58,306,14
147,148,148,Luke Donald,63,4.52,221,10
148,149,149,John Senden,81,4.49,267,12
149,150,150,J.J. Henry,93,4.47,358,16
150,151,151,Hunter Mahan,88,4.43,316,14
151,152,152,Ryuji Imada,78,4.39,296,13
152,153,153,Sung Kang,75,4.37,252,11
153,T154,T154,Scott Dunlap,57,4.35,207,9
154,T154,T154,Billy Hurley III,70,4.35,253,11
155,T154,T154,Roland Thatcher,55,4.35,184,8
156,157,157,Kris Blanks,65,4.33,254,11
157,158,158,Marc Leishman,84,4.28,327,14
158,159,159,Geoff Ogilvy,73,4.25,212,9
159,160,160,Charl Schwartzel,56,4.22,166,7
160,161,161,David Mathis,83,4.2,286,12
161,162,162,Graham DeLaet,79,4.18,311,13
162,163,163,Bo Van Pelt,84,4.14,266,11
163,164,164,Hunter Haas,69,4.11,219,9
164,T165,T165,Mathew Goggin,65,4.1,268,11
165,T165,T165,Kevin Stadler,85,4.1,293,12
166,167,167,Vaughn Taylor,81,4.07,246,10
167,168,168,Ryan Moore,89,4.04,371,15
168,169,169,Gary Woodland,70,4.02,249,10
169,170,170,Cameron Tringale,88,4.0,375,15
170,171,171,Ernie Els,80,3.93,280,11
171,172,172,Alexandre Rocha,62,3.78,238,9
172,T173,T173,Stephen Gangluff,57,3.76,186,7
173,T173,T173,Y.E. Yang,64,3.76,186,7
174,175,175,Arjun Atwal,79,3.7,270,10
175,T176,T176,Ángel Cabrera,54,3.68,163,6
176,T176,T176,Charley Hoffman,88,3.68,326,12
177,178,178,Davis Love III,64,3.65,219,8
178,179,179,Kyle Thompson,51,3.6,139,5
179,180,180,Richard Lee,71,3.59,251,9
180,181,181,Stuart Appleby,75,3.37,297,10
181,182,182,Daniel Chopra,55,3.19,188,6
182,183,183,Kyle Stanley,86,3.17,284,9
183,184,184,Heath Slocum,93,3.16,348,11
184,185,185,Brendan Steele,77,3.13,320,10
185,186,186,Jim Furyk,85,2.99,301,9
186,187,187,Jimmy Walker,101,2.97,404,12
187,188,188,Kevin Streelman,89,2.52,317,8
188,189,189,K.J. Choi,71,2.5,240,6
189,190,190,Chez Reavie,83,2.45,286,7
190,191,191,Rory McIlroy,60,2.44,164,4
