,Putting_from_15-25_RANK THIS WEEK,Putting_from_15-25_RANK LAST WEEK,Putting_from_15-25_PLAYER NAME,Putting_from_15-25_ROUNDS,Putting_from_15-25_% MADE,Putting_from_15-25_ATTEMPTS,Putting_from_15-25_PUTTS MADE
0,1,1,Bryce Molder,83,23.18,233,54
1,2,2,Ryan Moore,89,21.83,284,62
2,3,3,Martin Flores,95,21.75,308,67
3,4,4,Scott Piercy,95,21.65,328,71
4,T5,T5,Tommy Gainey,98,21.19,302,64
5,T5,T5,Y.E. Yang,64,21.19,151,32
6,7,7,John Daly,50,21.14,123,26
7,8,8,Ben Crane,73,20.81,221,46
8,9,9,Brandt Snedeker,81,20.48,210,43
9,10,10,Daniel Chopra,55,20.16,129,26
10,11,11,Cameron Beckman,81,19.83,232,46
11,12,12,Brian Davis,91,19.76,248,49
12,13,13,Ryuji Imada,78,19.72,218,43
13,14,14,Luke Donald,63,19.57,184,36
14,15,15,Brian Harman,101,19.45,293,57
15,16,16,Zach Johnson,95,19.38,227,44
16,17,17,Dustin Johnson,70,19.21,177,34
17,18,18,Bo Van Pelt,84,19.15,235,45
18,19,19,John Senden,81,19.09,220,42
19,20,20,Ken Duke,104,19.0,321,61
20,21,21,Tommy Biershenk,74,18.92,185,35
21,22,22,Chris Couch,61,18.91,201,38
22,23,23,Rory McIlroy,60,18.9,127,24
23,24,24,Harrison Frazar,56,18.75,160,30
24,25,25,Jeff Overton,101,18.73,283,53
25,26,26,Tiger Woods,69,18.67,166,31
26,27,27,James Driscoll,83,18.64,220,41
27,28,28,Sung Kang,75,18.63,204,38
28,29,29,Nathan Green,73,18.59,199,37
29,30,30,William McGirt,96,18.54,302,56
30,T31,T31,Tom Gillis,75,18.45,233,43
31,T31,T31,Bill Haas,79,18.45,206,38
32,33,33,Jim Furyk,85,18.34,229,42
33,34,34,Hunter Haas,69,18.24,148,27
34,35,35,Edward Loar,59,18.18,132,24
35,36,36,Jimmy Walker,101,18.13,342,62
36,37,37,Charl Schwartzel,56,18.12,138,25
37,T38,T38,Matt Every,80,17.84,213,38
38,T38,T38,Phil Mickelson,79,17.84,185,33
39,40,40,Jonathan Byrd,69,17.55,188,33
40,41,41,Gary Christian,91,17.54,268,47
41,42,42,Matt Jones,53,17.52,137,24
42,43,43,Jason Day,57,17.48,143,25
43,44,44,Andres Romero,68,17.47,166,29
44,45,45,Daniel Summerhays,81,17.43,241,42
45,46,46,Michael Thompson,80,17.37,213,37
46,47,47,Charles Howell III,98,17.25,255,44
47,48,48,Davis Love III,64,17.16,169,29
48,49,49,Garth Mulroy,59,17.07,164,28
49,50,50,Webb Simpson,77,17.02,235,40
50,51,51,Stewart Cink,71,17.01,194,33
51,52,52,Sangmoon Bae,81,16.98,212,36
52,53,53,Ben Curtis,62,16.94,183,31
53,54,54,David Toms,60,16.9,142,24
54,55,55,"Ted Potter, Jr.",77,16.75,209,35
55,56,56,David Mathis,83,16.67,216,36
56,57,57,D.J. Trahan,73,16.5,206,34
57,58,58,Billy Hurley III,70,16.38,177,29
58,59,59,Justin Rose,69,16.37,171,28
59,60,60,Carl Pettersson,92,16.3,270,44
60,61,61,Ernie Els,80,16.16,229,37
61,62,62,Louis Oosthuizen,65,16.15,192,31
62,63,63,Chez Reavie,83,16.02,256,41
63,T64,T64,Brendon de Jonge,115,15.94,345,55
64,T64,T64,Henrik Stenson,51,15.94,138,22
65,66,66,Vaughn Taylor,81,15.92,245,39
66,67,67,Matt Kuchar,86,15.87,252,40
67,T68,T68,Cameron Tringale,88,15.83,259,41
68,T68,T68,Jhonattan Vegas,77,15.83,240,38
69,70,70,Trevor Immelman,76,15.82,196,31
70,71,71,Robert Karlsson,54,15.79,133,21
71,72,72,Dicky Pride,62,15.76,184,29
72,73,73,J.J. Killeen,101,15.73,267,42
73,74,74,Nick O'Hern,78,15.72,229,36
74,T75,T75,K.J. Choi,71,15.68,185,29
75,T75,T75,Troy Kelly,68,15.68,185,29
76,77,77,Keegan Bradley,90,15.63,256,40
77,78,78,Hunter Mahan,88,15.56,225,35
78,79,79,Jason Dufner,83,15.54,251,39
79,80,80,Ryo Ishikawa,54,15.5,129,20
80,81,81,Derek Lamely,64,15.47,181,28
81,82,82,Justin Leonard,79,15.45,233,36
82,T83,T83,Chris DiMarco,83,15.38,234,36
83,T83,T83,Steve Wheatcroft,56,15.38,156,24
84,T85,T85,Jason Kokrak,79,15.35,241,37
