,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
0,1,1,Aaron Baddeley,73,41.56,77,32
1,2,2,Webb Simpson,77,39.01,141,55
2,3,3,Ben Curtis,62,38.64,88,34
3,4,4,Brandt Snedeker,81,38.02,121,46
4,5,5,Martin Laird,77,38.0,100,38
5,T6,T6,Charlie Beljan,61,37.8,82,31
6,T6,T6,Ken Duke,104,37.8,164,62
7,8,8,Jerry Kelly,84,37.14,140,52
8,9,9,Kyle Reifers,86,37.1,124,46
9,10,10,Gavin Coles,72,37.0,100,37
10,11,11,Sangmoon Bae,81,36.46,96,35
11,12,12,Lee Westwood,60,36.19,105,38
12,13,13,Ryan Palmer,81,36.15,130,47
13,14,14,Stewart Cink,71,35.79,95,34
14,15,15,Harrison Frazar,56,35.71,98,35
15,16,16,Y.E. Yang,64,35.63,87,31
16,17,17,Johnson Wagner,88,35.22,159,56
17,18,18,John Daly,50,35.21,71,25
18,19,19,Mark Anderson,75,34.58,107,37
19,20,20,Richard Lee,71,34.45,119,41
20,21,21,Martin Flores,95,34.31,137,47
21,22,22,Erik Compton,81,34.19,117,40
22,23,23,Stuart Appleby,75,34.11,129,44
23,24,24,Bob Estes,78,33.9,118,40
24,25,25,Ryuji Imada,78,33.86,127,43
25,26,26,Marco Dawson,60,33.68,95,32
26,27,27,Davis Love III,64,33.63,113,38
27,T28,T28,Spencer Levin,81,33.33,117,39
28,T28,T28,D.A. Points,88,33.33,165,55
29,30,30,Ryan Moore,89,33.13,160,53
30,T31,T31,J.B. Holmes,90,33.09,136,45
31,T31,T31,John Merrick,83,33.09,139,46
32,33,33,Jim Furyk,85,33.06,121,40
33,34,34,Rod Pampling,88,32.81,128,42
34,35,35,Tommy Gainey,98,32.76,174,57
35,36,36,Matt Kuchar,86,32.74,113,37
36,37,37,Zach Johnson,95,32.72,162,53
37,38,38,Robert Garrigus,89,32.67,150,49
38,39,39,Derek Lamely,64,32.61,92,30
39,40,40,Tommy Biershenk,74,32.58,89,29
40,41,41,Keegan Bradley,90,32.52,123,40
41,T42,T42,Luke Donald,63,32.5,80,26
42,T42,T42,Harris English,98,32.5,160,52
43,T44,T44,Colt Knost,79,32.33,133,43
44,T44,T44,Bo Van Pelt,84,32.33,133,43
45,46,46,Nathan Green,73,32.29,96,31
46,47,47,Greg Chalmers,88,32.23,121,39
47,48,48,Brandt Jobe,57,32.0,75,24
48,T49,T49,Scott Brown,65,31.76,85,27
49,T49,T49,Bryce Molder,83,31.76,148,47
50,51,51,Tiger Woods,69,31.73,104,33
51,52,52,Charl Schwartzel,56,31.71,82,26
52,53,53,Jason Dufner,83,31.67,120,38
53,T54,T54,Adam Scott,59,31.65,79,25
54,T54,T54,Vaughn Taylor,81,31.65,139,44
55,56,56,Stephen Gangluff,57,31.58,57,18
56,57,57,Nick Watney,97,31.51,146,46
57,58,58,Carl Pettersson,92,31.41,156,49
58,59,59,Jason Bohn,81,31.39,137,43
59,60,60,Miguel Angel Carballo,73,31.37,102,32
60,61,61,K.J. Choi,71,31.25,96,30
61,62,62,Mark Wilson,84,31.21,141,44
62,63,63,Russell Knox,72,31.2,125,39
63,64,64,Brian Davis,91,31.17,154,48
64,65,65,Jason Day,57,31.11,90,28
65,66,66,Chris Couch,61,30.93,97,30
66,67,67,Sean O'Hair,84,30.87,149,46
67,T68,T68,Daniel Chopra,55,30.86,81,25
68,T68,T68,Kevin Kisner,69,30.86,81,25
69,T68,T68,Scott Piercy,95,30.86,162,50
70,71,71,Matt Every,80,30.83,133,41
71,72,72,Seung-Yul Noh,105,30.82,146,45
72,73,73,Andres Romero,68,30.77,117,36
73,74,74,Cameron Tringale,88,30.71,127,39
74,75,75,Ben Crane,73,30.56,108,33
75,76,76,Justin Rose,69,30.39,102,31
76,77,77,George McNeill,85,30.37,135,41
77,T78,T78,Bobby Gates,87,30.3,132,40
78,T78,T78,Roland Thatcher,55,30.3,99,30
79,80,80,Sergio Garcia,57,30.23,86,26
80,81,81,Bill Lunde,83,30.16,126,38
81,T82,T82,Tim Herron,88,30.0,150,45
82,T82,T82,Brendan Steele,77,30.0,120,36
83,T82,T82,Brendon Todd,78,30.0,100,30
84,85,85,Brian Gay,91,29.93,147,44
85,T86,T86,Arjun Atwal,79,29.85,134,40
86,T86,T86,Chad Campbell,84,29.85,134,40
87,88,88,Louis Oosthuizen,65,29.82,114,34
88,T89,T89,Scott Dunlap,57,29.81,104,31
89,T89,T89,Jeff Overton,101,29.81,161,48
90,91,91,Jeff Maggert,83,29.76,168,50
91,T92,T92,Rory McIlroy,60,29.67,91,27
92,T92,T92,Geoff Ogilvy,73,29.67,91,27
93,94,94,Greg Owen,90,29.66,145,43
94,T95,T95,Matt Jones,53,29.63,81,24
95,T95,T95,Kevin Stadler,85,29.63,135,40
96,97,97,Billy Hurley III,70,29.55,88,26
97,T98,T98,John Huh,99,29.37,143,42
98,T98,T98,David Mathis,83,29.37,126,37
99,100,100,Alexandre Rocha,62,29.36,109,32
100,101,101,Blake Adams,107,29.19,161,47
101,102,102,Bubba Watson,68,29.13,103,30
102,103,103,James Driscoll,83,29.09,110,32
103,104,104,John Mallinger,74,29.06,117,34
104,105,105,Nick O'Hern,78,28.99,138,40
105,106,106,Charley Hoffman,88,28.76,153,44
106,107,107,Rory Sabbatini,84,28.75,160,46
107,108,108,Phil Mickelson,79,28.7,108,31
108,109,109,Danny Lee,74,28.68,129,37
109,T110,T110,Rocco Mediate,70,28.57,126,36
110,T110,T110,Steve Stricker,73,28.57,126,36
111,112,112,Jonas Blixt,72,28.46,123,35
112,113,113,Graham DeLaet,79,28.39,155,44
113,114,114,Tom Pernice Jr.,62,28.28,99,28
114,115,115,Michael Thompson,80,27.93,111,31
115,116,116,Graeme McDowell,55,27.91,86,24
116,T117,T117,Tom Gillis,75,27.78,108,30
117,T117,T117,Edward Loar,59,27.78,90,25
118,119,119,Brendon de Jonge,115,27.7,213,59
119,T120,T120,Charles Howell III,98,27.54,138,38
120,T120,T120,Ryo Ishikawa,54,27.54,69,19
121,T120,T120,Troy Matteson,100,27.54,167,46
122,123,123,Justin Leonard,79,27.5,120,33
123,124,124,Freddie Jacobson,61,27.37,95,26
124,125,125,Ricky Barnes,92,27.33,172,47
125,T126,T126,Robert Allenby,76,27.27,132,36
126,T126,T126,Camilo Villegas,79,27.27,121,33
127,128,128,Scott Stallings,78,27.21,136,37
128,129,129,Hunter Mahan,88,27.13,129,35
129,130,130,Jonathan Byrd,69,27.03,111,30
130,131,131,Jason Kokrak,79,26.87,134,36
131,132,132,Steve Wheatcroft,56,26.83,82,22
132,133,133,Henrik Stenson,51,26.58,79,21
133,134,134,Pat Perez,81,26.57,143,38
134,135,135,Gary Woodland,70,26.53,98,26
135,136,136,Heath Slocum,93,26.47,136,36
136,137,137,Rickie Fowler,84,26.4,125,33
137,138,138,David Hearn,95,26.32,152,40
138,139,139,William McGirt,96,26.28,137,36
139,T140,T140,Ángel Cabrera,54,26.15,65,17
140,T140,T140,Kevin Na,80,26.15,130,34
141,T140,T140,Chez Reavie,83,26.15,130,34
142,T140,T140,John Senden,81,26.15,130,34
143,144,144,Matt Bettencourt,80,26.13,111,29
144,145,145,Trevor Immelman,76,26.04,96,25
145,146,146,Chris DiMarco,83,25.98,127,33
146,147,147,J.J. Henry,93,25.93,135,35
147,148,148,Sung Kang,75,25.89,112,29
148,149,149,Vijay Singh,99,25.77,163,42
