,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
171,T171,T171,Andres Romero,30.2,302,10
172,173,173,Louis Oosthuizen,30.23,393,13
173,174,174,Johnson Wagner,30.29,515,17
174,T175,T175,Charles Howell III,30.3,606,20
175,T175,T175,Boo Weekley,30.3,303,10
176,177,177,Bill Lunde,30.31,394,13
177,178,178,Gary Woodland,30.33,364,12
178,179,179,Greg Owen,30.39,547,18
179,T180,T180,Kyle Stanley,30.4,456,15
180,T180,T180,Steve Wheatcroft,30.4,152,5
181,182,182,Billy Horschel,30.42,365,12
182,183,183,D.J. Trahan,30.44,274,9
183,184,184,Cameron Beckman,30.54,397,13
184,185,185,Will Claxton,30.65,613,20
185,186,186,Camilo Villegas,30.67,460,15
186,187,187,John Merrick,30.71,430,14
187,188,188,Edward Loar,30.75,123,4
188,189,189,Russell Knox,31.0,341,11
189,190,190,Justin Leonard,31.09,342,11
190,191,191,Scott Dunlap,31.86,223,7
