,Putting_from_6_RANK THIS WEEK,Putting_from_6_RANK LAST WEEK,Putting_from_6_PLAYER NAME,Putting_from_6_ROUNDS,Putting_from_6_% MADE,Putting_from_6_ATTEMPTS,Putting_from_6_PUTTS MADE
0,1,1,Chris Couch,61,84.31,51,43
1,2,2,Martin Flores,95,83.54,79,66
2,3,3,Henrik Stenson,51,83.33,36,30
3,4,4,Brian Gay,91,82.43,74,61
4,5,5,Blake Adams,107,81.55,103,84
5,6,6,Padraig Harrington,67,81.36,59,48
6,7,7,David Mathis,83,81.25,80,65
7,8,8,Scott Dunlap,57,80.85,47,38
8,9,9,Jonas Blixt,72,80.77,78,63
9,10,10,Jimmy Walker,101,80.51,118,95
10,11,11,Charl Schwartzel,56,80.49,41,33
11,T12,T12,Daniel Chopra,55,80.0,55,44
12,T12,T12,Tom Gillis,75,80.0,75,60
13,14,14,Zach Johnson,95,79.52,83,66
14,15,15,Derek Lamely,64,78.79,66,52
15,16,16,Dicky Pride,62,78.72,47,37
16,17,17,Sangmoon Bae,81,78.08,73,57
17,18,18,Freddie Jacobson,61,77.78,54,42
18,19,19,Geoff Ogilvy,73,77.55,49,38
19,20,20,John Daly,50,77.36,53,41
20,21,21,Garth Mulroy,59,77.27,44,34
21,22,22,John Huh,99,77.14,105,81
22,23,23,David Hearn,95,76.92,104,80
23,24,24,Webb Simpson,77,76.81,69,53
24,T25,T25,Scott Piercy,95,76.77,99,76
25,T25,T25,Cameron Tringale,88,76.77,99,76
26,27,27,Luke Donald,63,76.47,51,39
27,28,28,Carl Pettersson,92,76.25,80,61
28,29,29,Roberto Castro,92,75.95,79,60
29,30,30,Bo Van Pelt,84,75.82,91,69
30,31,31,Brian Davis,91,75.65,115,87
31,T32,T32,"Ted Potter, Jr.",77,75.61,82,62
32,T32,T32,Kyle Thompson,51,75.61,41,31
33,34,34,Kevin Na,80,75.53,94,71
34,35,35,Bill Haas,79,75.34,73,55
35,36,36,Kevin Streelman,89,75.27,93,70
36,T37,T37,William McGirt,96,75.0,88,66
37,T37,T37,Lee Westwood,60,75.0,40,30
38,39,39,Tim Clark,60,74.42,43,32
39,40,40,Brandt Snedeker,81,74.32,74,55
40,41,41,Boo Weekley,74,74.19,62,46
41,42,42,David Toms,60,74.14,58,43
42,43,43,Ben Crane,73,74.0,50,37
43,44,44,Matt Every,80,73.97,73,54
44,45,45,Andres Romero,68,73.91,69,51
45,46,46,Ryuji Imada,78,73.81,84,62
46,47,47,Ken Duke,104,73.63,91,67
47,48,48,Harris English,98,73.33,90,66
48,49,49,Ryan Palmer,81,73.26,86,63
49,50,50,Erik Compton,81,73.24,71,52
50,51,51,Seung-Yul Noh,105,73.12,93,68
51,T52,T52,Mathew Goggin,65,73.08,52,38
52,T52,T52,Jeff Overton,101,73.08,104,76
53,54,54,Greg Chalmers,88,72.94,85,62
54,55,55,Billy Horschel,63,72.92,48,35
55,T56,T56,Stephen Ames,54,72.73,44,32
56,T56,T56,Aaron Baddeley,73,72.73,66,48
57,58,58,Brendan Steele,77,72.6,73,53
58,59,59,Bryce Molder,83,72.37,76,55
59,60,60,Brandt Jobe,57,72.13,61,44
60,61,61,Phil Mickelson,79,72.06,68,49
61,62,62,Kevin Kisner,69,72.0,50,36
62,63,63,Daniel Summerhays,81,71.88,64,46
63,64,64,Charles Howell III,98,71.79,78,56
64,65,65,Bob Estes,78,71.76,85,61
65,66,66,Jerry Kelly,84,71.62,74,53
66,67,67,Troy Matteson,100,71.58,95,68
67,T68,T68,Ernie Els,80,71.43,70,50
68,T68,T68,Dustin Johnson,70,71.43,56,40
69,T70,T70,Jason Bohn,81,71.23,73,52
70,T70,T70,Gavin Coles,72,71.23,73,52
71,T70,T70,Martin Laird,77,71.23,73,52
72,73,73,Graham DeLaet,79,71.15,104,74
73,T74,T74,Matt Jones,53,71.11,45,32
74,T74,T74,Steve Wheatcroft,56,71.11,45,32
75,T76,T76,John Senden,81,71.01,69,49
76,T76,T76,Y.E. Yang,64,71.01,69,49
77,78,78,Davis Love III,64,70.83,72,51
78,T79,T79,Spencer Levin,81,70.59,68,48
79,T79,T79,Hunter Mahan,88,70.59,68,48
80,81,81,Graeme McDowell,55,70.45,44,31
81,82,82,Scott Stallings,78,70.42,71,50
82,83,83,Billy Mayfair,90,70.41,98,69
83,T84,T84,Hunter Haas,69,70.37,54,38
84,T84,T84,Greg Owen,90,70.37,81,57
85,86,86,Tiger Woods,69,70.21,47,33
86,T87,T87,Troy Kelly,68,70.18,57,40
87,T87,T87,John Mallinger,74,70.18,57,40
88,89,89,Richard Lee,71,70.15,67,47
89,90,90,Gary Christian,91,70.1,97,68
90,91,91,Brendon de Jonge,115,70.09,117,82
91,92,92,Tommy Biershenk,74,70.0,70,49
92,93,93,Chad Campbell,84,69.77,86,60
93,94,94,James Driscoll,83,69.57,92,64
94,95,95,Keegan Bradley,90,69.44,72,50
95,96,96,Robert Garrigus,89,69.41,85,59
96,97,97,Chris Stroud,86,69.33,75,52
97,98,98,John Merrick,83,69.23,65,45
98,99,99,Sergio Garcia,57,69.09,55,38
99,100,100,John Rollins,81,69.07,97,67
100,101,101,Rod Pampling,88,69.05,84,58
101,102,102,Heath Slocum,93,69.01,71,49
102,103,103,Charlie Wi,86,68.75,80,55
103,104,104,Nick Watney,97,68.69,99,68
104,105,105,Robert Karlsson,54,68.63,51,35
105,T106,T106,Rory McIlroy,60,68.42,38,26
106,T106,T106,Louis Oosthuizen,65,68.42,38,26
107,T106,T106,Ian Poulter,57,68.42,38,26
108,109,109,Roland Thatcher,55,68.29,41,28
109,110,110,Stewart Cink,71,68.25,63,43
110,111,111,Jason Kokrak,79,67.95,78,53
111,T112,T112,Ben Curtis,62,67.92,53,36
112,T112,T112,Nathan Green,73,67.92,53,36
113,T114,T114,Jason Day,57,67.8,59,40
114,T114,T114,Steve Stricker,73,67.8,59,40
115,116,116,Cameron Beckman,81,67.74,93,63
116,117,117,Mark Anderson,75,67.65,68,46
117,118,118,Rickie Fowler,84,67.61,71,48
118,119,119,Miguel Angel Carballo,73,67.57,74,50
119,120,120,Will Claxton,99,67.29,107,72
120,121,121,Charlie Beljan,61,67.27,55,37
121,122,122,Matt Bettencourt,80,67.24,58,39
122,T123,T123,Vaughn Taylor,81,67.14,70,47
123,T123,T123,Johnson Wagner,88,67.14,70,47
124,125,125,Bill Lunde,83,67.11,76,51
125,T126,T126,Michael Bradley,63,66.67,72,48
126,T126,T126,Scott Brown,65,66.67,57,38
127,T126,T126,Jonathan Byrd,69,66.67,60,40
128,T126,T126,Kevin Chappell,91,66.67,105,70
129,T126,T126,J.B. Holmes,90,66.67,90,60
130,T126,T126,Nick O'Hern,78,66.67,84,56
131,T126,T126,Adam Scott,59,66.67,36,24
132,133,133,Sean O'Hair,84,66.3,92,61
133,134,134,George McNeill,85,66.25,80,53
134,135,135,Tommy Gainey,98,66.15,130,86
135,136,136,Pat Perez,81,66.13,62,41
136,137,137,Bubba Watson,68,66.1,59,39
137,138,138,Brendon Todd,78,66.07,56,37
138,139,139,Michael Thompson,80,65.93,91,60
139,140,140,Kevin Stadler,85,65.82,79,52
140,141,141,Kyle Stanley,86,65.75,73,48
141,142,142,Kris Blanks,65,65.71,70,46
142,T143,T143,Colt Knost,79,65.33,75,49
143,T143,T143,Jhonattan Vegas,77,65.33,75,49
144,145,145,Ricky Barnes,92,65.17,89,58
145,146,146,Danny Lee,74,65.08,63,41
146,147,147,Kyle Reifers,86,64.94,77,50
147,148,148,Ryan Moore,89,64.84,91,59
148,T149,T149,Ángel Cabrera,54,64.71,51,33
149,T149,T149,J.J. Killeen,101,64.71,102,66
150,T151,T151,Bud Cauley,99,64.63,82,53
151,T151,T151,Brian Harman,101,64.63,82,53
152,T151,T151,Tim Herron,88,64.63,82,53
153,154,154,Jim Furyk,85,64.62,65,42
154,155,155,Stuart Appleby,75,64.52,62,40
155,156,156,Ryo Ishikawa,54,64.44,45,29
156,157,157,Justin Rose,69,64.41,59,38
157,158,158,Billy Hurley III,70,64.29,70,45
158,159,159,Camilo Villegas,79,64.2,81,52
159,160,160,Mark Wilson,84,64.1,78,50
160,161,161,Gary Woodland,70,64.06,64,41
161,T162,T162,K.J. Choi,71,63.64,66,42
162,T162,T162,Chris DiMarco,83,63.64,77,49
163,T164,T164,Jason Dufner,83,63.49,63,40
164,T164,T164,Trevor Immelman,76,63.49,63,40
165,166,166,Chez Reavie,83,63.46,52,33
166,167,167,Chris Kirk,93,63.44,93,59
167,168,168,Russell Knox,72,63.16,57,36
168,169,169,Charley Hoffman,88,62.92,89,56
169,170,170,Alexandre Rocha,62,62.9,62,39
170,171,171,Patrick Sheehan,58,62.75,51,32
171,172,172,Matt Kuchar,86,62.5,64,40
172,173,173,Bobby Gates,87,62.32,69,43
173,174,174,Vijay Singh,99,62.07,87,54
174,175,175,Tom Pernice Jr.,62,61.9,63,39
175,176,176,Rory Sabbatini,84,61.36,88,54
176,177,177,Justin Leonard,79,61.33,75,46
177,178,178,Josh Teater,97,61.11,90,55
178,179,179,Rocco Mediate,70,61.02,59,36
179,180,180,J.J. Henry,93,60.66,61,37
180,T181,T181,Robert Allenby,76,60.0,70,42
181,T181,T181,Edward Loar,59,60.0,50,30
182,T181,T181,Jeff Maggert,83,60.0,75,45
183,184,184,D.J. Trahan,73,59.65,57,34
184,185,185,Harrison Frazar,56,59.09,44,26
185,186,186,Arjun Atwal,79,58.73,63,37
186,187,187,D.A. Points,88,57.75,71,41
187,188,188,Marc Leishman,84,56.25,80,45
188,189,189,Sung Kang,75,55.93,59,33
189,190,190,Marco Dawson,60,55.81,43,24
190,191,191,Stephen Gangluff,57,55.0,40,22
