,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
44,T42,T42,David Hearn,2.38,12,504
45,T42,T42,Phil Mickelson,2.38,9,378
46,T42,T42,John Senden,2.38,9,378
47,T42,T42,Brendon Todd,2.38,12,504
48,49,49,Spencer Levin,2.42,10,414
49,T50,T50,Blake Adams,2.43,14,576
50,T50,T50,Luke Donald,2.43,7,288
51,52,52,Charlie Wi,2.44,11,450
52,T53,T53,Scott Dunlap,2.47,8,324
53,T53,T53,Chris Stroud,2.47,12,486
54,55,55,Alexandre Rocha,2.5,9,360
55,56,56,Kevin Na,2.53,10,396
56,57,57,Ryan Palmer,2.55,11,432
57,T58,T58,Tommy Biershenk,2.56,12,468
58,T58,T58,Roberto Castro,2.56,12,468
59,T58,T58,Jerry Kelly,2.56,12,468
60,T58,T58,Kevin Streelman,2.56,12,468
61,T62,T62,Brian Davis,2.58,13,504
62,T62,T62,Scott Piercy,2.58,13,504
63,64,64,Tommy Gainey,2.59,14,540
64,65,65,J.J. Killeen,2.6,15,576
65,66,66,Padraig Harrington,2.61,8,306
66,67,67,Charlie Beljan,2.63,9,342
67,68,68,Justin Leonard,2.67,12,450
68,T69,T69,Erik Compton,2.78,12,432
69,T69,T69,Ken Duke,2.78,15,540
70,T69,T69,J.B. Holmes,2.78,12,432
71,T69,T69,Billy Hurley III,2.78,13,468
72,T69,T69,Danny Lee,2.78,11,396
73,T69,T69,Davis Love III,2.78,10,360
74,T69,T69,William McGirt,2.78,15,540
75,T69,T69,Ian Poulter,2.78,7,252
76,T69,T69,Dicky Pride,2.78,9,324
77,T69,T69,Daniel Summerhays,2.78,13,468
78,T69,T69,David Toms,2.78,9,324
79,T69,T69,Cameron Tringale,2.78,13,468
80,T69,T69,Tiger Woods,2.78,9,324
81,T82,T82,Robert Allenby,2.88,14,486
82,T82,T82,Heath Slocum,2.88,14,486
83,T84,T84,Vaughn Taylor,2.89,13,450
84,T84,T84,Michael Thompson,2.89,13,450
85,86,86,Camilo Villegas,2.9,12,414
86,87,87,Aaron Baddeley,2.91,11,378
87,T88,T88,Tim Clark,2.92,10,342
88,T88,T88,Geoff Ogilvy,2.92,10,342
89,90,90,Dustin Johnson,2.94,9,306
90,T91,T91,Jason Day,2.96,8,270
91,T91,T91,Brian Harman,2.96,16,540
92,T91,T91,Adam Scott,2.96,8,270
93,T94,T94,John Merrick,3.01,13,432
94,T94,T94,Ryan Moore,3.01,13,432
95,T96,T96,Sangmoon Bae,3.03,12,396
96,T96,T96,Edward Loar,3.03,12,396
97,98,98,Brendon de Jonge,3.05,17,558
98,99,99,D.A. Points,3.07,16,522
99,T100,T100,Gary Christian,3.09,15,486
100,T100,T100,Harris English,3.09,15,486
101,T100,T100,Jeff Maggert,3.09,15,486
102,T100,T100,Garth Mulroy,3.09,10,324
103,T100,T100,Louis Oosthuizen,3.09,10,324
104,T100,T100,Kyle Reifers,3.09,15,486
105,T100,T100,Justin Rose,3.09,10,324
106,T100,T100,Bubba Watson,3.09,10,324
107,108,108,Stuart Appleby,3.14,13,414
108,T109,T109,Mathew Goggin,3.17,12,378
109,T109,T109,Pat Perez,3.17,12,378
110,T109,T109,Andres Romero,3.17,12,378
111,T112,T112,Jason Kokrak,3.21,15,468
112,T112,T112,Kyle Stanley,3.21,15,468
113,114,114,Steve Wheatcroft,3.22,11,342
114,115,115,Ryo Ishikawa,3.27,10,306
115,T116,T116,Tom Pernice Jr.,3.28,13,396
116,T116,T116,Boo Weekley,3.28,13,396
117,T118,T118,Tim Herron,3.29,16,486
118,T118,T118,Greg Owen,3.29,16,486
119,T120,T120,Jonathan Byrd,3.33,12,360
120,T120,T120,Marco Dawson,3.33,12,360
121,T120,T120,Martin Flores,3.33,18,540
122,T120,T120,Derek Lamely,3.33,15,450
123,T120,T120,Rod Pampling,3.33,15,450
124,T120,T120,John Rollins,3.33,15,450
125,126,126,Bud Cauley,3.37,17,504
126,T127,T127,Marc Leishman,3.38,14,414
127,T127,T127,John Mallinger,3.38,14,414
128,129,129,Matt Jones,3.4,11,324
129,130,130,Troy Matteson,3.41,19,558
130,T131,T131,Kris Blanks,3.44,13,378
131,T131,T131,Tom Gillis,3.44,13,378
132,133,133,Matt Every,3.47,15,432
133,T134,T134,Billy Mayfair,3.5,17,486
134,T134,T134,Johnson Wagner,3.5,17,486
135,136,136,Hunter Mahan,3.54,14,396
136,137,137,Nick Watney,3.56,16,450
137,138,138,Bobby Gates,3.57,18,504
138,T139,T139,Graham DeLaet,3.62,15,414
139,T139,T139,Sean O'Hair,3.62,15,414
140,141,141,Arjun Atwal,3.63,17,468
141,T142,T142,Ernie Els,3.7,14,378
142,T142,T142,Nathan Green,3.7,14,378
143,T142,T142,Charley Hoffman,3.7,18,486
144,T142,T142,John Huh,3.7,18,486
145,T142,T142,Bill Lunde,3.7,16,432
146,T142,T142,Steve Stricker,3.7,12,324
147,148,148,"Ted Potter, Jr.",3.78,17,450
148,T149,T149,Gavin Coles,3.79,15,396
149,T149,T149,Ben Crane,3.79,15,396
150,T149,T149,Bill Haas,3.79,15,396
151,T152,T152,Roland Thatcher,3.8,13,342
152,T152,T152,Y.E. Yang,3.8,13,342
153,154,154,Scott Brown,3.86,16,414
154,T155,T155,Stephen Ames,3.89,14,360
155,T155,T155,Stewart Cink,3.89,14,360
156,T155,T155,Kyle Thompson,3.89,14,360
157,158,158,Colt Knost,3.91,19,486
158,159,159,Keegan Bradley,3.94,17,432
159,160,160,Ángel Cabrera,4.01,13,324
160,161,161,Stephen Gangluff,4.04,16,396
161,162,162,Scott Stallings,4.06,19,468
162,T163,T163,K.J. Choi,4.17,15,360
163,T163,T163,Mark Wilson,4.17,18,432
164,165,165,Jhonattan Vegas,4.22,19,450
165,166,166,Hunter Haas,4.29,17,396
166,167,167,Miguel Angel Carballo,4.35,18,414
167,168,168,Trevor Immelman,4.4,19,432
168,T169,T169,Chez Reavie,4.49,21,468
169,T169,T169,Vijay Singh,4.49,21,468
170,171,171,Freddie Jacobson,4.51,13,288
171,T172,T172,Ricky Barnes,4.53,22,486
172,T172,T172,Ryuji Imada,4.53,22,486
173,174,174,Troy Kelly,4.55,18,396
174,175,175,Rory Sabbatini,4.6,24,522
175,T176,T176,Kevin Stadler,4.63,20,432
176,T176,T176,D.J. Trahan,4.63,20,432
177,178,178,Lee Westwood,4.76,12,252
178,179,179,Rory McIlroy,4.81,13,270
179,T180,T180,Robert Garrigus,4.89,22,450
180,T180,T180,Nick O'Hern,4.89,22,450
181,182,182,Martin Laird,5.29,20,378
182,183,183,Mark Anderson,5.32,23,432
183,184,184,Cameron Beckman,5.33,24,450
184,185,185,Sung Kang,5.36,28,522
185,186,186,Josh Teater,5.56,28,504
186,187,187,Kevin Chappell,5.77,27,468
187,188,188,Brendan Steele,5.8,24,414
188,189,189,Gary Woodland,5.82,22,378
189,190,190,Robert Karlsson,6.6,19,288
190,191,191,Harrison Frazar,7.02,24,342
