,Putting_from_3_RANK THIS WEEK,Putting_from_3_RANK LAST WEEK,Putting_from_3_PLAYER NAME,Putting_from_3_ROUNDS,Putting_from_3_% MADE,Putting_from_3_ATTEMPTS,Putting_from_3_PUTTS MADE
0,T1,T1,Jonas Blixt,72,100.0,632,632
1,T1,T1,Gavin Coles,72,100.0,599,599
2,T1,T1,John Daly,50,100.0,377,377
3,T1,T1,Luke Donald,63,100.0,477,477
4,T1,T1,Brandt Jobe,57,100.0,464,464
5,T1,T1,Rory McIlroy,60,100.0,437,437
6,T1,T1,Louis Oosthuizen,65,100.0,527,527
7,T1,T1,Ian Poulter,57,100.0,384,384
8,T1,T1,Steve Stricker,73,100.0,588,588
9,T1,T1,Bo Van Pelt,84,100.0,673,673
10,11,11,Scott Piercy,95,99.89,917,916
11,12,12,Johnson Wagner,88,99.88,808,807
12,13,13,Zach Johnson,95,99.87,762,761
13,14,14,Jim Furyk,85,99.86,712,711
14,15,15,Brandt Snedeker,81,99.85,650,649
15,16,16,Danny Lee,74,99.84,625,624
16,T17,T17,Derek Lamely,64,99.83,580,579
17,T17,T17,Bubba Watson,68,99.83,586,585
18,19,19,Kevin Kisner,69,99.82,561,560
19,20,20,Sergio Garcia,57,99.79,469,468
20,T21,T21,Martin Flores,95,99.77,863,861
21,T21,T21,Charley Hoffman,88,99.77,857,855
22,T21,T21,Adam Scott,59,99.77,443,442
23,24,24,William McGirt,96,99.76,845,843
24,T25,T25,Ryo Ishikawa,54,99.75,408,407
25,T25,T25,Graeme McDowell,55,99.75,402,401
26,T25,T25,Kyle Reifers,86,99.75,811,809
27,T28,T28,Graham DeLaet,79,99.73,748,746
28,T28,T28,Spencer Levin,81,99.73,731,729
29,T30,T30,Matt Every,80,99.7,663,661
30,T30,T30,Kevin Na,80,99.7,677,675
31,32,32,Jeff Overton,101,99.68,951,948
32,T33,T33,Richard Lee,71,99.66,596,594
33,T33,T33,Phil Mickelson,79,99.66,581,579
34,35,35,Aaron Baddeley,73,99.65,566,564
35,36,36,J.J. Henry,93,99.64,841,838
36,T37,T37,Roberto Castro,92,99.63,820,817
37,T37,T37,Brian Gay,91,99.63,817,814
38,T37,T37,Alexandre Rocha,62,99.63,545,543
39,T40,T40,Ben Curtis,62,99.62,522,520
40,T40,T40,Robert Garrigus,89,99.62,792,789
41,T42,T42,George McNeill,85,99.61,764,761
42,T42,T42,Mark Wilson,84,99.61,771,768
