,Putting_from_-_10-15_RANK THIS WEEK,Putting_from_-_10-15_RANK LAST WEEK,Putting_from_-_10-15_PLAYER NAME,Putting_from_-_10-15_ROUNDS,Putting_from_-_10-15_% MADE,Putting_from_-_10-15_ATTEMPTS,Putting_from_-_10-15_PUTTS MADE
0,1,1,Y.E. Yang,64,41.67,120,50
1,2,2,Brandt Snedeker,81,39.05,169,66
2,3,3,Luke Donald,63,38.26,115,44
3,4,4,Aaron Baddeley,73,38.24,136,52
4,5,5,Martin Flores,95,38.05,205,78
5,6,6,Stewart Cink,71,38.03,142,54
6,7,7,Stuart Appleby,75,37.37,190,71
7,8,8,Ken Duke,104,37.23,231,86
8,9,9,Ryo Ishikawa,54,37.17,113,42
9,10,10,Matt Kuchar,86,37.04,162,60
10,11,11,Ryan Palmer,81,36.82,201,74
11,12,12,Sangmoon Bae,81,36.73,147,54
12,13,13,Gavin Coles,72,36.62,142,52
13,14,14,Harrison Frazar,56,36.3,146,53
14,15,15,Ryuji Imada,78,35.86,198,71
15,16,16,Martin Laird,77,35.42,144,51
16,17,17,Lee Westwood,60,35.34,133,47
17,18,18,Russell Knox,72,35.22,159,56
18,T19,T19,Spencer Levin,81,35.2,179,63
19,T19,T19,Cameron Tringale,88,35.2,196,69
20,21,21,Jim Furyk,85,35.06,154,54
21,22,22,Greg Chalmers,88,35.03,197,69
22,23,23,Kyle Reifers,86,35.0,180,63
23,24,24,John Daly,50,34.58,107,37
24,25,25,Brendon Todd,78,34.48,174,60
25,26,26,Webb Simpson,77,34.39,189,65
26,27,27,Nick Watney,97,34.15,205,70
27,28,28,Ben Curtis,62,34.13,126,43
28,T29,T29,Mark Anderson,75,34.12,170,58
29,T29,T29,Keegan Bradley,90,34.12,170,58
30,31,31,Johnson Wagner,88,34.06,229,78
31,32,32,Robert Garrigus,89,33.79,219,74
32,33,33,Derek Lamely,64,33.78,148,50
33,34,34,Troy Matteson,100,33.73,255,86
34,35,35,Bob Estes,78,33.72,172,58
35,36,36,David Mathis,83,33.67,196,66
36,37,37,Charl Schwartzel,56,33.63,113,38
37,38,38,Chez Reavie,83,33.51,191,64
38,T39,T39,Erik Compton,81,33.33,171,57
39,T39,T39,Justin Rose,69,33.33,135,45
40,41,41,Zach Johnson,95,33.18,214,71
41,42,42,Harris English,98,32.92,240,79
