,Putting_from_4_RANK THIS WEEK,Putting_from_4_RANK LAST WEEK,Putting_from_4_PLAYER NAME,Putting_from_4_ROUNDS,Putting_from_4_% MADE,Putting_from_4_ATTEMPTS,Putting_from_4_PUTTS MADE
131,T132,T132,Kevin Chappell,91,90.18,163,147
132,T132,T132,Danny Lee,74,90.18,112,101
133,T132,T132,David Toms,60,90.18,112,101
134,135,135,John Rollins,81,90.14,142,128
135,136,136,Charley Hoffman,88,90.13,152,137
136,137,137,Jeff Maggert,83,89.88,168,151
137,138,138,Ryuji Imada,78,89.71,136,122
138,139,139,Billy Mayfair,90,89.64,193,173
139,140,140,Rory McIlroy,60,89.61,77,69
140,141,141,Dicky Pride,62,89.53,86,77
141,142,142,Roberto Castro,92,89.47,152,136
142,143,143,George McNeill,85,89.39,132,118
143,144,144,K.J. Choi,71,89.34,122,109
144,145,145,Charles Howell III,98,89.33,150,134
145,146,146,Graeme McDowell,55,89.29,84,75
146,147,147,Graham DeLaet,79,89.2,176,157
147,148,148,Bobby Gates,87,89.19,148,132
148,149,149,Camilo Villegas,79,89.1,156,139
149,150,150,Heath Slocum,93,89.08,174,155
150,151,151,Jason Bohn,81,88.99,109,97
151,152,152,Cameron Beckman,81,88.89,153,136
152,153,153,Michael Bradley,63,88.79,107,95
153,154,154,Stephen Gangluff,57,88.78,98,87
154,155,155,Bob Estes,78,88.71,124,110
155,156,156,Kevin Stadler,85,88.55,131,116
156,157,157,Marco Dawson,60,88.54,96,85
157,158,158,Josh Teater,97,88.51,174,154
158,159,159,Chris DiMarco,83,88.41,138,122
159,160,160,Matt Jones,53,88.24,85,75
160,161,161,David Mathis,83,88.19,127,112
161,162,162,Kris Blanks,65,88.15,135,119
162,T163,T163,Mark Anderson,75,87.8,123,108
163,T163,T163,Chris Couch,61,87.8,123,108
164,165,165,Hunter Haas,69,87.5,112,98
165,T166,T166,Troy Matteson,100,87.37,190,166
166,T166,T166,Adam Scott,59,87.37,95,83
167,168,168,Chad Campbell,84,87.23,141,123
168,169,169,Sung Kang,75,87.2,125,109
169,170,170,Robert Allenby,76,87.05,139,121
170,171,171,Troy Kelly,68,87.0,100,87
171,172,172,Scott Brown,65,86.92,107,93
172,173,173,Ricky Barnes,92,86.54,156,135
173,174,174,Henrik Stenson,51,86.49,111,96
174,175,175,Jason Kokrak,79,86.43,140,121
175,176,176,Sangmoon Bae,81,86.32,117,101
176,177,177,"Ted Potter, Jr.",77,86.09,151,130
177,178,178,Stewart Cink,71,85.87,92,79
178,179,179,Greg Owen,90,85.81,148,127
179,180,180,Patrick Sheehan,58,85.54,83,71
180,181,181,D.J. Trahan,73,85.47,117,100
181,T182,T182,Robert Garrigus,89,85.0,140,119
182,T182,T182,Padraig Harrington,67,85.0,80,68
183,184,184,Sean O'Hair,84,84.46,148,125
184,185,185,Trevor Immelman,76,84.03,119,100
185,186,186,Kyle Stanley,86,84.0,175,147
186,187,187,Stephen Ames,54,83.78,74,62
187,188,188,Nick O'Hern,78,82.35,119,98
188,189,189,Boo Weekley,74,81.58,114,93
189,190,190,Kyle Thompson,51,80.25,81,65
190,191,191,Scott Dunlap,57,79.01,81,64
