,Average_Putting_Distance_-_GIR_2_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_2_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_2_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_2_Putts_ROUNDS,Average_Putting_Distance_-_GIR_2_Putts_AVG,Average_Putting_Distance_-_GIR_2_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_2_Putts_TOTAL PUTTS
0,1,1,James Driscoll,83,"27' 2""",14838.0,547
1,2,2,Derek Lamely,64,"26' 11""",11431.167,425
2,T3,T3,Stewart Cink,71,"26' 10""",11947.833,445
3,T3,T3,Luke Donald,63,"26' 10""",10686.333,398
4,5,5,"Ted Potter, Jr.",77,"26' 9""",12993.167,485
5,6,6,Brandt Jobe,57,"26' 8""",10245.417,384
6,7,7,Harris English,98,"26' 7""",19717.667,741
7,T8,T8,Gavin Coles,72,"26' 6""",11906.417,449
8,T8,T8,Stephen Gangluff,57,"26' 6""",8633.333,326
9,T8,T8,Brendan Steele,77,"26' 6""",14394.417,543
10,T11,T11,Tommy Biershenk,74,"26' 5""",11138.0,422
11,T11,T11,Martin Flores,95,"26' 5""",17828.833,675
12,13,13,Jonas Blixt,72,"26' 4""",13017.167,494
13,T14,T14,Daniel Chopra,55,"26' 3""",8288.417,316
14,T14,T14,Billy Hurley III,70,"26' 3""",10929.583,416
15,T14,T14,Brendon Todd,78,"26' 3""",12523.417,477
16,T17,T17,Charles Howell III,98,"26' 2""",17369.333,663
17,T17,T17,Seung-Yul Noh,105,"26' 2""",19148.833,731
18,T17,T17,Jhonattan Vegas,77,"26' 2""",15000.0,574
19,T17,T17,Jimmy Walker,101,"26' 2""",19269.75,736
20,T21,T21,Blake Adams,107,"26' 1""",19019.667,730
21,T21,T21,Aaron Baddeley,73,"26' 1""",10253.833,393
22,T21,T21,Tim Herron,88,"26' 1""",17637.0,676
23,T21,T21,Phil Mickelson,79,"26' 1""",12007.667,460
24,T21,T21,Bryce Molder,83,"26' 1""",15361.25,588
