,Putting_from_-__20_RANK THIS WEEK,Putting_from_-__20_RANK LAST WEEK,Putting_from_-__20_PLAYER NAME,Putting_from_-__20_ROUNDS,Putting_from_-__20_% MADE,Putting_from_-__20_ATTEMPTS,Putting_from_-__20_PUTTS MADE
56,57,57,Tommy Biershenk,74,7.89,342,27
57,T58,T58,Padraig Harrington,67,7.88,241,19
58,T58,T58,Jhonattan Vegas,77,7.88,457,36
59,60,60,Robert Allenby,76,7.83,396,31
60,61,61,Jason Day,57,7.81,269,21
61,T62,T62,Miguel Angel Carballo,73,7.78,347,27
62,T62,T62,Jeff Maggert,83,7.78,463,36
63,64,64,Ryan Palmer,81,7.77,399,31
64,T65,T65,Rocco Mediate,70,7.76,322,25
65,T65,T65,Lee Westwood,60,7.76,232,18
66,67,67,Bubba Watson,68,7.74,297,23
67,68,68,Kevin Na,80,7.72,324,25
68,69,69,Pat Perez,81,7.71,389,30
69,T70,T70,Robert Garrigus,89,7.69,416,32
70,T70,T70,Nick O'Hern,78,7.69,377,29
71,T70,T70,Patrick Sheehan,58,7.69,234,18
72,73,73,Rickie Fowler,84,7.67,365,28
73,74,74,Spencer Levin,81,7.63,380,29
74,75,75,Edward Loar,59,7.6,263,20
75,T76,T76,Garth Mulroy,59,7.58,264,20
76,T76,T76,Ian Poulter,57,7.58,211,16
77,78,78,Erik Compton,81,7.57,370,28
78,79,79,Tom Gillis,75,7.54,398,30
79,80,80,John Merrick,83,7.47,482,36
80,81,81,Seung-Yul Noh,105,7.45,550,41
81,82,82,Greg Owen,90,7.42,485,36
82,T83,T83,Ryo Ishikawa,54,7.41,216,16
83,T83,T83,Bo Van Pelt,84,7.41,351,26
84,85,85,Chris Kirk,93,7.39,487,36
85,86,86,Andres Romero,68,7.38,298,22
86,T87,T87,Ricky Barnes,92,7.37,502,37
87,T87,T87,Scott Brown,65,7.37,312,23
88,89,89,Dustin Johnson,70,7.33,300,22
89,90,90,Gary Christian,91,7.31,465,34
90,91,91,David Hearn,95,7.3,548,40
91,T92,T92,Nathan Green,73,7.24,359,26
92,T92,T92,Rod Pampling,88,7.24,428,31
93,94,94,Nick Watney,97,7.21,444,32
94,95,95,Luke Donald,63,7.19,306,22
95,96,96,Matt Every,80,7.18,362,26
96,T97,T97,Greg Chalmers,88,7.14,406,29
97,T97,T97,Hunter Mahan,88,7.14,420,30
98,99,99,Johnson Wagner,88,7.1,493,35
99,T100,T100,John Rollins,81,7.08,424,30
100,T100,T100,Rory Sabbatini,84,7.08,339,24
101,102,102,Ryan Moore,89,7.06,496,35
102,103,103,Will Claxton,99,7.03,526,37
103,T104,T104,Brandt Jobe,57,7.0,300,21
104,T104,T104,Daniel Summerhays,81,7.0,414,29
105,106,106,John Senden,81,6.98,358,25
106,107,107,Sung Kang,75,6.93,332,23
107,108,108,Ryuji Imada,78,6.92,390,27
108,T109,T109,Charles Howell III,98,6.88,494,34
109,T109,T109,Trevor Immelman,76,6.88,349,24
110,T111,T111,Bill Haas,79,6.84,380,26
111,T111,T111,Bill Lunde,83,6.84,380,26
112,113,113,Billy Mayfair,90,6.83,483,33
113,114,114,Jason Bohn,81,6.74,371,25
114,115,115,Brian Gay,91,6.73,446,30
115,116,116,Vijay Singh,99,6.72,476,32
116,117,117,"Ted Potter, Jr.",77,6.68,374,25
117,118,118,Jerry Kelly,84,6.64,422,28
118,119,119,Troy Matteson,100,6.61,484,32
119,T120,T120,Chad Campbell,84,6.59,455,30
120,T120,T120,Mark Wilson,84,6.59,410,27
121,122,122,Daniel Chopra,55,6.58,243,16
122,123,123,Billy Hurley III,70,6.56,320,21
123,124,124,Colt Knost,79,6.55,397,26
124,125,125,Jason Kokrak,79,6.54,413,27
125,126,126,Y.E. Yang,64,6.5,246,16
126,T127,T127,Roberto Castro,92,6.49,478,31
127,T127,T127,D.J. Trahan,73,6.49,370,24
128,129,129,David Toms,60,6.46,263,17
129,T130,T130,Josh Teater,97,6.44,497,32
130,T130,T130,Steve Wheatcroft,56,6.44,264,17
131,132,132,Hunter Haas,69,6.43,280,18
132,133,133,Bud Cauley,99,6.39,532,34
133,134,134,Sergio Garcia,57,6.37,251,16
134,135,135,Bob Estes,78,6.36,330,21
135,136,136,Matt Bettencourt,80,6.31,301,19
136,137,137,Tom Pernice Jr.,62,6.29,286,18
137,138,138,Kyle Reifers,86,6.28,494,31
138,139,139,Matt Jones,53,6.27,271,17
139,140,140,Carl Pettersson,92,6.18,453,28
140,141,141,Marco Dawson,60,6.17,243,15
141,142,142,Stephen Ames,54,6.14,228,14
142,143,143,Roland Thatcher,55,6.13,261,16
143,144,144,Sangmoon Bae,81,6.08,329,20
144,145,145,Kevin Chappell,91,6.05,430,26
145,146,146,Gary Woodland,70,6.04,331,20
146,147,147,Kris Blanks,65,6.02,349,21
147,148,148,Charlie Beljan,61,5.99,284,17
148,149,149,Justin Leonard,79,5.98,368,22
149,T150,T150,Ernie Els,80,5.91,372,22
150,T150,T150,Charl Schwartzel,56,5.91,220,13
151,T150,T150,Chris Stroud,86,5.91,440,26
152,153,153,David Mathis,83,5.9,373,22
153,154,154,Tim Herron,88,5.88,493,29
154,155,155,Steve Stricker,73,5.86,324,19
155,156,156,Jimmy Walker,101,5.83,549,32
156,157,157,Boo Weekley,74,5.8,345,20
157,158,158,Blake Adams,107,5.76,556,32
158,159,159,J.J. Henry,93,5.74,470,27
159,160,160,Cameron Tringale,88,5.71,490,28
160,T161,T161,Russell Knox,72,5.68,352,20
161,T161,T161,Kyle Stanley,86,5.68,405,23
162,T163,T163,Harris English,98,5.67,582,33
163,T163,T163,Stephen Gangluff,57,5.67,247,14
164,T163,T163,Vaughn Taylor,81,5.67,335,19
165,166,166,Kevin Stadler,85,5.58,412,23
166,167,167,Rory McIlroy,60,5.56,216,12
167,168,168,Alexandre Rocha,62,5.54,325,18
168,T169,T169,Aaron Baddeley,73,5.5,291,16
169,T169,T169,Graham DeLaet,79,5.5,418,23
170,171,171,Geoff Ogilvy,73,5.41,296,16
171,172,172,Martin Laird,77,5.35,318,17
172,173,173,Chez Reavie,83,5.33,394,21
173,174,174,Kevin Streelman,89,5.31,452,24
174,175,175,Marc Leishman,84,5.28,436,23
175,176,176,Bobby Gates,87,5.21,461,24
176,177,177,Brendan Steele,77,5.16,426,22
177,178,178,Kyle Thompson,51,5.13,195,10
178,T179,T179,Robert Karlsson,54,5.05,198,10
179,T179,T179,Scott Stallings,78,5.05,396,20
180,181,181,Charley Hoffman,88,4.91,428,21
181,182,182,Richard Lee,71,4.78,356,17
182,183,183,Arjun Atwal,79,4.76,378,18
183,184,184,Davis Love III,64,4.71,297,14
184,185,185,Stuart Appleby,75,4.6,391,18
185,186,186,Jim Furyk,85,4.55,396,18
186,187,187,Ángel Cabrera,54,4.5,222,10
187,188,188,Mathew Goggin,65,4.48,357,16
188,189,189,Heath Slocum,93,4.32,463,20
189,190,190,K.J. Choi,71,3.53,312,11
190,191,191,Scott Dunlap,57,3.27,275,9
