,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
0,1,1,Stewart Cink,71,24.64,69,17.0
1,T2,T2,Ben Crane,73,21.43,84,18.0
2,T2,T2,Tommy Gainey,98,21.43,112,24.0
3,4,4,John Daly,50,20.0,40,8.0
4,5,5,Tiger Woods,69,19.7,66,13.0
5,6,6,Bo Van Pelt,84,18.75,80,15.0
6,7,7,Bryce Molder,83,18.6,86,16.0
7,8,8,J.J. Killeen,101,18.58,113,21.0
8,9,9,Scott Piercy,95,18.25,137,25.0
9,10,10,James Driscoll,83,17.95,78,14.0
10,11,11,William McGirt,96,17.59,108,19.0
11,12,12,Martin Flores,95,17.54,114,20.0
12,13,13,Freddie Jacobson,61,17.24,58,10.0
13,14,14,Ken Duke,104,17.19,128,22.0
14,15,15,Daniel Chopra,55,17.02,47,8.0
15,16,16,Chris DiMarco,83,16.87,83,14.0
16,T17,T17,Cameron Beckman,81,16.67,84,14.0
17,T17,T17,Brian Harman,101,16.67,120,20.0
18,T17,T17,Sung Kang,75,16.67,66,11.0
19,20,20,Troy Kelly,68,16.44,73,12.0
20,21,21,Tommy Biershenk,74,16.42,67,11.0
21,22,22,Harrison Frazar,56,16.36,55,9.0
22,23,23,Webb Simpson,77,16.09,87,14.0
23,24,24,Spencer Levin,81,15.66,83,13.0
24,25,25,Billy Hurley III,70,15.52,58,9.0
25,26,26,Jason Dufner,83,15.46,97,15.0
26,T27,T27,Luke Donald,63,15.38,78,12.0
27,T27,T27,Phil Mickelson,79,15.38,78,12.0
28,29,29,Gavin Coles,72,15.15,66,10.0
29,T30,T30,Hunter Haas,69,15.09,53,8.0
30,T30,T30,Y.E. Yang,64,15.09,53,8.0
31,32,32,Brandt Snedeker,81,15.0,80,12.0
32,33,33,Troy Matteson,100,14.63,82,12.0
33,T34,T34,Ryuji Imada,78,14.29,77,11.0
34,T34,T34,Zach Johnson,95,14.29,84,12.0
35,36,36,Gary Woodland,70,14.08,71,10.0
36,37,37,Ben Curtis,62,14.06,64,9.0
37,38,38,Jimmy Walker,101,14.04,114,16.0
38,T39,T39,Stephen Gangluff,57,14.0,50,7.0
39,T39,T39,Ryo Ishikawa,54,14.0,50,7.0
40,T39,T39,Sean O'Hair,84,14.0,100,14.0
41,T42,T42,Hunter Mahan,88,13.95,86,12.0
42,T42,T42,Rory McIlroy,60,13.95,43,6.0
43,44,44,Adam Scott,59,13.85,65,9.0
44,45,45,Daniel Summerhays,81,13.79,87,12.0
45,46,46,Brendon de Jonge,115,13.77,138,19.0
46,47,47,John Senden,81,13.75,80,11.0
47,48,48,Edward Loar,59,13.73,51,7.0
48,49,49,Nick O'Hern,78,13.68,95,13.0
49,50,50,Kevin Na,80,13.64,88,12.0
50,51,51,Brian Davis,91,13.59,103,14.0
51,52,52,Billy Horschel,63,13.43,67,9.0
52,T53,T53,Tom Gillis,75,13.41,82,11.0
53,T53,T53,D.J. Trahan,73,13.41,82,11.0
54,55,55,Jeff Overton,101,13.33,105,14.0
55,56,56,John Rollins,81,13.25,83,11.0
56,57,57,Justin Rose,69,13.24,68,9.0
57,58,58,Tom Pernice Jr.,62,13.11,61,8.0
58,59,59,Charlie Wi,86,13.08,107,14.0
59,60,60,Ryan Moore,89,13.04,115,15.0
60,T61,T61,John Mallinger,74,12.9,93,12.0
61,T61,T61,Jhonattan Vegas,77,12.9,93,12.0
62,63,63,Matt Kuchar,86,12.87,101,13.0
63,64,64,George McNeill,85,12.84,109,14.0
64,65,65,Nathan Green,73,12.82,78,10.0
65,66,66,J.B. Holmes,90,12.75,102,13.0
66,T67,T67,Jonas Blixt,72,12.66,79,10.0
