,Total_1_Putts_-_20-25_RANK THIS WEEK,Total_1_Putts_-_20-25_RANK LAST WEEK,Total_1_Putts_-_20-25_PLAYER NAME,Total_1_Putts_-_20-25_ROUNDS,Total_1_Putts_-_20-25_TOTAL,Total_1_Putts_-_20-25_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_20-25_PCT OF ALL 1-PUTTS
57,T51,T51,John Merrick,83,13,458,2.8
58,T51,T51,Greg Owen,90,13,498,2.6
59,T51,T51,John Senden,81,13,431,3.0
60,T51,T51,Daniel Summerhays,81,13,435,3.0
61,T51,T51,Brendon Todd,78,13,447,2.9
62,T51,T51,Cameron Tringale,88,13,528,2.5
63,T64,T64,Blake Adams,107,12,581,2.1
64,T64,T64,Mark Anderson,75,12,433,2.8
65,T64,T64,Roberto Castro,92,12,506,2.4
66,T64,T64,Gavin Coles,72,12,433,2.8
67,T64,T64,Luke Donald,63,12,353,3.4
68,T64,T64,Harris English,98,12,571,2.1
69,T64,T64,Robert Garrigus,89,12,506,2.4
70,T64,T64,Bill Haas,79,12,415,2.9
71,T64,T64,Zach Johnson,95,12,580,2.1
72,T64,T64,Sung Kang,75,12,446,2.7
73,T64,T64,Troy Matteson,100,12,576,2.1
74,T64,T64,Phil Mickelson,79,12,470,2.6
75,T64,T64,Seung-Yul Noh,105,12,578,2.1
76,T64,T64,John Rollins,81,12,482,2.5
77,T64,T64,Brendan Steele,77,12,404,3.0
78,T64,T64,Jhonattan Vegas,77,12,435,2.8
79,T64,T64,Camilo Villegas,79,12,463,2.6
80,T81,T81,Robert Allenby,76,11,417,2.6
81,T81,T81,Scott Brown,65,11,328,3.4
82,T81,T81,Miguel Angel Carballo,73,11,374,2.9
83,T81,T81,Bud Cauley,99,11,649,1.7
84,T81,T81,Will Claxton,99,11,568,1.9
85,T81,T81,Ernie Els,80,11,457,2.4
86,T81,T81,Matt Every,80,11,461,2.4
87,T81,T81,Harrison Frazar,56,11,346,3.2
88,T81,T81,J.J. Henry,93,11,432,2.5
89,T81,T81,Billy Horschel,63,11,328,3.4
90,T81,T81,Jason Kokrak,79,11,469,2.3
91,T81,T81,Danny Lee,74,11,413,2.7
92,T81,T81,Bill Lunde,83,11,473,2.3
93,T81,T81,Carl Pettersson,92,11,602,1.8
94,T81,T81,Kevin Stadler,85,11,461,2.4
95,T81,T81,D.J. Trahan,73,11,398,2.8
96,T97,T97,Kris Blanks,65,10,383,2.6
97,T97,T97,Jason Bohn,81,10,453,2.2
98,T97,T97,Daniel Chopra,55,10,320,3.1
99,T97,T97,Tim Clark,60,10,348,2.9
100,T97,T97,Ben Curtis,62,10,329,3.0
101,T97,T97,Graham DeLaet,79,10,484,2.1
102,T97,T97,Nathan Green,73,10,400,2.5
103,T97,T97,Billy Hurley III,70,10,410,2.4
104,T97,T97,Trevor Immelman,76,10,398,2.5
105,T97,T97,Freddie Jacobson,61,10,313,3.2
106,T97,T97,Dustin Johnson,70,10,391,2.6
107,T97,T97,David Mathis,83,10,518,1.9
108,T97,T97,Rocco Mediate,70,10,412,2.4
109,T97,T97,Louis Oosthuizen,65,10,324,3.1
110,T97,T97,Pat Perez,81,10,506,2.0
111,T97,T97,Dicky Pride,62,10,343,2.9
112,T97,T97,Gary Woodland,70,10,345,2.9
113,T114,T114,Sangmoon Bae,81,9,414,2.2
114,T114,T114,Matt Bettencourt,80,9,434,2.1
115,T114,T114,Jonas Blixt,72,9,506,1.8
116,T114,T114,Jonathan Byrd,69,9,413,2.2
117,T114,T114,Greg Chalmers,88,9,584,1.5
118,T114,T114,John Daly,50,9,278,3.2
119,T114,T114,Bob Estes,78,9,486,1.9
120,T114,T114,Jim Furyk,85,9,466,1.9
121,T114,T114,Brian Gay,91,9,589,1.5
122,T114,T114,Hunter Haas,69,9,377,2.4
123,T114,T114,Marc Leishman,84,9,531,1.7
124,T114,T114,Justin Leonard,79,9,482,1.9
125,T114,T114,"Ted Potter, Jr.",77,9,440,2.0
126,T114,T114,Alexandre Rocha,62,9,296,3.0
127,T114,T114,Justin Rose,69,9,367,2.5
128,T114,T114,Rory Sabbatini,84,9,539,1.7
129,T114,T114,Adam Scott,59,9,267,3.4
130,T114,T114,Heath Slocum,93,9,477,1.9
131,T114,T114,Vaughn Taylor,81,9,434,2.1
132,T114,T114,Josh Teater,97,9,583,1.5
133,T114,T114,Michael Thompson,80,9,467,1.9
134,T114,T114,Mark Wilson,84,9,466,1.9
135,T114,T114,Y.E. Yang,64,9,384,2.3
136,T137,T137,Stuart Appleby,75,8,461,1.7
137,T137,T137,Arjun Atwal,79,8,447,1.8
138,T137,T137,Erik Compton,81,8,461,1.7
139,T137,T137,Padraig Harrington,67,8,343,2.3
140,T137,T137,Tim Herron,88,8,484,1.7
141,T137,T137,Charley Hoffman,88,8,515,1.6
142,T137,T137,Ryo Ishikawa,54,8,256,3.1
143,T137,T137,Derek Lamely,64,8,412,1.9
144,T137,T137,Richard Lee,71,8,383,2.1
145,T137,T137,Edward Loar,59,8,287,2.8
146,T137,T137,Rory McIlroy,60,8,303,2.6
147,T137,T137,Rod Pampling,88,8,459,1.7
148,T137,T137,Tom Pernice Jr.,62,8,368,2.2
149,T137,T137,Patrick Sheehan,58,8,303,2.6
150,T137,T137,Roland Thatcher,55,8,284,2.8
151,T137,T137,Boo Weekley,74,8,336,2.4
152,T153,T153,Michael Bradley,63,7,338,2.1
153,T153,T153,Rickie Fowler,84,7,474,1.5
154,T153,T153,Stephen Gangluff,57,7,290,2.4
155,T153,T153,Jerry Kelly,84,7,519,1.3
156,T153,T153,Kevin Kisner,69,7,387,1.8
157,T153,T153,Garth Mulroy,59,7,322,2.2
158,T153,T153,Geoff Ogilvy,73,7,413,1.7
159,T153,T153,Andres Romero,68,7,394,1.8
160,T153,T153,Chris Stroud,86,7,526,1.3
161,T153,T153,David Toms,60,7,303,2.3
162,T153,T153,Nick Watney,97,7,534,1.3
163,T153,T153,Bubba Watson,68,7,329,2.1
164,T153,T153,Lee Westwood,60,7,271,2.6
165,T166,T166,Stephen Ames,54,6,268,2.2
166,T166,T166,Jason Day,57,6,364,1.6
167,T166,T166,Brandt Jobe,57,6,296,2.0
168,T166,T166,Matt Jones,53,6,304,2.0
169,T166,T166,Russell Knox,72,6,365,1.6
170,T166,T166,Davis Love III,64,6,370,1.6
171,T166,T166,Charl Schwartzel,56,6,287,2.1
172,T166,T166,Henrik Stenson,51,6,285,2.1
173,T174,T174,Aaron Baddeley,73,5,444,1.1
174,T174,T174,Kevin Chappell,91,5,496,1.0
175,T174,T174,K.J. Choi,71,5,371,1.3
176,T174,T174,Mathew Goggin,65,5,358,1.4
177,T174,T174,Ian Poulter,57,5,283,1.8
178,T174,T174,Scott Stallings,78,5,438,1.1
179,T174,T174,Steve Stricker,73,5,380,1.3
180,T181,T181,Charlie Beljan,61,4,260,1.5
181,T181,T181,Marco Dawson,60,4,317,1.3
182,T181,T181,Bobby Gates,87,4,504,0.8
183,T181,T181,Martin Laird,77,4,386,1.0
184,T181,T181,Graeme McDowell,55,4,265,1.5
185,T181,T181,Kyle Thompson,51,4,233,1.7
186,T181,T181,Steve Wheatcroft,56,4,270,1.5
187,188,188,Ángel Cabrera,54,3,245,1.2
188,T189,T189,Sergio Garcia,57,1,314,0.3
189,T189,T189,Robert Karlsson,54,1,321,0.3
