,One-Putt_Percentage_-_Round_2_RANK THIS WEEK,One-Putt_Percentage_-_Round_2_RANK LAST WEEK,One-Putt_Percentage_-_Round_2_PLAYER NAME,One-Putt_Percentage_-_Round_2_%,One-Putt_Percentage_-_Round_2_# OF 1 PUTTS,One-Putt_Percentage_-_Round_2_# OF HOLES
66,T61,T61,Robert Garrigus,38.89,175,450
67,T61,T61,J.B. Holmes,38.89,168,432
68,T61,T61,Trevor Immelman,38.89,168,432
69,T61,T61,Ryo Ishikawa,38.89,119,306
70,T61,T61,Robert Karlsson,38.89,112,288
71,T61,T61,Kevin Kisner,38.89,161,414
72,T61,T61,Colt Knost,38.89,189,486
73,T61,T61,Garth Mulroy,38.89,126,324
74,75,75,Rory Sabbatini,38.7,202,522
75,76,76,Jeff Overton,38.69,195,504
76,T77,T77,Charley Hoffman,38.68,188,486
77,T77,T77,Kyle Stanley,38.68,181,468
78,79,79,Steve Stricker,38.58,125,324
79,80,80,Adam Scott,38.52,104,270
80,81,81,D.A. Points,38.51,201,522
81,82,82,Heath Slocum,38.48,187,486
82,83,83,Arjun Atwal,38.46,180,468
83,84,84,George McNeill,38.43,166,432
84,85,85,Hunter Haas,38.38,152,396
85,86,86,Kris Blanks,38.36,145,378
86,87,87,James Driscoll,38.27,186,486
87,T88,T88,Kevin Chappell,38.25,179,468
88,T88,T88,Billy Hurley III,38.25,179,468
89,90,90,"Ted Potter, Jr.",38.22,172,450
90,T91,T91,Freddie Jacobson,38.19,110,288
91,T91,T91,Mark Wilson,38.19,165,432
92,T93,T93,Ernie Els,38.1,144,378
93,T93,T93,Rocco Mediate,38.1,144,378
94,95,95,Nick Watney,38.0,171,450
95,96,96,Justin Rose,37.96,123,324
96,97,97,David Hearn,37.9,191,504
97,98,98,Edward Loar,37.88,150,396
98,99,99,Chez Reavie,37.82,177,468
99,100,100,Charl Schwartzel,37.78,102,270
100,101,101,Matt Jones,37.65,122,324
101,102,102,Russell Knox,37.63,149,396
102,103,103,Tim Herron,37.45,182,486
103,104,104,Rory McIlroy,37.41,101,270
104,105,105,Scott Dunlap,37.35,121,324
105,T106,T106,Bud Cauley,37.3,188,504
106,T106,T106,Scott Piercy,37.3,188,504
107,T106,T106,Brendon Todd,37.3,188,504
108,109,109,Dustin Johnson,37.25,114,306
109,110,110,Ricky Barnes,37.24,181,486
110,111,111,Jason Bohn,37.18,174,468
111,T112,T112,Charles Howell III,37.16,194,522
112,T112,T112,Sung Kang,37.16,194,522
113,T114,T114,John Merrick,37.04,160,432
114,T114,T114,Louis Oosthuizen,37.04,120,324
115,T114,T114,Johnson Wagner,37.04,180,486
116,117,117,Scott Stallings,36.97,173,468
117,T118,T118,David Mathis,36.9,186,504
118,T118,T118,Henrik Stenson,36.9,93,252
119,120,120,Tim Clark,36.84,126,342
120,121,121,Chris Stroud,36.83,179,486
121,T122,T122,Miguel Angel Carballo,36.71,152,414
122,T122,T122,John Mallinger,36.71,152,414
123,124,124,Kevin Stadler,36.57,158,432
124,T125,T125,Nathan Green,36.51,138,378
125,T125,T125,Webb Simpson,36.51,138,378
126,T125,T125,Josh Teater,36.51,184,504
127,128,128,Cameron Beckman,36.44,164,450
128,T129,T129,Matt Bettencourt,36.42,177,486
129,T129,T129,Dicky Pride,36.42,118,324
130,131,131,Troy Matteson,36.38,203,558
131,T132,T132,Bill Haas,36.36,144,396
132,T132,T132,Richard Lee,36.36,144,396
133,134,134,D.J. Trahan,36.34,157,432
134,T135,T135,Jonathan Byrd,36.11,130,360
135,T135,T135,Ángel Cabrera,36.11,117,324
136,T135,T135,Roberto Castro,36.11,169,468
137,T135,T135,Matt Every,36.11,156,432
138,T135,T135,Kyle Thompson,36.11,130,360
139,140,140,Seung-Yul Noh,36.01,175,486
140,141,141,Bill Lunde,35.88,155,432
141,T142,T142,Chad Campbell,35.8,174,486
142,T142,T142,Greg Owen,35.8,174,486
143,144,144,John Rollins,35.78,161,450
144,T145,T145,Scott Brown,35.75,148,414
145,T145,T145,Sean O'Hair,35.75,148,414
146,147,147,Lee Westwood,35.71,90,252
147,148,148,Charlie Beljan,35.67,122,342
148,149,149,Keegan Bradley,35.65,154,432
149,150,150,Derek Lamely,35.56,160,450
150,151,151,Cameron Tringale,35.47,166,468
151,152,152,Michael Bradley,35.35,140,396
152,153,153,Nick O'Hern,35.33,159,450
153,154,154,Will Claxton,35.32,178,504
154,T155,T155,David Toms,35.19,114,324
155,T155,T155,Gary Woodland,35.19,133,378
156,157,157,Jim Furyk,35.02,145,414
157,158,158,Patrick Sheehan,35.0,126,360
158,T159,T159,Gary Christian,34.98,170,486
159,T159,T159,Billy Mayfair,34.98,170,486
160,161,161,Mark Anderson,34.95,151,432
161,162,162,Chris Kirk,34.89,157,450
162,163,163,Steve Wheatcroft,34.8,119,342
163,164,164,Hunter Mahan,34.6,137,396
164,165,165,Robert Allenby,34.57,168,486
165,T166,T166,Stephen Ames,34.44,124,360
166,T166,T166,Davis Love III,34.44,124,360
167,168,168,Luke Donald,34.38,99,288
168,169,169,Stewart Cink,34.17,123,360
169,170,170,Boo Weekley,34.09,135,396
170,171,171,William McGirt,34.07,184,540
171,T172,T172,K.J. Choi,33.89,122,360
172,T172,T172,Alexandre Rocha,33.89,122,360
173,174,174,Troy Kelly,33.84,134,396
174,175,175,Jerry Kelly,33.76,158,468
175,176,176,J.J. Henry,33.74,164,486
176,177,177,Blake Adams,33.68,194,576
177,178,178,Marco Dawson,33.61,121,360
178,T179,T179,Billy Horschel,33.33,96,288
179,T179,T179,Brandt Jobe,33.33,108,324
180,T179,T179,Daniel Summerhays,33.33,156,468
181,T179,T179,Vaughn Taylor,33.33,150,450
182,T179,T179,Bubba Watson,33.33,108,324
183,184,184,Rod Pampling,33.11,149,450
184,185,185,Ben Curtis,32.75,112,342
185,186,186,Kyle Reifers,32.72,159,486
186,187,187,Mathew Goggin,32.28,122,378
187,188,188,Graham DeLaet,31.88,132,414
188,189,189,Brendan Steele,30.19,125,414
189,190,190,Roland Thatcher,29.82,102,342
190,191,191,Jhonattan Vegas,29.33,132,450
