,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
137,138,138,Webb Simpson,3.44,13,378
138,T139,T139,Robert Karlsson,3.47,10,288
139,T139,T139,Mark Wilson,3.47,15,432
140,T141,T141,Jason Bohn,3.5,17,486
141,T141,T141,Tim Herron,3.5,17,486
142,143,143,Rickie Fowler,3.54,14,396
143,T144,T144,John Rollins,3.56,16,450
144,T144,T144,Jhonattan Vegas,3.56,16,450
145,146,146,John Daly,3.57,9,252
146,147,147,Stephen Ames,3.61,13,360
147,148,148,Chez Reavie,3.63,17,468
148,149,149,D.A. Points,3.64,19,522
149,T150,T150,Nathan Green,3.7,14,378
150,T150,T150,J.B. Holmes,3.7,16,432
151,T150,T150,Matt Jones,3.7,12,324
152,T150,T150,Graeme McDowell,3.7,10,270
153,T150,T150,Ryan Moore,3.7,16,432
154,T150,T150,Henrik Stenson,3.7,10,270
155,156,156,Bobby Gates,3.77,19,504
156,157,157,Graham DeLaet,3.86,16,414
157,T158,T158,Keegan Bradley,3.94,17,432
158,T158,T158,Boo Weekley,3.94,17,432
159,T160,T160,Kevin Chappell,3.97,20,504
160,T160,T160,Andres Romero,3.97,15,378
161,162,162,D.J. Trahan,4.0,18,450
162,T163,T163,Ben Crane,4.04,16,396
163,T163,T163,Tom Pernice Jr.,4.04,16,396
164,165,165,Kyle Stanley,4.06,19,468
165,T166,T166,Robert Allenby,4.12,20,486
166,T166,T166,J.J. Henry,4.12,20,486
167,T168,T168,Mark Anderson,4.17,18,432
168,T168,T168,Roland Thatcher,4.17,15,360
169,170,170,Jerry Kelly,4.27,20,468
170,171,171,Brendan Steele,4.35,18,414
171,172,172,Lee Westwood,4.37,11,252
172,173,173,Patrick Sheehan,4.44,16,360
173,174,174,Martin Laird,4.5,17,378
174,T175,T175,Ricky Barnes,4.53,22,486
175,T175,T175,Billy Mayfair,4.53,22,486
176,T177,T177,Robert Garrigus,4.7,22,468
177,T177,T177,Jason Kokrak,4.7,22,468
178,T177,T177,Cameron Tringale,4.7,22,468
179,180,180,Charley Hoffman,4.73,23,486
180,T181,T181,Charlie Beljan,4.76,18,378
181,T181,T181,Gary Woodland,4.76,18,378
182,183,183,"Ted Potter, Jr.",4.89,22,450
183,184,184,Chad Campbell,4.94,24,486
184,185,185,Kyle Thompson,5.03,19,378
185,186,186,Adam Scott,5.19,14,270
186,187,187,Kris Blanks,5.31,22,414
187,188,188,Chris Kirk,5.34,25,468
188,T189,T189,Scott Brown,5.56,23,414
189,T189,T189,Scott Dunlap,5.56,19,342
190,191,191,Bill Lunde,6.02,26,432
