,Putting_from_4-8_RANK THIS WEEK,Putting_from_4-8_RANK LAST WEEK,Putting_from_4-8_PLAYER NAME,Putting_from_4-8_ROUNDS,Putting_from_4-8_% MADE,Putting_from_4-8_ATTEMPTS,Putting_from_4-8_PUTTS MADE
102,103,103,Sung Kang,75,67.52,274,185
103,104,104,Vaughn Taylor,81,67.51,277,187
104,105,105,Jeff Maggert,83,67.5,320,216
105,106,106,Dustin Johnson,70,67.48,206,139
106,107,107,Kevin Stadler,85,67.47,289,195
107,108,108,Edward Loar,59,67.44,172,116
108,109,109,Webb Simpson,77,67.37,285,192
109,110,110,Ben Curtis,62,67.36,193,130
110,111,111,Will Claxton,99,67.3,370,249
111,112,112,Troy Matteson,100,67.29,321,216
112,113,113,Billy Mayfair,90,67.24,348,234
113,114,114,Ángel Cabrera,54,67.22,180,121
114,115,115,Tommy Gainey,98,67.21,430,289
115,116,116,Nick Watney,97,67.06,340,228
116,117,117,John Senden,81,67.05,261,175
117,118,118,Charles Howell III,98,67.01,291,195
118,119,119,Nathan Green,73,66.95,233,156
119,120,120,Mark Wilson,84,66.92,263,176
120,T121,T121,Rickie Fowler,84,66.91,272,182
121,T121,T121,Daniel Summerhays,81,66.91,269,180
122,123,123,Kevin Chappell,91,66.88,320,214
123,124,124,Heath Slocum,93,66.77,322,215
124,125,125,Brendon de Jonge,115,66.74,436,291
125,T126,T126,Ryo Ishikawa,54,66.67,150,100
126,T126,T126,Freddie Jacobson,61,66.67,195,130
127,T126,T126,Chris Kirk,93,66.67,363,242
128,129,129,Trevor Immelman,76,66.53,248,165
129,130,130,J.J. Killeen,101,66.41,390,259
130,131,131,Michael Bradley,63,66.39,244,162
131,132,132,Mark Anderson,75,66.29,267,177
132,133,133,Robert Garrigus,89,66.28,344,228
133,134,134,Jason Kokrak,79,66.2,287,190
134,135,135,John Mallinger,74,66.16,263,174
135,136,136,Kyle Stanley,86,66.0,300,198
136,137,137,Spencer Levin,81,65.92,267,176
137,138,138,Russell Knox,72,65.91,220,145
138,139,139,Jason Bohn,81,65.82,275,181
139,140,140,Bobby Gates,87,65.77,336,221
140,141,141,Rocco Mediate,70,65.67,233,153
141,142,142,Scott Brown,65,65.6,218,143
142,143,143,Camilo Villegas,79,65.56,302,198
143,144,144,J.B. Holmes,90,65.54,354,232
144,145,145,Rory Sabbatini,84,65.53,322,211
145,146,146,Scott Stallings,78,65.48,310,203
146,T147,T147,Chad Campbell,84,65.33,323,211
147,T147,T147,Josh Teater,97,65.33,375,245
148,149,149,Marc Leishman,84,65.26,308,201
149,150,150,Gary Christian,91,65.23,325,212
150,151,151,Brian Harman,101,65.12,367,239
151,T152,T152,Charlie Beljan,61,65.03,183,119
152,T152,T152,Rory McIlroy,60,65.03,163,106
153,T152,T152,Roland Thatcher,55,65.03,183,119
154,155,155,John Merrick,83,64.94,271,176
155,156,156,Chez Reavie,83,64.73,241,156
156,157,157,Robert Karlsson,54,64.71,187,121
157,158,158,J.J. Henry,93,64.58,240,155
158,159,159,Kris Blanks,65,64.29,252,162
159,160,160,K.J. Choi,71,64.26,235,151
160,161,161,Matt Jones,53,64.21,190,122
161,162,162,Miguel Angel Carballo,73,64.17,240,154
162,163,163,Rod Pampling,88,64.16,293,188
163,164,164,Adam Scott,59,64.15,159,102
164,165,165,Bill Lunde,83,64.14,290,186
165,166,166,Scott Dunlap,57,64.06,192,123
166,167,167,Tim Herron,88,64.04,292,187
167,168,168,Gary Woodland,70,63.88,227,145
168,169,169,Bubba Watson,68,63.83,188,120
169,170,170,Hunter Haas,69,63.68,201,128
170,171,171,Arjun Atwal,79,63.67,278,177
171,172,172,Davis Love III,64,63.64,209,133
172,173,173,Kyle Thompson,51,63.53,170,108
173,174,174,Chris DiMarco,83,63.44,279,177
174,175,175,Jhonattan Vegas,77,63.42,298,189
175,176,176,Justin Rose,69,63.39,224,142
176,177,177,Alexandre Rocha,62,63.24,204,129
177,178,178,Nick O'Hern,78,63.21,299,189
178,179,179,Ricky Barnes,92,63.17,353,223
179,T180,T180,Justin Leonard,79,63.16,285,180
180,T180,T180,D.J. Trahan,73,63.16,247,156
181,182,182,Tom Pernice Jr.,62,63.0,227,143
182,183,183,Vijay Singh,99,62.97,370,233
183,184,184,Lee Westwood,60,62.8,164,103
184,185,185,Marco Dawson,60,62.64,174,109
185,186,186,Charley Hoffman,88,61.93,331,205
186,187,187,Boo Weekley,74,61.9,252,156
187,188,188,Greg Owen,90,61.89,286,177
188,T189,T189,Robert Allenby,76,61.54,273,168
189,T189,T189,Harrison Frazar,56,61.54,195,120
190,191,191,D.A. Points,88,61.02,313,191
