,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
0,1,1,Sangmoon Bae,81,65.17,89,58
1,2,2,Rory McIlroy,60,62.32,69,43
2,3,3,Bo Van Pelt,84,62.31,130,81
3,4,4,Jimmy Walker,101,61.88,160,99
4,5,5,Bill Haas,79,61.54,91,56
5,6,6,Ian Poulter,57,60.61,66,40
6,7,7,Carl Pettersson,92,59.6,151,90
7,8,8,Ryan Moore,89,59.59,146,87
8,9,9,David Hearn,95,59.49,158,94
9,10,10,Padraig Harrington,67,59.3,86,51
10,11,11,Kevin Streelman,89,59.29,140,83
11,12,12,Steve Stricker,73,59.26,108,64
12,13,13,Aaron Baddeley,73,58.95,95,56
13,14,14,Blake Adams,107,58.66,179,105
14,15,15,Chris Stroud,86,58.59,128,75
15,16,16,Jonas Blixt,72,58.54,123,72
16,17,17,Stephen Gangluff,57,58.46,65,38
17,18,18,Luke Donald,63,58.23,79,46
18,19,19,Tom Gillis,75,58.06,124,72
19,20,20,David Toms,60,57.83,83,48
20,21,21,James Driscoll,83,57.02,114,65
21,22,22,David Mathis,83,56.91,123,70
22,23,23,Billy Hurley III,70,56.82,88,50
23,24,24,Ángel Cabrera,54,56.58,76,43
24,25,25,Tommy Biershenk,74,56.44,101,57
25,26,26,Pat Perez,81,56.41,117,66
26,27,27,Brian Gay,91,56.39,133,75
27,28,28,Roberto Castro,92,56.35,126,71
28,29,29,Gavin Coles,72,56.31,103,58
29,30,30,Cameron Beckman,81,56.3,119,67
30,31,31,Greg Chalmers,88,56.03,141,79
31,32,32,Jason Day,57,56.0,75,42
32,33,33,Brandt Snedeker,81,55.97,134,75
33,34,34,Kevin Na,80,55.93,118,66
34,35,35,Michael Thompson,80,55.81,129,72
35,36,36,Robert Karlsson,54,55.7,79,44
36,37,37,Billy Horschel,63,55.56,81,45
37,38,38,Colt Knost,79,55.34,103,57
38,T39,T39,Keegan Bradley,90,55.32,141,78
39,T39,T39,Seung-Yul Noh,105,55.32,141,78
40,41,41,Harris English,98,55.24,143,79
41,42,42,Troy Matteson,100,55.22,134,74
42,43,43,Tiger Woods,69,55.21,96,53
43,44,44,Phil Mickelson,79,55.17,116,64
44,45,45,Matt Kuchar,86,55.12,127,70
45,46,46,Jonathan Byrd,69,54.95,91,50
46,47,47,Graeme McDowell,55,54.93,71,39
47,48,48,Garth Mulroy,59,54.88,82,45
48,49,49,John Huh,99,54.73,148,81
49,50,50,Charlie Wi,86,54.69,128,70
50,51,51,Gary Christian,91,54.61,152,83
51,52,52,Troy Kelly,68,54.43,79,43
52,53,53,Mathew Goggin,65,54.32,81,44
53,54,54,Jeff Overton,101,54.31,197,107
54,55,55,Tim Herron,88,54.26,129,70
55,56,56,Matt Every,80,54.23,142,77
56,57,57,Bob Estes,78,54.14,133,72
57,58,58,Jhonattan Vegas,77,54.03,124,67
58,59,59,Ben Curtis,62,54.0,100,54
59,60,60,Ryan Palmer,81,53.95,152,82
60,61,61,Patrick Sheehan,58,53.85,65,35
61,62,62,Adam Scott,59,53.73,67,36
62,63,63,Russell Knox,72,53.68,95,51
63,64,64,Nick O'Hern,78,53.66,123,66
64,65,65,Josh Teater,97,53.64,151,81
65,66,66,Daniel Chopra,55,53.62,69,37
66,67,67,Will Claxton,99,53.37,178,95
67,68,68,Chris Kirk,93,53.16,190,101
68,69,69,Brendon de Jonge,115,53.14,207,110
69,70,70,Ricky Barnes,92,53.06,147,78
70,71,71,Erik Compton,81,52.99,117,62
71,72,72,Derek Lamely,64,52.94,85,45
72,73,73,Y.E. Yang,64,52.87,87,46
73,74,74,Jason Dufner,83,52.82,142,75
74,75,75,Brendan Steele,77,52.81,89,47
75,76,76,Ken Duke,104,52.76,163,86
76,77,77,Brendon Todd,78,52.63,95,50
77,78,78,Marco Dawson,60,52.5,80,42
78,79,79,Davis Love III,64,52.48,101,53
79,80,80,Matt Bettencourt,80,52.38,105,55
80,81,81,Johnson Wagner,88,52.35,149,78
81,T82,T82,Graham DeLaet,79,52.34,128,67
82,T82,T82,Dustin Johnson,70,52.34,107,56
83,84,84,Bud Cauley,99,52.15,163,85
84,85,85,Charles Howell III,98,51.97,127,66
85,86,86,Rickie Fowler,84,51.94,129,67
86,87,87,Scott Piercy,95,51.93,181,94
87,88,88,Ben Crane,73,51.82,110,57
88,89,89,Stuart Appleby,75,51.79,112,58
89,T90,T90,Martin Laird,77,51.72,116,60
90,T90,T90,Dicky Pride,62,51.72,87,45
91,T92,T92,Trevor Immelman,76,51.69,89,46
92,T92,T92,Daniel Summerhays,81,51.69,118,61
93,94,94,Cameron Tringale,88,51.47,136,70
94,T95,T95,Mark Anderson,75,51.43,105,54
95,T95,T95,Brandt Jobe,57,51.43,70,36
96,97,97,Bryce Molder,83,51.38,109,56
97,T98,T98,Charl Schwartzel,56,51.35,74,38
98,T98,T98,Steve Wheatcroft,56,51.35,74,38
99,100,100,Stephen Ames,54,51.28,78,40
100,T101,T101,Brian Davis,91,51.18,170,87
101,T101,T101,John Senden,81,51.18,127,65
102,103,103,Zach Johnson,95,51.08,139,71
103,104,104,Chez Reavie,83,50.94,106,54
104,T105,T105,Ryuji Imada,78,50.82,122,62
105,T105,T105,George McNeill,85,50.82,122,62
106,107,107,John Rollins,81,50.74,136,69
107,108,108,Danny Lee,74,50.55,91,46
108,109,109,Chris DiMarco,83,50.44,113,57
109,110,110,Vaughn Taylor,81,50.41,123,62
110,111,111,Martin Flores,95,50.4,125,63
111,T112,T112,J.J. Killeen,101,50.0,132,66
112,T112,T112,Kevin Kisner,69,50.0,98,49
113,T112,T112,Marc Leishman,84,50.0,134,67
114,T112,T112,Rocco Mediate,70,50.0,114,57
115,T112,T112,"Ted Potter, Jr.",77,50.0,92,46
116,T112,T112,Camilo Villegas,79,50.0,138,69
117,118,118,Webb Simpson,77,49.66,149,74
118,119,119,Richard Lee,71,49.52,105,52
119,120,120,Sergio Garcia,57,49.45,91,45
120,121,121,Andres Romero,68,49.43,87,43
121,122,122,Edward Loar,59,49.41,85,42
122,123,123,Spencer Levin,81,48.96,96,47
123,124,124,Bill Lunde,83,48.89,135,66
124,125,125,William McGirt,96,48.87,133,65
125,126,126,Scott Dunlap,57,48.86,88,43
126,127,127,Geoff Ogilvy,73,48.62,109,53
127,128,128,Bubba Watson,68,48.57,105,51
128,129,129,Jerry Kelly,84,48.53,136,66
129,130,130,Kyle Stanley,86,48.51,134,65
130,131,131,Hunter Haas,69,48.31,89,43
131,132,132,Mark Wilson,84,48.25,114,55
132,133,133,Kris Blanks,65,48.08,104,50
133,134,134,Nick Watney,97,47.98,173,83
134,135,135,Henrik Stenson,51,47.95,73,35
135,136,136,Bobby Gates,87,47.8,159,76
136,137,137,Chris Couch,61,47.73,88,42
137,138,138,Ernie Els,80,47.66,128,61
138,139,139,Chad Campbell,84,47.65,149,71
139,140,140,Miguel Angel Carballo,73,47.62,105,50
140,T141,T141,Nathan Green,73,47.57,103,49
141,T141,T141,Gary Woodland,70,47.57,103,49
142,143,143,Jim Furyk,85,47.54,122,58
143,144,144,Harrison Frazar,56,47.5,80,38
144,145,145,Tim Clark,60,47.42,97,46
145,146,146,J.J. Henry,93,47.27,110,52
146,147,147,Greg Owen,90,47.26,146,69
147,T148,T148,Alexandre Rocha,62,47.19,89,42
148,T148,T148,Kyle Thompson,51,47.19,89,42
149,150,150,John Daly,50,47.13,87,41
150,151,151,K.J. Choi,71,47.06,119,56
151,152,152,Robert Allenby,76,46.9,113,53
152,153,153,D.A. Points,88,46.85,143,67
153,154,154,Justin Leonard,79,46.83,126,59
154,155,155,Sung Kang,75,46.74,92,43
155,156,156,Kyle Reifers,86,46.67,135,63
156,157,157,Tommy Gainey,98,46.36,151,70
157,T158,T158,Robert Garrigus,89,46.34,164,76
158,T158,T158,Sean O'Hair,84,46.34,164,76
159,160,160,Freddie Jacobson,61,46.25,80,37
160,161,161,John Mallinger,74,46.15,117,54
161,162,162,Jason Bohn,81,46.09,128,59
162,163,163,Charley Hoffman,88,45.95,148,68
163,164,164,Scott Brown,65,45.92,98,45
164,165,165,Vijay Singh,99,45.91,159,73
165,166,166,Billy Mayfair,90,45.89,146,67
166,167,167,Kevin Chappell,91,45.8,131,60
167,168,168,Roland Thatcher,55,45.68,81,37
168,169,169,Hunter Mahan,88,45.61,114,52
169,170,170,Tom Pernice Jr.,62,45.57,79,36
170,171,171,Brian Harman,101,45.45,165,75
171,172,172,Louis Oosthuizen,65,45.21,73,33
172,173,173,Ryo Ishikawa,54,44.9,49,22
173,174,174,Rory Sabbatini,84,44.6,139,62
174,175,175,Michael Bradley,63,44.55,101,45
175,176,176,Justin Rose,69,43.64,110,48
176,177,177,Jeff Maggert,83,43.62,149,65
177,178,178,Jason Kokrak,79,43.26,141,61
178,179,179,Scott Stallings,78,43.2,125,54
179,180,180,John Merrick,83,43.12,109,47
180,181,181,Arjun Atwal,79,43.1,116,50
181,182,182,Heath Slocum,93,42.47,146,62
182,183,183,D.J. Trahan,73,42.11,114,48
183,184,184,Stewart Cink,71,41.89,74,31
184,185,185,J.B. Holmes,90,41.3,138,57
185,186,186,Matt Jones,53,39.68,63,25
186,187,187,Kevin Stadler,85,39.29,140,55
187,188,188,Lee Westwood,60,39.24,79,31
188,189,189,Rod Pampling,88,38.89,126,49
189,190,190,Boo Weekley,74,38.78,98,38
190,191,191,Charlie Beljan,61,35.71,70,25
