,3-Putt_Avoidance_-_20-25_RANK THIS WEEK,3-Putt_Avoidance_-_20-25_RANK LAST WEEK,3-Putt_Avoidance_-_20-25_PLAYER NAME,3-Putt_Avoidance_-_20-25_ROUNDS,3-Putt_Avoidance_-_20-25_%,3-Putt_Avoidance_-_20-25_TOTAL 3 PUTTS,3-Putt_Avoidance_-_20-25_ATTEMPTS,3-Putt_Avoidance_-_20-25_2 PUTT OR BETTER %
0,T1,T1,Ángel Cabrera,54,0.0,,58,100.0
1,T1,T1,K.J. Choi,71,0.0,,72,100.0
2,T1,T1,Ben Curtis,62,0.0,,72,100.0
3,T1,T1,Jason Day,57,0.0,,62,100.0
4,T1,T1,Sergio Garcia,57,0.0,,64,100.0
5,T1,T1,Brian Gay,91,0.0,,115,100.0
6,T1,T1,Hunter Haas,69,0.0,,61,100.0
7,T1,T1,Bill Haas,79,0.0,,88,100.0
8,T1,T1,Brandt Jobe,57,0.0,,70,100.0
9,T1,T1,Dustin Johnson,70,0.0,,83,100.0
10,T1,T1,Jerry Kelly,84,0.0,,105,100.0
11,T1,T1,Matt Kuchar,86,0.0,,114,100.0
12,T1,T1,David Mathis,83,0.0,,87,100.0
13,T1,T1,Rory McIlroy,60,0.0,,52,100.0
14,T1,T1,Bryce Molder,83,0.0,,93,100.0
15,T1,T1,Kevin Na,80,0.0,,95,100.0
16,T1,T1,Heath Slocum,93,0.0,,115,100.0
17,T1,T1,Steve Stricker,73,0.0,,76,100.0
18,T1,T1,Kyle Thompson,51,0.0,,54,100.0
19,T1,T1,Bubba Watson,68,0.0,,70,100.0
20,T1,T1,Mark Wilson,84,0.0,,102,100.0
21,T1,T1,Y.E. Yang,64,0.0,,60,100.0
22,23,23,Scott Piercy,95,0.66,1.0,151,99.3
23,T24,T24,Ricky Barnes,92,0.73,1.0,137,99.2
24,T24,T24,John Merrick,83,0.73,1.0,137,99.2
25,26,26,Martin Flores,95,0.8,1.0,125,99.2
26,27,27,William McGirt,96,0.81,1.0,124,99.1
27,28,28,J.J. Henry,93,0.89,1.0,112,99.1
28,T29,T29,Bobby Gates,87,0.93,1.0,108,99.0
29,T29,T29,Justin Leonard,79,0.93,1.0,108,99.0
30,31,31,Brendan Steele,77,0.94,1.0,106,99.0
31,32,32,Nick O'Hern,78,0.95,1.0,105,99.0
32,T33,T33,Jason Bohn,81,0.98,1.0,102,99.0
33,T33,T33,Chris Stroud,86,0.98,1.0,102,99.0
34,35,35,Spencer Levin,81,1.02,1.0,98,98.9
35,36,36,John Rollins,81,1.04,1.0,96,98.9
36,37,37,Scott Brown,65,1.05,1.0,95,98.9
37,38,38,Troy Matteson,100,1.06,1.0,94,98.9
38,T39,T39,Stuart Appleby,75,1.08,1.0,93,98.9
39,T39,T39,Ryuji Imada,78,1.08,1.0,93,98.9
40,41,41,Cameron Beckman,81,1.09,1.0,92,98.9
41,42,42,Jonas Blixt,72,1.1,1.0,91,98.9
42,43,43,Brandt Snedeker,81,1.12,1.0,89,98.8
43,T44,T44,Tommy Biershenk,74,1.2,1.0,83,98.8
44,T44,T44,Geoff Ogilvy,73,1.2,1.0,83,98.8
45,T46,T46,Kevin Kisner,69,1.23,1.0,81,98.7
46,T46,T46,Louis Oosthuizen,65,1.23,1.0,81,98.7
47,48,48,Brendon de Jonge,115,1.34,2.0,149,98.6
48,49,49,Dicky Pride,62,1.35,1.0,74,98.6
49,50,50,Jimmy Walker,101,1.39,2.0,144,98.6
50,51,51,Tiger Woods,69,1.41,1.0,71,98.5
51,52,52,Charlie Beljan,61,1.45,1.0,69,98.5
52,53,53,David Hearn,95,1.47,2.0,136,98.5
53,54,54,Billy Hurley III,70,1.49,1.0,67,98.5
54,55,55,Kyle Reifers,86,1.5,2.0,133,98.5
55,56,56,Lee Westwood,60,1.54,1.0,65,98.4
56,57,57,Harris English,98,1.55,2.0,129,98.4
57,58,58,Harrison Frazar,56,1.56,1.0,64,98.4
58,59,59,Blake Adams,107,1.59,2.0,126,98.4
59,T60,T60,Will Claxton,99,1.6,2.0,125,98.4
60,T60,T60,Ryan Moore,89,1.6,2.0,125,98.4
61,62,62,Roberto Castro,92,1.61,2.0,124,98.3
62,T63,T63,Edward Loar,59,1.64,1.0,61,98.3
63,T63,T63,D.A. Points,88,1.64,2.0,122,98.3
64,65,65,Tim Herron,88,1.67,2.0,120,98.3
65,66,66,Colt Knost,79,1.71,2.0,117,98.2
66,67,67,Ryo Ishikawa,54,1.72,1.0,58,98.2
67,68,68,Jason Kokrak,79,1.82,2.0,110,98.1
68,69,69,Sean O'Hair,84,1.83,2.0,109,98.1
69,70,70,Richard Lee,71,1.9,2.0,105,98.1
70,71,71,Greg Chalmers,88,1.98,2.0,101,98.0
71,72,72,Webb Simpson,77,2.13,2.0,94,97.8
72,73,73,Jim Furyk,85,2.15,2.0,93,97.8
73,T74,T74,Mark Anderson,75,2.2,2.0,91,97.8
74,T74,T74,John Senden,81,2.2,2.0,91,97.8
75,76,76,Kevin Streelman,89,2.22,3.0,135,97.7
76,77,77,Brian Harman,101,2.24,3.0,134,97.7
77,T78,T78,Zach Johnson,95,2.25,2.0,89,97.7
78,T78,T78,Vaughn Taylor,81,2.25,2.0,89,97.7
79,80,80,Rocco Mediate,70,2.27,2.0,88,97.7
80,81,81,Matt Bettencourt,80,2.3,2.0,87,97.7
81,82,82,J.J. Killeen,101,2.31,3.0,130,97.6
82,83,83,Greg Owen,90,2.34,3.0,128,97.6
83,T84,T84,Luke Donald,63,2.35,2.0,85,97.6
84,T84,T84,Nathan Green,73,2.35,2.0,85,97.6
85,86,86,Gary Christian,91,2.36,3.0,127,97.6
86,T87,T87,Jonathan Byrd,69,2.38,2.0,84,97.6
87,T87,T87,Bob Estes,78,2.38,2.0,84,97.6
88,T87,T87,Charlie Wi,86,2.38,3.0,126,97.6
89,90,90,George McNeill,85,2.4,3.0,125,97.6
90,91,91,Seung-Yul Noh,105,2.44,3.0,123,97.5
91,92,92,Chris Couch,61,2.47,2.0,81,97.5
92,93,93,Derek Lamely,64,2.5,2.0,80,97.5
93,94,94,Billy Mayfair,90,2.54,3.0,118,97.4
94,T95,T95,Gavin Coles,72,2.56,2.0,78,97.4
95,T95,T95,Camilo Villegas,79,2.56,3.0,117,97.4
96,97,97,Cameron Tringale,88,2.61,3.0,115,97.3
97,98,98,Billy Horschel,63,2.63,2.0,76,97.3
98,99,99,Carl Pettersson,92,2.65,3.0,113,97.3
99,100,100,Brian Davis,91,2.68,3.0,112,97.3
100,T101,T101,Padraig Harrington,67,2.7,2.0,74,97.3
101,T101,T101,J.B. Holmes,90,2.7,3.0,111,97.3
102,103,103,Chez Reavie,83,2.78,3.0,108,97.2
103,104,104,Ken Duke,104,2.8,4.0,143,97.2
104,T105,T105,John Mallinger,74,2.86,3.0,105,97.1
105,T105,T105,Garth Mulroy,59,2.86,2.0,70,97.1
106,107,107,Scott Dunlap,57,2.94,2.0,68,97.0
107,108,108,Charley Hoffman,88,2.97,3.0,101,97.0
108,109,109,David Toms,60,2.99,2.0,67,97.0
109,110,110,Chris Kirk,93,3.05,4.0,131,96.9
110,T111,T111,Erik Compton,81,3.06,3.0,98,96.9
111,T111,T111,Rickie Fowler,84,3.06,3.0,98,96.9
112,113,113,Chris DiMarco,83,3.13,3.0,96,96.8
113,T114,T114,Kris Blanks,65,3.19,3.0,94,96.8
114,T114,T114,Tom Gillis,75,3.19,3.0,94,96.8
115,T116,T116,James Driscoll,83,3.23,3.0,93,96.7
116,T116,T116,Danny Lee,74,3.23,3.0,93,96.7
117,T118,T118,Sangmoon Bae,81,3.3,3.0,91,96.7
118,T118,T118,Trevor Immelman,76,3.3,3.0,91,96.7
119,T118,T118,D.J. Trahan,73,3.3,3.0,91,96.7
120,121,121,Chad Campbell,84,3.31,4.0,121,96.6
121,122,122,Matt Jones,53,3.33,2.0,60,96.6
122,T123,T123,Mathew Goggin,65,3.37,3.0,89,96.6
123,T123,T123,Russell Knox,72,3.37,3.0,89,96.6
124,125,125,Tim Clark,60,3.41,3.0,88,96.5
125,126,126,Alexandre Rocha,62,3.45,3.0,87,96.5
126,127,127,Ian Poulter,57,3.51,2.0,57,96.4
127,128,128,Jeff Overton,101,3.54,4.0,113,96.4
128,129,129,Troy Kelly,68,3.57,3.0,84,96.4
129,T130,T130,Miguel Angel Carballo,73,3.66,3.0,82,96.3
130,T130,T130,Stewart Cink,71,3.66,3.0,82,96.3
131,T132,T132,Charl Schwartzel,56,3.7,2.0,54,96.3
132,T132,T132,Steve Wheatcroft,56,3.7,2.0,54,96.3
133,134,134,Josh Teater,97,3.73,5.0,134,96.2
134,T135,T135,Graham DeLaet,79,3.74,4.0,107,96.2
135,T135,T135,Marc Leishman,84,3.74,4.0,107,96.2
136,137,137,John Huh,99,3.76,5.0,133,96.2
137,T138,T138,Kevin Chappell,91,3.77,4.0,106,96.2
138,T138,T138,Jason Dufner,83,3.77,4.0,106,96.2
139,140,140,Jeff Maggert,83,3.79,5.0,132,96.2
140,T141,T141,Pat Perez,81,3.8,3.0,79,96.2
141,T141,T141,Adam Scott,59,3.8,3.0,79,96.2
142,143,143,Ben Crane,73,3.81,4.0,105,96.1
143,144,144,Davis Love III,64,3.85,3.0,78,96.1
144,145,145,Roland Thatcher,55,3.95,3.0,76,96.0
145,146,146,Ryan Palmer,81,4.04,4.0,99,95.9
146,147,147,Patrick Sheehan,58,4.11,3.0,73,95.8
147,148,148,Brendon Todd,78,4.12,4.0,97,95.8
148,149,149,Kyle Stanley,86,4.13,5.0,121,95.8
149,150,150,Bill Lunde,83,4.21,4.0,95,95.7
150,151,151,Andres Romero,68,4.23,3.0,71,95.7
151,152,152,Robert Allenby,76,4.3,4.0,93,95.7
152,T153,T153,Marco Dawson,60,4.35,3.0,69,95.6
153,T153,T153,Ernie Els,80,4.35,4.0,92,95.6
