,GIR_Putting_-_15-20_RANK THIS WEEK,GIR_Putting_-_15-20_RANK LAST WEEK,GIR_Putting_-_15-20_PLAYER NAME,GIR_Putting_-_15-20_ROUNDS,GIR_Putting_-_15-20_%,GIR_Putting_-_15-20_ATTEMPTS,GIR_Putting_-_15-20_PUTTS MADE
58,59,59,Jhonattan Vegas,77,20.2,99,20
59,T60,T60,Justin Leonard,79,20.0,100,20
60,T60,T60,Graeme McDowell,55,20.0,65,13
61,T60,T60,D.J. Trahan,73,20.0,95,19
62,63,63,William McGirt,96,19.57,138,27
63,64,64,Will Claxton,99,19.53,128,25
64,65,65,Chris Couch,61,19.39,98,19
65,66,66,David Mathis,83,19.23,104,20
66,67,67,Jeff Overton,101,19.18,146,28
67,68,68,Daniel Summerhays,81,19.17,120,23
68,69,69,Roland Thatcher,55,19.12,68,13
69,T70,T70,Brandt Jobe,57,19.05,63,12
70,T70,T70,Tiger Woods,69,19.05,84,16
71,72,72,Tom Gillis,75,18.97,116,22
72,T73,T73,Ernie Els,80,18.92,111,21
73,T73,T73,Hunter Haas,69,18.92,74,14
74,75,75,Scott Stallings,78,18.85,122,23
75,76,76,Vaughn Taylor,81,18.75,128,24
76,77,77,Colt Knost,79,18.69,107,20
77,78,78,Jonas Blixt,72,18.67,75,14
78,79,79,Rory Sabbatini,84,18.49,119,22
79,80,80,"Ted Potter, Jr.",77,18.48,92,17
80,T81,T81,Brendon de Jonge,115,18.4,163,30
81,T81,T81,Nick Watney,97,18.4,125,23
82,T83,T83,Jonathan Byrd,69,18.39,87,16
83,T83,T83,Billy Hurley III,70,18.39,87,16
84,85,85,Steve Wheatcroft,56,18.29,82,15
85,86,86,Alexandre Rocha,62,18.28,93,17
86,87,87,James Driscoll,83,18.27,104,19
87,88,88,Greg Owen,90,18.25,126,23
88,89,89,Ricky Barnes,92,18.18,132,24
89,90,90,Bill Haas,79,18.09,94,17
90,91,91,Garth Mulroy,59,18.06,72,13
91,92,92,Chez Reavie,83,17.97,128,23
92,93,93,Brian Gay,91,17.8,118,21
93,94,94,Harris English,98,17.74,124,22
94,T95,T95,Roberto Castro,92,17.69,130,23
95,T95,T95,J.J. Henry,93,17.69,130,23
96,97,97,Justin Rose,69,17.65,85,15
97,T98,T98,J.B. Holmes,90,17.59,108,19
98,T98,T98,Rod Pampling,88,17.59,108,19
99,100,100,Danny Lee,74,17.58,91,16
100,101,101,Chris Stroud,86,17.54,114,20
101,102,102,David Hearn,95,17.45,149,26
102,103,103,Stuart Appleby,75,17.31,104,18
103,104,104,Steve Stricker,73,17.28,81,14
104,T105,T105,Miguel Angel Carballo,73,17.24,87,15
105,T105,T105,Jeff Maggert,83,17.24,116,20
106,T105,T105,Ian Poulter,57,17.24,58,10
107,108,108,Johnson Wagner,88,17.12,111,19
108,109,109,Geoff Ogilvy,73,16.98,106,18
109,110,110,Stephen Ames,54,16.95,59,10
110,111,111,Cameron Tringale,88,16.94,124,21
111,112,112,Trevor Immelman,76,16.85,89,15
112,113,113,Ryan Palmer,81,16.82,107,18
113,T114,T114,Keegan Bradley,90,16.81,119,20
114,T114,T114,Marc Leishman,84,16.81,113,19
115,T116,T116,Robert Garrigus,89,16.67,132,22
116,T116,T116,Charley Hoffman,88,16.67,126,21
117,T116,T116,Matt Kuchar,86,16.67,114,19
118,T116,T116,Dicky Pride,62,16.67,84,14
119,T116,T116,Henrik Stenson,51,16.67,66,11
120,121,121,John Merrick,83,16.39,122,20
121,122,122,John Mallinger,74,16.3,92,15
122,123,123,Webb Simpson,77,16.26,123,20
123,124,124,Martin Laird,77,16.25,80,13
124,125,125,Tim Herron,88,16.24,117,19
125,T126,T126,Robert Allenby,76,16.22,111,18
126,T126,T126,Jerry Kelly,84,16.22,111,18
127,128,128,Greg Chalmers,88,16.19,105,17
128,129,129,Bud Cauley,99,16.18,136,22
129,T130,T130,Scott Brown,65,16.16,99,16
130,T130,T130,Nick O'Hern,78,16.16,99,16
131,T132,T132,Bobby Gates,87,16.1,118,19
132,T132,T132,Vijay Singh,99,16.1,118,19
133,134,134,Ryo Ishikawa,54,16.07,56,9
134,135,135,Aaron Baddeley,73,15.79,76,12
135,136,136,Jason Dufner,83,15.57,122,19
136,137,137,Russell Knox,72,15.53,103,16
137,138,138,Pat Perez,81,15.38,104,16
138,139,139,Kris Blanks,65,15.32,111,17
139,140,140,D.A. Points,88,15.22,138,21
140,141,141,Gary Woodland,70,15.07,73,11
141,142,142,Kevin Streelman,89,15.04,133,20
142,T143,T143,Chris Kirk,93,14.93,134,20
143,T143,T143,Heath Slocum,93,14.93,134,20
144,145,145,Billy Horschel,63,14.81,81,12
145,146,146,Patrick Sheehan,58,14.67,75,11
146,147,147,Kevin Stadler,85,14.63,123,18
147,148,148,Spencer Levin,81,14.61,89,13
148,149,149,Kevin Na,80,14.55,110,16
149,150,150,Marco Dawson,60,14.47,76,11
150,T151,T151,Matt Bettencourt,80,14.44,90,13
151,T151,T151,Rocco Mediate,70,14.44,90,13
152,153,153,Boo Weekley,74,14.41,111,16
153,154,154,Bill Lunde,83,14.29,112,16
154,155,155,Chad Campbell,84,14.14,99,14
155,156,156,Adam Scott,59,14.08,71,10
156,157,157,Brendan Steele,77,14.02,107,15
157,158,158,Freddie Jacobson,61,13.89,72,10
158,159,159,Seung-Yul Noh,105,13.87,137,19
159,T160,T160,Stewart Cink,71,13.79,87,12
160,T160,T160,Bob Estes,78,13.79,116,16
161,T160,T160,John Huh,99,13.79,145,20
162,163,163,Charlie Beljan,61,13.64,66,9
163,164,164,Kyle Stanley,86,13.6,125,17
164,165,165,Troy Kelly,68,13.58,81,11
165,166,166,Hunter Mahan,88,13.54,96,13
166,167,167,Chris DiMarco,83,13.39,112,15
167,T168,T168,Tim Clark,60,13.16,76,10
168,T168,T168,Derek Lamely,64,13.16,76,10
169,T170,T170,Jason Bohn,81,13.13,99,13
170,T170,T170,George McNeill,85,13.13,99,13
171,T170,T170,Charlie Wi,86,13.13,99,13
172,173,173,Troy Matteson,100,12.88,132,17
173,174,174,Rickie Fowler,84,12.73,110,14
174,175,175,John Rollins,81,12.62,103,13
175,176,176,Sean O'Hair,84,12.61,111,14
176,177,177,Kyle Thompson,51,12.24,49,6
177,178,178,Camilo Villegas,79,12.14,140,17
178,179,179,Tom Pernice Jr.,62,11.84,76,9
179,180,180,Kevin Kisner,69,11.76,85,10
180,181,181,Graham DeLaet,79,11.71,111,13
181,182,182,Michael Bradley,63,11.59,69,8
182,183,183,Ángel Cabrera,54,11.54,52,6
183,184,184,Brendon Todd,78,11.34,97,11
184,185,185,Kyle Reifers,86,11.19,134,15
185,186,186,Billy Mayfair,90,10.89,101,11
186,187,187,Mark Wilson,84,10.58,104,11
187,188,188,J.J. Killeen,101,10.38,106,11
188,189,189,Gavin Coles,72,9.52,84,8
189,T190,T190,Stephen Gangluff,57,8.33,72,6
190,T190,T190,Bubba Watson,68,8.33,96,8
