,Putting_from_-_15-20_RANK THIS WEEK,Putting_from_-_15-20_RANK LAST WEEK,Putting_from_-_15-20_PLAYER NAME,Putting_from_-_15-20_ROUNDS,Putting_from_-_15-20_% MADE,Putting_from_-_15-20_ATTEMPTS,Putting_from_-_15-20_PUTTS MADE
38,39,39,Arjun Atwal,79,21.49,121,26
39,40,40,Kevin Chappell,91,21.48,135,29
40,41,41,Rory McIlroy,60,21.33,75,16
41,42,42,Jimmy Walker,101,21.32,197,42
42,43,43,K.J. Choi,71,21.24,113,24
43,44,44,Jeff Overton,101,21.18,170,36
44,T45,T45,Sung Kang,75,20.97,124,26
45,T45,T45,Justin Leonard,79,20.97,124,26
46,47,47,Tom Gillis,75,20.86,139,29
47,48,48,Chris Couch,61,20.83,120,25
48,49,49,Tommy Biershenk,74,20.79,101,21
49,50,50,Carl Pettersson,92,20.78,154,32
50,51,51,Cameron Beckman,81,20.71,140,29
51,52,52,Hunter Haas,69,20.69,87,18
52,53,53,Jhonattan Vegas,77,20.63,126,26
53,54,54,Chris Stroud,86,20.59,136,28
54,55,55,Ken Duke,104,20.22,178,36
55,56,56,D.J. Trahan,73,20.18,114,23
56,57,57,David Mathis,83,20.16,129,26
57,58,58,Scott Stallings,78,20.14,144,29
58,T59,T59,Erik Compton,81,20.0,120,24
59,T59,T59,Trevor Immelman,76,20.0,105,21
60,T59,T59,Phil Mickelson,79,20.0,105,21
61,T59,T59,Bo Van Pelt,84,20.0,150,30
62,63,63,Jason Kokrak,79,19.85,131,26
63,64,64,Derek Lamely,64,19.8,101,20
64,T65,T65,Jonas Blixt,72,19.79,96,19
65,T65,T65,Harrison Frazar,56,19.79,96,19
66,T65,T65,Steve Stricker,73,19.79,96,19
67,68,68,Sergio Garcia,57,19.77,86,17
68,T69,T69,Mathew Goggin,65,19.61,102,20
69,T69,T69,Steve Wheatcroft,56,19.61,102,20
70,71,71,Josh Teater,97,19.5,159,31
71,72,72,Daniel Summerhays,81,19.46,149,29
72,73,73,Cameron Tringale,88,19.44,144,28
73,T74,T74,Aaron Baddeley,73,19.35,93,18
74,T74,T74,Will Claxton,99,19.35,155,30
75,T76,T76,Charley Hoffman,88,19.33,150,29
76,T76,T76,Marc Leishman,84,19.33,150,29
77,78,78,Vaughn Taylor,81,19.23,156,30
78,79,79,Justin Rose,69,19.19,99,19
79,T80,T80,Keegan Bradley,90,19.15,141,27
80,T80,T80,Johnson Wagner,88,19.15,141,27
81,82,82,Alexandre Rocha,62,19.09,110,21
82,T83,T83,Graeme McDowell,55,18.99,79,15
83,T83,T83,Greg Owen,90,18.99,158,30
84,85,85,Ernie Els,80,18.98,137,26
85,T86,T86,Ben Curtis,62,18.92,111,21
86,T86,T86,Louis Oosthuizen,65,18.92,111,21
87,88,88,James Driscoll,83,18.9,127,24
88,89,89,Brian Gay,91,18.88,143,27
89,90,90,Stuart Appleby,75,18.85,122,23
90,91,91,Jeff Maggert,83,18.79,149,28
91,92,92,Harris English,98,18.71,155,29
92,93,93,Lee Westwood,60,18.67,75,14
93,94,94,Henrik Stenson,51,18.6,86,16
94,95,95,Rory Sabbatini,84,18.49,146,27
95,96,96,Patrick Sheehan,58,18.48,92,17
96,97,97,Colt Knost,79,18.46,130,24
97,98,98,Chez Reavie,83,18.24,148,27
98,99,99,Bobby Gates,87,18.18,154,28
99,100,100,Padraig Harrington,67,18.07,83,15
100,101,101,Kevin Streelman,89,18.01,161,29
101,102,102,Geoff Ogilvy,73,17.97,128,23
102,103,103,Tiger Woods,69,17.89,95,17
103,T104,T104,Chad Campbell,84,17.83,129,23
104,T104,T104,Heath Slocum,93,17.83,157,28
105,106,106,Vijay Singh,99,17.81,146,26
106,107,107,Gary Woodland,70,17.71,96,17
107,108,108,Rod Pampling,88,17.69,130,23
108,109,109,Matt Bettencourt,80,17.65,119,21
109,110,110,D.A. Points,88,17.54,171,30
110,111,111,J.J. Henry,93,17.5,160,28
111,T112,T112,Mark Anderson,75,17.44,86,15
112,T112,T112,Roland Thatcher,55,17.44,86,15
113,114,114,Blake Adams,107,17.32,179,31
114,T115,T115,Billy Hurley III,70,17.27,110,19
115,T115,T115,Dicky Pride,62,17.27,110,19
116,T117,T117,Ricky Barnes,92,17.2,157,27
117,T117,T117,Nick Watney,97,17.2,157,27
118,119,119,Martin Laird,77,17.17,99,17
119,120,120,Ian Poulter,57,17.14,70,12
120,121,121,Charlie Wi,86,17.07,123,21
121,122,122,William McGirt,96,17.05,176,30
122,123,123,Jerry Kelly,84,17.04,135,23
123,124,124,Webb Simpson,77,17.02,141,24
124,125,125,Nick O'Hern,78,16.94,124,21
125,126,126,Ryo Ishikawa,54,16.9,71,12
126,127,127,Adam Scott,59,16.85,89,15
127,128,128,Brendon de Jonge,115,16.84,196,33
128,129,129,Danny Lee,74,16.67,108,18
129,130,130,Roberto Castro,92,16.56,151,25
130,131,131,Jason Dufner,83,16.55,145,24
131,132,132,Russell Knox,72,16.52,115,19
132,133,133,Marco Dawson,60,16.49,97,16
133,134,134,Brandt Jobe,57,16.46,79,13
134,135,135,Scott Brown,65,16.38,116,19
135,136,136,Tim Herron,88,16.31,141,23
136,T137,T137,Tim Clark,60,16.3,92,15
137,T137,T137,David Hearn,95,16.3,184,30
138,139,139,Sean O'Hair,84,16.22,148,24
139,140,140,Jason Bohn,81,16.13,124,20
140,T141,T141,John Merrick,83,16.11,149,24
141,T141,T141,Kevin Stadler,85,16.11,149,24
142,T143,T143,Matt Kuchar,86,16.06,137,22
143,T143,T143,Boo Weekley,74,16.06,137,22
144,145,145,Charlie Beljan,61,16.05,81,13
145,146,146,J.B. Holmes,90,15.94,138,22
146,147,147,Bud Cauley,99,15.82,158,25
147,148,148,Kris Blanks,65,15.79,133,21
148,149,149,Hunter Mahan,88,15.7,121,19
149,150,150,Kevin Na,80,15.67,134,21
150,151,151,Kevin Kisner,69,15.53,103,16
151,152,152,John Rollins,81,15.5,129,20
152,153,153,Miguel Angel Carballo,73,15.45,110,17
153,154,154,Bob Estes,78,15.44,136,21
154,155,155,Troy Matteson,100,15.43,175,27
155,156,156,Robert Garrigus,89,15.19,158,24
156,157,157,Robert Allenby,76,15.11,139,21
157,158,158,Pat Perez,81,15.08,126,19
158,159,159,Troy Kelly,68,14.85,101,15
159,160,160,John Mallinger,74,14.68,109,16
160,161,161,Rocco Mediate,70,14.53,117,17
161,T162,T162,Greg Chalmers,88,14.49,138,20
162,T162,T162,Chris DiMarco,83,14.49,138,20
163,164,164,Stephen Ames,54,14.47,76,11
164,165,165,Tom Pernice Jr.,62,14.42,104,15
165,166,166,Brendon Todd,78,14.4,125,18
166,T167,T167,Stewart Cink,71,14.29,112,16
167,T167,T167,George McNeill,85,14.29,119,17
168,T169,T169,Bill Lunde,83,14.18,141,20
169,T169,T169,Mark Wilson,84,14.18,134,19
170,171,171,Freddie Jacobson,61,14.12,85,12
171,172,172,Kyle Reifers,86,14.11,163,23
172,173,173,Ryan Palmer,81,14.07,135,19
173,174,174,Brendan Steele,77,13.97,136,19
174,175,175,Seung-Yul Noh,105,13.94,165,23
175,176,176,Chris Kirk,93,13.64,154,21
176,177,177,Billy Horschel,63,13.54,96,13
177,178,178,Graham DeLaet,79,13.53,133,18
178,179,179,Spencer Levin,81,13.51,111,15
179,180,180,John Huh,99,13.26,181,24
180,181,181,Camilo Villegas,79,12.73,165,21
181,182,182,Michael Bradley,63,12.63,95,12
182,183,183,Kyle Thompson,51,12.5,64,8
183,184,184,Rickie Fowler,84,12.4,129,16
184,185,185,Gavin Coles,72,11.93,109,13
185,186,186,J.J. Killeen,101,11.68,137,16
186,187,187,Kyle Stanley,86,11.56,147,17
187,188,188,Billy Mayfair,90,11.36,132,15
188,189,189,Bubba Watson,68,10.83,120,13
189,190,190,Ángel Cabrera,54,10.77,65,7
190,191,191,Stephen Gangluff,57,9.89,91,9
