,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
136,137,137,Erik Compton,29.57,414,14
137,T138,T138,Charl Schwartzel,29.58,355,12
138,T138,T138,Kevin Streelman,29.58,562,19
139,T140,T140,Martin Laird,29.63,474,16
140,T140,T140,Chez Reavie,29.63,474,16
141,T142,T142,Danny Lee,29.64,326,11
142,T142,T142,Justin Leonard,29.64,415,14
143,144,144,Bobby Gates,29.67,445,15
144,145,145,Sean O'Hair,29.68,564,19
145,T146,T146,Chad Campbell,29.69,475,16
146,T146,T146,Graham DeLaet,29.69,475,16
147,T146,T146,Jason Kokrak,29.69,386,13
148,T146,T146,Kevin Stadler,29.69,475,16
149,150,150,Rod Pampling,29.71,505,17
150,T151,T151,John Huh,29.73,654,22
151,T151,T151,Jeff Maggert,29.73,446,15
152,T151,T151,Gary Woodland,29.73,446,15
153,T154,T154,Colt Knost,29.75,357,12
154,T154,T154,John Merrick,29.75,476,16
155,T156,T156,J.J. Henry,29.78,536,18
156,T156,T156,John Senden,29.78,536,18
157,T158,T158,Jason Dufner,29.8,596,20
158,T158,T158,Henrik Stenson,29.8,298,10
159,160,160,Seung-Yul Noh,29.87,687,23
160,161,161,Greg Owen,29.89,538,18
161,T162,T162,Tim Clark,29.91,329,11
162,T162,T162,Mathew Goggin,29.91,329,11
163,T164,T164,Arjun Atwal,29.92,389,13
164,T164,T164,Scott Stallings,29.92,389,13
165,166,166,Kyle Stanley,29.94,509,17
166,167,167,Nick Watney,29.95,659,22
167,T168,T168,Scott Brown,30.0,270,9
168,T168,T168,Stewart Cink,30.0,390,13
169,T168,T168,Robert Karlsson,30.0,300,10
170,T168,T168,Vijay Singh,30.0,690,23
171,172,172,Scott Dunlap,30.11,271,9
172,173,173,Bubba Watson,30.13,452,15
173,174,174,Justin Rose,30.19,483,16
174,T175,T175,Harris English,30.23,665,22
175,T175,T175,Rocco Mediate,30.23,393,13
176,T175,T175,Lee Westwood,30.23,393,13
177,178,178,Stephen Gangluff,30.33,182,6
178,179,179,Miguel Angel Carballo,30.36,334,11
179,T180,T180,Brendon de Jonge,30.38,790,26
180,T180,T180,Ryo Ishikawa,30.38,243,8
181,T180,T180,Russell Knox,30.38,395,13
182,T180,T180,Patrick Sheehan,30.38,243,8
183,184,184,Troy Matteson,30.39,547,18
184,185,185,Heath Slocum,30.41,517,17
185,186,186,Andres Romero,30.5,305,10
186,187,187,Robert Allenby,30.75,369,12
187,188,188,Ángel Cabrera,31.13,249,8
188,189,189,Boo Weekley,31.17,374,12
189,190,190,Alexandre Rocha,31.45,346,11
190,191,191,Camilo Villegas,31.47,472,15
