,3-Putt_Avoidance_-_15-20_RANK THIS WEEK,3-Putt_Avoidance_-_15-20_RANK LAST WEEK,3-Putt_Avoidance_-_15-20_PLAYER NAME,3-Putt_Avoidance_-_15-20_ROUNDS,3-Putt_Avoidance_-_15-20_%,3-Putt_Avoidance_-_15-20_TOTAL 3 PUTTS,3-Putt_Avoidance_-_15-20_ATTEMPTS,3-Putt_Avoidance_-_15-20_2 PUTT OR BETTER %
0,T1,T1,Michael Bradley,63,0.0,,94,100.0
1,T1,T1,Keegan Bradley,90,0.0,,138,100.0
2,T1,T1,K.J. Choi,71,0.0,,113,100.0
3,T1,T1,Ben Curtis,62,0.0,,111,100.0
4,T1,T1,Luke Donald,63,0.0,,99,100.0
5,T1,T1,Harrison Frazar,56,0.0,,96,100.0
6,T1,T1,Jim Furyk,85,0.0,,133,100.0
7,T1,T1,Bill Haas,79,0.0,,116,100.0
8,T1,T1,Padraig Harrington,67,0.0,,82,100.0
9,T1,T1,Zach Johnson,95,0.0,,138,100.0
10,T1,T1,Dustin Johnson,70,0.0,,93,100.0
11,T1,T1,Matt Jones,53,0.0,,77,100.0
12,T1,T1,Robert Karlsson,54,0.0,,84,100.0
13,T1,T1,Troy Kelly,68,0.0,,100,100.0
14,T1,T1,Kevin Kisner,69,0.0,,103,100.0
15,T1,T1,Russell Knox,72,0.0,,114,100.0
16,T1,T1,Richard Lee,71,0.0,,107,100.0
17,T1,T1,Justin Leonard,79,0.0,,124,100.0
18,T1,T1,Spencer Levin,81,0.0,,110,100.0
19,T1,T1,Edward Loar,59,0.0,,71,100.0
20,T1,T1,Davis Love III,64,0.0,,91,100.0
21,T1,T1,Jeff Maggert,83,0.0,,147,100.0
22,T1,T1,Graeme McDowell,55,0.0,,79,100.0
23,T1,T1,George McNeill,85,0.0,,119,100.0
24,T1,T1,Rocco Mediate,70,0.0,,117,100.0
25,T1,T1,Garth Mulroy,59,0.0,,93,100.0
26,T1,T1,Louis Oosthuizen,65,0.0,,109,100.0
27,T1,T1,Ryan Palmer,81,0.0,,135,100.0
28,T1,T1,Brendan Steele,77,0.0,,133,100.0
29,T1,T1,Henrik Stenson,51,0.0,,85,100.0
30,T1,T1,Steve Stricker,73,0.0,,96,100.0
31,T1,T1,David Toms,60,0.0,,73,100.0
32,T1,T1,Bo Van Pelt,84,0.0,,148,100.0
33,T1,T1,Johnson Wagner,88,0.0,,139,100.0
34,T1,T1,Lee Westwood,60,0.0,,75,100.0
35,T36,T36,Brian Harman,101,0.64,1.0,157,99.3
36,T36,T36,Nick Watney,97,0.64,1.0,156,99.3
37,T38,T38,Will Claxton,99,0.65,1.0,153,99.3
38,T38,T38,Harris English,98,0.65,1.0,153,99.3
39,40,40,Carl Pettersson,92,0.66,1.0,152,99.3
40,41,41,Roberto Castro,92,0.67,1.0,150,99.3
41,42,42,Kyle Stanley,86,0.68,1.0,146,99.3
42,43,43,Brian Gay,91,0.7,1.0,143,99.3
43,T44,T44,Tim Herron,88,0.71,1.0,141,99.2
44,T44,T44,Webb Simpson,77,0.71,1.0,141,99.2
45,46,46,Brian Davis,91,0.74,1.0,135,99.2
46,47,47,Chris Stroud,86,0.75,1.0,133,99.2
47,48,48,Colt Knost,79,0.78,1.0,129,99.2
48,49,49,John Rollins,81,0.79,1.0,127,99.2
49,50,50,Nick O'Hern,78,0.81,1.0,124,99.1
50,51,51,Jason Bohn,81,0.82,1.0,122,99.1
51,52,52,Hunter Mahan,88,0.83,1.0,121,99.1
52,53,53,Erik Compton,81,0.84,1.0,119,99.1
53,54,54,Nathan Green,73,0.88,1.0,114,99.1
54,55,55,Trevor Immelman,76,0.95,1.0,105,99.0
55,T56,T56,Phil Mickelson,79,0.98,1.0,102,99.0
56,T56,T56,Steve Wheatcroft,56,0.98,1.0,102,99.0
57,58,58,Jimmy Walker,101,1.02,2.0,196,98.9
58,59,59,Jonas Blixt,72,1.05,1.0,95,98.9
59,60,60,Aaron Baddeley,73,1.08,1.0,93,98.9
60,T61,T61,Martin Flores,95,1.1,2.0,181,98.9
61,T61,T61,Y.E. Yang,64,1.1,1.0,91,98.9
62,T63,T63,Scott Piercy,95,1.14,2.0,175,98.8
63,T63,T63,Adam Scott,59,1.14,1.0,88,98.8
64,65,65,Hunter Haas,69,1.15,1.0,87,98.8
65,66,66,Charl Schwartzel,56,1.19,1.0,84,98.8
66,T67,T67,Jason Day,57,1.23,1.0,81,98.7
67,T67,T67,Tommy Gainey,98,1.23,2.0,162,98.7
68,69,69,Brandt Jobe,57,1.27,1.0,79,98.7
69,70,70,Heath Slocum,93,1.28,2.0,156,98.7
70,71,71,Chris Kirk,93,1.3,2.0,154,98.7
71,72,72,Marc Leishman,84,1.33,2.0,150,98.6
72,73,73,Kevin Stadler,85,1.34,2.0,149,98.6
73,T74,T74,Daniel Chopra,55,1.35,1.0,74,98.6
74,T74,T74,Sean O'Hair,84,1.35,2.0,148,98.6
75,T74,T74,Chez Reavie,83,1.35,2.0,148,98.6
76,77,77,Rory Sabbatini,84,1.37,2.0,146,98.6
77,78,78,Charles Howell III,98,1.39,2.0,144,98.6
78,79,79,Ryo Ishikawa,54,1.41,1.0,71,98.5
79,80,80,Bryce Molder,83,1.44,2.0,139,98.5
80,81,81,Ian Poulter,57,1.45,1.0,69,98.5
81,T82,T82,Ernie Els,80,1.46,2.0,137,98.5
82,T82,T82,J.J. Killeen,101,1.46,2.0,137,98.5
83,T84,T84,Greg Chalmers,88,1.47,2.0,136,98.5
84,T84,T84,Bob Estes,78,1.47,2.0,136,98.5
85,86,86,Matt Kuchar,86,1.48,2.0,135,98.5
86,T87,T87,Graham DeLaet,79,1.5,2.0,133,98.5
87,T87,T87,Kevin Na,80,1.5,2.0,133,98.5
88,89,89,Mark Wilson,84,1.52,2.0,132,98.4
89,90,90,Ángel Cabrera,54,1.54,1.0,65,98.4
90,91,91,Rod Pampling,88,1.55,2.0,129,98.4
91,92,92,Geoff Ogilvy,73,1.57,2.0,127,98.4
92,93,93,Matt Every,80,1.6,2.0,125,98.4
93,T94,T94,Stuart Appleby,75,1.65,2.0,121,98.3
94,T94,T94,David Hearn,95,1.65,3.0,182,98.3
95,T94,T94,Ryuji Imada,78,1.65,2.0,121,98.3
96,97,97,Bubba Watson,68,1.67,2.0,120,98.3
97,T98,T98,Blake Adams,107,1.69,3.0,177,98.3
98,T98,T98,Chris Couch,61,1.69,2.0,118,98.3
99,100,100,William McGirt,96,1.7,3.0,176,98.3
100,101,101,Troy Matteson,100,1.73,3.0,173,98.2
101,102,102,Ben Crane,73,1.75,2.0,114,98.2
102,103,103,Alexandre Rocha,62,1.82,2.0,110,98.1
103,T104,T104,Miguel Angel Carballo,73,1.83,2.0,109,98.1
104,T104,T104,Seung-Yul Noh,105,1.83,3.0,164,98.1
105,T104,T104,Camilo Villegas,79,1.83,3.0,164,98.1
106,107,107,Kyle Reifers,86,1.84,3.0,163,98.1
107,T108,T108,J.J. Henry,93,1.88,3.0,160,98.1
108,T108,T108,Kevin Streelman,89,1.88,3.0,160,98.1
109,110,110,Ryan Moore,89,1.89,3.0,159,98.1
110,111,111,Greg Owen,90,1.9,3.0,158,98.1
111,112,112,Bud Cauley,99,1.91,3.0,157,98.0
112,113,113,Bobby Gates,87,1.97,3.0,152,98.0
113,114,114,Jonathan Byrd,69,1.98,2.0,101,98.0
114,T115,T115,Tommy Biershenk,74,2.0,2.0,100,98.0
115,T115,T115,Derek Lamely,64,2.0,2.0,100,98.0
116,T117,T117,Martin Laird,77,2.02,2.0,99,97.9
117,T117,T117,Justin Rose,69,2.02,2.0,99,97.9
118,119,119,Daniel Summerhays,81,2.03,3.0,148,97.9
119,120,120,John Merrick,83,2.05,3.0,146,97.9
120,121,121,Marco Dawson,60,2.06,2.0,97,97.9
121,T122,T122,Jason Dufner,83,2.11,3.0,142,97.8
122,T122,T122,Cameron Tringale,88,2.11,3.0,142,97.8
123,T122,T122,Gary Woodland,70,2.11,2.0,95,97.8
124,125,125,Cameron Beckman,81,2.14,3.0,140,97.8
125,126,126,Tom Gillis,75,2.16,3.0,139,97.8
126,T127,T127,Kevin Chappell,91,2.22,3.0,135,97.7
127,T127,T127,Tim Clark,60,2.22,2.0,90,97.7
128,T127,T127,Jerry Kelly,84,2.22,3.0,135,97.7
129,130,130,Ken Duke,104,2.26,4.0,177,97.7
130,T131,T131,Chad Campbell,84,2.33,3.0,129,97.6
131,T131,T131,Sergio Garcia,57,2.33,2.0,86,97.6
132,T131,T131,Jason Kokrak,79,2.33,3.0,129,97.6
133,134,134,John Senden,81,2.34,3.0,128,97.6
134,135,135,Freddie Jacobson,61,2.35,2.0,85,97.6
135,T136,T136,James Driscoll,83,2.36,3.0,127,97.6
136,T136,T136,David Mathis,83,2.36,3.0,127,97.6
137,138,138,D.A. Points,88,2.37,4.0,169,97.6
138,T139,T139,Jeff Overton,101,2.38,4.0,168,97.6
139,T139,T139,Pat Perez,81,2.38,3.0,126,97.6
140,141,141,Jhonattan Vegas,77,2.4,3.0,125,97.6
141,T142,T142,Sung Kang,75,2.48,3.0,121,97.5
142,T142,T142,Michael Thompson,80,2.48,3.0,121,97.5
143,144,144,Brandt Snedeker,81,2.5,3.0,120,97.5
144,145,145,Robert Garrigus,89,2.53,4.0,158,97.4
145,146,146,Brendon de Jonge,115,2.55,5.0,196,97.4
146,147,147,Scott Brown,65,2.63,3.0,114,97.3
147,148,148,Charley Hoffman,88,2.7,4.0,148,97.3
148,149,149,Dicky Pride,62,2.73,3.0,110,97.2
149,150,150,Billy Hurley III,70,2.75,3.0,109,97.2
150,T151,T151,John Mallinger,74,2.78,3.0,108,97.2
151,T151,T151,Vijay Singh,99,2.78,4.0,144,97.2
152,153,153,Gary Christian,91,2.88,4.0,139,97.1
153,T154,T154,Chris DiMarco,83,2.92,4.0,137,97.0
154,T154,T154,J.B. Holmes,90,2.92,4.0,137,97.0
155,156,156,Boo Weekley,74,2.96,4.0,135,97.0
156,157,157,Tom Pernice Jr.,62,2.97,3.0,101,97.0
157,158,158,Mathew Goggin,65,3.0,3.0,100,97.0
158,T159,T159,Kris Blanks,65,3.03,4.0,132,96.9
159,T159,T159,Billy Mayfair,90,3.03,4.0,132,96.9
160,161,161,Brendon Todd,78,3.2,4.0,125,96.8
161,T162,T162,Ricky Barnes,92,3.21,5.0,156,96.7
162,T162,T162,Josh Teater,97,3.21,5.0,156,96.7
163,164,164,Patrick Sheehan,58,3.26,3.0,92,96.7
164,165,165,Charlie Wi,86,3.28,4.0,122,96.7
165,166,166,Stephen Gangluff,57,3.3,3.0,91,96.7
166,167,167,Arjun Atwal,79,3.31,4.0,121,96.6
167,168,168,Matt Bettencourt,80,3.36,4.0,119,96.6
168,169,169,Scott Stallings,78,3.52,5.0,142,96.4
169,T170,T170,Robert Allenby,76,3.6,5.0,139,96.4
170,T170,T170,Stewart Cink,71,3.6,4.0,111,96.4
171,172,172,Gavin Coles,72,3.77,4.0,106,96.2
172,173,173,Vaughn Taylor,81,3.87,6.0,155,96.1
173,T174,T174,Rickie Fowler,84,3.91,5.0,128,96.0
174,T174,T174,John Huh,99,3.91,7.0,179,96.0
175,176,176,John Daly,50,4.05,3.0,74,95.9
176,T177,T177,Sangmoon Bae,81,4.17,5.0,120,95.8
177,T177,T177,Billy Horschel,63,4.17,4.0,96,95.8
178,179,179,Bill Lunde,83,4.29,6.0,140,95.7
179,180,180,D.J. Trahan,73,4.46,5.0,112,95.5
180,181,181,Danny Lee,74,4.67,5.0,107,95.3
181,182,182,Mark Anderson,75,4.71,4.0,85,95.2
182,183,183,Scott Dunlap,57,4.76,5.0,105,95.2
183,184,184,Kyle Thompson,51,4.84,3.0,62,95.1
184,185,185,Charlie Beljan,61,5.0,4.0,80,95.0
185,186,186,Tiger Woods,69,5.26,5.0,95,94.7
186,187,187,Andres Romero,68,5.32,5.0,94,94.6
187,188,188,Rory McIlroy,60,5.41,4.0,74,94.5
188,189,189,Roland Thatcher,55,5.88,5.0,85,94.1
189,190,190,"Ted Potter, Jr.",77,6.31,7.0,111,93.6
190,191,191,Stephen Ames,54,8.0,6.0,75,92.0
