,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
83,T76,T76,Billy Horschel,63,"10' 10""",1701.5829999999999,157
84,T76,T76,Zach Johnson,95,"10' 10""",2832.583,262
85,T76,T76,Dustin Johnson,70,"10' 10""",1850.4170000000001,171
86,T76,T76,Garth Mulroy,59,"10' 10""",1643.0829999999999,152
87,T76,T76,"Ted Potter, Jr.",77,"10' 10""",1872.3329999999999,173
88,T76,T76,Patrick Sheehan,58,"10' 10""",1243.333,115
89,T76,T76,Scott Stallings,78,"10' 10""",2016.25,186
90,T76,T76,Nick Watney,97,"10' 10""",2800.25,258
91,T92,T92,Brian Davis,91,"10' 9""",2841.75,264
92,T92,T92,Luke Donald,63,"10' 9""",1682.3329999999999,156
93,T92,T92,John Huh,99,"10' 9""",2953.0,275
94,T92,T92,Spencer Levin,81,"10' 9""",2054.75,191
95,T92,T92,Billy Mayfair,90,"10' 9""",2146.417,200
96,T92,T92,Justin Rose,69,"10' 9""",1927.9170000000001,179
97,T98,T98,Arjun Atwal,79,"10' 8""",1955.75,184
98,T98,T98,J.B. Holmes,90,"10' 8""",2648.5,249
99,T98,T98,Matt Jones,53,"10' 8""",1291.5,121
100,T98,T98,Phil Mickelson,79,"10' 8""",2242.5,210
101,T98,T98,Mark Wilson,84,"10' 8""",2042.25,192
102,T98,T98,Y.E. Yang,64,"10' 8""",1618.5,152
103,T104,T104,Blake Adams,107,"10' 7""",2921.75,275
104,T104,T104,Will Claxton,99,"10' 7""",2925.667,276
105,T104,T104,Chris Couch,61,"10' 7""",1680.1670000000001,159
106,T104,T104,Chris DiMarco,83,"10' 7""",2145.583,203
107,T108,T108,Keegan Bradley,90,"10' 6""",2609.25,248
108,T108,T108,Greg Chalmers,88,"10' 6""",2367.667,226
109,T108,T108,Jason Day,57,"10' 6""",1642.25,156
110,T108,T108,Scott Dunlap,57,"10' 6""",1409.4170000000001,134
111,T108,T108,Matt Every,80,"10' 6""",2359.25,224
112,T108,T108,Freddie Jacobson,61,"10' 6""",1357.8329999999999,129
113,T114,T114,Brian Gay,91,"10' 5""",2387.917,229
114,T114,T114,Jason Kokrak,79,"10' 5""",2062.333,198
115,T114,T114,Matt Kuchar,86,"10' 5""",2301.917,221
116,T114,T114,Graeme McDowell,55,"10' 5""",1390.1670000000001,133
117,T114,T114,Dicky Pride,62,"10' 5""",1485.0829999999999,143
118,T114,T114,John Rollins,81,"10' 5""",2217.083,212
119,T114,T114,Charl Schwartzel,56,"10' 5""",1364.5829999999999,131
120,T114,T114,Chris Stroud,86,"10' 5""",2161.25,208
121,T114,T114,Vaughn Taylor,81,"10' 5""",2076.167,199
122,T114,T114,Boo Weekley,74,"10' 5""",1657.6670000000001,159
123,T124,T124,Mark Anderson,75,"10' 4""",2009.5829999999999,194
124,T124,T124,Sangmoon Bae,81,"10' 4""",1839.6670000000001,178
125,T124,T124,Mathew Goggin,65,"10' 4""",1551.1670000000001,150
126,T124,T124,Troy Matteson,100,"10' 4""",2437.167,236
127,T124,T124,Nick O'Hern,78,"10' 4""",1961.75,190
128,T124,T124,Pat Perez,81,"10' 4""",2213.333,215
129,T124,T124,John Senden,81,"10' 4""",2155.333,209
130,T124,T124,Brendan Steele,77,"10' 4""",1718.1670000000001,166
131,T124,T124,Roland Thatcher,55,"10' 4""",1359.1670000000001,132
132,T133,T133,Ricky Barnes,92,"10' 3""",2560.333,250
133,T133,T133,Tommy Biershenk,74,"10' 3""",1777.4170000000001,174
134,T133,T133,Ryan Moore,89,"10' 3""",2851.583,279
135,T133,T133,David Toms,60,"10' 3""",1359.75,133
136,T137,T137,Matt Bettencourt,80,"10' 2""",1744.5829999999999,172
137,T137,T137,John Daly,50,"10' 2""",1318.75,130
138,T137,T137,Stephen Gangluff,57,"10' 2""",1108.417,109
139,T137,T137,David Mathis,83,"10' 2""",2078.0,205
140,T137,T137,Sean O'Hair,84,"10' 2""",2444.833,240
141,T137,T137,Jeff Overton,101,"10' 2""",3284.917,322
142,T137,T137,Ryan Palmer,81,"10' 2""",2455.667,242
143,T137,T137,Tom Pernice Jr.,62,"10' 2""",1409.4170000000001,139
144,T137,T137,Chez Reavie,83,"10' 2""",1881.0829999999999,185
145,T137,T137,Kevin Stadler,85,"10' 2""",2052.5,202
146,T137,T137,Josh Teater,97,"10' 2""",2745.083,269
147,T148,T148,Stuart Appleby,75,"10' 1""",1854.25,184
148,T148,T148,Harris English,98,"10' 1""",2683.667,267
149,T148,T148,Jim Furyk,85,"10' 1""",2100.417,208
150,T148,T148,Padraig Harrington,67,"10' 1""",1501.0829999999999,149
151,T148,T148,Chris Kirk,93,"10' 1""",2708.75,269
152,T148,T148,Justin Leonard,79,"10' 1""",1841.3329999999999,182
153,T148,T148,Davis Love III,64,"10' 1""",1669.9170000000001,166
154,T148,T148,Hunter Mahan,88,"10' 1""",1968.3329999999999,196
155,T148,T148,Cameron Tringale,88,"10' 1""",2314.583,230
156,T157,T157,Chad Campbell,84,"10' 0""",2167.5,216
157,T157,T157,Bud Cauley,99,"10' 0""",2763.0,277
158,T157,T157,Marco Dawson,60,"10' 0""",1392.6670000000001,139
159,T157,T157,Rickie Fowler,84,"10' 0""",2136.833,214
160,T157,T157,Tom Gillis,75,"10' 0""",2238.083,224
161,T157,T157,Richard Lee,71,"10' 0""",1777.25,178
162,T157,T157,Rory Sabbatini,84,"10' 0""",2293.417,229
163,T157,T157,Gary Woodland,70,"10' 0""",1555.6670000000001,155
164,T165,T165,Kris Blanks,65,"9' 11""",1700.75,172
165,T165,T165,Bob Estes,78,"9' 11""",1985.4170000000001,201
166,T165,T165,Carl Pettersson,92,"9' 11""",2670.833,270
167,T165,T165,Bo Van Pelt,84,"9' 11""",2386.25,240
168,T165,T165,Jimmy Walker,101,"9' 11""",2766.75,278
169,T170,T170,Ernie Els,80,"9' 10""",1891.9170000000001,193
170,T170,T170,Hunter Haas,69,"9' 10""",1510.4170000000001,153
171,T170,T170,Geoff Ogilvy,73,"9' 10""",1587.8329999999999,162
172,173,173,Bubba Watson,68,"9' 9""",1675.8329999999999,172
173,T174,T174,Martin Laird,77,"9' 8""",1832.1670000000001,190
174,T174,T174,Marc Leishman,84,"9' 8""",2091.167,217
175,T176,T176,Daniel Chopra,55,"9' 7""",1292.333,135
176,T176,T176,Vijay Singh,99,"9' 7""",2391.0,250
177,T178,T178,Graham DeLaet,79,"9' 6""",2028.0829999999999,214
178,T178,T178,Bill Lunde,83,"9' 6""",2110.0,223
179,T180,T180,K.J. Choi,71,"9' 5""",1580.4170000000001,168
180,T180,T180,Kevin Na,80,"9' 5""",1918.0829999999999,204
181,T180,T180,Steve Stricker,73,"9' 5""",1900.9170000000001,201
182,T183,T183,Charley Hoffman,88,"9' 4""",2175.167,233
183,T183,T183,Heath Slocum,93,"9' 4""",1989.6670000000001,214
184,185,185,Aaron Baddeley,73,"9' 3""",1559.0829999999999,168
185,T186,T186,Ángel Cabrera,54,"9' 2""",993.8330000000001,108
186,T186,T186,Kyle Stanley,86,"9' 2""",1932.9170000000001,211
187,T186,T186,Kevin Streelman,89,"9' 2""",2107.583,229
188,189,189,Kyle Thompson,51,"9' 1""",917.6669999999999,101
189,T190,T190,Robert Karlsson,54,"8' 10""",1347.75,152
190,T190,T190,Rory McIlroy,60,"8' 10""",1343.5,152
