,Total_1_Putts_-_10-15_RANK THIS WEEK,Total_1_Putts_-_10-15_RANK LAST WEEK,Total_1_Putts_-_10-15_PLAYER NAME,Total_1_Putts_-_10-15_ROUNDS,Total_1_Putts_-_10-15_TOTAL,Total_1_Putts_-_10-15_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_10-15_PCT OF ALL 1-PUTTS
43,T43,T43,Brian Gay,91,59,589,10.0
44,T43,T43,Matt Kuchar,86,59,504,11.7
45,T43,T43,Rod Pampling,88,59,459,12.9
46,T43,T43,Vaughn Taylor,81,59,434,13.6
47,T43,T43,Jimmy Walker,101,59,630,9.4
48,T49,T49,William McGirt,96,58,536,10.8
49,T49,T49,John Merrick,83,58,458,12.7
50,T49,T49,Seung-Yul Noh,105,58,578,10.0
51,T49,T49,Greg Owen,90,58,498,11.6
52,T53,T53,Sung Kang,75,57,446,12.8
53,T53,T53,Jason Kokrak,79,57,469,12.2
54,T53,T53,Billy Mayfair,90,57,531,10.7
55,T53,T53,Scott Piercy,95,57,623,9.1
56,T53,T53,Vijay Singh,99,57,549,10.4
57,T53,T53,Kevin Streelman,89,57,529,10.8
58,T53,T53,Brendon Todd,78,57,447,12.8
59,T53,T53,Mark Wilson,84,57,466,12.2
60,T61,T61,Arjun Atwal,79,56,447,12.5
61,T61,T61,Bob Estes,78,56,486,11.5
62,T61,T61,Tim Herron,88,56,484,11.6
63,T61,T61,Charles Howell III,98,56,503,11.1
64,T61,T61,Nick O'Hern,78,56,467,12.0
65,T61,T61,Josh Teater,97,56,583,9.6
66,T61,T61,Bo Van Pelt,84,56,491,11.4
67,T68,T68,Mark Anderson,75,55,433,12.7
68,T68,T68,Keegan Bradley,90,55,515,10.7
69,T68,T68,Erik Compton,81,55,461,11.9
70,T68,T68,J.J. Killeen,101,55,629,8.7
71,T68,T68,Chris Kirk,93,55,590,9.3
72,T68,T68,Pat Perez,81,55,506,10.9
73,T74,T74,Russell Knox,72,54,365,14.8
74,T74,T74,Charlie Wi,86,54,536,10.1
75,T76,T76,Sangmoon Bae,81,53,414,12.8
76,T76,T76,Harrison Frazar,56,53,346,15.3
77,T76,T76,Jim Furyk,85,53,466,11.4
78,T76,T76,Bill Lunde,83,53,473,11.2
79,T76,T76,Kevin Na,80,53,489,10.8
80,T76,T76,John Senden,81,53,431,12.3
81,T82,T82,Aaron Baddeley,73,52,444,11.7
82,T82,T82,Roberto Castro,92,52,506,10.3
83,T82,T82,Gary Christian,91,52,492,10.6
84,T82,T82,David Hearn,95,52,607,8.6
85,T82,T82,Richard Lee,71,52,383,13.6
86,T82,T82,Sean O'Hair,84,52,484,10.7
87,T82,T82,Kevin Stadler,85,52,461,11.3
88,T89,T89,Will Claxton,99,51,568,9.0
89,T89,T89,J.J. Henry,93,51,432,11.8
90,T89,T89,Danny Lee,74,51,413,12.3
91,T89,T89,John Mallinger,74,51,428,11.9
92,T89,T89,John Rollins,81,51,482,10.6
93,T89,T89,Brendan Steele,77,51,404,12.6
94,T89,T89,Chris Stroud,86,51,526,9.7
95,T96,T96,Jonas Blixt,72,50,506,9.9
96,T96,T96,Stewart Cink,71,50,361,13.9
97,T96,T96,Gavin Coles,72,50,433,11.5
98,T96,T96,Ernie Els,80,50,457,10.9
99,T96,T96,Bobby Gates,87,50,504,9.9
100,T96,T96,Billy Hurley III,70,50,410,12.2
101,T102,T102,Jonathan Byrd,69,49,413,11.9
102,T102,T102,Matt Every,80,49,461,10.6
103,T102,T102,Martin Laird,77,49,386,12.7
104,T102,T102,"Ted Potter, Jr.",77,49,440,11.1
105,T102,T102,Heath Slocum,93,49,477,10.3
106,T102,T102,Scott Stallings,78,49,438,11.2
107,T108,T108,Matt Bettencourt,80,48,434,11.1
108,T108,T108,Tommy Biershenk,74,48,421,11.4
109,T108,T108,Chad Campbell,84,48,464,10.3
110,T108,T108,Miguel Angel Carballo,73,48,374,12.8
111,T108,T108,Ben Crane,73,48,464,10.3
112,T108,T108,Justin Leonard,79,48,482,10.0
113,T108,T108,Phil Mickelson,79,48,470,10.2
114,T108,T108,Daniel Summerhays,81,48,435,11.0
115,T108,T108,Michael Thompson,80,48,467,10.3
116,T108,T108,Y.E. Yang,64,48,384,12.5
117,T118,T118,Jason Dufner,83,47,466,10.1
118,T118,T118,Derek Lamely,64,47,412,11.4
119,T118,T118,Andres Romero,68,47,394,11.9
120,T118,T118,D.J. Trahan,73,47,398,11.8
121,T122,T122,Kevin Chappell,91,46,496,9.3
122,T122,T122,James Driscoll,83,46,512,9.0
123,T122,T122,Hunter Haas,69,46,377,12.2
124,T122,T122,Rocco Mediate,70,46,412,11.2
125,T126,T126,Rickie Fowler,84,45,474,9.5
126,T126,T126,Nathan Green,73,45,400,11.3
127,T126,T126,Hunter Mahan,88,45,408,11.0
128,T126,T126,Jhonattan Vegas,77,45,435,10.3
129,T126,T126,Lee Westwood,60,45,271,16.6
130,T131,T131,Jason Day,57,44,364,12.1
131,T131,T131,Tom Gillis,75,44,510,8.6
132,T131,T131,Louis Oosthuizen,65,44,324,13.6
133,T131,T131,Steve Stricker,73,44,380,11.6
134,T135,T135,Cameron Beckman,81,43,466,9.2
135,T135,T135,Michael Bradley,63,43,338,12.7
136,T135,T135,Davis Love III,64,43,370,11.6
137,T135,T135,Alexandre Rocha,62,43,296,14.5
138,T135,T135,Justin Rose,69,43,367,11.7
139,T135,T135,Tiger Woods,69,43,347,12.4
140,T141,T141,Kris Blanks,65,42,383,11.0
141,T141,T141,Luke Donald,63,42,353,11.9
142,T141,T141,Geoff Ogilvy,73,42,413,10.2
143,T141,T141,Tom Pernice Jr.,62,42,368,11.4
144,T145,T145,Ben Curtis,62,41,329,12.5
145,T145,T145,Gary Woodland,70,41,345,11.9
146,T147,T147,Charlie Beljan,61,40,260,15.4
147,T147,T147,K.J. Choi,71,40,371,10.8
148,T147,T147,Chris Couch,61,40,393,10.2
149,T147,T147,Bill Haas,79,40,415,9.6
150,T147,T147,Ryo Ishikawa,54,40,256,15.6
151,T147,T147,Marc Leishman,84,40,531,7.5
152,T147,T147,Patrick Sheehan,58,40,303,13.2
153,T147,T147,Roland Thatcher,55,40,284,14.1
154,T147,T147,Camilo Villegas,79,40,463,8.6
155,T156,T156,Marco Dawson,60,39,317,12.3
156,T156,T156,Freddie Jacobson,61,39,313,12.5
157,T156,T156,Kyle Stanley,86,39,451,8.6
158,T156,T156,Bubba Watson,68,39,329,11.9
159,T156,T156,Boo Weekley,74,39,336,11.6
160,T161,T161,Tim Clark,60,38,348,10.9
161,T161,T161,Scott Dunlap,57,38,288,13.2
162,T161,T161,Edward Loar,59,38,287,13.2
163,T164,T164,John Daly,50,37,278,13.3
164,T164,T164,Sergio Garcia,57,37,314,11.8
165,T164,T164,Matt Jones,53,37,304,12.2
166,T164,T164,Charl Schwartzel,56,37,287,12.9
167,T168,T168,Daniel Chopra,55,35,320,10.9
168,T168,T168,Trevor Immelman,76,35,398,8.8
169,T168,T168,Rory McIlroy,60,35,303,11.6
170,T168,T168,Dicky Pride,62,35,343,10.2
171,T172,T172,Scott Brown,65,34,328,10.4
172,T172,T172,Mathew Goggin,65,34,358,9.5
173,T172,T172,Dustin Johnson,70,34,391,8.7
174,T172,T172,Kevin Kisner,69,34,387,8.8
175,T176,T176,Billy Horschel,63,33,328,10.1
176,T176,T176,Brandt Jobe,57,33,296,11.1
177,T176,T176,Troy Kelly,68,33,352,9.4
178,T176,T176,Graeme McDowell,55,33,265,12.5
179,T176,T176,Adam Scott,59,33,267,12.4
180,T181,T181,Stephen Ames,54,32,268,11.9
181,T181,T181,Henrik Stenson,51,32,285,11.2
182,T181,T181,David Toms,60,32,303,10.6
183,184,184,Stephen Gangluff,57,31,290,10.7
184,T185,T185,Padraig Harrington,67,30,343,8.7
185,T185,T185,Steve Wheatcroft,56,30,270,11.1
186,187,187,Robert Karlsson,54,29,321,9.0
187,188,188,Garth Mulroy,59,27,322,8.4
188,189,189,Ángel Cabrera,54,25,245,10.2
189,T190,T190,Ian Poulter,57,23,283,8.1
190,T190,T190,Kyle Thompson,51,23,233,9.9
