,Total_1_Putts_-_15-20_RANK THIS WEEK,Total_1_Putts_-_15-20_RANK LAST WEEK,Total_1_Putts_-_15-20_PLAYER NAME,Total_1_Putts_-_15-20_ROUNDS,Total_1_Putts_-_15-20_TOTAL,Total_1_Putts_-_15-20_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_15-20_PCT OF ALL 1-PUTTS
0,1,1,Scott Piercy,95,44,623,7.1
1,2,2,Martin Flores,95,43,581,7.4
2,T3,T3,Ryan Moore,89,42,577,7.3
3,T3,T3,Jimmy Walker,101,42,630,6.7
4,5,5,Bryce Molder,83,37,508,7.3
5,6,6,Tommy Gainey,98,36,653,5.5
6,T7,T7,Ken Duke,104,35,679,5.2
7,T7,T7,Brian Harman,101,35,638,5.5
8,T7,T7,Jeff Overton,101,35,695,5.0
9,T10,T10,Gary Christian,91,33,492,6.7
10,T10,T10,Brian Davis,91,33,600,5.5
11,T10,T10,Brendon de Jonge,115,33,691,4.8
12,T10,T10,Jim Furyk,85,33,466,7.1
13,T14,T14,Zach Johnson,95,32,580,5.5
14,T14,T14,Carl Pettersson,92,32,602,5.3
15,T16,T16,Charles Howell III,98,31,503,6.2
16,T16,T16,Josh Teater,97,31,583,5.3
17,T18,T18,Blake Adams,107,30,581,5.2
18,T18,T18,David Hearn,95,30,607,4.9
19,T18,T18,William McGirt,96,30,536,5.6
20,T18,T18,Greg Owen,90,30,498,6.0
21,T18,T18,Vaughn Taylor,81,30,434,6.9
22,T18,T18,Bo Van Pelt,84,30,491,6.1
23,T24,T24,Cameron Beckman,81,29,466,6.2
24,T24,T24,Kevin Chappell,91,29,496,5.8
25,T24,T24,Will Claxton,99,29,568,5.1
26,T24,T24,Harris English,98,29,571,5.1
27,T24,T24,Tom Gillis,75,29,510,5.7
28,T24,T24,Charley Hoffman,88,29,515,5.6
29,T24,T24,Marc Leishman,84,29,531,5.5
30,T24,T24,Scott Stallings,78,29,438,6.6
31,T24,T24,Daniel Summerhays,81,29,435,6.7
32,T33,T33,J.J. Henry,93,28,432,6.5
33,T33,T33,Ryuji Imada,78,28,513,5.5
34,T33,T33,D.A. Points,88,28,537,5.2
35,T33,T33,John Senden,81,28,431,6.5
36,T33,T33,Heath Slocum,93,28,477,5.9
37,T33,T33,Kevin Streelman,89,28,529,5.3
38,T33,T33,Michael Thompson,80,28,467,6.0
39,T40,T40,Keegan Bradley,90,27,515,5.2
40,T40,T40,Matt Every,80,27,461,5.9
41,T40,T40,Bobby Gates,87,27,504,5.4
42,T40,T40,Brian Gay,91,27,589,4.6
43,T40,T40,Nathan Green,73,27,400,6.8
44,T40,T40,Jeff Maggert,83,27,527,5.1
45,T40,T40,Chez Reavie,83,27,430,6.3
46,T40,T40,Rory Sabbatini,84,27,539,5.0
47,T40,T40,Brandt Snedeker,81,27,513,5.3
48,T40,T40,Cameron Tringale,88,27,528,5.1
49,T40,T40,Nick Watney,97,27,534,5.1
50,T51,T51,Arjun Atwal,79,26,447,5.8
51,T51,T51,Sangmoon Bae,81,26,414,6.3
52,T51,T51,Ricky Barnes,92,26,536,4.9
53,T51,T51,Ernie Els,80,26,457,5.7
54,T51,T51,Sung Kang,75,26,446,5.8
55,T51,T51,Jason Kokrak,79,26,469,5.5
56,T51,T51,Justin Leonard,79,26,482,5.4
57,T51,T51,"Ted Potter, Jr.",77,26,440,5.9
58,T51,T51,Jhonattan Vegas,77,26,435,6.0
59,T51,T51,Johnson Wagner,88,26,511,5.1
60,T61,T61,Roberto Castro,92,25,506,4.9
61,T61,T61,Bud Cauley,99,25,649,3.9
62,T61,T61,Ben Crane,73,25,464,5.4
63,T61,T61,Bill Haas,79,25,415,6.0
64,T61,T61,Troy Matteson,100,25,576,4.3
65,T61,T61,Vijay Singh,99,25,549,4.6
66,T61,T61,Chris Stroud,86,25,526,4.8
67,T68,T68,K.J. Choi,71,24,371,6.5
68,T68,T68,Luke Donald,63,24,353,6.8
69,T68,T68,James Driscoll,83,24,512,4.7
70,T68,T68,Scott Dunlap,57,24,288,8.3
71,T68,T68,Robert Garrigus,89,24,506,4.7
72,T68,T68,Dustin Johnson,70,24,391,6.1
73,T68,T68,David Mathis,83,24,518,4.6
74,T68,T68,Sean O'Hair,84,24,484,5.0
75,T68,T68,Webb Simpson,77,24,486,4.9
76,T68,T68,Kevin Stadler,85,24,461,5.2
77,T78,T78,Stuart Appleby,75,23,461,5.0
78,T78,T78,Chad Campbell,84,23,464,5.0
79,T78,T78,Erik Compton,81,23,461,5.0
80,T78,T78,Chris Couch,61,23,393,5.9
81,T78,T78,Jason Dufner,83,23,466,4.9
82,T78,T78,Tim Herron,88,23,484,4.8
83,T78,T78,John Huh,99,23,594,3.9
84,T78,T78,Jerry Kelly,84,23,519,4.4
85,T78,T78,Colt Knost,79,23,469,4.9
86,T78,T78,Richard Lee,71,23,383,6.0
87,T78,T78,Davis Love III,64,23,370,6.2
88,T78,T78,Seung-Yul Noh,105,23,578,4.0
89,T78,T78,Geoff Ogilvy,73,23,413,5.6
90,T78,T78,Rod Pampling,88,23,459,5.0
91,T78,T78,Kyle Reifers,86,23,470,4.9
92,T78,T78,Y.E. Yang,64,23,384,6.0
93,T94,T94,Jonathan Byrd,69,22,413,5.3
94,T94,T94,J.B. Holmes,90,22,562,3.9
95,T94,T94,Matt Kuchar,86,22,504,4.4
96,T94,T94,John Merrick,83,22,458,4.8
97,T94,T94,D.J. Trahan,73,22,398,5.5
98,T99,T99,Robert Allenby,76,21,417,5.0
99,T99,T99,Matt Bettencourt,80,21,434,4.8
100,T99,T99,Tommy Biershenk,74,21,421,5.0
101,T99,T99,Kris Blanks,65,21,383,5.5
102,T99,T99,Ben Curtis,62,21,329,6.4
103,T99,T99,Bob Estes,78,21,486,4.3
104,T99,T99,Trevor Immelman,76,21,398,5.3
105,T99,T99,Chris Kirk,93,21,590,3.6
106,T99,T99,Garth Mulroy,59,21,322,6.5
107,T99,T99,Kevin Na,80,21,489,4.3
108,T99,T99,Nick O'Hern,78,21,467,4.5
109,T99,T99,Alexandre Rocha,62,21,296,7.1
110,T99,T99,Andres Romero,68,21,394,5.3
111,T99,T99,Boo Weekley,74,21,336,6.3
112,T99,T99,Charlie Wi,86,21,536,3.9
113,T114,T114,Greg Chalmers,88,20,584,3.4
114,T114,T114,Mathew Goggin,65,20,358,5.6
115,T114,T114,Robert Karlsson,54,20,321,6.2
116,T114,T114,Bill Lunde,83,20,473,4.2
117,T114,T114,Phil Mickelson,79,20,470,4.3
118,T114,T114,Louis Oosthuizen,65,20,324,6.2
119,T114,T114,John Rollins,81,20,482,4.1
120,T114,T114,Camilo Villegas,79,20,463,4.3
121,T114,T114,Steve Wheatcroft,56,20,270,7.4
122,T123,T123,Jason Bohn,81,19,453,4.2
123,T123,T123,Jason Day,57,19,364,5.2
124,T123,T123,Chris DiMarco,83,19,524,3.6
125,T123,T123,Harrison Frazar,56,19,346,5.5
126,T123,T123,Russell Knox,72,19,365,5.2
127,T123,T123,Derek Lamely,64,19,412,4.6
128,T123,T123,Hunter Mahan,88,19,408,4.7
129,T123,T123,Ryan Palmer,81,19,529,3.6
130,T123,T123,Pat Perez,81,19,506,3.8
131,T123,T123,Dicky Pride,62,19,343,5.5
132,T123,T123,Justin Rose,69,19,367,5.2
133,T123,T123,Charl Schwartzel,56,19,287,6.6
134,T123,T123,Brendan Steele,77,19,404,4.7
135,T123,T123,Steve Stricker,73,19,380,5.0
136,T123,T123,Mark Wilson,84,19,466,4.1
