,Total_3_Putts_-_5-10_RANK THIS WEEK,Total_3_Putts_-_5-10_RANK LAST WEEK,Total_3_Putts_-_5-10_PLAYER NAME,Total_3_Putts_-_5-10_ROUNDS,Total_3_Putts_-_5-10_TOTAL 3 PUTTS 5'-10',Total_3_Putts_-_5-10_TOTAL 3 PUTTS
0,1,1,Billy Mayfair,90,9,51
1,2,2,Camilo Villegas,79,6,43
2,T3,T3,Cameron Beckman,81,5,59
3,T3,T3,Ryuji Imada,78,5,45
4,T3,T3,Pat Perez,81,5,39
5,T6,T6,Jonas Blixt,72,4,21
6,T6,T6,Keegan Bradley,90,4,47
7,T6,T6,Chris DiMarco,83,4,38
8,T6,T6,Robert Garrigus,89,4,55
9,T6,T6,Nick O'Hern,78,4,41
10,T6,T6,"Ted Potter, Jr.",77,4,46
11,T12,T12,Arjun Atwal,79,3,34
12,T12,T12,Scott Brown,65,3,42
13,T12,T12,Jonathan Byrd,69,3,35
14,T12,T12,Miguel Angel Carballo,73,3,40
15,T12,T12,Ben Crane,73,3,31
16,T12,T12,Rickie Fowler,84,3,36
17,T12,T12,Tommy Gainey,98,3,51
18,T12,T12,Tom Gillis,75,3,42
19,T12,T12,Nathan Green,73,3,34
20,T12,T12,Chris Kirk,93,3,56
21,T12,T12,Adam Scott,59,3,27
22,T12,T12,John Senden,81,3,26
23,T12,T12,Chris Stroud,86,3,29
24,T12,T12,Nick Watney,97,3,52
25,T12,T12,Charlie Wi,86,3,33
26,T27,T27,Ricky Barnes,92,2,68
27,T27,T27,Matt Bettencourt,80,2,33
28,T27,T27,Kevin Chappell,91,2,56
29,T27,T27,Tim Clark,60,2,25
30,T27,T27,Erik Compton,81,2,35
31,T27,T27,Chris Couch,61,2,22
32,T27,T27,Brian Davis,91,2,32
33,T27,T27,Ken Duke,104,2,53
34,T27,T27,Bob Estes,78,2,26
35,T27,T27,Harrison Frazar,56,2,34
36,T27,T27,Stephen Gangluff,57,2,28
37,T27,T27,Brian Gay,91,2,20
38,T27,T27,Brian Harman,101,2,45
39,T27,T27,J.B. Holmes,90,2,45
40,T27,T27,Freddie Jacobson,61,2,23
41,T27,T27,Zach Johnson,95,2,31
42,T27,T27,Dustin Johnson,70,2,24
43,T27,T27,Matt Jones,53,2,26
44,T27,T27,Jerry Kelly,84,2,40
45,T27,T27,Matt Kuchar,86,2,20
46,T27,T27,Marc Leishman,84,2,54
47,T27,T27,Bill Lunde,83,2,48
48,T27,T27,Hunter Mahan,88,2,30
49,T27,T27,John Mallinger,74,2,34
50,T27,T27,Phil Mickelson,79,2,31
51,T27,T27,Geoff Ogilvy,73,2,28
52,T27,T27,Greg Owen,90,2,54
53,T27,T27,D.A. Points,88,2,51
54,T27,T27,Alexandre Rocha,62,2,32
55,T27,T27,Heath Slocum,93,2,47
56,T27,T27,Daniel Summerhays,81,2,38
57,T27,T27,Vaughn Taylor,81,2,34
58,T27,T27,Michael Thompson,80,2,38
59,T27,T27,Cameron Tringale,88,2,47
60,T27,T27,Lee Westwood,60,2,23
61,T27,T27,Gary Woodland,70,2,48
62,T63,T63,Stephen Ames,54,1,30
63,T63,T63,Mark Anderson,75,1,49
64,T63,T63,Charlie Beljan,61,1,28
65,T63,T63,Tommy Biershenk,74,1,33
66,T63,T63,Will Claxton,99,1,47
67,T63,T63,Gavin Coles,72,1,34
68,T63,T63,Jason Day,57,1,28
69,T63,T63,Graham DeLaet,79,1,50
70,T63,T63,Jason Dufner,83,1,35
71,T63,T63,Scott Dunlap,57,1,43
72,T63,T63,Harris English,98,1,52
73,T63,T63,Matt Every,80,1,34
74,T63,T63,Bobby Gates,87,1,54
75,T63,T63,Hunter Haas,69,1,26
76,T63,T63,Bill Haas,79,1,35
77,T63,T63,Padraig Harrington,67,1,23
78,T63,T63,Tim Herron,88,1,36
79,T63,T63,Charley Hoffman,88,1,53
80,T63,T63,Billy Horschel,63,1,30
81,T63,T63,Charles Howell III,98,1,43
82,T63,T63,Trevor Immelman,76,1,40
83,T63,T63,Ryo Ishikawa,54,1,14
84,T63,T63,Sung Kang,75,1,41
85,T63,T63,Colt Knost,79,1,34
86,T63,T63,Martin Laird,77,1,37
87,T63,T63,Derek Lamely,64,1,32
88,T63,T63,Justin Leonard,79,1,42
89,T63,T63,Edward Loar,59,1,18
90,T63,T63,Davis Love III,64,1,22
91,T63,T63,David Mathis,83,1,26
92,T63,T63,John Merrick,83,1,46
93,T63,T63,Ryan Moore,89,1,41
94,T63,T63,Garth Mulroy,59,1,25
95,T63,T63,Kevin Na,80,1,24
96,T63,T63,Seung-Yul Noh,105,1,39
97,T63,T63,Sean O'Hair,84,1,43
98,T63,T63,Jeff Overton,101,1,41
99,T63,T63,Ryan Palmer,81,1,33
100,T63,T63,Ian Poulter,57,1,19
101,T63,T63,Chez Reavie,83,1,42
102,T63,T63,Kyle Reifers,86,1,46
103,T63,T63,John Rollins,81,1,40
104,T63,T63,Andres Romero,68,1,46
105,T63,T63,Rory Sabbatini,84,1,46
106,T63,T63,Vijay Singh,99,1,47
107,T63,T63,Scott Stallings,78,1,42
108,T63,T63,Kyle Stanley,86,1,45
109,T63,T63,Brendon Todd,78,1,32
110,T63,T63,D.J. Trahan,73,1,44
111,T63,T63,Johnson Wagner,88,1,48
112,T63,T63,Jimmy Walker,101,1,40
113,T63,T63,Boo Weekley,74,1,39
114,T63,T63,Mark Wilson,84,1,37
