,Putts_per_Round_-_Round_1_RANK THIS WEEK,Putts_per_Round_-_Round_1_RANK LAST WEEK,Putts_per_Round_-_Round_1_PLAYER NAME,Putts_per_Round_-_Round_1_AVG,Putts_per_Round_-_Round_1_TOTAL PUTTS,Putts_per_Round_-_Round_1_TOTAL ROUNDS
0,1,1,Greg Chalmers,27.67,664,24
1,T2,T2,Dustin Johnson,27.78,500,18
2,T2,T2,Kevin Na,27.78,639,23
3,4,4,Rory McIlroy,27.8,417,15
4,T5,T5,Carl Pettersson,27.88,725,26
5,T5,T5,Charlie Wi,27.88,697,25
6,7,7,Aaron Baddeley,27.9,586,21
7,8,8,Brian Gay,28.0,756,27
8,9,9,Derek Lamely,28.08,674,24
9,10,10,Ken Duke,28.1,815,29
10,11,11,Ian Poulter,28.14,394,14
11,12,12,Matt Every,28.17,676,24
12,13,13,Charl Schwartzel,28.2,423,15
13,14,14,Phil Mickelson,28.23,621,22
14,15,15,Brandt Snedeker,28.24,593,21
15,16,16,David Mathis,28.26,763,27
16,17,17,Jonas Blixt,28.35,567,20
17,18,18,Chris Stroud,28.36,794,28
18,T19,T19,Keegan Bradley,28.38,681,24
19,T19,T19,James Driscoll,28.38,738,26
20,T19,T19,Troy Kelly,28.38,596,21
21,T19,T19,Rocco Mediate,28.38,596,21
22,T19,T19,Rory Sabbatini,28.38,823,29
23,24,24,Steve Stricker,28.39,511,18
24,25,25,Padraig Harrington,28.41,483,17
25,26,26,Colt Knost,28.43,796,28
26,27,27,Davis Love III,28.45,569,20
27,T28,T28,Marco Dawson,28.5,570,20
28,T28,T28,Jason Day,28.5,456,16
29,T30,T30,Martin Flores,28.52,827,29
30,T30,T30,Webb Simpson,28.52,599,21
31,T30,T30,Brendon Todd,28.52,770,27
32,33,33,Ryan Moore,28.54,685,24
33,T34,T34,J.J. Killeen,28.55,885,31
34,T34,T34,Andres Romero,28.55,571,20
35,36,36,Luke Donald,28.56,457,16
36,37,37,Harrison Frazar,28.58,543,19
37,38,38,Billy Horschel,28.6,429,15
38,39,39,Scott Piercy,28.61,801,28
39,T40,T40,Jason Dufner,28.62,601,21
40,T40,T40,Matt Kuchar,28.62,601,21
41,T42,T42,Robert Karlsson,28.63,458,16
42,T42,T42,Troy Matteson,28.63,859,30
43,44,44,Sung Kang,28.64,802,28
44,45,45,Tom Gillis,28.65,659,23
45,T46,T46,Brian Davis,28.68,803,28
46,T46,T46,Pat Perez,28.68,631,22
47,48,48,Jimmy Walker,28.71,804,28
48,49,49,Justin Leonard,28.72,718,25
49,T50,T50,Bud Cauley,28.75,805,28
50,T50,T50,Chris Couch,28.75,575,20
51,52,52,Ben Crane,28.77,633,22
52,T53,T53,Justin Rose,28.78,518,18
53,T53,T53,Bo Van Pelt,28.78,662,23
54,55,55,Zach Johnson,28.79,691,24
55,T56,T56,Bob Estes,28.83,663,23
56,T56,T56,Vaughn Taylor,28.83,692,24
57,T56,T56,David Toms,28.83,519,18
58,59,59,Nick Watney,28.84,721,25
59,60,60,Ryuji Imada,28.85,779,27
60,61,61,Sergio Garcia,28.87,433,15
61,62,62,Danny Lee,28.88,693,24
62,63,63,Tiger Woods,28.89,520,18
63,T64,T64,Stuart Appleby,28.91,665,23
64,T64,T64,Marc Leishman,28.91,665,23
65,T66,T66,Billy Hurley III,28.92,723,25
66,T66,T66,Spencer Levin,28.92,694,24
67,68,68,Graham DeLaet,28.95,637,22
68,69,69,Arjun Atwal,28.96,724,25
69,T70,T70,Erik Compton,29.0,667,23
70,T70,T70,Chris DiMarco,29.0,783,27
71,T70,T70,Graeme McDowell,29.0,435,15
72,T70,T70,Nick O'Hern,29.0,725,25
73,T70,T70,Rod Pampling,29.0,696,24
74,75,75,Tommy Gainey,29.03,929,32
75,T76,T76,Seung-Yul Noh,29.04,755,26
76,T76,T76,Vijay Singh,29.04,784,27
77,T78,T78,Ángel Cabrera,29.05,552,19
78,T78,T78,Nathan Green,29.05,581,20
79,T80,T80,Kevin Chappell,29.07,814,28
80,T80,T80,Will Claxton,29.07,785,27
81,T82,T82,Blake Adams,29.1,902,31
82,T82,T82,Gavin Coles,29.1,611,21
83,T82,T82,Brian Harman,29.1,873,30
84,T82,T82,Russell Knox,29.1,611,21
85,86,86,David Hearn,29.11,815,28
86,87,87,Tommy Biershenk,29.12,728,25
87,88,88,Jim Furyk,29.13,670,23
88,T89,T89,John Daly,29.14,408,14
89,T89,T89,Ernie Els,29.14,612,21
90,91,91,Jonathan Byrd,29.15,583,20
91,T92,T92,Tim Clark,29.16,554,19
92,T92,T92,Patrick Sheehan,29.16,554,19
93,94,94,Mark Wilson,29.17,700,24
94,95,95,Tom Pernice Jr.,29.18,642,22
95,96,96,Ryo Ishikawa,29.19,467,16
96,T97,T97,Matt Bettencourt,29.21,847,29
97,T97,T97,Daniel Chopra,29.21,555,19
98,T97,T97,George McNeill,29.21,701,24
99,T97,T97,Henrik Stenson,29.21,409,14
100,T97,T97,Y.E. Yang,29.21,555,19
101,102,102,Billy Mayfair,29.22,789,27
102,103,103,Chris Kirk,29.23,760,26
103,T104,T104,Mathew Goggin,29.24,614,21
104,T104,T104,Hunter Haas,29.24,614,21
105,T104,T104,Brandt Jobe,29.24,497,17
106,T104,T104,Dicky Pride,29.24,497,17
107,T104,T104,Daniel Summerhays,29.24,731,25
108,T109,T109,John Huh,29.25,819,28
109,T109,T109,Ryan Palmer,29.25,702,24
110,111,111,Stephen Ames,29.26,556,19
111,112,112,Brendon de Jonge,29.27,878,30
112,T113,T113,Jerry Kelly,29.28,732,25
113,T113,T113,Louis Oosthuizen,29.28,527,18
114,T113,T113,Michael Thompson,29.28,732,25
115,116,116,Martin Laird,29.29,615,21
116,T117,T117,Mark Anderson,29.3,674,23
117,T117,T117,Bill Lunde,29.3,674,23
118,T119,T119,Freddie Jacobson,29.31,469,16
119,T119,T119,Josh Teater,29.31,850,29
120,121,121,Gary Woodland,29.38,617,21
121,122,122,Garth Mulroy,29.39,529,18
122,123,123,Kevin Kisner,29.41,647,22
123,124,124,Kevin Streelman,29.44,736,25
124,T125,T125,K.J. Choi,29.45,589,20
125,T125,T125,Bill Haas,29.45,648,22
126,T125,T125,William McGirt,29.45,854,29
127,T128,T128,John Mallinger,29.48,678,23
128,T128,T128,John Rollins,29.48,737,25
129,T128,T128,Johnson Wagner,29.48,796,27
130,131,131,Bryce Molder,29.5,708,24
131,132,132,Charles Howell III,29.52,856,29
132,133,133,Matt Jones,29.53,502,17
133,T134,T134,Ben Curtis,29.56,532,18
134,T134,T134,Greg Owen,29.56,798,27
135,T134,T134,Scott Stallings,29.56,798,27
136,T137,T137,Miguel Angel Carballo,29.57,680,23
137,T137,T137,Stephen Gangluff,29.57,621,21
138,T137,T137,J.B. Holmes,29.57,680,23
139,140,140,Jeff Maggert,29.59,799,27
140,T141,T141,Adam Scott,29.6,444,15
