,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
0,1,1,Charles Howell III,87,"5' 5""",1261.083,233,5
1,T2,T2,Bob Estes,66,"5' 6""",1067.583,195,1
2,T2,T2,Jerry Kelly,75,"5' 6""",990.0,181,14
3,T4,T4,Jason Day,86,"5' 7""",1088.333,195,27
4,T4,T4,Luke Donald,60,"5' 7""",726.25,131,22
5,T4,T4,Padraig Harrington,52,"5' 7""",652.8330000000001,117,113
6,T4,T4,Justin Leonard,86,"5' 7""",1268.167,228,72
7,8,8,Peter Hanson,45,"5' 8""",561.3330000000001,99,82
8,T9,T9,Steven Bowditch,67,"5' 9""",1106.083,193,17
9,T9,T9,Jim Furyk,80,"5' 9""",1029.75,180,57
10,T9,T9,Ian Poulter,59,"5' 9""",807.5830000000001,141,25
11,T9,T9,Cameron Tringale,80,"5' 9""",1329.1670000000001,231,20
12,T9,T9,Tiger Woods,61,"5' 9""",717.0,124,46
13,T14,T14,Roberto Castro,97,"5' 10""",1478.9170000000001,254,26
14,T14,T14,Luke Guthrie,82,"5' 10""",1202.583,207,75
15,T14,T14,David Lynn,70,"5' 10""",954.75,163,38
16,T14,T14,Brandt Snedeker,79,"5' 10""",1016.5,174,33
17,T14,T14,Mike Weir,60,"5' 10""",955.5830000000001,164,70
18,T19,T19,Tim Clark,64,"5' 11""",856.0,144,45
19,T19,T19,Matt Jones,83,"5' 11""",1351.5,228,8
20,T19,T19,Camilo Villegas,79,"5' 11""",1154.833,194,123
21,T22,T22,Sergio Garcia,65,"6' 0""",808.4169999999999,134,99
22,T22,T22,Dustin Johnson,71,"6' 0""",839.4169999999999,139,163
23,T24,T24,Brian Gay,79,"6' 1""",1474.75,241,10
24,T24,T24,William McGirt,75,"6' 1""",1394.3329999999999,230,39
25,T24,T24,Rory McIlroy,56,"6' 1""",746.0,123,145
26,T24,T24,Bryce Molder,82,"6' 1""",1376.25,227,19
27,T24,T24,Chris Stroud,88,"6' 1""",1613.9170000000001,265,6
28,T24,T24,Lee Williams,62,"6' 1""",984.8330000000001,163,7
29,T30,T30,Stuart Appleby,88,"6' 2""",1422.75,230,4
30,T30,T30,Jonas Blixt,76,"6' 2""",1418.9170000000001,230,24
31,T30,T30,Phil Mickelson,78,"6' 2""",1105.0,179,78
32,T30,T30,Darron Stiles,51,"6' 2""",788.75,128,29
33,T30,T30,Lee Westwood,70,"6' 2""",1098.083,178,21
34,T30,T30,Casey Wittenberg,72,"6' 2""",1095.167,178,37
35,T36,T36,Ben Crane,62,"6' 3""",1056.75,170,9
36,T36,T36,Rod Pampling,46,"6' 3""",719.0,115,127
37,T38,T38,Freddie Jacobson,63,"6' 4""",974.75,153,54
38,T38,T38,Robert Karlsson,56,"6' 4""",721.5830000000001,114,100
39,T38,T38,Colt Knost,69,"6' 4""",1080.167,171,116
40,T38,T38,Richard Lee,81,"6' 4""",1372.0,217,11
41,T38,T38,Cameron Percy,68,"6' 4""",1155.5,182,40
42,T38,T38,Carl Pettersson,82,"6' 4""",1348.4170000000001,212,147
43,T38,T38,Dicky Pride,71,"6' 4""",1276.833,201,60
44,T38,T38,Justin Rose,62,"6' 4""",718.75,114,35
45,T38,T38,Jordan Spieth,82,"6' 4""",1348.75,213,31
