,Proximity_to_Hole_ARG_RANK THIS WEEK,Proximity_to_Hole_ARG_RANK LAST WEEK,Proximity_to_Hole_ARG_PLAYER NAME,Proximity_to_Hole_ARG_ROUNDS,Proximity_to_Hole_ARG_AVG DTP,Proximity_to_Hole_ARG_TOTAL DISTANCE (FEET),Proximity_to_Hole_ARG_# OF SHOTS,Proximity_to_Hole_ARG_SCRAMBLING RANK
49,T44,T44,Jin Park,52,"6' 9""",2053.417,304,65
50,T44,T44,Webb Simpson,92,"6' 9""",3330.167,496,86
51,T44,T44,Jordan Spieth,82,"6' 9""",3169.333,471,31
52,T44,T44,Tiger Woods,61,"6' 9""",1916.1670000000001,283,46
53,T44,T44,Y.E. Yang,56,"6' 9""",2002.5,297,110
54,T55,T55,K.J. Choi,85,"6' 10""",2789.0,407,13
55,T55,T55,Jason Dufner,78,"6' 10""",2746.167,401,70
56,T55,T55,Ken Duke,87,"6' 10""",3512.667,512,108
57,T55,T55,Brad Fritsch,81,"6' 10""",3201.917,469,136
58,T55,T55,Colt Knost,69,"6' 10""",2758.667,404,116
59,T55,T55,Kevin Stadler,83,"6' 10""",3100.583,455,143
60,T55,T55,Kevin Streelman,86,"6' 10""",3065.75,446,61
61,T55,T55,D.J. Trahan,48,"6' 10""",1771.0,260,118
62,T55,T55,Cameron Tringale,80,"6' 10""",3483.667,508,20
63,T64,T64,Kevin Chappell,80,"6' 11""",3090.5,449,81
64,T64,T64,Ben Curtis,59,"6' 11""",2162.583,312,141
65,T64,T64,Ernie Els,63,"6' 11""",2459.75,355,84
66,T64,T64,Padraig Harrington,52,"6' 11""",1897.4170000000001,273,113
67,T64,T64,William McGirt,75,"6' 11""",3518.167,508,39
68,T64,T64,John Merrick,79,"6' 11""",3017.167,436,115
69,T64,T64,Bryce Molder,82,"6' 11""",3319.333,478,19
70,T64,T64,Seung-Yul Noh,71,"6' 11""",2990.5,430,158
71,T64,T64,Geoff Ogilvy,57,"6' 11""",2162.75,314,132
72,T64,T64,Rod Pampling,46,"6' 11""",1833.5829999999999,264,127
73,T64,T64,Patrick Reed,83,"6' 11""",3793.917,546,40
74,T64,T64,Vijay Singh,61,"6' 11""",2108.75,306,103
75,T64,T64,Brian Stuard,78,"6' 11""",2816.167,405,43
76,T64,T64,Daniel Summerhays,83,"6' 11""",3729.5,539,68
77,T64,T64,David Toms,49,"6' 11""",1502.6670000000001,216,51
78,T64,T64,Bo Van Pelt,72,"6' 11""",2545.167,370,159
79,T80,T80,Bud Cauley,67,"7' 0""",2785.75,398,165
80,T80,T80,Brian Harman,89,"7' 0""",4102.083,584,77
81,T80,T80,David Hearn,88,"7' 0""",3472.667,498,90
82,T80,T80,Troy Matteson,68,"7' 0""",2958.75,423,63
83,T80,T80,Greg Owen,73,"7' 0""",3018.75,430,142
84,T80,T80,Scott Piercy,78,"7' 0""",3155.833,453,161
85,T80,T80,Dicky Pride,71,"7' 0""",2846.75,407,60
86,T80,T80,Adam Scott,61,"7' 0""",2046.4170000000001,294,119
87,T80,T80,Shawn Stefani,63,"7' 0""",2625.333,376,79
88,T80,T80,Lee Westwood,70,"7' 0""",2516.167,360,21
89,T90,T90,Aaron Baddeley,68,"7' 1""",3457.167,486,92
90,T90,T90,Keegan Bradley,88,"7' 1""",3543.25,503,32
91,T90,T90,Greg Chalmers,77,"7' 1""",3677.917,522,63
92,T90,T90,Stewart Cink,71,"7' 1""",2377.917,336,164
93,T90,T90,Marc Leishman,77,"7' 1""",3291.583,462,96
94,T90,T90,Jeff Maggert,63,"7' 1""",2595.667,367,42
95,T90,T90,Rory McIlroy,56,"7' 1""",2191.5,309,145
96,T90,T90,Alistair Presnell,59,"7' 1""",2313.0,326,101
97,T90,T90,Rory Sabbatini,86,"7' 1""",3391.083,479,91
98,T90,T90,Henrik Stenson,65,"7' 1""",1939.9170000000001,273,102
99,T100,T100,Brendon de Jonge,110,"7' 2""",4523.667,629,16
100,T100,T100,James Driscoll,76,"7' 2""",3159.833,439,53
101,T100,T100,Matt Every,89,"7' 2""",4053.333,566,113
102,T100,T100,Lucas Glover,65,"7' 2""",2515.083,349,174
103,T100,T100,Bill Haas,85,"7' 2""",3229.917,451,18
104,T100,T100,John Huh,88,"7' 2""",3661.833,513,62
105,T100,T100,Trevor Immelman,73,"7' 2""",2847.0,399,68
106,T100,T100,Charl Schwartzel,69,"7' 2""",2620.75,365,140
107,T100,T100,Jimmy Walker,84,"7' 2""",3686.083,515,36
108,T100,T100,Charlie Wi,75,"7' 2""",3502.917,490,47
109,T110,T110,Stephen Ames,49,"7' 3""",2317.25,320,67
110,T110,T110,Ricky Barnes,74,"7' 3""",2901.917,398,162
111,T110,T110,Jason Bohn,70,"7' 3""",3273.167,450,144
112,T110,T110,Michael Bradley,56,"7' 3""",1954.75,269,166
113,T110,T110,Fabián Gómez,65,"7' 3""",2822.667,391,49
114,T110,T110,David Lingmerth,68,"7' 3""",2947.0,406,80
115,T110,T110,Graeme McDowell,53,"7' 3""",1945.75,268,30
116,T110,T110,Ryan Palmer,79,"7' 3""",3417.417,472,133
117,T110,T110,"Ted Potter, Jr.",65,"7' 3""",2770.417,380,34
118,T110,T110,Chez Reavie,72,"7' 3""",3260.0,448,48
119,T110,T110,Tag Ridings,69,"7' 3""",2912.75,404,98
120,T110,T110,Brendan Steele,86,"7' 3""",3570.083,495,104
121,T110,T110,Aaron Watkins,46,"7' 3""",1745.9170000000001,242,58
122,T110,T110,Boo Weekley,100,"7' 3""",3914.25,539,135
123,T124,T124,Chad Campbell,78,"7' 4""",3280.083,446,76
124,T124,T124,Erik Compton,74,"7' 4""",3342.167,457,23
125,T124,T124,Graham DeLaet,94,"7' 4""",3597.417,492,51
126,T124,T124,Richard Lee,81,"7' 4""",3349.333,455,11
127,T124,T124,Ryan Moore,72,"7' 4""",2970.083,403,95
128,T124,T124,Cameron Percy,68,"7' 4""",2936.083,401,40
129,T124,T124,Pat Perez,69,"7' 4""",3034.917,414,111
130,T124,T124,John Senden,79,"7' 4""",3213.417,440,153
131,T124,T124,Bubba Watson,76,"7' 4""",2911.5,396,150
132,T133,T133,Harris English,95,"7' 5""",4173.667,560,125
133,T133,T133,Dustin Johnson,71,"7' 5""",2553.333,343,163
134,T133,T133,Jason Kokrak,78,"7' 5""",3817.167,516,83
135,T133,T133,Jeff Overton,78,"7' 5""",3956.583,533,66
136,T133,T133,John Rollins,77,"7' 5""",3389.667,456,93
137,T133,T133,Vaughn Taylor,50,"7' 5""",2103.25,285,107
138,T139,T139,Robert Allenby,58,"7' 6""",2711.333,363,168
139,T139,T139,Ryo Ishikawa,72,"7' 6""",2798.833,372,160
140,T139,T139,Brandt Jobe,62,"7' 6""",2554.25,341,146
141,T139,T139,Martin Kaymer,61,"7' 6""",2094.0,278,171
142,T139,T139,David Mathis,71,"7' 6""",3260.417,433,172
143,T139,T139,Michael Thompson,66,"7' 6""",2856.083,382,93
144,T145,T145,Sangmoon Bae,83,"7' 7""",3784.5,499,176
145,T145,T145,Nicolas Colsaerts,50,"7' 7""",1756.8329999999999,232,178
146,T145,T145,Charley Hoffman,84,"7' 7""",3803.417,504,154
147,T145,T145,Doug LaBelle II,72,"7' 7""",3067.667,403,123
148,T145,T145,Scott Stallings,79,"7' 7""",3584.25,475,139
149,T150,T150,Will Claxton,67,"7' 8""",2958.083,384,156
150,T150,T150,Tommy Gainey,84,"7' 8""",4292.167,558,152
151,T150,T150,Jim Herman,59,"7' 8""",2288.083,300,149
152,T150,T150,Billy Horschel,96,"7' 8""",4282.75,557,131
153,T150,T150,Steve LeBrun,66,"7' 8""",2616.75,343,97
154,T150,T150,Andres Romero,63,"7' 8""",3205.167,417,88
155,T150,T150,Robert Streb,75,"7' 8""",3443.75,450,86
156,T157,T157,Justin Bolli,59,"7' 9""",2752.5,356,106
157,T157,T157,Russell Henley,80,"7' 9""",3367.583,433,104
158,T157,T157,Luke List,65,"7' 9""",3115.667,400,151
159,T157,T157,Hunter Mahan,91,"7' 9""",3401.5,441,73
160,T157,T157,George McNeill,68,"7' 9""",3280.083,425,49
161,T157,T157,Sean O'Hair,56,"7' 9""",3029.0,389,169
162,T157,T157,Nicholas Thompson,99,"7' 9""",4379.667,564,109
163,T157,T157,Nick Watney,88,"7' 9""",3532.083,456,121
164,T157,T157,Gary Woodland,94,"7' 9""",4388.417,569,148
165,T166,T166,Charlie Beljan,62,"7' 10""",3061.167,392,170
166,T166,T166,Martin Laird,68,"7' 10""",2894.167,370,122
167,T166,T166,Henrik Norlander,70,"7' 10""",3210.333,408,138
168,T166,T166,Kyle Stanley,71,"7' 10""",3294.167,419,155
169,T166,T166,Andrew Svoboda,46,"7' 10""",1956.0,249,167
170,171,171,Ben Kohles,75,"7' 11""",3329.083,419,126
171,T172,T172,Scott Gardiner,61,"8' 0""",3018.667,378,173
172,T172,T172,Johnson Wagner,64,"8' 0""",2946.833,369,120
173,T174,T174,Ángel Cabrera,73,"8' 1""",3238.917,401,134
174,T174,T174,Justin Hicks,79,"8' 1""",3355.5,415,175
175,T174,T174,Eric Meierdierks,48,"8' 1""",2212.25,275,177
176,177,177,Bobby Gates,49,"8' 2""",2214.0,272,137
177,178,178,Robert Garrigus,69,"8' 4""",2959.583,355,180
178,179,179,J.J. Henry,83,"8' 6""",3858.833,456,112
179,180,180,Derek Ernst,58,"8' 7""",3118.333,362,179
