,Last_5_Events_-_Short_Game_RANK THIS WEEK,Last_5_Events_-_Short_Game_RANK LAST WEEK,Last_5_Events_-_Short_Game_PLAYER NAME,Last_5_Events_-_Short_Game_EVENTS,Last_5_Events_-_Short_Game_RATING
119,T115,T115,Tom Johnson,1,6.4
120,T115,T115,Matt Jones,4,6.4
121,T115,T115,Jerry Kelly,3,6.4
122,T115,T115,Davis Love III,1,6.4
123,T115,T115,Carlos Ortiz,2,6.4
124,T115,T115,Ian Poulter,3,6.4
125,T115,T115,Patrick Reed,4,6.4
126,T115,T115,Adam Scott,2,6.4
127,T115,T115,Vijay Singh,3,6.4
128,T115,T115,Nick Watney,4,6.4
129,T130,T130,Kiradech Aphibarnrat,2,6.3
130,T130,T130,Derek Ernst,1,6.3
131,T130,T130,Tom Hoge,3,6.3
132,T130,T130,J.B. Holmes,5,6.3
133,T130,T130,Anirban Lahiri,2,6.3
134,T130,T130,David Lipsky,2,6.3
135,T130,T130,Joost Luiten,2,6.3
136,T130,T130,Jeff Maggert,1,6.3
137,T130,T130,Hideki Matsuyama,4,6.3
138,T130,T130,Maverick McNealy,1,6.3
139,T130,T130,Seung-Yul Noh,4,6.3
140,T130,T130,D.A. Points,1,6.3
141,T130,T130,Jim Renner,1,6.3
142,T130,T130,Ollie Schniederjans,1,6.3
143,T130,T130,Roger Sloan,1,6.3
144,T130,T130,Garrett Willis,1,6.3
145,T130,T130,Oliver Wilson,1,6.3
146,T147,T147,Steven Bowditch,3,6.2
147,T147,T147,Kevin Chappell,5,6.2
148,T147,T147,Derek Fathauer,2,6.2
149,T147,T147,Sergio Garcia,3,6.2
150,T147,T147,Branden Grace,2,6.2
151,T147,T147,Mikko Ilonen,2,6.2
152,T147,T147,Sean O'Hair,4,6.2
153,T147,T147,Jon Rahm,1,6.2
154,T147,T147,Brandt Snedeker,3,6.2
155,T147,T147,Henrik Stenson,4,6.2
156,T147,T147,Zack Sucher,1,6.2
157,T147,T147,Daniel Summerhays,2,6.2
158,T147,T147,Hudson Swafford,2,6.2
159,T147,T147,Justin Thomas,5,6.2
160,T147,T147,Bubba Watson,5,6.2
161,T162,T162,Jonas Blixt,3,6.1
162,T162,T162,Nick Cullen,1,6.1
163,T162,T162,Brian Davis,1,6.1
164,T162,T162,Glen Day,2,6.1
165,T162,T162,Cody Gribble,1,6.1
166,T162,T162,Bill Haas,3,6.1
167,T162,T162,Padraig Harrington,1,6.1
168,T162,T162,Colin Montgomerie,1,6.1
169,T162,T162,Brendon Todd,3,6.1
170,T162,T162,Jimmy Walker,3,6.1
171,T162,T162,Y.E. Yang,2,6.1
172,T173,T173,Chad Collins,1,6.0
173,T173,T173,Ernie Els,3,6.0
174,T173,T173,Matt Every,1,6.0
175,T173,T173,Luke Guthrie,2,6.0
176,T173,T173,David Hearn,3,6.0
177,T173,T173,Martin Kaymer,3,6.0
178,T173,T173,Steve Lowery,1,6.0
179,T173,T173,Ryan Moore,2,6.0
180,T173,T173,Kenny Perry,2,6.0
181,T182,T182,Stuart Appleby,1,5.9
182,T182,T182,Thomas Bjørn,2,5.9
183,T182,T182,K.J. Choi,3,5.9
184,T182,T182,Scott Gutschewski,1,5.9
185,T182,T182,Chesson Hadley,3,5.9
186,T182,T182,Tyrrell Hatton,1,5.9
187,T182,T182,Charles Howell III,5,5.9
188,T182,T182,Russell Knox,3,5.9
189,T182,T182,David Lingmerth,3,5.9
190,T182,T182,Troy Merritt,5,5.9
191,T182,T182,Ryan Palmer,4,5.9
192,T193,T193,Wes Homan,2,5.8
193,T193,T193,Danny Lee,5,5.8
194,T193,T193,Lee McCoy,1,5.8
195,T193,T193,George McNeill,2,5.8
196,T193,T193,Alex Prugh,1,5.8
197,T193,T193,Andrew Putnam,1,5.8
198,T193,T193,Kyle Reifers,3,5.8
199,T193,T193,Heath Slocum,1,5.8
200,T193,T193,Nicholas Thompson,1,5.8
201,T202,T202,Graham DeLaet,2,5.7
202,T202,T202,Jason Dufner,4,5.7
203,T202,T202,Jordan Niebrugge,1,5.7
204,T202,T202,C.T. Pan,1,5.7
205,T202,T202,Tim Wilkinson,1,5.7
206,T202,T202,Gunn Yang,1,5.7
207,T208,T208,Jason Bohn,4,5.6
208,T208,T208,Gonzalo Fernandez-Castaño,2,5.6
209,T208,T208,Retief Goosen,2,5.6
210,T208,T208,Steven Jeffress,1,5.6
211,T208,T208,Scott Piercy,4,5.6
212,T208,T208,Sam Saunders,3,5.6
213,T208,T208,Marcel Siem,2,5.6
214,T208,T208,Tyrone Van Aswegen,2,5.6
215,T208,T208,Scott Verplank,1,5.6
216,T217,T217,Jonathan Byrd,2,5.5
217,T217,T217,Greg Chalmers,1,5.5
218,T217,T217,Kelvin Day,1,5.5
219,T217,T217,Mark Hubbard,1,5.5
220,T217,T217,Troy Kelly,1,5.5
221,T217,T217,Graeme McDowell,1,5.5
222,T217,T217,Daniel Miernicki,1,5.5
223,T217,T217,Gary Stal,2,5.5
224,T217,T217,Kevin Streelman,3,5.5
225,T217,T217,Johnson Wagner,3,5.5
226,T217,T217,Duffy Waldorf,1,5.5
227,T228,T228,Jim Furyk,3,5.4
228,T228,T228,Russell Henley,4,5.4
229,T228,T228,Søren Kjeldsen,1,5.4
230,T228,T228,Scott Langley,2,5.4
231,T228,T228,WC Liang,2,5.4
232,T228,T228,Carl Pettersson,4,5.4
233,T228,T228,Danie van Tonder,1,5.4
234,T235,T235,Jason Allred,1,5.3
235,T235,T235,Sangmoon Bae,5,5.3
236,T235,T235,Ken Duke,2,5.3
237,T235,T235,Fabián Gómez,4,5.3
238,T235,T235,Jason Gore,2,5.3
239,T235,T235,Dustin Johnson,4,5.3
240,T235,T235,D.H. Lee,1,5.3
241,T235,T235,Spencer Levin,2,5.3
242,T235,T235,Francesco Molinari,3,5.3
243,T235,T235,Koumei Oda,4,5.3
244,T235,T235,Andy Pope,1,5.3
245,T235,T235,Richy Werenski,1,5.3
246,T247,T247,Victor Dubuisson,2,5.2
247,T247,T247,Harrison Frazar,1,5.2
248,T247,T247,Thongchai Jaidee,1,5.2
249,T247,T247,Chris Naegel,1,5.2
250,T247,T247,Patrick Rodgers,2,5.2
251,T247,T247,Shawn Stefani,4,5.2
252,T253,T253,Thomas Aiken,2,5.1
253,T253,T253,Byeong Hun An,2,5.1
254,T253,T253,Paul Casey,3,5.1
255,T253,T253,Luke Donald,5,5.1
256,T253,T253,Kevin Kisner,4,5.1
257,T253,T253,John Senden,2,5.1
258,T253,T253,Andrew Svoboda,2,5.1
259,T260,T260,Stewart Cink,2,5.0
260,T260,T260,Brian Harman,3,5.0
261,T260,T260,Billy Horschel,3,5.0
262,T260,T260,Jason Kokrak,1,5.0
263,T260,T260,Shaun Micheel,1,5.0
264,T260,T260,Alex Noren,1,5.0
265,T260,T260,John Peterson,1,5.0
266,T260,T260,Dicky Pride,1,5.0
267,T260,T260,Bo Van Pelt,1,5.0
268,T260,T260,Gary Woodland,3,5.0
269,T270,T270,Hiroyuki Fujita,1,4.9
270,T270,T270,John Huh,2,4.9
271,T270,T270,Brooks Koepka,3,4.9
272,T270,T270,Pablo Larrazabal,1,4.9
273,T270,T270,Scott Pinckney,3,4.9
274,T270,T270,John Rollins,1,4.9
275,T276,T276,Bryson DeChambeau,1,4.8
276,T276,T276,Will MacKenzie,1,4.8
277,T276,T276,James Morrison,1,4.8
278,T276,T276,J.J. Spaun,1,4.8
279,T276,T276,Scott Stallings,2,4.8
280,T281,T281,Rory McIlroy,4,4.7
281,T281,T281,Lee Westwood,3,4.7
282,T283,T283,Martin Flores,3,4.6
283,T283,T283,Ben Martin,3,4.6
284,T283,T283,Tiger Woods,1,4.6
285,T286,T286,J.J. Henry,2,4.5
286,T286,T286,Alexandre Rocha,1,4.5
287,T288,T288,Brian Gaffney,1,4.4
288,T288,T288,Max Homa,2,4.4
289,T288,T288,Cameron Wilson,1,4.4
290,T291,T291,Steven Alker,1,4.3
291,T291,T291,Thomas Birdsey,1,4.3
292,T291,T291,Brice Garnett,1,4.3
293,T291,T291,Martin Piller,1,4.3
294,T295,T295,James Hahn,3,4.2
295,T295,T295,Jeff Overton,3,4.2
296,297,297,Morgan Hoffmann,4,4.1
297,298,298,Doug LaBelle II,1,4.0
298,T299,T299,Arjun Atwal,2,3.9
299,T299,T299,John Merrick,2,3.9
300,T301,T301,Sebastian Cappelen,1,3.8
301,T301,T301,Patton Kizzire,1,3.8
302,T303,T303,Hyung-Sung Kim,1,3.7
303,T303,T303,Chez Reavie,3,3.7
304,305,305,Andres Gonzales,1,3.4
305,T306,T306,Blayne Barber,1,3.3
306,T306,T306,Scott Vincent,1,3.3
