,Last_15_Events_-_Accuracy_RANK THIS WEEK,Last_15_Events_-_Accuracy_RANK LAST WEEK,Last_15_Events_-_Accuracy_PLAYER NAME,Last_15_Events_-_Accuracy_EVENTS,Last_15_Events_-_Accuracy_RATING
192,T180,T180,Scott Vincent,1,6.7
193,T180,T180,Marc Warren,5,6.7
194,T180,T180,Bubba Watson,11,6.7
195,T180,T180,Mark Wilson,9,6.7
196,T197,T197,Stuart Appleby,6,6.6
197,T197,T197,Ben Curtis,3,6.6
198,T197,T197,Brendon de Jonge,9,6.6
199,T197,T197,Gonzalo Fernandez-Castaño,7,6.6
200,T197,T197,Scott Gutschewski,1,6.6
201,T197,T197,James Hahn,11,6.6
202,T197,T197,Todd Hamilton,1,6.6
203,T197,T197,Padraig Harrington,6,6.6
204,T197,T197,Max Homa,5,6.6
205,T197,T197,Wes Homan,2,6.6
206,T197,T197,Cameron Tringale,7,6.6
207,T197,T197,Chris Wood,1,6.6
208,T209,T209,Arjun Atwal,3,6.5
209,T209,T209,Sangmoon Bae,10,6.5
210,T209,T209,Ricky Barnes,6,6.5
211,T209,T209,Thomas Birdsey,1,6.5
212,T209,T209,Steven Bowditch,11,6.5
213,T209,T209,George Coetzee,2,6.5
214,T209,T209,Ben Crane,6,6.5
215,T209,T209,Kelvin Day,1,6.5
216,T209,T209,Chesson Hadley,10,6.5
217,T209,T209,Tyrrell Hatton,1,6.5
218,T209,T209,Jason Kokrak,6,6.5
219,T209,T209,Bill Lunde,3,6.5
220,T209,T209,Jarrod Lyle,2,6.5
221,T209,T209,Parker McLachlin,1,6.5
222,T209,T209,Geoff Ogilvy,7,6.5
223,T209,T209,Scott Pinckney,10,6.5
224,T209,T209,Andrew Svoboda,3,6.5
225,T209,T209,Danny Willett,5,6.5
226,T227,T227,Zac Blair,9,6.4
227,T227,T227,K.J. Choi,9,6.4
228,T227,T227,Tony Finau,11,6.4
229,T227,T227,Stephen Gallacher,5,6.4
230,T227,T227,Retief Goosen,6,6.4
231,T227,T227,Charles Howell III,10,6.4
232,T227,T227,Patton Kizzire,1,6.4
233,T227,T227,Doug LaBelle II,1,6.4
234,T227,T227,Martin Laird,7,6.4
235,T227,T227,David Lipsky,2,6.4
236,T227,T227,Sean O'Hair,8,6.4
237,T227,T227,Carlos Ortiz,8,6.4
238,T227,T227,D.A. Points,3,6.4
239,T227,T227,Brandt Snedeker,10,6.4
240,T227,T227,Jimmy Walker,7,6.4
241,T227,T227,Richy Werenski,1,6.4
242,T227,T227,Chris Williams,1,6.4
243,T244,T244,Rafa Cabrera Bello,2,6.3
244,T244,T244,Sebastian Cappelen,1,6.3
245,T244,T244,Byron Smith,4,6.3
246,T244,T244,Scott Stallings,7,6.3
247,T244,T244,Steve Wheatcroft,5,6.3
248,T249,T249,Andrew Dodt,1,6.2
249,T249,T249,Ernie Els,6,6.2
250,T249,T249,Harris English,12,6.2
251,T249,T249,Martin Flores,9,6.2
252,T249,T249,Sergio Garcia,9,6.2
253,T249,T249,Andres Gonzales,7,6.2
254,T249,T249,Mark Hubbard,7,6.2
255,T249,T249,Mikko Ilonen,5,6.2
256,T249,T249,Thongchai Jaidee,3,6.2
257,T249,T249,Tom Johnson,1,6.2
258,T249,T249,Maverick McNealy,2,6.2
259,T249,T249,C.T. Pan,1,6.2
260,T249,T249,Patrick Reed,11,6.2
261,T249,T249,Roger Sloan,4,6.2
262,T263,T263,Thomas Bjørn,4,6.1
263,T263,T263,Trevor Immelman,1,6.1
264,T263,T263,Koumei Oda,4,6.1
265,T263,T263,Rod Pampling,4,6.1
266,T263,T263,Jon Rahm,2,6.1
267,T263,T263,Kyle Reifers,6,6.1
268,T263,T263,Patrick Rodgers,9,6.1
269,T263,T263,Andres Romero,6,6.1
270,T263,T263,Gary Woodland,7,6.1
271,T272,T272,Glen Day,3,6.0
272,T272,T272,J.B. Holmes,8,6.0
273,T272,T272,Matt Jones,9,6.0
274,T272,T272,Andrew Loupe,5,6.0
275,T272,T272,Phil Mickelson,11,6.0
276,T272,T272,Colin Montgomerie,1,6.0
277,T272,T272,Martin Piller,1,6.0
278,T272,T272,Nick Taylor,8,6.0
279,T280,T280,Kiradech Aphibarnrat,3,5.9
280,T280,T280,Greg Chalmers,7,5.9
281,T280,T280,Jamie Donaldson,6,5.9
282,T280,T280,Morgan Hoffmann,9,5.9
283,T280,T280,Freddie Jacobson,9,5.9
284,T280,T280,WC Liang,2,5.9
285,T280,T280,Andrew Putnam,5,5.9
286,T280,T280,Jonathan Randolph,5,5.9
287,T280,T280,Gunn Yang,1,5.9
288,T289,T289,Michael Block,2,5.8
289,T289,T289,Hunter Mahan,8,5.8
290,T289,T289,Tim Petrovic,1,5.8
291,T289,T289,Ollie Schniederjans,2,5.8
292,T289,T289,Andy Sullivan,1,5.8
293,T289,T289,Jhonattan Vegas,9,5.8
294,T289,T289,Oliver Wilson,1,5.8
295,T296,T296,Derek Fathauer,5,5.7
296,T296,T296,Troy Matteson,2,5.7
297,T296,T296,Tom Watson,1,5.7
298,T299,T299,Mark Anderson,3,5.6
299,T299,T299,Matt Every,3,5.6
300,T299,T299,Cory Renfrew,1,5.6
301,T302,T302,Steven Jeffress,1,5.5
302,T302,T302,Troy Kelly,1,5.5
303,T302,T302,Scott McCarron,1,5.5
304,T302,T302,Lee McCoy,1,5.5
305,T302,T302,Chris Naegel,1,5.5
306,T302,T302,Andy Pope,1,5.5
307,T308,T308,Tommy Fleetwood,1,5.4
308,T308,T308,Michael Smith,1,5.4
309,T308,T308,Zack Sucher,4,5.4
310,T311,T311,Matt Bettencourt,3,5.3
311,T311,T311,Gary Stal,2,5.3
312,T311,T311,Scott Verplank,2,5.3
313,T311,T311,Cory Whitsett,2,5.3
314,T315,T315,Aaron Baddeley,6,5.2
315,T315,T315,Shaun Micheel,1,5.2
316,T315,T315,Kevin Tway,1,5.2
317,318,318,Hiroshi Iwata,1,5.1
318,319,319,Steve Flesch,1,5.0
319,T320,T320,Jamie Lovemark,1,4.9
320,T320,T320,Heath Slocum,3,4.9
321,T320,T320,Peter Uihlein,1,4.9
322,323,323,Dicky Pride,1,4.8
323,T324,T324,Jason Allred,1,4.7
324,T324,T324,Hiroyuki Fujita,1,4.7
325,T324,T324,Pablo Larrazabal,2,4.7
326,T324,T324,Jordan Niebrugge,1,4.7
327,T324,T324,Danie van Tonder,1,4.7
328,329,329,Steve Lowery,1,4.6
329,330,330,Richard Sterne,1,3.5
330,331,331,Nick Cullen,1,3.4
331,332,332,Brandon Hagy,1,3.1
