,Scoring_Rating_RANK THIS WEEK,Scoring_Rating_RANK LAST WEEK,Scoring_Rating_PLAYER NAME,Scoring_Rating_EVENTS,Scoring_Rating_RATING
141,135,135,Brice Garnett,8,8.0
142,135,135,Lucas Glover,12,8.0
143,135,135,Branden Grace,8,8.0
144,135,135,Bill Haas,17,8.0
145,135,135,Chesson Hadley,18,8.0
146,135,135,Dudley Hart,2,8.0
147,135,135,Charley Hoffman,18,8.0
148,135,135,Morgan Hoffmann,14,8.0
149,135,135,Max Homa,9,8.0
150,135,135,Billy Horschel,17,8.0
151,135,135,John Huh,18,8.0
152,135,135,Matt Jones,16,8.0
153,135,135,Andrew Loupe,5,8.0
154,135,135,Jamie Lovemark,1,8.0
155,135,135,Joost Luiten,5,8.0
156,135,135,Jarrod Lyle,2,8.0
157,135,135,Sean O'Hair,17,8.0
158,135,135,Carlos Ortiz,16,8.0
159,135,135,Jeff Overton,14,8.0
160,135,135,Rod Pampling,3,8.0
161,135,135,John Peterson,16,8.0
162,135,135,Alex Prugh,14,8.0
163,135,135,Jonathan Randolph,8,8.0
164,135,135,Andres Romero,8,8.0
165,135,135,Sam Saunders,11,8.0
166,135,135,Charl Schwartzel,8,8.0
167,135,135,Adam Scott,6,8.0
168,135,135,Vijay Singh,15,8.0
169,135,135,Steve Stricker,6,8.0
170,135,135,Cameron Tringale,17,8.0
171,135,135,Bo Van Pelt,10,8.0
172,135,135,Nick Watney,17,8.0
173,135,135,Gary Woodland,11,8.0
174,135,135,Tiger Woods,5,8.0
175,176,176,Steven Alker,8,7.9
176,176,176,Robert Allenby,6,7.9
177,176,176,Woody Austin,2,7.9
178,176,176,Aaron Baddeley,12,7.9
179,176,176,Ricky Barnes,10,7.9
180,176,176,Rafa Cabrera Bello,1,7.9
181,176,176,K.J. Choi,12,7.9
182,176,176,Tim Clark,6,7.9
183,176,176,Victor Dubuisson,4,7.9
184,176,176,Ernie Els,6,7.9
185,176,176,Martin Flores,15,7.9
186,176,176,Tom Gillis,6,7.9
187,176,176,Fabián Gómez,13,7.9
188,176,176,James Hahn,18,7.9
189,176,176,Wes Homan,2,7.9
190,176,176,Trevor Immelman,2,7.9
191,176,176,Smylie Kaufman,1,7.9
192,176,176,Hyung-Sung Kim,1,7.9
193,176,176,Chris Kirk,13,7.9
194,176,176,Patton Kizzire,1,7.9
195,176,176,Doug LaBelle II,1,7.9
196,176,176,Marc Leishman,10,7.9
197,176,176,Justin Leonard,8,7.9
198,176,176,Spencer Levin,17,7.9
199,176,176,Davis Love III,6,7.9
200,176,176,Hunter Mahan,16,7.9
201,176,176,Troy Matteson,1,7.9
202,176,176,Phil Mickelson,13,7.9
203,176,176,Bryce Molder,18,7.9
204,176,176,Seung-Yul Noh,9,7.9
205,176,176,Sung Joon Park,12,7.9
206,176,176,Andy Pope,1,7.9
207,176,176,Michael Putnam,13,7.9
208,176,176,Wes Roach,1,7.9
209,176,176,Patrick Rodgers,9,7.9
210,176,176,Kyle Stanley,6,7.9
211,176,176,Josh Teater,3,7.9
212,176,176,Michael Thompson,14,7.9
213,176,176,David Toms,10,7.9
214,176,176,Steve Wheatcroft,12,7.9
215,176,176,Tim Wilkinson,6,7.9
216,176,176,Danny Willett,4,7.9
217,218,218,Eric Axley,6,7.8
218,218,218,Sangmoon Bae,18,7.8
219,218,218,Ángel Cabrera,6,7.8
220,218,218,Roberto Castro,7,7.8
221,218,218,Brian Davis,11,7.8
222,218,218,Jason Dufner,11,7.8
223,218,218,Gonzalo Fernandez-Castaño,9,7.8
224,218,218,Oscar Fraustro,4,7.8
225,218,218,Luke Guthrie,12,7.8
226,218,218,Charles Howell III,22,7.8
227,218,218,Billy Hurley III,10,7.8
228,218,218,Ryo Ishikawa,14,7.8
229,218,218,Scott Langley,16,7.8
230,218,218,Alexander Levy,1,7.8
231,218,218,Bill Lunde,5,7.8
232,218,218,Chris Naegel,1,7.8
233,218,218,Geoff Ogilvy,7,7.8
234,218,218,Scott Pinckney,15,7.8
235,218,218,Andrew Putnam,8,7.8
236,218,218,Alexandre Rocha,1,7.8
237,218,218,Kevin Streelman,16,7.8
238,218,218,Andrew Svoboda,9,7.8
239,218,218,Tyrone Van Aswegen,6,7.8
240,218,218,Jhonattan Vegas,14,7.8
241,218,218,Bernd Wiesberger,3,7.8
242,218,218,Garrett Willis,1,7.8
243,244,244,Kiradech Aphibarnrat,2,7.7
244,244,244,Charlie Beljan,8,7.7
245,244,244,Alex Cejka,16,7.7
246,244,244,Andres Gonzales,14,7.7
247,244,244,Retief Goosen,12,7.7
248,244,244,Scott Gutschewski,1,7.7
249,244,244,J.J. Henry,14,7.7
250,244,244,Mark Hubbard,13,7.7
251,244,244,Mikko Ilonen,3,7.7
252,244,244,Freddie Jacobson,8,7.7
253,244,244,Anirban Lahiri,4,7.7
254,244,244,Scott McCarron,1,7.7
255,244,244,Jim Renner,5,7.7
256,244,244,Brian Stuard,14,7.7
257,244,244,Nick Taylor,15,7.7
258,244,244,Charlie Wi,1,7.7
259,260,260,Arjun Atwal,3,7.6
260,260,260,Greg Chalmers,8,7.6
261,260,260,Ben Crane,8,7.6
262,260,260,Matt Every,9,7.6
263,260,260,Derek Fathauer,11,7.6
264,260,260,Harrison Frazar,2,7.6
265,260,260,Tommy Gainey,3,7.6
266,260,260,Stephen Gallacher,4,7.6
267,260,260,Robert Garrigus,8,7.6
268,260,260,Graeme McDowell,4,7.6
269,260,260,Nicholas Thompson,11,7.6
270,271,271,Byeong Hun An,2,7.5
271,271,271,Cameron Beckman,2,7.5
272,271,271,Sebastian Cappelen,1,7.5
273,271,271,Ben Curtis,2,7.5
274,271,271,Padraig Harrington,7,7.5
275,271,271,Parker McLachlin,1,7.5
276,271,271,Troy Merritt,15,7.5
277,278,278,Hiroshi Iwata,1,7.4
278,278,278,Maverick McNealy,2,7.4
279,278,278,Shaun Micheel,1,7.4
280,278,278,Roger Sloan,5,7.4
281,278,278,Byron Smith,6,7.4
282,278,278,Scott Stallings,9,7.4
283,278,278,Kevin Tway,1,7.4
284,278,278,Scott Vincent,1,7.4
285,286,286,Michael Block,2,7.3
286,286,286,Glen Day,3,7.3
287,286,286,Steve Flesch,1,7.3
288,286,286,Pablo Larrazabal,1,7.3
289,286,286,Richard Sterne,1,7.3
290,291,291,Jason Allred,1,7.2
291,291,291,Brandt Jobe,1,7.2
292,291,291,Troy Kelly,1,7.2
293,291,291,Steve Lowery,1,7.2
294,291,291,Cory Renfrew,1,7.2
295,296,296,Thomas Bjørn,2,7.1
296,296,296,Alex Noren,1,7.1
297,296,296,D.J. Trahan,2,7.1
298,296,296,Richy Werenski,1,7.1
299,300,300,Lee McCoy,1,7.0
300,300,300,Chris Riley,1,7.0
301,300,300,Scott Verplank,2,7.0
302,300,300,Tom Watson,1,7.0
303,304,304,Koumei Oda,3,6.9
304,304,304,Heath Slocum,4,6.9
305,304,304,Gunn Yang,1,6.9
306,307,307,Brian Gaffney,1,6.8
307,308,308,Matt Bettencourt,2,6.7
308,308,308,Zack Sucher,4,6.7
309,310,310,Thongchai Jaidee,2,6.6
310,311,311,Thomas Birdsey,1,6.5
311,311,311,Andrew Dodt,1,6.5
312,311,311,Dicky Pride,1,6.5
313,311,311,Oliver Wilson,1,6.5
314,315,315,David Lipsky,2,6.4
315,315,315,James Morrison,1,6.4
316,317,317,WC Liang,2,6.3
317,317,317,Gary Stal,2,6.3
318,317,317,Danie van Tonder,1,6.3
319,320,320,Steven Jeffress,1,6.2
320,321,321,Nick Cullen,1,6.0
321,321,321,Brandon Hagy,1,6.0
322,323,323,Tommy Fleetwood,1,5.7
323,324,324,Daniel Miernicki,1,5.4
324,325,325,Hiroyuki Fujita,1,4.4
