,Last_15_Events_-_Scoring_RANK THIS WEEK,Last_15_Events_-_Scoring_RANK LAST WEEK,Last_15_Events_-_Scoring_PLAYER NAME,Last_15_Events_-_Scoring_EVENTS,Last_15_Events_-_Scoring_RATING
46,44,44,Keegan Bradley,9,8.3
47,44,44,Jim Furyk,9,8.3
48,44,44,Jason Gore,7,8.3
49,44,44,Emiliano Grillo,3,8.3
50,44,44,Brian Harman,9,8.3
51,44,44,Jim Herman,10,8.3
52,44,44,Tom Hoge,8,8.3
53,44,44,Trevor Immelman,1,8.3
54,44,44,Jerry Kelly,9,8.3
55,44,44,Brooks Koepka,9,8.3
56,44,44,David Lingmerth,8,8.3
57,44,44,George McNeill,11,8.3
58,44,44,Kevin Na,9,8.3
59,44,44,Pat Perez,14,8.3
60,44,44,Carl Pettersson,10,8.3
61,44,44,Jon Rahm,2,8.3
62,44,44,Sam Saunders,6,8.3
63,44,44,Cameron Smith,6,8.3
64,44,44,Cory Whitsett,2,8.3
65,66,66,Blayne Barber,4,8.2
66,66,66,Ricky Barnes,6,8.2
67,66,66,Jason Bohn,11,8.2
68,66,66,Scott Brown,11,8.2
69,66,66,Jonathan Byrd,7,8.2
70,66,66,Chad Campbell,10,8.2
71,66,66,Stewart Cink,8,8.2
72,66,66,Graham DeLaet,8,8.2
73,66,66,Luke Donald,11,8.2
74,66,66,Sergio Garcia,9,8.2
75,66,66,Cody Gribble,1,8.2
76,66,66,Adam Hadwin,7,8.2
77,66,66,Tyrrell Hatton,1,8.2
78,66,66,Justin Hicks,3,8.2
79,66,66,Dustin Johnson,10,8.2
80,66,66,Martin Kaymer,6,8.2
81,66,66,Whee Kim,7,8.2
82,66,66,Matt Kuchar,10,8.2
83,66,66,Hideki Matsuyama,10,8.2
84,66,66,John Merrick,7,8.2
85,66,66,Greg Owen,6,8.2
86,66,66,Cameron Percy,9,8.2
87,66,66,Kenny Perry,3,8.2
88,66,66,D.A. Points,3,8.2
89,66,66,Jonathan Randolph,5,8.2
90,66,66,Chez Reavie,6,8.2
91,66,66,Andres Romero,6,8.2
92,66,66,John Senden,5,8.2
93,66,66,Chris Smith,3,8.2
94,66,66,J.J. Spaun,1,8.2
95,66,66,Brendan Steele,10,8.2
96,66,66,Daniel Summerhays,8,8.2
97,66,66,Michael Thompson,7,8.2
98,66,66,Johnson Wagner,7,8.2
99,66,66,Marc Warren,5,8.2
100,66,66,Lee Westwood,7,8.2
101,102,102,Blake Adams,2,8.1
102,102,102,Steven Alker,5,8.1
103,102,102,Kevin Chappell,11,8.1
104,102,102,Chad Collins,8,8.1
105,102,102,John Daly,2,8.1
106,102,102,Kelvin Day,1,8.1
107,102,102,Robert Garrigus,3,8.1
108,102,102,Luke Guthrie,7,8.1
109,102,102,David Hearn,9,8.1
110,102,102,Russell Henley,7,8.1
111,102,102,Billy Horschel,9,8.1
112,102,102,Tom Johnson,1,8.1
113,102,102,Kevin Kisner,12,8.1
114,102,102,Russell Knox,11,8.1
115,102,102,Jason Kokrak,6,8.1
116,102,102,Marc Leishman,6,8.1
117,102,102,Alexander Levy,2,8.1
118,102,102,Francesco Molinari,9,8.1
119,102,102,Ryan Palmer,8,8.1
120,102,102,John Peterson,9,8.1
121,102,102,Tim Petrovic,1,8.1
122,102,102,Scott Pinckney,10,8.1
123,102,102,Rory Sabbatini,8,8.1
124,102,102,Marcel Siem,4,8.1
125,102,102,Michael Smith,1,8.1
126,102,102,Kevin Stadler,2,8.1
127,102,102,Steve Stricker,7,8.1
128,102,102,Chris Stroud,8,8.1
129,102,102,Cameron Tringale,7,8.1
130,102,102,Bo Van Pelt,5,8.1
131,102,102,Camilo Villegas,7,8.1
132,102,102,Tim Wilkinson,4,8.1
133,134,134,Tim Clark,7,8.0
134,134,134,Jamie Donaldson,6,8.0
135,134,134,Victor Dubuisson,6,8.0
136,134,134,Ken Duke,8,8.0
137,134,134,Gonzalo Fernandez-Castaño,7,8.0
138,134,134,Martin Flores,9,8.0
139,134,134,Lucas Glover,8,8.0
140,134,134,Branden Grace,9,8.0
141,134,134,James Hahn,11,8.0
142,134,134,Dudley Hart,2,8.0
143,134,134,Morgan Hoffmann,9,8.0
144,134,134,J.B. Holmes,8,8.0
145,134,134,John Huh,8,8.0
146,134,134,Colt Knost,9,8.0
147,134,134,Justin Leonard,5,8.0
148,134,134,Spencer Levin,8,8.0
149,134,134,Andrew Loupe,5,8.0
150,134,134,Jamie Lovemark,1,8.0
151,134,134,Shane Lowry,6,8.0
152,134,134,Jarrod Lyle,2,8.0
153,134,134,William McGirt,10,8.0
154,134,134,Ryan Moore,8,8.0
155,134,134,Sean O'Hair,8,8.0
156,134,134,Louis Oosthuizen,7,8.0
157,134,134,Rod Pampling,4,8.0
158,134,134,Scott Piercy,8,8.0
159,134,134,Ian Poulter,9,8.0
160,134,134,Alex Prugh,7,8.0
161,134,134,Michael Putnam,5,8.0
162,134,134,Charl Schwartzel,7,8.0
163,134,134,Adam Scott,6,8.0
164,134,134,Brandt Snedeker,10,8.0
165,134,134,Shawn Stefani,12,8.0
166,134,134,Josh Teater,5,8.0
167,134,134,Brendon Todd,9,8.0
168,134,134,Tyrone Van Aswegen,5,8.0
169,134,134,Nick Watney,9,8.0
170,134,134,Charlie Wi,2,8.0
171,134,134,Bernd Wiesberger,4,8.0
172,134,134,Gary Woodland,7,8.0
173,134,134,Tiger Woods,5,8.0
174,175,175,Stuart Appleby,6,7.9
175,175,175,K.J. Choi,9,7.9
176,175,175,Erik Compton,7,7.9
177,175,175,Ben Crane,6,7.9
178,175,175,Brian Davis,5,7.9
179,175,175,Ernie Els,6,7.9
180,175,175,Harris English,12,7.9
181,175,175,Tommy Gainey,4,7.9
182,175,175,Bill Haas,11,7.9
183,175,175,Chesson Hadley,10,7.9
184,175,175,Charley Hoffman,10,7.9
185,175,175,Wes Homan,2,7.9
186,175,175,Matt Jones,9,7.9
187,175,175,Smylie Kaufman,1,7.9
188,175,175,Hyung-Sung Kim,1,7.9
189,175,175,Chris Kirk,8,7.9
190,175,175,Patton Kizzire,1,7.9
191,175,175,Doug LaBelle II,1,7.9
192,175,175,Phil Mickelson,11,7.9
193,175,175,Seung-Yul Noh,7,7.9
194,175,175,Andy Pope,1,7.9
195,175,175,Kyle Reifers,6,7.9
196,175,175,Wes Roach,1,7.9
197,175,175,Patrick Rodgers,9,7.9
198,175,175,Carlos Sainz Jr,2,7.9
199,175,175,Webb Simpson,9,7.9
200,175,175,Vijay Singh,10,7.9
201,175,175,Kyle Stanley,7,7.9
202,175,175,Jhonattan Vegas,9,7.9
203,175,175,Boo Weekley,9,7.9
204,175,175,Danny Willett,5,7.9
205,175,175,Mark Wilson,9,7.9
206,207,207,Aaron Baddeley,6,7.8
207,207,207,Thomas Bjørn,4,7.8
208,207,207,Roberto Castro,6,7.8
209,207,207,Jason Dufner,9,7.8
210,207,207,Oscar Fraustro,3,7.8
211,207,207,Tom Gillis,5,7.8
212,207,207,Andres Gonzales,7,7.8
213,207,207,Billy Hurley III,6,7.8
214,207,207,Martin Laird,7,7.8
215,207,207,Davis Love III,5,7.8
216,207,207,Joost Luiten,7,7.8
217,207,207,Will MacKenzie,4,7.8
218,207,207,Ben Martin,9,7.8
219,207,207,Bryce Molder,12,7.8
220,207,207,Chris Naegel,1,7.8
221,207,207,Geoff Ogilvy,7,7.8
222,207,207,Carlos Ortiz,8,7.8
223,207,207,Jeff Overton,7,7.8
224,207,207,Patrick Reed,11,7.8
225,207,207,Jim Renner,4,7.8
226,207,207,Alexandre Rocha,1,7.8
227,207,207,Hudson Swafford,11,7.8
228,207,207,Nicholas Thompson,4,7.8
229,207,207,Garrett Willis,1,7.8
230,231,231,Woody Austin,3,7.7
231,231,231,Sangmoon Bae,10,7.7
232,231,231,Charlie Beljan,4,7.7
233,231,231,Ángel Cabrera,4,7.7
234,231,231,Alex Cejka,10,7.7
235,231,231,Greg Chalmers,7,7.7
236,231,231,Brendon de Jonge,9,7.7
237,231,231,Retief Goosen,6,7.7
238,231,231,Scott Gutschewski,1,7.7
239,231,231,Charles Howell III,10,7.7
240,231,231,Ryo Ishikawa,9,7.7
241,231,231,Freddie Jacobson,9,7.7
242,231,231,Anirban Lahiri,4,7.7
243,231,231,Scott Langley,10,7.7
244,231,231,Hunter Mahan,8,7.7
245,231,231,Scott McCarron,1,7.7
246,231,231,Brian Stuard,8,7.7
247,231,231,David Toms,6,7.7
248,231,231,Jimmy Walker,7,7.7
249,250,250,Robert Allenby,3,7.6
250,250,250,Arjun Atwal,3,7.6
251,250,250,Eric Axley,5,7.6
252,250,250,Zac Blair,9,7.6
253,250,250,Ben Curtis,3,7.6
254,250,250,Derek Fathauer,5,7.6
255,250,250,Harrison Frazar,2,7.6
256,250,250,Fabián Gómez,7,7.6
257,250,250,J.J. Henry,7,7.6
258,250,250,Mark Hubbard,7,7.6
259,250,250,Mikko Ilonen,5,7.6
260,250,250,Bill Lunde,3,7.6
261,250,250,Jeff Maggert,1,7.6
262,250,250,Troy Matteson,2,7.6
263,250,250,Graeme McDowell,4,7.6
264,250,250,Sung Joon Park,6,7.6
265,250,250,Kevin Streelman,9,7.6
266,250,250,Andrew Svoboda,3,7.6
267,250,250,Nick Taylor,8,7.6
268,250,250,Chris Wood,1,7.6
269,250,250,Y.E. Yang,3,7.6
270,271,271,Byeong Hun An,2,7.5
271,271,271,Cameron Beckman,2,7.5
272,271,271,Sebastian Cappelen,1,7.5
273,271,271,Stephen Gallacher,5,7.5
274,271,271,Padraig Harrington,6,7.5
275,271,271,Parker McLachlin,1,7.5
276,271,271,Andrew Putnam,5,7.5
277,278,278,Max Homa,5,7.4
278,278,278,Hiroshi Iwata,1,7.4
279,278,278,Maverick McNealy,2,7.4
280,278,278,Shaun Micheel,1,7.4
281,278,278,Roger Sloan,4,7.4
282,278,278,Kevin Tway,1,7.4
283,278,278,Scott Vincent,1,7.4
284,285,285,Michael Block,2,7.3
285,285,285,Glen Day,3,7.3
286,285,285,Steve Flesch,1,7.3
287,285,285,Byron Smith,4,7.3
288,285,285,Richard Sterne,1,7.3
289,290,290,Jason Allred,1,7.2
290,290,290,Matt Every,3,7.2
291,290,290,Todd Hamilton,1,7.2
292,290,290,Brandt Jobe,1,7.2
293,290,290,Troy Kelly,1,7.2
294,290,290,Steve Lowery,1,7.2
295,290,290,Troy Merritt,8,7.2
296,290,290,Cory Renfrew,1,7.2
297,290,290,Scott Stallings,7,7.2
298,299,299,Kiradech Aphibarnrat,3,7.1
299,299,299,Rafa Cabrera Bello,2,7.1
300,299,299,Alex Noren,1,7.1
301,299,299,Koumei Oda,4,7.1
302,299,299,D.J. Trahan,2,7.1
303,299,299,Richy Werenski,1,7.1
304,305,305,Matt Bettencourt,3,7.0
305,305,305,Lee McCoy,1,7.0
306,305,305,Chris Riley,1,7.0
307,305,305,Scott Verplank,2,7.0
308,305,305,Tom Watson,1,7.0
309,305,305,Chris Williams,1,7.0
310,311,311,Pablo Larrazabal,2,6.9
311,311,311,Gunn Yang,1,6.9
312,313,313,Brian Gaffney,1,6.8
313,314,314,Thongchai Jaidee,3,6.7
314,314,314,Colin Montgomerie,1,6.7
315,314,314,Heath Slocum,3,6.7
316,314,314,Zack Sucher,4,6.7
317,318,318,Thomas Birdsey,1,6.5
318,318,318,Andrew Dodt,1,6.5
319,318,318,Dicky Pride,1,6.5
320,318,318,Oliver Wilson,1,6.5
321,322,322,David Lipsky,2,6.4
322,322,322,James Morrison,1,6.4
323,324,324,WC Liang,2,6.3
324,324,324,Gary Stal,2,6.3
325,324,324,Danie van Tonder,1,6.3
326,327,327,Steven Jeffress,1,6.2
327,328,328,Nick Cullen,1,6.0
328,328,328,Brandon Hagy,1,6.0
329,330,330,Tommy Fleetwood,1,5.7
330,331,331,Daniel Miernicki,1,5.4
331,332,332,Hiroyuki Fujita,1,4.4
