,Last_5_Events_-_Accuracy_RANK THIS WEEK,Last_5_Events_-_Accuracy_RANK LAST WEEK,Last_5_Events_-_Accuracy_PLAYER NAME,Last_5_Events_-_Accuracy_EVENTS,Last_5_Events_-_Accuracy_RATING
0,1,1,Joe Affrunti,1,9.3
1,2,2,Dudley Hart,1,9.1
2,3,3,Søren Kjeldsen,1,8.6
3,T4,T4,Byeong Hun An,2,8.5
4,T4,T4,Duffy Waldorf,1,8.5
5,T6,T6,D.H. Lee,1,8.4
6,T6,T6,J.J. Spaun,1,8.4
7,8,8,Russell Knox,3,8.3
8,T9,T9,Tom Gillis,2,8.2
9,T9,T9,Kevin Stadler,1,8.2
10,T11,T11,Paul Casey,4,8.1
11,T11,T11,Garrett Osborn,1,8.1
12,T13,T13,Ross Fisher,1,8.0
13,T13,T13,Jim Furyk,4,8.0
14,T13,T13,Brian Gaffney,1,8.0
15,T13,T13,Brandt Jobe,1,8.0
16,T13,T13,Davis Love III,2,8.0
17,T18,T18,Cameron Beckman,2,7.9
18,T18,T18,Mark Hensby,1,7.9
19,T18,T18,Zach Johnson,4,7.9
20,T18,T18,Whee Kim,2,7.9
21,T18,T18,Joost Luiten,2,7.9
22,T18,T18,Kenny Perry,2,7.9
23,T18,T18,Chez Reavie,4,7.9
24,T18,T18,Bo Van Pelt,1,7.9
25,T26,T26,Jason Bohn,4,7.8
26,T26,T26,Tim Clark,2,7.8
27,T26,T26,Jim Herman,4,7.8
28,T26,T26,Will MacKenzie,1,7.8
29,T26,T26,Adam Svensson,1,7.8
30,T26,T26,Vaughn Taylor,4,7.8
31,T26,T26,Tim Wilkinson,1,7.8
32,T33,T33,Blayne Barber,1,7.7
33,T33,T33,Ken Duke,2,7.7
34,T33,T33,Derek Ernst,1,7.7
35,T33,T33,Hideki Matsuyama,4,7.7
36,T33,T33,George McNeill,3,7.7
37,T33,T33,James Morrison,1,7.7
38,T33,T33,Chris Stroud,1,7.7
39,T33,T33,Nick Watney,4,7.7
40,T41,T41,Lucas Glover,1,7.6
41,T41,T41,Justin Leonard,4,7.6
42,T41,T41,Shane Lowry,1,7.6
43,T41,T41,Steve Marino,1,7.6
44,T41,T41,Ryan Moore,3,7.6
45,T41,T41,Henrik Stenson,5,7.6
46,T41,T41,Tiger Woods,3,7.6
47,T48,T48,Charlie Beljan,1,7.5
48,T48,T48,Harrison Frazar,1,7.5
49,T48,T48,James Hahn,3,7.5
50,T48,T48,Jeff Maggert,1,7.5
51,T48,T48,Rory McIlroy,4,7.5
52,T48,T48,Willy Wilcox,3,7.5
53,T54,T54,Thomas Aiken,2,7.4
54,T54,T54,Ben Crane,1,7.4
55,T54,T54,Victor Dubuisson,2,7.4
56,T54,T54,Rickie Fowler,4,7.4
57,T54,T54,Jason Gore,2,7.4
58,T54,T54,Brooks Koepka,3,7.4
59,T54,T54,John Rollins,1,7.4
60,T54,T54,Justin Rose,4,7.4
61,T54,T54,Charl Schwartzel,3,7.4
62,T54,T54,Robby Shelton,1,7.4
63,T54,T54,Josh Teater,2,7.4
64,T54,T54,Tyrone Van Aswegen,3,7.4
65,T54,T54,Boo Weekley,3,7.4
66,T67,T67,Daniel Berger,3,7.3
67,T67,T67,Jonas Blixt,3,7.3
68,T67,T67,Stewart Cink,2,7.3
69,T67,T67,Bryson DeChambeau,1,7.3
70,T67,T67,Graham DeLaet,2,7.3
71,T67,T67,Emiliano Grillo,3,7.3
72,T67,T67,Tom Hoge,4,7.3
73,T67,T67,Ryo Ishikawa,3,7.3
74,T67,T67,Thongchai Jaidee,1,7.3
75,T67,T67,David Lingmerth,3,7.3
76,T67,T67,Francesco Molinari,3,7.3
77,T67,T67,John Senden,2,7.3
78,T67,T67,Steve Stricker,3,7.3
79,T67,T67,Nicholas Thompson,1,7.3
80,T81,T81,Andres Gonzales,1,7.2
81,T81,T81,Luke Guthrie,2,7.2
82,T81,T81,David Hearn,3,7.2
83,T81,T81,J.J. Henry,2,7.2
84,T81,T81,Chris Kirk,3,7.2
85,T81,T81,Kevin Kisner,4,7.2
86,T81,T81,Anirban Lahiri,2,7.2
87,T81,T81,Spencer Levin,3,7.2
88,T81,T81,Greg Owen,2,7.2
89,T81,T81,John Peterson,2,7.2
90,T81,T81,Alexandre Rocha,1,7.2
91,T81,T81,Brendan Steele,3,7.2
92,T81,T81,Justin Thomas,5,7.2
93,T81,T81,Cameron Wilson,1,7.2
94,T81,T81,Y.E. Yang,2,7.2
95,T96,T96,Keegan Bradley,4,7.1
96,T96,T96,Jason Day,5,7.1
97,T96,T96,Jason Dufner,4,7.1
98,T96,T96,Stephen Gallacher,1,7.1
99,T96,T96,Billy Horschel,3,7.1
100,T96,T96,Smylie Kaufman,1,7.1
101,T96,T96,Martin Kaymer,3,7.1
102,T96,T96,Hyung-Sung Kim,1,7.1
103,T96,T96,Marc Leishman,1,7.1
104,T96,T96,William McGirt,4,7.1
105,T96,T96,John Merrick,2,7.1
106,T96,T96,Carl Pettersson,4,7.1
107,T96,T96,Shawn Stefani,4,7.1
108,T96,T96,Kevin Streelman,3,7.1
109,T96,T96,Camilo Villegas,4,7.1
110,T96,T96,Danny Willett,2,7.1
111,T112,T112,Arjun Atwal,2,7.0
112,T112,T112,Kevin Chappell,5,7.0
113,T112,T112,Chad Collins,1,7.0
114,T112,T112,Oscar Fraustro,1,7.0
115,T112,T112,Branden Grace,3,7.0
116,T112,T112,Bill Haas,5,7.0
117,T112,T112,Max Homa,2,7.0
118,T112,T112,Colt Knost,2,7.0
119,T112,T112,Jason Kokrak,1,7.0
120,T112,T112,Graeme McDowell,1,7.0
121,T112,T112,Sung Joon Park,1,7.0
122,T112,T112,Wes Roach,1,7.0
123,T112,T112,Jordan Spieth,3,7.0
124,T112,T112,Kyle Stanley,4,7.0
125,T112,T112,Daniel Summerhays,4,7.0
126,T127,T127,Jonathan Byrd,3,6.9
127,T127,T127,Roberto Castro,4,6.9
128,T127,T127,Alex Cejka,1,6.9
129,T127,T127,Jamie Donaldson,1,6.9
130,T127,T127,Adam Hadwin,3,6.9
131,T127,T127,Brian Harman,3,6.9
132,T127,T127,Russell Henley,4,6.9
133,T127,T127,Dustin Johnson,5,6.9
134,T127,T127,Jerry Kelly,3,6.9
135,T127,T127,Cameron Percy,3,6.9
136,T127,T127,Alex Prugh,3,6.9
137,T127,T127,Michael Putnam,3,6.9
138,T127,T127,Marcel Siem,2,6.9
139,T127,T127,Webb Simpson,5,6.9
140,T127,T127,Robert Streb,5,6.9
141,T127,T127,David Toms,1,6.9
142,T143,T143,Steven Alker,1,6.8
143,T143,T143,Stuart Appleby,2,6.8
144,T143,T143,Brendon de Jonge,3,6.8
145,T143,T143,Cody Gribble,1,6.8
146,T143,T143,Ben Martin,4,6.8
147,T143,T143,Louis Oosthuizen,4,6.8
148,T143,T143,Jim Renner,1,6.8
149,T143,T143,Chris Riley,1,6.8
150,T143,T143,Rory Sabbatini,4,6.8
151,T143,T143,Chris Smith,2,6.8
152,T143,T143,Andrew Svoboda,2,6.8
153,T143,T143,Michael Thompson,2,6.8
154,T143,T143,Brendon Todd,3,6.8
155,T143,T143,D.J. Trahan,2,6.8
156,T143,T143,Johnson Wagner,3,6.8
157,T143,T143,Garrett Willis,1,6.8
158,T159,T159,Sangmoon Bae,5,6.7
159,T159,T159,Zac Blair,3,6.7
160,T159,T159,Chad Campbell,3,6.7
161,T159,T159,Erik Compton,3,6.7
162,T159,T159,Luke Donald,5,6.7
163,T159,T159,Martin Flores,3,6.7
164,T159,T159,Retief Goosen,2,6.7
165,T159,T159,Billy Hurley III,2,6.7
166,T159,T159,Matt Kuchar,5,6.7
167,T159,T159,Danny Lee,5,6.7
168,T159,T159,Daniel Miernicki,1,6.7
169,T159,T159,Alex Noren,1,6.7
170,T159,T159,Brian Stuard,1,6.7
171,T159,T159,Scott Vincent,1,6.7
172,T173,T173,Ricky Barnes,3,6.6
173,T173,T173,Scott Brown,2,6.6
174,T173,T173,Austin Cook,4,6.6
175,T173,T173,Tommy Gainey,2,6.6
176,T173,T173,Scott Gutschewski,1,6.6
177,T173,T173,Todd Hamilton,1,6.6
178,T173,T173,Wes Homan,2,6.6
179,T173,T173,Troy Merritt,5,6.6
180,T173,T173,Kevin Na,4,6.6
181,T173,T173,Carlos Ortiz,3,6.6
182,T173,T173,Scott Piercy,4,6.6
183,T173,T173,Brandt Snedeker,4,6.6
184,T173,T173,Chris Wood,1,6.6
185,T186,T186,Thomas Birdsey,1,6.5
186,T186,T186,George Coetzee,2,6.5
187,T186,T186,Glen Day,2,6.5
188,T186,T186,Kelvin Day,1,6.5
189,T186,T186,Tyrrell Hatton,1,6.5
