,Last_15_Events_-_Putting_RANK THIS WEEK,Last_15_Events_-_Putting_RANK LAST WEEK,Last_15_Events_-_Putting_PLAYER NAME,Last_15_Events_-_Putting_EVENTS,Last_15_Events_-_Putting_RATING
55,T43,T43,Brandt Snedeker,10,8.2
56,T43,T43,Jordan Spieth,9,8.2
57,T43,T43,Andrew Svoboda,3,8.2
58,T43,T43,Lee Westwood,7,8.2
59,T43,T43,Tim Wilkinson,4,8.2
60,T43,T43,Danny Willett,5,8.2
61,T43,T43,Tiger Woods,5,8.2
62,T63,T63,Steven Alker,5,8.1
63,T63,T63,Charlie Beljan,4,8.1
64,T63,T63,Jonas Blixt,5,8.1
65,T63,T63,K.J. Choi,9,8.1
66,T63,T63,Jason Day,9,8.1
67,T63,T63,Harrison Frazar,2,8.1
68,T63,T63,Brice Garnett,4,8.1
69,T63,T63,Luke Guthrie,7,8.1
70,T63,T63,Adam Hadwin,7,8.1
71,T63,T63,Charley Hoffman,10,8.1
72,T63,T63,Tom Hoge,8,8.1
73,T63,T63,Freddie Jacobson,9,8.1
74,T63,T63,Zach Johnson,10,8.1
75,T63,T63,Smylie Kaufman,1,8.1
76,T63,T63,Jerry Kelly,9,8.1
77,T63,T63,Kevin Kisner,12,8.1
78,T63,T63,Colt Knost,9,8.1
79,T63,T63,Marc Leishman,6,8.1
80,T63,T63,Hideki Matsuyama,10,8.1
81,T63,T63,Phil Mickelson,11,8.1
82,T63,T63,Ryan Moore,8,8.1
83,T63,T63,C.T. Pan,1,8.1
84,T63,T63,Cameron Percy,9,8.1
85,T63,T63,Justin Rose,9,8.1
86,T63,T63,Marcel Siem,4,8.1
87,T88,T88,Stuart Appleby,6,8.0
88,T88,T88,Keegan Bradley,9,8.0
89,T88,T88,Kevin Chappell,11,8.0
90,T88,T88,Harris English,12,8.0
91,T88,T88,Tony Finau,11,8.0
92,T88,T88,Oscar Fraustro,3,8.0
93,T88,T88,Sergio Garcia,9,8.0
94,T88,T88,Fabián Gómez,7,8.0
95,T88,T88,Andres Gonzales,7,8.0
96,T88,T88,Martin Kaymer,6,8.0
97,T88,T88,Chris Kirk,8,8.0
98,T88,T88,Justin Leonard,5,8.0
99,T88,T88,Jamie Lovemark,1,8.0
100,T88,T88,Ryan Palmer,8,8.0
101,T88,T88,Andrew Putnam,5,8.0
102,T88,T88,Wes Roach,1,8.0
103,T88,T88,Andres Romero,6,8.0
104,T88,T88,John Senden,5,8.0
105,T88,T88,Robert Streb,12,8.0
106,T88,T88,David Toms,6,8.0
107,T88,T88,Jimmy Walker,7,8.0
108,T109,T109,Eric Axley,5,7.9
109,T109,T109,Ricky Barnes,6,7.9
110,T109,T109,Michael Block,2,7.9
111,T109,T109,Jason Bohn,11,7.9
112,T109,T109,Tim Clark,7,7.9
113,T109,T109,Ben Crane,6,7.9
114,T109,T109,John Daly,2,7.9
115,T109,T109,Luke Donald,11,7.9
116,T109,T109,Jamie Donaldson,6,7.9
117,T109,T109,Ernie Els,6,7.9
118,T109,T109,Ross Fisher,1,7.9
119,T109,T109,Brian Gaffney,1,7.9
120,T109,T109,James Hahn,11,7.9
121,T109,T109,David Hearn,9,7.9
122,T109,T109,Mark Hubbard,7,7.9
123,T109,T109,John Huh,8,7.9
124,T109,T109,Dustin Johnson,10,7.9
125,T109,T109,Whee Kim,7,7.9
126,T109,T109,Alexander Levy,2,7.9
127,T109,T109,Shane Lowry,6,7.9
128,T109,T109,Maverick McNealy,2,7.9
129,T109,T109,Koumei Oda,4,7.9
130,T109,T109,Garrett Osborn,1,7.9
131,T109,T109,Pat Perez,14,7.9
132,T109,T109,Scott Pinckney,10,7.9
133,T109,T109,Steve Stricker,7,7.9
134,T109,T109,Chris Stroud,8,7.9
135,T109,T109,Zack Sucher,4,7.9
136,T109,T109,Adam Svensson,1,7.9
137,T109,T109,Vaughn Taylor,9,7.9
138,T109,T109,Camilo Villegas,7,7.9
139,T109,T109,Johnson Wagner,7,7.9
140,T109,T109,Tom Watson,1,7.9
141,T142,T142,Aaron Baddeley,6,7.8
142,T142,T142,Sangmoon Bae,10,7.8
143,T142,T142,Scott Brown,11,7.8
144,T142,T142,Chad Campbell,10,7.8
145,T142,T142,Roberto Castro,6,7.8
146,T142,T142,Chad Collins,8,7.8
147,T142,T142,Ben Curtis,3,7.8
148,T142,T142,Stephen Gallacher,5,7.8
149,T142,T142,Cody Gribble,1,7.8
150,T142,T142,Chesson Hadley,10,7.8
151,T142,T142,Billy Hurley III,6,7.8
152,T142,T142,Ryo Ishikawa,9,7.8
153,T142,T142,Hyung-Sung Kim,1,7.8
154,T142,T142,Anirban Lahiri,4,7.8
155,T142,T142,Graeme McDowell,4,7.8
156,T142,T142,John Merrick,7,7.8
157,T142,T142,Seung-Yul Noh,7,7.8
158,T142,T142,Alex Noren,1,7.8
159,T142,T142,D.A. Points,3,7.8
160,T142,T142,Andy Pope,1,7.8
161,T142,T142,Kyle Reifers,6,7.8
162,T142,T142,Roger Sloan,4,7.8
163,T142,T142,Shawn Stefani,12,7.8
164,T142,T142,Justin Thomas,13,7.8
165,T142,T142,Willy Wilcox,9,7.8
166,T167,T167,Alex Cejka,10,7.7
167,T167,T167,Brendon de Jonge,9,7.7
168,T167,T167,Graham DeLaet,8,7.7
169,T167,T167,Derek Ernst,6,7.7
170,T167,T167,Matt Every,3,7.7
171,T167,T167,Robert Garrigus,3,7.7
172,T167,T167,Tom Gillis,5,7.7
173,T167,T167,Branden Grace,9,7.7
174,T167,T167,Emiliano Grillo,3,7.7
175,T167,T167,Brandon Hagy,1,7.7
176,T167,T167,Dudley Hart,2,7.7
177,T167,T167,Billy Horschel,9,7.7
178,T167,T167,Jason Kokrak,6,7.7
179,T167,T167,Matt Kuchar,10,7.7
180,T167,T167,Martin Laird,7,7.7
181,T167,T167,Troy Matteson,2,7.7
182,T167,T167,Scott McCarron,1,7.7
183,T167,T167,William McGirt,10,7.7
184,T167,T167,Rory McIlroy,10,7.7
185,T167,T167,Parker McLachlin,1,7.7
186,T167,T167,George McNeill,11,7.7
187,T167,T167,Sean O'Hair,8,7.7
188,T167,T167,Louis Oosthuizen,7,7.7
189,T167,T167,Jeff Overton,7,7.7
190,T167,T167,Scott Piercy,8,7.7
191,T167,T167,Michael Putnam,5,7.7
192,T167,T167,John Rollins,2,7.7
193,T167,T167,Sam Saunders,6,7.7
194,T167,T167,Brian Stuard,8,7.7
195,T167,T167,Cameron Tringale,7,7.7
196,T167,T167,Bubba Watson,11,7.7
197,T167,T167,Bernd Wiesberger,4,7.7
198,T167,T167,Chris Wood,1,7.7
199,T200,T200,Robert Allenby,3,7.6
200,T200,T200,Arjun Atwal,3,7.6
201,T200,T200,Jon Curran,4,7.6
202,T200,T200,Brian Davis,5,7.6
203,T200,T200,Retief Goosen,6,7.6
204,T200,T200,Pablo Larrazabal,2,7.6
205,T200,T200,Spencer Levin,8,7.6
206,T200,T200,Davis Love III,5,7.6
207,T200,T200,Hunter Mahan,8,7.6
208,T200,T200,James Morrison,1,7.6
209,T200,T200,Geoff Ogilvy,7,7.6
210,T200,T200,Greg Owen,6,7.6
211,T200,T200,Patrick Rodgers,9,7.6
212,T200,T200,Rory Sabbatini,8,7.6
213,T200,T200,Vijay Singh,10,7.6
214,T200,T200,Kevin Stadler,2,7.6
215,T200,T200,Kyle Stanley,7,7.6
216,T200,T200,Brendan Steele,10,7.6
217,T200,T200,Hudson Swafford,11,7.6
218,T200,T200,Nick Taylor,8,7.6
219,T200,T200,Michael Thompson,7,7.6
220,T200,T200,Charlie Wi,2,7.6
221,T200,T200,Mark Wilson,9,7.6
222,T223,T223,Ryan Armour,4,7.5
223,T223,T223,Daniel Berger,6,7.5
224,T223,T223,Zac Blair,9,7.5
225,T223,T223,Paul Casey,9,7.5
226,T223,T223,Victor Dubuisson,6,7.5
227,T223,T223,Ken Duke,8,7.5
228,T223,T223,Jim Furyk,9,7.5
229,T223,T223,Tommy Gainey,4,7.5
230,T223,T223,Jason Gore,7,7.5
231,T223,T223,Brian Harman,9,7.5
232,T223,T223,Mikko Ilonen,5,7.5
233,T223,T223,Matt Jones,9,7.5
234,T223,T223,Brooks Koepka,9,7.5
235,T223,T223,Scott Langley,10,7.5
236,T223,T223,Jarrod Lyle,2,7.5
237,T223,T223,Will MacKenzie,4,7.5
238,T223,T223,Ben Martin,9,7.5
239,T223,T223,Bryce Molder,12,7.5
240,T223,T223,Adam Scott,6,7.5
241,T223,T223,J.J. Spaun,1,7.5
242,T223,T223,Henrik Stenson,11,7.5
243,T223,T223,Josh Teater,5,7.5
244,T223,T223,Bo Van Pelt,5,7.5
245,T223,T223,Jhonattan Vegas,9,7.5
246,T223,T223,Duffy Waldorf,1,7.5
247,T248,T248,Blake Adams,2,7.4
248,T248,T248,Woody Austin,3,7.4
249,T248,T248,Stewart Cink,8,7.4
250,T248,T248,Kelvin Day,1,7.4
251,T248,T248,Gonzalo Fernandez-Castaño,7,7.4
252,T248,T248,Martin Flores,9,7.4
253,T248,T248,Max Homa,5,7.4
254,T248,T248,Wes Homan,2,7.4
255,T248,T248,Patton Kizzire,1,7.4
256,T248,T248,Chris Naegel,1,7.4
257,T248,T248,John Peterson,9,7.4
258,T248,T248,Alex Prugh,7,7.4
259,T248,T248,Jon Rahm,2,7.4
260,T248,T248,Chez Reavie,6,7.4
261,T248,T248,Charl Schwartzel,7,7.4
262,T248,T248,Heath Slocum,3,7.4
263,T248,T248,Boo Weekley,9,7.4
264,T248,T248,Chris Williams,1,7.4
265,T266,T266,Cameron Beckman,2,7.3
266,T266,T266,Ángel Cabrera,4,7.3
267,T266,T266,Sebastian Cappelen,1,7.3
268,T266,T266,Russell Henley,7,7.3
269,T266,T266,Andrew Loupe,5,7.3
270,T266,T266,Jeff Maggert,1,7.3
271,T266,T266,Sung Joon Park,6,7.3
272,T266,T266,Jonathan Randolph,5,7.3
273,T266,T266,Cory Renfrew,1,7.3
274,T266,T266,Jim Renner,4,7.3
275,T266,T266,Webb Simpson,9,7.3
276,T266,T266,Chris Smith,3,7.3
277,T266,T266,Gary Stal,2,7.3
278,T266,T266,Richard Sterne,1,7.3
279,T266,T266,Kevin Tway,1,7.3
280,T266,T266,Tyrone Van Aswegen,5,7.3
281,T266,T266,Scott Vincent,1,7.3
282,T266,T266,Nick Watney,9,7.3
283,T266,T266,Garrett Willis,1,7.3
284,T266,T266,Y.E. Yang,3,7.3
285,T286,T286,Padraig Harrington,6,7.2
286,T286,T286,Mark Hensby,1,7.2
287,T286,T286,Charles Howell III,10,7.2
288,T286,T286,Russell Knox,11,7.2
289,T286,T286,Troy Merritt,8,7.2
290,T286,T286,Francesco Molinari,9,7.2
291,T286,T286,Dicky Pride,1,7.2
292,T286,T286,Byron Smith,4,7.2
293,T286,T286,Scott Stallings,7,7.2
294,T286,T286,Kevin Streelman,9,7.2
295,T286,T286,D.J. Trahan,2,7.2
296,T297,T297,Glen Day,3,7.1
297,T297,T297,Bill Haas,11,7.1
298,T297,T297,Jim Herman,10,7.1
299,T297,T297,Troy Kelly,1,7.1
300,T297,T297,WC Liang,2,7.1
301,T297,T297,David Lipsky,2,7.1
302,T297,T297,Joost Luiten,7,7.1
303,T297,T297,Bill Lunde,3,7.1
304,T297,T297,Lee McCoy,1,7.1
305,T306,T306,Andrew Dodt,1,7.0
306,T306,T306,Scott Gutschewski,1,7.0
307,T306,T306,Thongchai Jaidee,3,7.0
308,T306,T306,Brandt Jobe,1,7.0
309,T306,T306,Doug LaBelle II,1,7.0
310,T306,T306,Colin Montgomerie,1,7.0
311,T306,T306,Carlos Ortiz,8,7.0
312,T306,T306,Tim Petrovic,1,7.0
313,T306,T306,Oliver Wilson,1,7.0
314,T315,T315,Jason Dufner,9,6.9
315,T315,T315,Hiroyuki Fujita,1,6.9
316,T315,T315,Danie van Tonder,1,6.9
317,T315,T315,Cameron Wilson,1,6.9
318,T319,T319,Lucas Glover,8,6.8
319,T319,T319,J.J. Henry,7,6.8
320,T319,T319,Richy Werenski,1,6.8
321,T322,T322,Thomas Birdsey,1,6.7
322,T322,T322,Rafa Cabrera Bello,2,6.7
323,T322,T322,Steven Jeffress,1,6.7
324,T322,T322,Shaun Micheel,1,6.7
325,326,326,Chris Riley,1,6.6
326,T327,T327,Alexandre Rocha,1,6.5
327,T327,T327,Carlos Sainz Jr,2,6.5
328,329,329,Byeong Hun An,2,6.4
329,330,330,Justin Hicks,3,6.2
330,331,331,Tommy Fleetwood,1,6.0
331,332,332,Daniel Miernicki,1,5.4
