,Approaches_from_225-250_yards_Rgh_RANK THIS WEEK,Approaches_from_225-250_yards_Rgh_RANK LAST WEEK,Approaches_from_225-250_yards_Rgh_PLAYER NAME,Approaches_from_225-250_yards_Rgh_ROUNDS,Approaches_from_225-250_yards_Rgh_AVG,Approaches_from_225-250_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_225-250_yards_Rgh_# OF ATTEMPTS,Approaches_from_225-250_yards_Rgh_RELATIVE TO PAR
0,1,1,Matt Jones,83,"39' 3""",313.91700000000003,8,-4
1,2,2,Adam Scott,61,"41' 10""",209.25,5,-5
2,3,3,Bo Van Pelt,72,"46' 3""",185.0,4,-2
3,4,4,D.A. Points,87,"46' 4""",278.08299999999997,6,-3
4,5,5,Graeme McDowell,53,"50' 5""",100.75,2,E
5,6,6,Ben Kohles,75,"51' 7""",309.25,6,E
6,7,7,Brendan Steele,86,"53' 6""",535.1669999999999,10,E
7,8,8,David Lingmerth,68,"56' 0""",560.1669999999999,10,-6
8,9,9,Vaughn Taylor,50,"56' 1""",168.167,3,-3
9,10,10,Kevin Streelman,86,"56' 3""",562.25,10,-6
10,T11,T11,Bob Estes,66,"56' 5""",281.91700000000003,5,-2
11,T11,T11,Padraig Harrington,52,"56' 5""",112.833,2,E
12,13,13,Mike Weir,60,"56' 8""",510.25,9,-1
13,14,14,Bud Cauley,67,"56' 10""",454.75,8,+2
14,15,15,Hunter Mahan,91,"57' 10""",462.75,8,-2
15,16,16,Chris Stroud,88,"58' 9""",646.5,11,-3
16,17,17,Ángel Cabrera,73,"59' 9""",597.0830000000001,10,-1
17,18,18,Aaron Baddeley,68,"60' 8""",485.0,8,-7
18,19,19,Colt Knost,69,"62' 5""",562.0,9,+1
19,20,20,Michael Thompson,66,"62' 10""",565.75,9,-3
20,21,21,Nicolas Colsaerts,50,"63' 4""",126.583,2,+1
21,T22,T22,Rickie Fowler,75,"63' 9""",764.6669999999999,12,-4
22,T22,T22,Vijay Singh,61,"63' 9""",509.667,8,+1
23,T22,T22,Jimmy Walker,84,"63' 9""",1339.25,21,-11
24,25,25,Camilo Villegas,79,"63' 10""",574.75,9,-1
25,26,26,Tim Clark,64,"64' 0""",704.25,11,-5
26,27,27,Webb Simpson,92,"64' 3""",514.25,8,-2
