,Approaches_from_250-275_yards_RANK THIS WEEK,Approaches_from_250-275_yards_RANK LAST WEEK,Approaches_from_250-275_yards_PLAYER NAME,Approaches_from_250-275_yards_ROUNDS,Approaches_from_250-275_yards_AVG,Approaches_from_250-275_yards_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_# OF ATTEMPTS,Approaches_from_250-275_yards_RELATIVE TO PAR
0,1,1,Martin Kaymer,61,"48' 3""",482.5,10,-8
1,2,2,Ryan Palmer,79,"51' 4""",1180.25,23,-17
2,3,3,Erik Compton,74,"52' 10""",950.4169999999999,18,-10
3,4,4,Luke Donald,60,"53' 2""",850.25,16,-13
4,5,5,Gary Woodland,94,"53' 4""",1546.8329999999999,29,-19
5,6,6,Kyle Stanley,71,"53' 5""",1601.5,30,-14
6,7,7,Peter Hanson,45,"53' 6""",856.5,16,-13
7,8,8,Eric Meierdierks,48,"54' 9""",930.3330000000001,17,-7
8,9,9,Jim Furyk,80,"55' 0""",989.5830000000001,18,-12
9,10,10,Vaughn Taylor,50,"55' 7""",1056.167,19,-12
10,11,11,Luke List,65,"55' 9""",780.75,14,-6
11,12,12,Sean O'Hair,56,"56' 5""",1128.167,20,-11
12,13,13,David Mathis,71,"56' 9""",851.0,15,-8
13,14,14,Chris Stroud,88,"56' 11""",2049.0,36,-20
14,15,15,Kevin Chappell,80,"57' 5""",1205.417,21,-15
15,16,16,Roberto Castro,97,"57' 6""",2242.75,39,-28
16,17,17,Bo Van Pelt,72,"57' 7""",1324.75,23,-12
17,18,18,Ken Duke,87,"57' 8""",1326.8329999999999,23,-13
18,19,19,Boo Weekley,100,"58' 0""",2435.667,42,-28
19,20,20,Brandt Jobe,62,"58' 1""",1741.5,30,-16
20,21,21,Kevin Streelman,86,"58' 3""",1980.5829999999999,34,-20
21,22,22,Chris Kirk,89,"58' 5""",1868.5829999999999,32,-24
22,23,23,Harris English,95,"58' 6""",1929.3329999999999,33,-18
