,Approaches_from_225-250_yards_RANK THIS WEEK,Approaches_from_225-250_yards_RANK LAST WEEK,Approaches_from_225-250_yards_PLAYER NAME,Approaches_from_225-250_yards_ROUNDS,Approaches_from_225-250_yards_AVG,Approaches_from_225-250_yards_TOTAL DISTANCE (FEET),Approaches_from_225-250_yards_# OF ATTEMPTS,Approaches_from_225-250_yards_RELATIVE TO PAR
0,1,1,Nicolas Colsaerts,50,"41' 7""",1287.833,31,-6
1,2,2,David Lingmerth,68,"42' 1""",1642.4170000000001,39,-14
2,3,3,Justin Rose,62,"42' 5""",1825.0,43,-17
3,4,4,Graeme McDowell,53,"42' 11""",1158.333,27,-8
4,5,5,Daniel Summerhays,83,"43' 4""",2555.583,59,-20
5,6,6,Dustin Johnson,71,"43' 11""",1449.9170000000001,33,-13
6,7,7,Steve Stricker,51,"44' 6""",1557.25,35,-17
7,8,8,Henrik Stenson,65,"45' 3""",2036.25,45,-17
8,9,9,Webb Simpson,92,"45' 8""",2970.083,65,-18
9,10,10,Bo Van Pelt,72,"45' 10""",2293.333,50,-14
10,11,11,Greg Owen,73,"46' 0""",2299.5,50,-11
11,12,12,Jeff Maggert,63,"46' 1""",2164.417,47,-10
12,13,13,Morgan Hoffmann,64,"46' 2""",1662.8329999999999,36,-6
13,T14,T14,D.A. Points,87,"46' 4""",2362.833,51,-2
14,T14,T14,Charl Schwartzel,69,"46' 4""",1992.3329999999999,43,-12
15,16,16,Russell Henley,80,"46' 6""",2091.667,45,-12
16,17,17,Tiger Woods,61,"46' 8""",1912.5829999999999,41,-15
17,T18,T18,Brad Fritsch,81,"46' 9""",1870.8329999999999,40,-6
18,T18,T18,Robert Garrigus,69,"46' 9""",1964.0,42,-10
19,20,20,Martin Kaymer,61,"46' 10""",2108.333,45,-16
20,T21,T21,Graham DeLaet,94,"46' 11""",3051.0,65,-12
21,T21,T21,Charley Hoffman,84,"46' 11""",2484.5,53,-16
22,T21,T21,Darron Stiles,51,"46' 11""",1735.0,37,-10
23,T24,T24,James Hahn,78,"47' 0""",2350.75,50,-12
24,T24,T24,Scott Stallings,79,"47' 0""",1878.4170000000001,40,-14
25,26,26,Geoff Ogilvy,57,"47' 2""",1697.9170000000001,36,-3
26,T27,T27,Robert Karlsson,56,"47' 3""",991.4169999999999,21,-10
27,T27,T27,Gary Woodland,94,"47' 3""",2927.833,62,-20
28,29,29,Chad Campbell,78,"47' 4""",2367.0,50,-10
29,30,30,Jason Day,86,"47' 6""",2517.5,53,-25
30,T31,T31,Sergio Garcia,65,"48' 1""",1779.5,37,-15
31,T31,T31,Robert Streb,75,"48' 1""",2308.167,48,-7
32,T33,T33,Brandt Jobe,62,"48' 2""",1494.3329999999999,31,-7
