,Approaches_from_100-125_yards_RANK THIS WEEK,Approaches_from_100-125_yards_RANK LAST WEEK,Approaches_from_100-125_yards_PLAYER NAME,Approaches_from_100-125_yards_ROUNDS,Approaches_from_100-125_yards_AVG,Approaches_from_100-125_yards_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_# OF ATTEMPTS,Approaches_from_100-125_yards_RELATIVE TO PAR
0,1,1,Robert Garrigus,69,"15' 3""",1084.167,71,-15
1,T2,T2,Jimmy Walker,84,"15' 7""",1639.8329999999999,105,-23
2,T2,T2,Aaron Watkins,46,"15' 7""",856.6669999999999,55,-22
3,4,4,Jerry Kelly,75,"16' 3""",1578.8329999999999,97,-15
4,5,5,Luke Donald,60,"16' 5""",1134.917,69,-8
5,T6,T6,Robert Allenby,58,"17' 0""",1137.417,67,-11
6,T6,T6,Stewart Cink,71,"17' 0""",1310.5,77,-4
7,T6,T6,Seung-Yul Noh,71,"17' 0""",1175.167,69,-8
8,T9,T9,Chris Kirk,89,"17' 1""",1968.75,115,-24
9,T9,T9,Dicky Pride,71,"17' 1""",1299.5,76,-23
10,T9,T9,Camilo Villegas,79,"17' 1""",1397.75,82,-18
11,T12,T12,Kevin Chappell,80,"17' 2""",1667.5,97,-14
12,T12,T12,Brandt Snedeker,79,"17' 2""",1545.0829999999999,90,-23
13,T14,T14,Brian Gay,79,"17' 3""",1330.6670000000001,77,-10
14,T14,T14,Phil Mickelson,78,"17' 3""",1071.167,62,-19
15,T16,T16,David Hearn,88,"17' 4""",2387.75,138,-29
16,T16,T16,Justin Leonard,86,"17' 4""",1920.0,111,-18
17,T16,T16,Charl Schwartzel,69,"17' 4""",972.8330000000001,56,-8
18,T19,T19,Jim Furyk,80,"17' 5""",1762.5,101,-26
19,T19,T19,Bobby Gates,49,"17' 5""",870.3330000000001,50,E
20,T19,T19,Brandt Jobe,62,"17' 5""",1532.5829999999999,88,-15
21,T19,T19,Tiger Woods,61,"17' 5""",1047.25,60,-14
22,T23,T23,Michael Bradley,56,"17' 6""",1069.25,61,-9
23,T23,T23,George McNeill,68,"17' 6""",1526.0,87,-16
24,T25,T25,Keegan Bradley,88,"17' 7""",1635.6670000000001,93,-9
25,T25,T25,Brian Davis,91,"17' 7""",2379.083,135,-36
26,T25,T25,Marc Leishman,77,"17' 7""",1369.9170000000001,78,-12
27,T25,T25,Vaughn Taylor,50,"17' 7""",1124.083,64,-8
28,T29,T29,Jeff Maggert,63,"17' 8""",1486.9170000000001,84,-12
29,T29,T29,Chris Stroud,88,"17' 8""",1788.25,101,-12
30,31,31,Kevin Stadler,83,"17' 9""",1972.3329999999999,111,-20
31,32,32,Chad Campbell,78,"17' 10""",1851.8329999999999,104,-12
32,T33,T33,Roberto Castro,97,"17' 11""",2477.167,138,-26
33,T33,T33,Justin Rose,62,"17' 11""",1251.417,70,-11
34,35,35,Bryce Molder,82,"18' 1""",2094.75,116,-25
35,T36,T36,K.J. Choi,85,"18' 2""",2033.3329999999999,112,-16
36,T36,T36,Shawn Stefani,63,"18' 2""",1107.083,61,-11
37,T36,T36,Mike Weir,60,"18' 2""",978.75,54,-9
38,39,39,Boo Weekley,100,"18' 4""",2526.083,138,-19
39,T40,T40,Jason Bohn,70,"18' 5""",1861.25,101,-18
40,T40,T40,Will Claxton,67,"18' 5""",1526.4170000000001,83,-9
41,T40,T40,Darron Stiles,51,"18' 5""",1327.0829999999999,72,-6
42,T43,T43,Bud Cauley,67,"18' 7""",1711.5829999999999,92,-9
43,T43,T43,Ben Crane,62,"18' 7""",1393.5829999999999,75,-22
44,T43,T43,Ben Kohles,75,"18' 7""",1693.3329999999999,91,-16
45,T43,T43,Vijay Singh,61,"18' 7""",1359.5,73,-11
46,T43,T43,Jordan Spieth,82,"18' 7""",1800.4170000000001,97,-16
47,T48,T48,Fabián Gómez,65,"18' 8""",1683.1670000000001,90,-20
48,T48,T48,Justin Hicks,79,"18' 8""",2166.417,116,-22
49,T48,T48,Matt Kuchar,93,"18' 8""",1589.75,85,-15
50,T48,T48,Greg Owen,73,"18' 8""",1825.8329999999999,98,-5
51,T48,T48,Lee Westwood,70,"18' 8""",1528.3329999999999,82,-6
52,T53,T53,Greg Chalmers,77,"18' 9""",1446.5829999999999,77,-17
53,T53,T53,Tim Clark,64,"18' 9""",1239.833,66,-12
54,T53,T53,David Mathis,71,"18' 9""",1540.6670000000001,82,-7
55,T53,T53,John Rollins,77,"18' 9""",1629.8329999999999,87,-6
56,T53,T53,Charlie Wi,75,"18' 9""",2007.0829999999999,107,-15
57,T53,T53,Gary Woodland,94,"18' 9""",2098.083,112,-10
58,59,59,James Hahn,78,"18' 11""",1798.25,95,-6
59,T60,T60,William McGirt,75,"19' 0""",1997.5829999999999,105,-24
60,T60,T60,Jin Park,52,"19' 0""",1158.583,61,-1
61,T60,T60,Steve Stricker,51,"19' 0""",911.6669999999999,48,-12
62,T63,T63,Jason Kokrak,78,"19' 1""",2103.583,110,-13
63,T63,T63,Steve LeBrun,66,"19' 1""",1738.4170000000001,91,-14
64,T63,T63,Casey Wittenberg,72,"19' 1""",1468.5,77,E
65,T66,T66,Ricky Barnes,74,"19' 2""",1531.75,80,-9
66,T66,T66,Lucas Glover,65,"19' 2""",1533.9170000000001,80,-12
67,T66,T66,Peter Hanson,45,"19' 2""",824.75,43,-2
