,Approaches_from__275_yards_RANK THIS WEEK,Approaches_from__275_yards_RANK LAST WEEK,Approaches_from__275_yards_PLAYER NAME,Approaches_from__275_yards_ROUNDS,Approaches_from__275_yards_AVG,Approaches_from__275_yards_TOTAL DISTANCE (FEET),Approaches_from__275_yards_# OF ATTEMPTS,Approaches_from__275_yards_RELATIVE TO PAR
33,34,34,Tommy Gainey,84,"75' 2""",1202.0,16,-12
34,35,35,Scott Piercy,78,"75' 6""",906.3330000000001,12,-6
35,36,36,Kevin Stadler,83,"75' 7""",1209.333,16,-8
36,T37,T37,Brad Fritsch,81,"75' 11""",1139.25,15,-11
37,T37,T37,Ryan Moore,72,"75' 11""",759.0,10,-6
38,39,39,Luke Donald,60,"76' 11""",384.417,5,-3
39,40,40,Geoff Ogilvy,57,"77' 8""",466.167,6,-5
40,41,41,Graham DeLaet,94,"77' 9""",1477.5,19,-10
41,T42,T42,Luke Guthrie,82,"77' 10""",622.6669999999999,8,-2
42,T42,T42,Josh Teater,86,"77' 10""",1089.417,14,-11
43,T44,T44,Stuart Appleby,88,"78' 3""",704.1669999999999,9,-5
44,T44,T44,Camilo Villegas,79,"78' 3""",547.9169999999999,7,-3
45,46,46,Henrik Stenson,65,"78' 10""",1261.667,16,-9
46,47,47,Rory McIlroy,56,"79' 0""",789.6669999999999,10,-2
47,T48,T48,Greg Owen,73,"79' 3""",1267.833,16,-9
48,T48,T48,Chez Reavie,72,"79' 3""",713.4169999999999,9,-5
49,50,50,Brendan Steele,86,"79' 4""",793.1669999999999,10,-6
50,51,51,Tag Ridings,69,"79' 5""",873.4169999999999,11,-8
51,52,52,Seung-Yul Noh,71,"79' 8""",876.5,11,-3
52,53,53,Shawn Stefani,63,"80' 0""",719.9169999999999,9,-4
53,54,54,Bob Estes,66,"80' 8""",645.1669999999999,8,-5
54,T55,T55,Michael Bradley,56,"80' 9""",403.833,5,-2
55,T55,T55,Michael Thompson,66,"80' 9""",322.91700000000003,4,-2
56,57,57,Matt Every,89,"80' 10""",1535.75,19,-8
57,58,58,Justin Rose,62,"81' 1""",648.5830000000001,8,-4
58,59,59,Rickie Fowler,75,"81' 6""",978.4169999999999,12,-7
59,60,60,Kevin Chappell,80,"81' 9""",1063.0,13,-5
60,61,61,Bill Haas,85,"82' 4""",1317.0829999999999,16,-7
61,62,62,Nick Watney,88,"82' 5""",1235.833,15,-6
62,T63,T63,Phil Mickelson,78,"82' 11""",1160.333,14,-7
63,T63,T63,David Toms,49,"82' 11""",165.75,2,-1
64,65,65,Charley Hoffman,84,"84' 0""",1763.1670000000001,21,-16
65,T66,T66,Derek Ernst,58,"84' 1""",840.5830000000001,10,-2
66,T66,T66,Robert Garrigus,69,"84' 1""",1093.333,13,-5
67,68,68,Scott Stallings,79,"84' 2""",1178.0,14,-8
68,69,69,Jim Herman,59,"84' 3""",842.1669999999999,10,-3
69,70,70,James Driscoll,76,"84' 5""",759.75,9,-5
70,71,71,Aaron Baddeley,68,"84' 6""",929.5830000000001,11,-6
71,72,72,Bo Van Pelt,72,"84' 9""",762.5830000000001,9,-2
72,73,73,Will Claxton,67,"85' 4""",597.5830000000001,7,-5
73,74,74,Matt Jones,83,"85' 6""",1453.5829999999999,17,-9
74,T75,T75,Luke List,65,"85' 8""",514.0830000000001,6,-3
75,T75,T75,John Senden,79,"85' 8""",1627.5829999999999,19,-11
76,77,77,David Lingmerth,68,"85' 9""",857.8330000000001,10,-2
77,78,78,Nicolas Colsaerts,50,"85' 11""",343.75,4,E
78,T79,T79,Roberto Castro,97,"86' 2""",1636.6670000000001,19,-12
79,T79,T79,Lee Westwood,70,"86' 2""",1464.1670000000001,17,-9
80,81,81,Bubba Watson,76,"86' 4""",777.25,9,-5
81,82,82,Ricky Barnes,74,"86' 9""",1214.0,14,E
82,83,83,Harris English,95,"87' 8""",1578.0829999999999,18,-7
83,84,84,Billy Horschel,96,"87' 9""",1404.0829999999999,16,-8
84,85,85,Chris Kirk,89,"87' 11""",1318.9170000000001,15,-6
85,86,86,Sean O'Hair,56,"88' 2""",793.1669999999999,9,-4
86,T87,T87,Dustin Johnson,71,"88' 5""",530.5,6,-2
87,T87,T87,Pat Perez,69,"88' 5""",1768.4170000000001,20,-11
88,89,89,Fabián Gómez,65,"88' 8""",1241.083,14,-9
89,90,90,Adam Scott,61,"88' 11""",1245.083,14,-10
90,91,91,Jeff Overton,78,"89' 3""",1605.8329999999999,18,-6
91,92,92,Robert Streb,75,"89' 7""",1254.417,14,-7
92,93,93,Carl Pettersson,82,"89' 10""",988.0,11,-3
93,94,94,Patrick Reed,83,"89' 11""",899.5,10,-2
94,95,95,Rod Pampling,46,"90' 2""",1442.1670000000001,16,-11
95,T96,T96,Keegan Bradley,88,"90' 3""",1895.4170000000001,21,-11
96,T96,T96,Y.E. Yang,56,"90' 3""",180.417,2,-1
97,98,98,Ryan Palmer,79,"90' 7""",1268.667,14,-5
98,T99,T99,J.J. Henry,83,"90' 10""",1452.9170000000001,16,-5
99,T99,T99,Brandt Snedeker,79,"90' 10""",635.75,7,-4
100,101,101,Cameron Tringale,80,"90' 11""",1181.583,13,-8
101,102,102,D.A. Points,87,"91' 1""",2003.5,22,-8
102,103,103,Justin Leonard,86,"91' 6""",457.583,5,-2
103,104,104,Hunter Mahan,91,"91' 10""",1193.333,13,-6
104,105,105,Robert Allenby,58,"91' 11""",735.5830000000001,8,-6
105,106,106,Brendon de Jonge,110,"92' 0""",2208.333,24,-13
106,T107,T107,Justin Bolli,59,"92' 1""",460.25,5,E
107,T107,T107,Morgan Hoffmann,64,"92' 1""",552.4169999999999,6,-2
108,109,109,Justin Hicks,79,"92' 4""",553.9169999999999,6,-2
109,110,110,Nicholas Thompson,99,"92' 6""",1665.6670000000001,18,-4
110,T111,T111,Matt Kuchar,93,"92' 9""",649.25,7,-2
111,T111,T111,Steve Stricker,51,"92' 9""",834.4169999999999,9,-5
112,113,113,Jim Furyk,80,"93' 0""",743.8330000000001,8,-5
113,114,114,Marc Leishman,77,"93' 1""",1117.083,12,-3
114,115,115,Chad Campbell,78,"93' 5""",1214.75,13,-5
115,116,116,Erik Compton,74,"93' 7""",1123.167,12,-3
116,117,117,Tiger Woods,61,"93' 9""",1312.0829999999999,14,-8
117,T118,T118,Charlie Beljan,62,"93' 10""",844.75,9,-5
118,T118,T118,Greg Chalmers,77,"93' 10""",1032.0,11,-4
119,T118,T118,Ben Kohles,75,"93' 10""",656.8330000000001,7,-4
120,121,121,D.J. Trahan,48,"93' 11""",751.1669999999999,8,-4
121,122,122,Ken Duke,87,"94' 0""",1127.833,12,-3
122,123,123,Vaughn Taylor,50,"94' 2""",847.6669999999999,9,-5
123,124,124,Jonas Blixt,76,"94' 5""",1227.167,13,-6
124,125,125,Lee Williams,62,"94' 8""",473.333,5,-2
125,T126,T126,Sergio Garcia,65,"94' 9""",1326.5,14,-6
126,T126,T126,Cameron Percy,68,"94' 9""",1515.9170000000001,16,-5
127,128,128,K.J. Choi,85,"95' 3""",381.083,4,-2
128,129,129,Jordan Spieth,82,"95' 5""",2289.5,24,-13
129,130,130,Richard Lee,81,"95' 7""",1051.25,11,-6
130,131,131,David Hearn,88,"95' 9""",1053.667,11,-4
131,132,132,Brian Harman,89,"96' 2""",1058.25,11,-8
132,133,133,D.H. Lee,65,"96' 5""",1736.1670000000001,18,-7
133,134,134,Bud Cauley,67,"96' 8""",1160.167,12,-6
134,135,135,Scott Brown,65,"97' 1""",970.8330000000001,10,-2
135,136,136,Troy Matteson,68,"97' 4""",1362.4170000000001,14,-5
136,137,137,Colt Knost,69,"97' 7""",487.833,5,-2
137,138,138,Chris Stroud,88,"97' 8""",1563.1670000000001,16,-5
138,139,139,Ryo Ishikawa,72,"97' 10""",1173.75,12,-3
139,140,140,Graeme McDowell,53,"97' 11""",391.5,4,-1
140,141,141,Vijay Singh,61,"98' 0""",490.0,5,-4
141,142,142,Russell Henley,80,"98' 1""",1079.25,11,-4
142,143,143,Andres Romero,63,"98' 3""",1375.9170000000001,14,-3
143,144,144,Webb Simpson,92,"98' 6""",1871.5829999999999,19,-8
144,145,145,Ian Poulter,59,"99' 1""",792.6669999999999,8,-2
145,T146,T146,David Mathis,71,"100' 2""",1202.417,12,-6
146,T146,T146,Andrew Svoboda,46,"100' 2""",501.0,5,E
147,148,148,Padraig Harrington,52,"100' 3""",400.833,4,-2
148,149,149,Casey Wittenberg,72,"100' 4""",1003.3330000000001,10,-4
149,150,150,Tom Gillis,69,"100' 7""",1005.4169999999999,10,-3
150,151,151,Brian Stuard,78,"100' 11""",201.75,2,E
151,152,152,John Huh,88,"101' 1""",1819.9170000000001,18,-5
152,153,153,William McGirt,75,"101' 8""",1423.6670000000001,14,-6
153,154,154,David Lynn,70,"102' 7""",923.25,9,-4
154,155,155,Brian Davis,91,"102' 8""",924.3330000000001,9,-5
155,156,156,Ernie Els,63,"102' 9""",411.083,4,-1
156,157,157,Johnson Wagner,64,"103' 8""",1243.917,12,-7
157,158,158,Doug LaBelle II,72,"103' 10""",622.9169999999999,6,-2
158,159,159,Mike Weir,60,"104' 11""",839.0830000000001,8,-2
159,160,160,Dicky Pride,71,"107' 1""",535.25,5,-2
160,T161,T161,Stewart Cink,71,"107' 4""",644.0830000000001,6,-1
161,T161,T161,Brian Gay,79,"107' 4""",644.1669999999999,6,-3
162,163,163,Robert Karlsson,56,"108' 4""",433.333,4,-1
163,164,164,Kevin Streelman,86,"109' 0""",871.75,8,-4
164,165,165,"Ted Potter, Jr.",65,"109' 8""",877.5830000000001,8,-2
165,166,166,Jerry Kelly,75,"112' 8""",901.25,8,-1
166,167,167,Alistair Presnell,59,"113' 3""",566.3330000000001,5,-3
167,168,168,Jason Day,86,"115' 4""",461.167,4,-3
168,169,169,Bryce Molder,82,"117' 6""",470.0,4,-2
169,170,170,Aaron Watkins,46,"121' 0""",483.833,4,-1
170,171,171,Mark Wilson,56,"122' 9""",736.4169999999999,6,-2
171,172,172,Jason Bohn,70,"123' 3""",862.5830000000001,7,-3
172,173,173,Zach Johnson,84,"124' 5""",870.9169999999999,7,-2
173,174,174,Jin Park,52,"124' 6""",746.8330000000001,6,-4
174,175,175,Ben Curtis,59,"126' 4""",252.667,2,-1
175,176,176,Peter Hanson,45,"127' 8""",383.083,3,E
176,177,177,Ben Crane,62,"129' 10""",779.0830000000001,6,-2
177,178,178,Tim Herron,45,"131' 6""",789.0,6,-2
178,179,179,Tim Clark,64,"140' 7""",140.583,1,E
179,180,180,Stephen Ames,49,"163' 6""",163.5,1,E
