,Approach_50-75_yards_RTP_Score_RANK THIS WEEK,Approach_50-75_yards_RTP_Score_RANK LAST WEEK,Approach_50-75_yards_RTP_Score_PLAYER NAME,Approach_50-75_yards_RTP_Score_ROUNDS,Approach_50-75_yards_RTP_Score_AVG RTP
0,1,1,Ben Curtis,59,-.545
1,2,2,Rod Pampling,46,-.500
2,3,3,Lee Williams,62,-.462
3,4,4,Alistair Presnell,59,-.438
4,5,5,Freddie Jacobson,63,-.429
5,6,6,Dicky Pride,71,-.389
6,7,7,Vaughn Taylor,50,-.375
7,8,8,Justin Rose,62,-.357
8,9,9,"Ted Potter, Jr.",65,-.355
9,10,10,Bob Estes,66,-.348
10,T11,T11,Rickie Fowler,75,-.333
11,T11,T11,Robert Karlsson,56,-.333
12,T11,T11,Rory McIlroy,56,-.333
13,14,14,Jeff Maggert,63,-.320
14,T15,T15,Steve Stricker,51,-.316
15,T15,T15,Bo Van Pelt,72,-.316
16,17,17,Martin Laird,68,-.313
17,18,18,Brandt Jobe,62,-.300
18,19,19,David Lynn,70,-.292
19,T20,T20,Russell Henley,80,-.286
20,T20,T20,Johnson Wagner,64,-.286
21,22,22,Camilo Villegas,79,-.278
22,T23,T23,Ben Crane,62,-.276
23,T23,T23,Matt Kuchar,93,-.276
24,25,25,Kyle Stanley,71,-.267
25,26,26,David Mathis,71,-.263
26,T27,T27,Tommy Gainey,84,-.250
27,T27,T27,Luke Guthrie,82,-.250
28,T27,T27,Zach Johnson,84,-.250
29,T27,T27,Dustin Johnson,71,-.250
30,31,31,Patrick Reed,83,-.240
31,T32,T32,Greg Chalmers,77,-.222
32,T32,T32,Bill Haas,85,-.222
33,T32,T32,Jerry Kelly,75,-.222
34,T32,T32,Bryce Molder,82,-.222
35,T32,T32,John Rollins,77,-.222
36,T37,T37,David Lingmerth,68,-.214
37,T37,T37,Ian Poulter,59,-.214
38,39,39,Bud Cauley,67,-.211
39,T40,T40,Stewart Cink,71,-.200
40,T40,T40,Nicolas Colsaerts,50,-.200
