,Approaches_from_200-225_yards_Rgh_RANK THIS WEEK,Approaches_from_200-225_yards_Rgh_RANK LAST WEEK,Approaches_from_200-225_yards_Rgh_PLAYER NAME,Approaches_from_200-225_yards_Rgh_ROUNDS,Approaches_from_200-225_yards_Rgh_AVG,Approaches_from_200-225_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_Rgh_# OF ATTEMPTS,Approaches_from_200-225_yards_Rgh_RELATIVE TO PAR
0,1,1,Michael Thompson,66,"31' 5""",345.5,11,+1
1,2,2,Rory McIlroy,56,"42' 10""",428.083,10,-4
2,3,3,Bo Van Pelt,72,"43' 1""",516.6669999999999,12,+1
3,4,4,Scott Gardiner,61,"46' 2""",738.8330000000001,16,E
4,5,5,Daniel Summerhays,83,"47' 10""",1099.25,23,+5
5,6,6,Alistair Presnell,59,"48' 5""",920.4169999999999,19,-3
6,7,7,Robert Garrigus,69,"49' 4""",1086.083,22,-5
7,8,8,Jimmy Walker,84,"49' 9""",1244.417,25,+1
8,9,9,Martin Kaymer,61,"50' 2""",501.25,10,+2
9,10,10,Steve Stricker,51,"50' 6""",454.417,9,+1
10,11,11,Bubba Watson,76,"51' 0""",969.3330000000001,19,-2
11,12,12,Robert Karlsson,56,"51' 6""",411.667,8,E
12,13,13,Jason Dufner,78,"53' 0""",477.167,9,+1
13,T14,T14,Charlie Beljan,62,"53' 3""",532.1669999999999,10,E
14,T14,T14,Y.E. Yang,56,"53' 3""",691.9169999999999,13,-2
15,16,16,Colt Knost,69,"53' 5""",1122.417,21,+5
16,T17,T17,Graham DeLaet,94,"53' 7""",1340.4170000000001,25,+7
17,T17,T17,Kevin Stadler,83,"53' 7""",1286.25,24,-2
18,19,19,Martin Flores,83,"53' 11""",1293.25,24,+3
19,20,20,D.A. Points,87,"54' 0""",1350.0829999999999,25,+6
20,21,21,Greg Owen,73,"54' 3""",1302.583,24,+6
21,22,22,Harris English,95,"54' 6""",1580.1670000000001,29,-1
22,23,23,Jerry Kelly,75,"54' 8""",1256.583,23,+3
23,T24,T24,Rickie Fowler,75,"54' 10""",822.0830000000001,15,+12
24,T24,T24,Trevor Immelman,73,"54' 10""",1206.583,22,-1
25,T26,T26,Charles Howell III,87,"54' 11""",1647.75,30,-5
26,T26,T26,Graeme McDowell,53,"54' 11""",658.9169999999999,12,+1
27,28,28,Greg Chalmers,77,"55' 2""",1269.0,23,+5
28,T29,T29,D.J. Trahan,48,"55' 5""",775.25,14,+3
29,T29,T29,Nick Watney,88,"55' 5""",1163.5,21,+7
30,31,31,Adam Scott,61,"55' 6""",610.25,11,-5
31,32,32,Tommy Gainey,84,"55' 7""",1056.75,19,+1
32,33,33,Robert Allenby,58,"55' 9""",1449.3329999999999,26,+6
33,34,34,Ian Poulter,59,"56' 2""",899.1669999999999,16,-2
34,35,35,Nicholas Thompson,99,"56' 11""",1080.917,19,+1
35,T36,T36,Luke Donald,60,"57' 1""",1084.5,19,+1
36,T36,T36,Jim Herman,59,"57' 1""",1028.0,18,E
37,T36,T36,Phil Mickelson,78,"57' 1""",1083.917,19,+4
38,T39,T39,Luke Guthrie,82,"57' 3""",1831.5,32,+11
39,T39,T39,Josh Teater,86,"57' 3""",973.4169999999999,17,-5
40,T41,T41,Aaron Baddeley,68,"57' 11""",1389.75,24,+3
41,T41,T41,Keegan Bradley,88,"57' 11""",984.3330000000001,17,-2
42,T41,T41,Scott Brown,65,"57' 11""",1159.0,20,+1
43,T41,T41,Jason Kokrak,78,"57' 11""",1331.3329999999999,23,-7
44,45,45,Webb Simpson,92,"58' 0""",1275.75,22,-9
45,46,46,William McGirt,75,"58' 4""",1574.1670000000001,27,-3
46,47,47,Kevin Streelman,86,"58' 5""",1518.0829999999999,26,E
47,48,48,Ángel Cabrera,73,"58' 7""",937.8330000000001,16,-2
48,T49,T49,David Lynn,70,"58' 11""",1768.1670000000001,30,+3
49,T49,T49,Robert Streb,75,"58' 11""",1060.167,18,+3
50,51,51,Roberto Castro,97,"59' 0""",1238.417,21,+4
51,52,52,D.H. Lee,65,"59' 1""",650.1669999999999,11,+1
52,T53,T53,Jim Furyk,80,"59' 2""",1183.083,20,+4
53,T53,T53,Lee Westwood,70,"59' 2""",887.0830000000001,15,-2
54,55,55,Pat Perez,69,"59' 3""",1125.5,19,+3
55,56,56,Stewart Cink,71,"59' 6""",1071.583,18,-2
56,57,57,Chad Campbell,78,"59' 11""",1796.75,30,+7
57,58,58,Mark Wilson,56,"60' 1""",721.25,12,+1
58,T59,T59,Justin Bolli,59,"60' 8""",1274.167,21,+10
59,T59,T59,Chris Kirk,89,"60' 8""",1820.75,30,E
60,61,61,Carl Pettersson,82,"60' 9""",1154.5,19,+1
61,T62,T62,Ernie Els,63,"60' 10""",729.6669999999999,12,E
62,T62,T62,Bill Haas,85,"60' 10""",1277.917,21,+1
63,T62,T62,Russell Henley,80,"60' 10""",1034.583,17,-3
64,65,65,Freddie Jacobson,63,"61' 3""",918.1669999999999,15,+4
65,66,66,John Merrick,79,"61' 4""",1104.583,18,+2
66,T67,T67,Ken Duke,87,"61' 5""",1658.4170000000001,27,+9
67,T67,T67,Derek Ernst,58,"61' 5""",736.9169999999999,12,+2
68,T67,T67,Rod Pampling,46,"61' 5""",1105.417,18,+9
69,70,70,Bob Estes,66,"61' 6""",1475.25,24,+5
70,T71,T71,Henrik Norlander,70,"61' 7""",1230.833,20,E
71,T71,T71,Rory Sabbatini,86,"61' 7""",1847.0829999999999,30,+2
72,T73,T73,Brad Fritsch,81,"61' 8""",1295.417,21,+2
73,T73,T73,Ryan Moore,72,"61' 8""",987.0,16,+4
74,75,75,Mike Weir,60,"61' 9""",2468.333,40,+10
75,76,76,Sergio Garcia,65,"62' 0""",1177.25,19,+2
