,Approaches_from_125-150_yards_RANK THIS WEEK,Approaches_from_125-150_yards_RANK LAST WEEK,Approaches_from_125-150_yards_PLAYER NAME,Approaches_from_125-150_yards_ROUNDS,Approaches_from_125-150_yards_AVG,Approaches_from_125-150_yards_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_# OF ATTEMPTS,Approaches_from_125-150_yards_RELATIVE TO PAR
0,1,1,Chris Kirk,89,"18' 5""",3393.5,184,-40
1,T2,T2,Matt Every,89,"19' 9""",3164.917,160,-25
2,T2,T2,Eric Meierdierks,48,"19' 9""",1523.9170000000001,77,-14
3,4,4,Darron Stiles,51,"20' 1""",1887.6670000000001,94,-8
4,5,5,Stephen Ames,49,"20' 3""",1946.1670000000001,96,-5
5,T6,T6,Matt Kuchar,93,"20' 4""",2764.917,136,-22
6,T6,T6,Adam Scott,61,"20' 4""",1867.25,92,-16
7,8,8,Bud Cauley,67,"20' 5""",2429.5,119,-13
8,T9,T9,Luke Donald,60,"20' 6""",1844.0,90,-17
9,T9,T9,David Hearn,88,"20' 6""",2641.333,129,-31
10,T9,T9,Jordan Spieth,82,"20' 6""",3119.833,152,-34
11,T9,T9,Nick Watney,88,"20' 6""",3151.5,154,-19
12,13,13,Justin Rose,62,"20' 7""",2200.583,107,-21
13,T14,T14,Kevin Chappell,80,"20' 8""",3248.75,157,-29
14,T14,T14,Rory Sabbatini,86,"20' 8""",3415.083,165,-29
15,16,16,Ryan Palmer,79,"20' 9""",3550.75,171,-32
16,T17,T17,Jim Furyk,80,"20' 10""",3085.0,148,-23
17,T17,T17,Steve Stricker,51,"20' 10""",1666.0,80,-16
18,19,19,K.J. Choi,85,"20' 11""",3012.583,144,-23
19,T20,T20,Ken Duke,87,"21' 0""",3483.75,166,-24
20,T20,T20,Robert Karlsson,56,"21' 0""",1721.0829999999999,82,-8
21,T20,T20,Phil Mickelson,78,"21' 0""",1994.1670000000001,95,-21
22,T20,T20,Boo Weekley,100,"21' 0""",3713.833,177,-31
23,T24,T24,Brad Fritsch,81,"21' 1""",3206.083,152,-22
24,T24,T24,David Toms,49,"21' 1""",1710.25,81,-12
25,26,26,Brendon de Jonge,110,"21' 3""",4888.333,230,-38
26,T27,T27,Chad Campbell,78,"21' 4""",3354.0,157,-12
27,T27,T27,Steve LeBrun,66,"21' 4""",2262.417,106,E
28,T27,T27,Chris Stroud,88,"21' 4""",3735.083,175,-40
29,T27,T27,Tiger Woods,61,"21' 4""",2199.083,103,-22
30,31,31,Ryan Moore,72,"21' 5""",2741.0,128,-12
31,T32,T32,Ben Curtis,59,"21' 6""",1825.3329999999999,85,-3
32,T32,T32,Brian Gay,79,"21' 6""",3459.083,161,-21
33,T32,T32,George McNeill,68,"21' 6""",3028.75,141,-19
34,35,35,Jason Bohn,70,"21' 7""",3308.167,153,-25
35,T36,T36,Charl Schwartzel,69,"21' 8""",2581.667,119,-9
36,T36,T36,Brian Stuard,78,"21' 8""",3360.917,155,-13
37,T36,T36,Y.E. Yang,56,"21' 8""",2319.917,107,-6
38,T39,T39,Richard Lee,81,"21' 9""",3344.333,154,-12
39,T39,T39,Vaughn Taylor,50,"21' 9""",2127.667,98,-8
40,T39,T39,Lee Williams,62,"21' 9""",2370.417,109,-7
41,T42,T42,Ricky Barnes,74,"21' 10""",3404.083,156,-14
42,T42,T42,Jerry Kelly,75,"21' 10""",2729.75,125,-23
43,T42,T42,Dicky Pride,71,"21' 10""",2245.333,103,-17
44,T42,T42,Bubba Watson,76,"21' 10""",2797.083,128,-21
45,46,46,Josh Teater,86,"21' 11""",3046.167,139,-21
46,T47,T47,Sergio Garcia,65,"22' 0""",1872.6670000000001,85,-22
47,T47,T47,James Hahn,78,"22' 0""",3341.167,152,-10
48,T47,T47,Dustin Johnson,71,"22' 0""",2577.25,117,-7
49,T50,T50,Will Claxton,67,"22' 1""",2757.583,125,-14
