,GIR_Percentage_-__75_yards_RANK THIS WEEK,GIR_Percentage_-__75_yards_RANK LAST WEEK,GIR_Percentage_-__75_yards_PLAYER NAME,GIR_Percentage_-__75_yards_ROUNDS,GIR_Percentage_-__75_yards_%,GIR_Percentage_-__75_yards_GREENS HIT,GIR_Percentage_-__75_yards_TOTAL HOLES,GIR_Percentage_-__75_yards_RELATIVE TO PAR
43,44,44,John Merrick,79,91.24,125,137,-0.67
44,45,45,Lee Williams,62,91.18,62,68,-0.6
45,46,46,Chris Stroud,88,91.14,144,158,-0.59
46,47,47,Kevin Streelman,86,91.1,133,146,-0.71
47,48,48,Bubba Watson,76,91.09,184,202,-0.59
48,49,49,Will Claxton,67,91.07,102,112,-0.54
49,50,50,Seung-Yul Noh,71,91.03,132,145,-0.57
50,51,51,Nick Watney,88,90.96,151,166,-0.6
51,T52,T52,Stewart Cink,71,90.91,100,110,-0.6
52,T52,T52,Justin Hicks,79,90.91,90,99,-0.56
53,54,54,Michael Thompson,66,90.8,79,87,-0.72
54,55,55,Jordan Spieth,82,90.63,145,160,-0.61
55,56,56,Bo Van Pelt,72,90.52,105,116,-0.66
56,57,57,James Hahn,78,90.34,131,145,-0.7
57,58,58,Robert Allenby,58,90.28,65,72,-0.48
58,59,59,William McGirt,75,90.15,119,132,-0.64
59,60,60,Brandt Jobe,62,89.9,89,99,-0.63
60,61,61,D.A. Points,87,89.84,115,128,-0.62
61,62,62,Rory McIlroy,56,89.76,114,127,-0.65
62,63,63,Bud Cauley,67,89.74,105,117,-0.65
63,64,64,Graham DeLaet,94,89.73,166,185,-0.64
64,65,65,Sangmoon Bae,83,89.71,122,136,-0.61
65,66,66,Brian Stuard,78,89.69,87,97,-0.59
66,67,67,Gary Woodland,94,89.61,207,231,-0.61
67,68,68,Bryce Molder,82,89.53,77,86,-0.62
68,69,69,Ryan Moore,72,89.52,111,124,-0.68
69,70,70,Stuart Appleby,88,89.44,127,142,-0.61
70,71,71,Kevin Stadler,83,89.39,160,179,-0.61
71,72,72,Derek Ernst,58,89.38,101,113,-0.55
72,73,73,Brian Gay,79,89.36,84,94,-0.5
73,74,74,Phil Mickelson,78,89.31,142,159,-0.69
74,75,75,Erik Compton,74,89.21,124,139,-0.45
75,76,76,Bobby Gates,49,89.19,66,74,-0.36
76,77,77,D.J. Trahan,48,89.16,74,83,-0.51
77,78,78,Charles Howell III,87,89.11,180,202,-0.62
78,79,79,Brian Harman,89,89.1,139,156,-0.61
79,80,80,Patrick Reed,83,89.01,162,182,-0.64
80,81,81,Carl Pettersson,82,88.97,129,145,-0.62
81,82,82,John Huh,88,88.95,153,172,-0.54
82,T83,T83,Chris Kirk,89,88.89,144,162,-0.65
83,T83,T83,Doug LaBelle II,72,88.89,80,90,-0.68
84,T83,T83,Justin Leonard,86,88.89,80,90,-0.61
85,86,86,Chad Campbell,78,88.74,134,151,-0.61
86,87,87,Rory Sabbatini,86,88.7,157,177,-0.7
87,88,88,Hunter Mahan,91,88.66,172,194,-0.6
88,89,89,Eric Meierdierks,48,88.64,78,88,-0.47
89,90,90,Jin Park,52,88.57,62,70,-0.69
90,91,91,Robert Garrigus,69,88.48,146,165,-0.55
91,92,92,Robert Streb,75,88.46,115,130,-0.56
92,93,93,Charlie Beljan,62,88.44,130,147,-0.59
93,94,94,Bob Estes,66,88.42,84,95,-0.67
94,95,95,Jerry Kelly,75,88.29,98,111,-0.56
95,T96,T96,Stephen Ames,49,88.24,60,68,-0.67
96,T96,T96,Nicolas Colsaerts,50,88.24,75,85,-0.61
97,T96,T96,Brad Fritsch,81,88.24,120,136,-0.63
98,T96,T96,Henrik Norlander,70,88.24,105,119,-0.69
99,100,100,Greg Chalmers,77,88.19,127,144,-0.63
100,101,101,Ben Kohles,75,88.17,82,93,-0.56
101,102,102,Ryo Ishikawa,72,88.14,104,118,-0.49
102,103,103,Charlie Wi,75,88.12,89,101,-0.64
103,104,104,Richard Lee,81,88.1,111,126,-0.55
104,105,105,Boo Weekley,100,88.02,169,192,-0.57
105,106,106,Ernie Els,63,87.96,95,108,-0.65
106,107,107,Charley Hoffman,84,87.89,167,190,-0.74
107,108,108,Vijay Singh,61,87.88,87,99,-0.54
108,109,109,Josh Teater,86,87.84,130,148,-0.65
109,110,110,Scott Langley,79,87.76,86,98,-0.63
110,111,111,Alistair Presnell,59,87.64,78,89,-0.72
111,112,112,Johnson Wagner,64,87.62,92,105,-0.53
112,T113,T113,Ben Crane,62,87.5,91,104,-0.56
113,T113,T113,Graeme McDowell,53,87.5,63,72,-0.63
114,115,115,Bill Haas,85,87.43,146,167,-0.55
115,116,116,Cameron Tringale,80,87.33,131,150,-0.61
116,T117,T117,Tom Gillis,69,87.23,82,94,-0.57
117,T117,T117,Martin Kaymer,61,87.23,82,94,-0.65
118,119,119,Harris English,95,87.1,162,186,-0.71
119,120,120,Charl Schwartzel,69,87.07,128,147,-0.7
120,121,121,Dicky Pride,71,87.06,74,85,-0.49
121,122,122,Tim Herron,45,86.9,73,84,-0.59
122,123,123,Geoff Ogilvy,57,86.73,85,98,-0.46
123,T124,T124,David Mathis,71,86.67,104,120,-0.52
124,T124,T124,Mike Weir,60,86.67,65,75,-0.62
125,126,126,Lee Westwood,70,86.57,116,134,-0.63
126,127,127,James Driscoll,76,86.44,102,118,-0.55
127,128,128,Jason Bohn,70,86.41,89,103,-0.49
128,129,129,Sean O'Hair,56,86.4,108,125,-0.54
129,130,130,Matt Kuchar,93,86.39,146,169,-0.71
130,T131,T131,Martin Laird,68,86.36,114,132,-0.63
131,T131,T131,Jeff Maggert,63,86.36,95,110,-0.55
132,133,133,Ben Curtis,59,86.11,62,72,-0.56
133,134,134,Matt Every,89,86.07,173,201,-0.62
134,135,135,Y.E. Yang,56,85.92,61,71,-0.67
135,136,136,Robert Karlsson,56,85.9,67,78,-0.6
136,137,137,Scott Brown,65,85.83,103,120,-0.69
137,138,138,Cameron Percy,68,85.6,107,125,-0.55
138,139,139,Freddie Jacobson,63,85.57,83,97,-0.67
139,140,140,Morgan Hoffmann,64,85.48,106,124,-0.62
140,141,141,Scott Gardiner,61,85.44,88,103,-0.61
141,142,142,Camilo Villegas,79,85.37,105,123,-0.67
142,T143,T143,Luke Donald,60,85.19,69,81,-0.68
143,T143,T143,John Rollins,77,85.19,138,162,-0.59
144,145,145,Steve LeBrun,66,85.15,86,101,-0.63
145,T146,T146,Tim Clark,64,85.0,68,80,-0.65
146,T146,T146,Troy Matteson,68,85.0,102,120,-0.61
147,148,148,Andres Romero,63,84.93,124,146,-0.61
148,149,149,David Lynn,70,84.91,90,106,-0.66
149,150,150,Kyle Stanley,71,84.9,163,192,-0.64
150,151,151,Martin Flores,83,84.8,145,171,-0.7
151,152,152,Nicholas Thompson,99,84.74,161,190,-0.58
152,153,153,David Hearn,88,84.62,88,104,-0.59
153,154,154,Marc Leishman,77,84.57,137,162,-0.58
154,155,155,Aaron Baddeley,68,84.33,113,134,-0.7
155,156,156,"Ted Potter, Jr.",65,84.21,96,114,-0.58
156,157,157,Greg Owen,73,84.18,133,158,-0.68
157,158,158,David Lingmerth,68,84.16,85,101,-0.72
158,T159,T159,Rickie Fowler,75,84.09,111,132,-0.73
159,T159,T159,Jeff Overton,78,84.09,148,176,-0.57
160,161,161,Brian Davis,91,84.06,116,138,-0.55
161,162,162,Scott Stallings,79,84.02,142,169,-0.64
162,163,163,Justin Bolli,59,83.93,47,56,-0.51
163,164,164,Jason Day,86,83.75,134,160,-0.72
164,165,165,David Toms,49,83.67,41,49,-0.59
165,166,166,Jonas Blixt,76,83.66,128,153,-0.57
166,167,167,Ken Duke,87,83.64,92,110,-0.57
167,168,168,Jason Dufner,78,83.61,102,122,-0.6
168,169,169,Tommy Gainey,84,83.56,122,146,-0.67
169,170,170,Colt Knost,69,82.86,58,70,-0.84
170,171,171,Russell Henley,80,82.84,111,134,-0.72
171,172,172,Ian Poulter,59,82.8,77,93,-0.61
172,173,173,Lucas Glover,65,82.31,107,130,-0.68
173,T174,T174,Ryan Palmer,79,82.14,138,168,-0.69
174,T174,T174,Darron Stiles,51,82.14,46,56,-0.67
175,176,176,Ángel Cabrera,73,81.88,122,149,-0.65
176,177,177,Scott Piercy,78,81.61,142,174,-0.65
177,178,178,Peter Hanson,45,81.16,56,69,-0.77
178,179,179,Casey Wittenberg,72,80.95,85,105,-0.59
179,180,180,Shawn Stefani,63,80.18,89,111,-0.64
