,GIR_Pct._-_Fairway_Bunker_RANK THIS WEEK,GIR_Pct._-_Fairway_Bunker_RANK LAST WEEK,GIR_Pct._-_Fairway_Bunker_PLAYER NAME,GIR_Pct._-_Fairway_Bunker_ROUNDS,GIR_Pct._-_Fairway_Bunker_%,GIR_Pct._-_Fairway_Bunker_GREENS HIT,GIR_Pct._-_Fairway_Bunker_# HOLES,GIR_Pct._-_Fairway_Bunker_RELATIVE/PAR
26,27,27,Phil Mickelson,78,56.7,34,60,-11.00
27,28,28,Brandt Jobe,62,56.5,26,46,E
28,29,29,James Driscoll,76,56.4,31,55,-4.00
29,T30,T30,Jason Kokrak,78,55.9,38,68,-11.00
30,T30,T30,John Rollins,77,55.9,33,59,-7.00
31,32,32,Stuart Appleby,88,55.8,43,77,-11.00
32,T33,T33,Tag Ridings,69,55.6,30,54,-4.00
33,T33,T33,Brandt Snedeker,79,55.6,25,45,-6.00
34,35,35,Luke Donald,60,55.3,26,47,-1.00
35,36,36,Jin Park,52,55.2,16,29,-3.00
36,37,37,Matt Kuchar,93,54.9,39,71,-11.00
37,T38,T38,Brian Davis,91,54.8,34,62,-5.00
38,T38,T38,Boo Weekley,100,54.8,46,84,-1.00
39,T40,T40,Aaron Baddeley,68,54.7,29,53,-8.00
40,T40,T40,Luke Guthrie,82,54.7,35,64,-12.00
41,T40,T40,J.J. Henry,83,54.7,29,53,-2.00
42,T40,T40,Justin Hicks,79,54.7,29,53,-6.00
43,T44,T44,Rickie Fowler,75,54.5,30,55,-5.00
44,T44,T44,Fabián Gómez,65,54.5,36,66,-4.00
45,46,46,Jeff Overton,78,54.3,44,81,-9.00
46,T47,T47,Ernie Els,63,54.2,32,59,-6.00
47,T47,T47,Camilo Villegas,79,54.2,32,59,-1.00
48,T49,T49,Billy Horschel,96,54.1,46,85,-12.00
49,T49,T49,John Huh,88,54.1,33,61,-2.00
50,51,51,Ryan Palmer,79,53.8,35,65,-7.00
51,52,52,Johnson Wagner,64,53.7,22,41,-1.00
52,T53,T53,Michael Bradley,56,53.2,25,47,-3.00
53,T53,T53,Brian Stuard,78,53.2,33,62,-1.00
54,55,55,Rod Pampling,46,53.1,17,32,-3.00
55,56,56,Chris Kirk,89,53.0,44,83,-10.00
56,57,57,Aaron Watkins,46,52.9,18,34,-3.00
57,58,58,Jason Dufner,78,52.7,29,55,-4.00
58,59,59,Troy Matteson,68,52.6,30,57,-3.00
59,T60,T60,Kevin Chappell,80,52.5,31,59,-6.00
60,T60,T60,Ben Curtis,59,52.5,21,40,E
61,62,62,Lucas Glover,65,52.3,23,44,-5.00
62,T63,T63,Robert Allenby,58,51.9,28,54,-6.00
63,T63,T63,Chad Campbell,78,51.9,41,79,-4.00
64,T63,T63,Andres Romero,63,51.9,27,52,-3.00
65,66,66,George McNeill,68,51.8,29,56,-5.00
66,67,67,Henrik Stenson,65,51.7,15,29,-2.00
67,T68,T68,Ricky Barnes,74,51.6,33,64,-9.00
68,T68,T68,Kyle Stanley,71,51.6,33,64,-8.00
69,T70,T70,Jonas Blixt,76,51.5,35,68,-9.00
70,T70,T70,James Hahn,78,51.5,34,66,-9.00
71,T70,T70,Vaughn Taylor,50,51.5,17,33,-2.00
72,73,73,"Ted Potter, Jr.",65,51.3,20,39,-2.00
73,74,74,Marc Leishman,77,51.1,24,47,-5.00
74,75,75,Cameron Percy,68,51.0,26,51,-5.00
75,76,76,Greg Chalmers,77,50.8,33,65,-13.00
76,T77,T77,Harris English,95,50.6,42,83,-10.00
77,T77,T77,William McGirt,75,50.6,43,85,-9.00
78,T79,T79,Justin Bolli,59,50.0,23,46,-4.00
79,T79,T79,Scott Brown,65,50.0,25,50,-6.00
80,T79,T79,Martin Flores,83,50.0,38,76,-10.00
81,T79,T79,Brian Gay,79,50.0,27,54,-3.00
82,T79,T79,David Lingmerth,68,50.0,22,44,-6.00
83,T79,T79,Ryan Moore,72,50.0,19,38,-8.00
84,T79,T79,Carl Pettersson,82,50.0,38,76,-3.00
85,T79,T79,Rory Sabbatini,86,50.0,34,68,-8.00
86,T79,T79,John Senden,79,50.0,28,56,-9.00
87,T79,T79,Kevin Streelman,86,50.0,30,60,-5.00
88,T79,T79,Josh Teater,86,50.0,25,50,-6.00
89,T79,T79,D.J. Trahan,48,50.0,10,20,E
90,T79,T79,Nick Watney,88,50.0,37,74,-2.00
91,92,92,Patrick Reed,83,49.4,40,81,-1.00
92,93,93,Tommy Gainey,84,49.3,37,75,-12.00
93,T94,T94,Jason Day,86,49.1,27,55,-8.00
94,T94,T94,Sean O'Hair,56,49.1,27,55,-6.00
95,96,96,Charl Schwartzel,69,48.9,22,45,-6.00
96,97,97,Doug LaBelle II,72,48.8,21,43,-3.00
97,98,98,Luke List,65,48.3,28,58,-6.00
98,99,99,Daniel Summerhays,83,48.1,39,81,-8.00
99,T100,T100,Freddie Jacobson,63,47.9,23,48,-7.00
100,T100,T100,John Merrick,79,47.9,35,73,-5.00
101,102,102,Jimmy Walker,84,47.7,41,86,-14.00
102,103,103,Morgan Hoffmann,64,47.6,20,42,-8.00
103,T104,T104,Richard Lee,81,47.5,28,59,-3.00
104,T104,T104,Gary Woodland,94,47.5,38,80,-3.00
105,T106,T106,Steven Bowditch,67,47.4,27,57,-7.00
106,T106,T106,Roberto Castro,97,47.4,37,78,E
107,108,108,Bo Van Pelt,72,47.3,26,55,-5.00
108,T109,T109,Derek Ernst,58,47.2,25,53,-5.00
109,T109,T109,Robert Karlsson,56,47.2,17,36,-1.00
110,T109,T109,Kevin Stadler,83,47.2,25,53,-6.00
111,T112,T112,Robert Garrigus,69,47.1,16,34,-3.00
112,T112,T112,Tim Herron,45,47.1,24,51,-9.00
113,114,114,Pat Perez,69,46.8,22,47,-7.00
114,T115,T115,David Mathis,71,46.7,21,45,-4.00
115,T115,T115,Bubba Watson,76,46.7,21,45,-3.00
116,117,117,Bud Cauley,67,46.4,26,56,-1.00
117,T118,T118,Brian Harman,89,46.2,24,52,-2.00
118,T118,T118,Justin Leonard,86,46.2,30,65,-5.00
119,120,120,Robert Streb,75,46.0,23,50,-4.00
120,T121,T121,Jeff Maggert,63,45.8,22,48,-1.00
121,T121,T121,Greg Owen,73,45.8,27,59,-1.00
122,T123,T123,Jordan Spieth,82,45.7,21,46,-5.00
123,T123,T123,Charlie Wi,75,45.7,21,46,-5.00
124,125,125,Tom Gillis,69,45.6,26,57,-3.00
125,126,126,Ken Duke,87,45.5,25,55,-4.00
126,127,127,Keegan Bradley,88,45.3,24,53,-6.00
127,T128,T128,Bobby Gates,49,45.2,19,42,-3.00
128,T128,T128,Mike Weir,60,45.2,19,42,-6.00
129,130,130,Scott Piercy,78,45.0,27,60,-6.00
130,131,131,Russell Henley,80,44.7,21,47,-5.00
131,132,132,Darron Stiles,51,44.4,12,27,-1.00
132,133,133,K.J. Choi,85,44.0,22,50,E
133,134,134,Andrew Svoboda,46,43.8,14,32,-5.00
134,T135,T135,Sergio Garcia,65,43.6,17,39,E
135,T135,T135,Chris Stroud,88,43.6,34,78,-7.00
136,137,137,Webb Simpson,92,43.3,26,60,E
137,T138,T138,Tim Clark,64,43.2,16,37,-4.00
138,T138,T138,Adam Scott,61,43.2,16,37,-3.00
139,T140,T140,Jerry Kelly,75,42.9,15,35,-2.00
140,T140,T140,Seung-Yul Noh,71,42.9,24,56,-4.00
141,T140,T140,Lee Westwood,70,42.9,24,56,-2.00
142,143,143,Ángel Cabrera,73,42.6,20,47,-6.00
143,144,144,Brendon de Jonge,110,42.5,34,80,-4.00
144,145,145,Steve LeBrun,66,42.2,19,45,-3.00
145,146,146,Matt Jones,83,42.1,24,57,-2.00
146,T147,T147,Martin Laird,68,42.0,21,50,-1.00
147,T147,T147,D.H. Lee,65,42.0,21,50,-1.00
148,T149,T149,Ian Poulter,59,41.9,13,31,-6.00
149,T149,T149,Tiger Woods,61,41.9,18,43,-5.00
150,151,151,Bryce Molder,82,41.7,20,48,-5.00
151,T152,T152,Stephen Ames,49,41.5,17,41,-5.00
152,T152,T152,Geoff Ogilvy,57,41.5,17,41,-4.00
153,154,154,Bob Estes,66,41.3,19,46,-7.00
154,155,155,Ben Kohles,75,41.2,21,51,+1.00
155,156,156,Shawn Stefani,63,40.7,24,59,-7.00
156,157,157,Graeme McDowell,53,40.5,15,37,-5.00
157,158,158,Brad Fritsch,81,40.4,23,57,-6.00
158,T159,T159,Zach Johnson,84,40.0,16,40,E
159,T159,T159,Scott Langley,79,40.0,28,70,-6.00
160,T159,T159,Lee Williams,62,40.0,20,50,-4.00
161,T159,T159,Y.E. Yang,56,40.0,16,40,-2.00
162,163,163,D.A. Points,87,39.3,24,61,-10.00
163,164,164,Dicky Pride,71,39.2,20,51,-3.00
164,T165,T165,Scott Gardiner,61,39.1,18,46,-3.00
165,T165,T165,Padraig Harrington,52,39.1,9,23,-3.00
166,T165,T165,Alistair Presnell,59,39.1,18,46,+2.00
167,168,168,Will Claxton,67,38.8,19,49,-4.00
168,169,169,Jason Bohn,70,38.7,24,62,-7.00
169,170,170,Colt Knost,69,38.5,20,52,-6.00
170,171,171,Brendan Steele,86,38.3,23,60,-5.00
171,172,172,Scott Stallings,79,37.7,20,53,-4.00
172,173,173,Sangmoon Bae,83,37.5,27,72,-5.00
173,174,174,Michael Thompson,66,37.2,16,43,-5.00
174,175,175,Rory McIlroy,56,36.8,14,38,-1.00
175,176,176,Chez Reavie,72,34.7,17,49,-3.00
176,177,177,Martin Kaymer,61,32.4,11,34,E
177,178,178,Charlie Beljan,62,31.7,13,41,-5.00
178,179,179,Peter Hanson,45,29.6,8,27,-3.00
179,180,180,Mark Wilson,56,26.1,6,23,-1.00
