,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
0,1,1,Aaron Watkins,46,-.400
1,2,2,Phil Mickelson,78,-.306
2,3,3,Dicky Pride,71,-.303
3,4,4,Ben Crane,62,-.293
4,5,5,David Toms,49,-.277
5,6,6,Brian Davis,91,-.267
6,7,7,Morgan Hoffmann,64,-.260
7,8,8,Jim Furyk,80,-.257
8,9,9,Brandt Snedeker,79,-.256
9,10,10,Charles Howell III,87,-.253
10,T11,T11,Rickie Fowler,75,-.250
11,T11,T11,Steve Stricker,51,-.250
12,13,13,Steven Bowditch,67,-.247
13,14,14,John Senden,79,-.243
14,T15,T15,Webb Simpson,92,-.233
15,T15,T15,Tiger Woods,61,-.233
16,17,17,William McGirt,75,-.229
17,T18,T18,Fabián Gómez,65,-.222
18,T18,T18,Bill Haas,85,-.222
19,20,20,Greg Chalmers,77,-.221
20,21,21,Camilo Villegas,79,-.220
21,22,22,Jimmy Walker,84,-.219
22,23,23,Graham DeLaet,94,-.217
23,24,24,Bryce Molder,82,-.216
24,25,25,Robert Garrigus,69,-.211
25,26,26,David Hearn,88,-.210
26,27,27,Chris Kirk,89,-.209
27,28,28,Jason Dufner,78,-.200
28,29,29,Justin Hicks,79,-.190
29,30,30,Roberto Castro,97,-.188
30,31,31,George McNeill,68,-.184
31,T32,T32,Tim Clark,64,-.182
32,T32,T32,Ryan Palmer,79,-.182
33,34,34,Sangmoon Bae,83,-.181
34,T35,T35,Kevin Stadler,83,-.180
35,T35,T35,Shawn Stefani,63,-.180
36,37,37,Jason Bohn,70,-.178
37,T38,T38,Scott Piercy,78,-.177
38,T38,T38,Scott Stallings,79,-.177
39,T40,T40,Ben Kohles,75,-.176
40,T40,T40,Matt Kuchar,93,-.176
41,T40,T40,Tag Ridings,69,-.176
42,43,43,J.J. Henry,83,-.174
43,T44,T44,Matt Jones,83,-.171
44,T44,T44,Cameron Tringale,80,-.171
45,46,46,Brandt Jobe,62,-.170
46,47,47,Ángel Cabrera,73,-.169
47,48,48,Mike Weir,60,-.167
48,49,49,Jordan Spieth,82,-.165
49,50,50,Robert Allenby,58,-.164
50,51,51,Billy Horschel,96,-.163
51,52,52,Justin Leonard,86,-.162
52,53,53,Justin Rose,62,-.157
53,T54,T54,Bob Estes,66,-.156
54,T54,T54,Scott Langley,79,-.156
55,56,56,Jerry Kelly,75,-.155
56,T57,T57,Charley Hoffman,84,-.154
57,T57,T57,Steve LeBrun,66,-.154
58,T57,T57,Marc Leishman,77,-.154
59,T57,T57,Nicholas Thompson,99,-.154
60,T61,T61,Ben Curtis,59,-.151
61,T61,T61,Vijay Singh,61,-.151
62,63,63,Lucas Glover,65,-.150
63,64,64,Michael Bradley,56,-.148
64,T65,T65,Tom Gillis,69,-.147
65,T65,T65,Robert Streb,75,-.147
66,T67,T67,Kevin Chappell,80,-.144
67,T67,T67,Brendon de Jonge,110,-.144
68,T69,T69,K.J. Choi,85,-.143
69,T69,T69,Jeff Maggert,63,-.143
70,T69,T69,Geoff Ogilvy,57,-.143
71,T69,T69,Charl Schwartzel,69,-.143
72,73,73,Charlie Wi,75,-.140
73,74,74,Boo Weekley,100,-.138
74,75,75,James Driscoll,76,-.135
75,76,76,Patrick Reed,83,-.134
76,T77,T77,Harris English,95,-.132
77,T77,T77,Matt Every,89,-.132
78,79,79,Brian Gay,79,-.130
79,80,80,Alistair Presnell,59,-.127
80,81,81,Vaughn Taylor,50,-.125
81,82,82,Daniel Summerhays,83,-.124
82,83,83,Y.E. Yang,56,-.122
83,84,84,Rory Sabbatini,86,-.121
84,85,85,Chris Stroud,88,-.119
85,T86,T86,Brian Harman,89,-.118
86,T86,T86,Jason Kokrak,78,-.118
87,T88,T88,Aaron Baddeley,68,-.116
88,T88,T88,Luke Donald,60,-.116
89,T88,T88,Seung-Yul Noh,71,-.116
90,T91,T91,Chad Campbell,78,-.115
91,T91,T91,Tommy Gainey,84,-.115
92,T91,T91,John Merrick,79,-.115
93,94,94,Ricky Barnes,74,-.113
94,95,95,D.A. Points,87,-.112
95,T96,T96,Sergio Garcia,65,-.111
96,T96,T96,Nick Watney,88,-.111
97,98,98,Chez Reavie,72,-.110
98,99,99,Luke Guthrie,82,-.109
99,100,100,Will Claxton,67,-.108
100,101,101,Kyle Stanley,71,-.107
101,T102,T102,Freddie Jacobson,63,-.106
102,T102,T102,Troy Matteson,68,-.106
103,T104,T104,Scott Gardiner,61,-.105
104,T104,T104,Zach Johnson,84,-.105
105,106,106,Kevin Streelman,86,-.104
106,107,107,Ryan Moore,72,-.103
107,108,108,Martin Flores,83,-.102
108,109,109,John Huh,88,-.101
109,110,110,Doug LaBelle II,72,-.099
110,T111,T111,Bud Cauley,67,-.098
111,T111,T111,Ryo Ishikawa,72,-.098
112,113,113,Keegan Bradley,88,-.097
113,T114,T114,Jeff Overton,78,-.095
114,T114,T114,Bubba Watson,76,-.095
115,T116,T116,Erik Compton,74,-.093
116,T116,T116,D.H. Lee,65,-.093
117,T118,T118,Jonas Blixt,76,-.092
118,T118,T118,Rory McIlroy,56,-.092
119,T120,T120,Ken Duke,87,-.089
120,T120,T120,Jim Herman,59,-.089
121,T120,T120,Gary Woodland,94,-.089
122,T123,T123,Trevor Immelman,73,-.088
123,T123,T123,Henrik Stenson,65,-.088
124,125,125,Derek Ernst,58,-.086
125,T126,T126,David Mathis,71,-.085
126,T126,T126,Andrew Svoboda,46,-.085
127,T128,T128,Carl Pettersson,82,-.083
128,T128,T128,Darron Stiles,51,-.083
129,130,130,Cameron Percy,68,-.079
130,131,131,Dustin Johnson,71,-.077
131,132,132,Hunter Mahan,91,-.076
132,133,133,Graeme McDowell,53,-.075
133,134,134,Lee Westwood,70,-.073
134,135,135,Richard Lee,81,-.072
135,136,136,Mark Wilson,56,-.070
136,T137,T137,Sean O'Hair,56,-.069
137,T137,T137,John Rollins,77,-.069
138,T137,T137,Adam Scott,61,-.069
139,T140,T140,James Hahn,78,-.063
140,T140,T140,Josh Teater,86,-.063
141,142,142,Martin Kaymer,61,-.062
142,143,143,Lee Williams,62,-.060
143,144,144,Nicolas Colsaerts,50,-.059
144,145,145,Bo Van Pelt,72,-.058
145,146,146,Ernie Els,63,-.055
146,147,147,Stewart Cink,71,-.052
147,T148,T148,Scott Brown,65,-.051
148,T148,T148,Colt Knost,69,-.051
149,T148,T148,Greg Owen,73,-.051
150,T151,T151,Brad Fritsch,81,-.048
151,T151,T151,Pat Perez,69,-.048
152,153,153,Peter Hanson,45,-.047
153,154,154,Robert Karlsson,56,-.043
154,155,155,Jason Day,86,-.042
155,156,156,Ian Poulter,59,-.037
156,157,157,Rod Pampling,46,-.035
157,T158,T158,Stuart Appleby,88,-.034
158,T158,T158,Russell Henley,80,-.034
159,T158,T158,D.J. Trahan,48,-.034
160,161,161,David Lynn,70,-.033
161,162,162,Tim Herron,45,-.031
162,163,163,Padraig Harrington,52,-.025
163,164,164,Jin Park,52,-.016
164,165,165,Martin Laird,68,-.015
165,166,166,David Lingmerth,68,-.012
166,167,167,Brian Stuard,78,-.011
167,T168,T168,Bobby Gates,49,E
168,T168,T168,Eric Meierdierks,48,E
169,T168,T168,Henrik Norlander,70,E
170,T168,T168,Casey Wittenberg,72,E
171,172,172,"Ted Potter, Jr.",65,+.013
172,T173,T173,Justin Bolli,59,+.014
173,T173,T173,Luke List,65,+.014
174,T173,T173,Johnson Wagner,64,+.014
175,176,176,Andres Romero,63,+.017
176,177,177,Michael Thompson,66,+.028
177,T178,T178,Charlie Beljan,62,+.031
178,T178,T178,Brendan Steele,86,+.031
179,180,180,Stephen Ames,49,+.068
