,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
155,156,156,Patrick Reed,83,74.32,55,74,-0.36
156,157,157,Troy Matteson,68,74.19,46,62,-0.3
157,158,158,Bud Cauley,67,74.14,43,58,-0.42
158,159,159,Andres Romero,63,73.91,34,46,-0.26
159,160,160,Justin Bolli,59,73.58,39,53,-0.38
160,161,161,Michael Thompson,66,73.53,25,34,-0.32
161,T162,T162,Will Claxton,67,73.33,44,60,-0.3
162,T162,T162,Matt Jones,83,73.33,44,60,-0.36
163,T162,T162,Lee Westwood,70,73.33,33,45,-0.15
164,165,165,David Mathis,71,72.55,37,51,-0.43
165,166,166,Martin Laird,68,72.09,31,43,-0.32
166,167,167,Tom Gillis,69,72.0,54,75,-0.28
167,168,168,Russell Henley,80,71.93,41,57,-0.39
168,169,169,Camilo Villegas,79,71.19,42,59,-0.36
169,170,170,Graeme McDowell,53,71.11,32,45,-0.25
170,171,171,Sean O'Hair,56,70.59,24,34,-0.25
171,172,172,Scott Brown,65,70.0,35,50,-0.34
172,173,173,Sangmoon Bae,83,69.86,51,73,-0.22
173,174,174,Justin Hicks,79,69.01,49,71,-0.37
174,175,175,Dicky Pride,71,68.83,53,77,-0.38
175,176,176,Padraig Harrington,52,68.57,24,35,-0.08
176,177,177,Peter Hanson,45,67.74,21,31,-0.33
177,178,178,Charlie Beljan,62,67.35,33,49,-0.21
178,179,179,Y.E. Yang,56,64.71,22,34,-0.41
179,180,180,Shawn Stefani,63,62.26,33,53,-0.45
