,GIR_Percentage_-__100_yards_RANK THIS WEEK,GIR_Percentage_-__100_yards_RANK LAST WEEK,GIR_Percentage_-__100_yards_PLAYER NAME,GIR_Percentage_-__100_yards_ROUNDS,GIR_Percentage_-__100_yards_%,GIR_Percentage_-__100_yards_GREENS HIT,GIR_Percentage_-__100_yards_TOTAL HOLES,GIR_Percentage_-__100_yards_RELATIVE TO PAR
125,126,126,Matt Every,89,84.67,243,287,-0.59
126,127,127,Bud Cauley,67,84.57,148,175,-0.58
127,128,128,Casey Wittenberg,72,84.52,142,168,-0.47
128,129,129,Cameron Tringale,80,84.32,199,236,-0.52
129,130,130,Bob Estes,66,84.21,128,152,-0.51
130,131,131,Richard Lee,81,84.08,169,201,-0.47
131,132,132,Robert Karlsson,56,84.07,95,113,-0.54
132,133,133,Martin Flores,83,83.97,199,237,-0.59
133,134,134,James Driscoll,76,83.8,150,179,-0.45
134,135,135,John Rollins,77,83.77,191,228,-0.54
135,136,136,David Hearn,88,83.76,165,197,-0.5
136,137,137,Aaron Baddeley,68,83.7,154,184,-0.62
137,138,138,Geoff Ogilvy,57,83.67,123,147,-0.37
138,139,139,Marc Leishman,77,83.41,176,211,-0.53
139,140,140,Ken Duke,87,83.33,170,204,-0.48
140,141,141,Lee Westwood,70,83.24,149,179,-0.52
141,142,142,Scott Gardiner,61,83.23,139,167,-0.47
142,143,143,Colt Knost,69,83.21,109,131,-0.6
143,144,144,Jeff Overton,78,83.19,198,238,-0.52
144,T145,T145,Charlie Beljan,62,83.16,163,196,-0.52
145,T145,T145,Jason Dufner,78,83.16,158,190,-0.49
146,147,147,Rickie Fowler,75,83.08,162,195,-0.6
147,148,148,Sean O'Hair,56,83.02,132,159,-0.48
148,149,149,Martin Laird,68,82.86,145,175,-0.57
149,150,150,Greg Owen,73,82.79,178,215,-0.53
150,151,151,Sangmoon Bae,83,82.78,173,209,-0.49
151,152,152,Jerry Kelly,75,82.72,158,191,-0.46
152,153,153,Tommy Gainey,84,82.71,177,214,-0.53
153,154,154,Kyle Stanley,71,82.54,208,252,-0.56
154,155,155,"Ted Potter, Jr.",65,82.53,137,166,-0.47
155,T156,T156,Jason Day,86,82.46,188,228,-0.6
156,T156,T156,David Mathis,71,82.46,141,171,-0.5
157,158,158,Lucas Glover,65,82.32,149,181,-0.58
158,T159,T159,Scott Stallings,79,82.3,200,243,-0.55
159,T159,T159,Darron Stiles,51,82.3,93,113,-0.48
160,161,161,Andres Romero,63,82.29,158,192,-0.54
161,162,162,Ben Curtis,59,82.26,102,124,-0.43
162,163,163,Ryan Palmer,79,82.25,190,231,-0.62
163,164,164,Ángel Cabrera,73,81.87,158,193,-0.54
164,165,165,Jonas Blixt,76,81.86,176,215,-0.53
165,166,166,Brian Gay,79,81.77,166,203,-0.43
166,167,167,Justin Hicks,79,81.76,139,170,-0.49
167,168,168,Troy Matteson,68,81.32,148,182,-0.51
168,169,169,Graeme McDowell,53,81.2,95,117,-0.51
169,170,170,Scott Brown,65,81.18,138,170,-0.6
170,171,171,Camilo Villegas,79,80.77,147,182,-0.58
171,172,172,Tom Gillis,69,80.47,136,169,-0.46
172,173,173,Scott Piercy,78,80.37,176,219,-0.57
173,174,174,Ian Poulter,59,79.86,115,144,-0.53
174,175,175,Russell Henley,80,79.58,152,191,-0.63
175,176,176,Y.E. Yang,56,79.05,83,105,-0.6
176,177,177,Justin Bolli,59,78.9,86,109,-0.45
177,178,178,Dicky Pride,71,78.4,127,162,-0.44
178,179,179,Peter Hanson,45,77.0,77,100,-0.65
179,180,180,Shawn Stefani,63,74.39,122,164,-0.59
