,Approaches_from_75-100_yards_RANK THIS WEEK,Approaches_from_75-100_yards_RANK LAST WEEK,Approaches_from_75-100_yards_PLAYER NAME,Approaches_from_75-100_yards_ROUNDS,Approaches_from_75-100_yards_AVG,Approaches_from_75-100_yards_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_# OF ATTEMPTS,Approaches_from_75-100_yards_RELATIVE TO PAR
0,1,1,Robert Karlsson,56,"12' 6""",336.667,27,-8
1,2,2,Lee Williams,62,"12' 8""",838.4169999999999,66,-9
2,3,3,Matt Every,89,"13' 3""",769.1669999999999,58,-18
3,T4,T4,Kevin Chappell,80,"13' 5""",898.9169999999999,67,-7
4,T4,T4,Bryce Molder,82,"13' 5""",869.5830000000001,65,-21
5,T6,T6,Jason Bohn,70,"13' 7""",994.5830000000001,73,-16
6,T6,T6,Tim Clark,64,"13' 7""",556.3330000000001,41,-10
7,T6,T6,Morgan Hoffmann,64,"13' 7""",583.75,43,-12
8,T6,T6,Scott Langley,79,"13' 7""",952.5,70,-9
9,T6,T6,Ryan Palmer,79,"13' 7""",762.5830000000001,56,-14
10,11,11,Bobby Gates,49,"13' 8""",354.75,26,-9
11,12,12,Stewart Cink,71,"13' 10""",568.6669999999999,41,+1
12,T13,T13,Chris Kirk,89,"14' 0""",1229.167,88,-19
13,T13,T13,Charlie Wi,75,"14' 0""",659.6669999999999,47,-3
14,15,15,Hunter Mahan,91,"14' 1""",704.75,50,-16
15,16,16,Brandt Snedeker,79,"14' 2""",864.5830000000001,61,-10
16,T17,T17,Luke Donald,60,"14' 4""",602.4169999999999,42,-6
17,T17,T17,Jeff Overton,78,"14' 4""",702.0830000000001,49,-4
18,T17,T17,Charl Schwartzel,69,"14' 4""",473.25,33,-4
19,20,20,Matt Kuchar,93,"14' 6""",795.8330000000001,55,-13
20,21,21,Michael Bradley,56,"14' 7""",611.5,42,-1
21,T22,T22,John Rollins,77,"14' 8""",746.1669999999999,51,-16
22,T22,T22,Justin Rose,62,"14' 8""",439.5,30,-9
23,T24,T24,Jim Furyk,80,"14' 9""",944.75,64,-4
24,T24,T24,Zach Johnson,84,"14' 9""",1049.083,71,-12
25,26,26,Nicholas Thompson,99,"14' 11""",1208.167,81,-17
26,T27,T27,Roberto Castro,97,"15' 0""",1155.333,77,-16
27,T27,T27,Brian Davis,91,"15' 0""",1533.0829999999999,102,-25
28,T27,T27,Brendon de Jonge,110,"15' 0""",1154.75,77,-13
29,T30,T30,Brad Fritsch,81,"15' 2""",757.4169999999999,50,-6
30,T30,T30,Billy Horschel,96,"15' 2""",1063.25,70,-25
31,T30,T30,Doug LaBelle II,72,"15' 2""",727.1669999999999,48,-16
32,33,33,Steve Stricker,51,"15' 3""",655.5830000000001,43,-17
33,34,34,Ben Kohles,75,"15' 4""",841.1669999999999,55,-9
34,35,35,Rickie Fowler,75,"15' 5""",849.5830000000001,55,-7
35,T36,T36,Ricky Barnes,74,"15' 6""",822.8330000000001,53,-4
36,T36,T36,Adam Scott,61,"15' 6""",402.333,26,-10
37,T38,T38,Chad Campbell,78,"15' 7""",810.4169999999999,52,-7
38,T38,T38,Jin Park,52,"15' 7""",483.333,31,-4
39,T40,T40,Rod Pampling,46,"15' 8""",563.4169999999999,36,-3
40,T40,T40,Vaughn Taylor,50,"15' 8""",782.9169999999999,50,-7
41,42,42,Steve LeBrun,66,"15' 9""",770.5830000000001,49,-9
