,Approaches_from_75-100_yards_Rgh_RANK THIS WEEK,Approaches_from_75-100_yards_Rgh_RANK LAST WEEK,Approaches_from_75-100_yards_Rgh_PLAYER NAME,Approaches_from_75-100_yards_Rgh_ROUNDS,Approaches_from_75-100_yards_Rgh_AVG,Approaches_from_75-100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_Rgh_# OF ATTEMPTS,Approaches_from_75-100_yards_Rgh_RELATIVE TO PAR
0,1,1,Justin Hicks,79,"11' 7""",115.833,10,-4
1,2,2,George McNeill,68,"12' 3""",73.333,6,-3
2,3,3,Charlie Wi,75,"13' 6""",134.75,10,+1
3,4,4,Ryan Moore,72,"14' 1""",225.083,16,E
4,5,5,Michael Bradley,56,"14' 6""",130.583,9,-2
5,6,6,David Toms,49,"14' 7""",87.583,6,-1
6,7,7,Brian Davis,91,"15' 0""",300.25,20,-2
7,T8,T8,Justin Rose,62,"15' 3""",106.5,7,-2
8,T8,T8,Mike Weir,60,"15' 3""",197.917,13,-1
9,10,10,Ernie Els,63,"15' 4""",45.917,3,+1
10,T11,T11,Cameron Percy,68,"16' 0""",96.083,6,+3
11,T11,T11,Scott Piercy,78,"16' 0""",175.917,11,+6
12,T13,T13,Colt Knost,69,"16' 3""",211.25,13,E
13,T13,T13,David Mathis,71,"16' 3""",179.0,11,E
14,T15,T15,Graham DeLaet,94,"16' 8""",183.083,11,-2
15,T15,T15,Brandt Jobe,62,"16' 8""",66.667,4,+3
16,17,17,John Huh,88,"16' 11""",270.5,16,-1
17,18,18,Ian Poulter,59,"17' 4""",207.833,12,+1
18,19,19,Morgan Hoffmann,64,"17' 5""",331.5,19,E
19,20,20,Martin Kaymer,61,"17' 6""",70.0,4,-2
20,21,21,Tag Ridings,69,"17' 7""",263.75,15,+2
21,22,22,Hunter Mahan,91,"17' 8""",212.0,12,-2
22,23,23,Camilo Villegas,79,"17' 9""",142.167,8,+1
23,24,24,Jordan Spieth,82,"17' 10""",356.667,20,-4
24,25,25,Luke Guthrie,82,"18' 2""",363.667,20,-5
25,26,26,Charl Schwartzel,69,"18' 4""",128.583,7,-4
26,27,27,Scott Langley,79,"18' 5""",129.167,7,-1
27,T28,T28,Brad Fritsch,81,"18' 8""",242.25,13,+2
28,T28,T28,Aaron Watkins,46,"18' 8""",93.417,5,+1
29,30,30,Trevor Immelman,73,"18' 9""",299.83299999999997,16,+4
30,31,31,Brian Harman,89,"18' 10""",357.667,19,-2
31,32,32,Gary Woodland,94,"19' 0""",322.5,17,+3
32,T33,T33,Ken Duke,87,"19' 2""",210.417,11,-1
33,T33,T33,Tim Herron,45,"19' 2""",115.0,6,E
34,T33,T33,Nicholas Thompson,99,"19' 2""",403.083,21,+2
35,36,36,Adam Scott,61,"19' 4""",77.417,4,E
36,37,37,Roberto Castro,97,"19' 6""",350.667,18,+1
37,T38,T38,Dustin Johnson,71,"19' 9""",276.5,14,E
38,T38,T38,D.A. Points,87,"19' 9""",157.917,8,-1
39,40,40,Ángel Cabrera,73,"19' 10""",317.0,16,E
40,T41,T41,Scott Gardiner,61,"19' 11""",457.833,23,+1
41,T41,T41,David Hearn,88,"19' 11""",379.0,19,-2
42,43,43,Lee Williams,62,"20' 0""",220.0,11,+1
43,44,44,Bryce Molder,82,"20' 1""",240.75,12,+2
44,45,45,Jin Park,52,"20' 2""",201.333,10,-1
45,46,46,Steve LeBrun,66,"20' 5""",245.083,12,-1
