,Approaches_50-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-125_yards-Rgh_RTP_PLAYER NAME,Approaches_50-125_yards-Rgh_RTP_ROUNDS,Approaches_50-125_yards-Rgh_RTP_AVG RTP
0,1,1,Tiger Woods,61,-.250
1,2,2,Ryo Ishikawa,72,-.149
2,3,3,Freddie Jacobson,63,-.140
3,T4,T4,Chris Kirk,89,-.116
4,T4,T4,Chris Stroud,88,-.116
5,6,6,Scott Langley,79,-.100
6,7,7,Charl Schwartzel,69,-.091
7,8,8,Justin Leonard,86,-.075
8,9,9,K.J. Choi,85,-.065
9,10,10,Cameron Tringale,80,-.061
10,11,11,Rickie Fowler,75,-.056
11,12,12,David Toms,49,-.048
12,13,13,Stephen Ames,49,-.043
13,T14,T14,Jordan Spieth,82,-.042
14,T14,T14,Daniel Summerhays,83,-.042
15,16,16,John Merrick,79,-.038
16,17,17,Luke Guthrie,82,-.036
17,18,18,Lee Williams,62,-.031
18,19,19,Kevin Stadler,83,-.030
19,20,20,Bob Estes,66,-.029
20,21,21,Russell Henley,80,-.024
21,T22,T22,Stewart Cink,71,-.023
22,T22,T22,Graham DeLaet,94,-.023
23,24,24,Marc Leishman,77,-.020
24,25,25,Charley Hoffman,84,-.018
25,26,26,Phil Mickelson,78,-.017
26,T27,T27,Sangmoon Bae,83,E
27,T27,T27,Michael Bradley,56,E
28,T27,T27,Luke Donald,60,E
29,T27,T27,Jason Dufner,78,E
30,T27,T27,Tim Herron,45,E
31,T27,T27,Justin Hicks,79,E
32,T27,T27,D.H. Lee,65,E
33,T27,T27,Shawn Stefani,63,E
34,T27,T27,Henrik Stenson,65,E
35,T27,T27,Steve Stricker,51,E
36,T27,T27,Casey Wittenberg,72,E
37,38,38,Bill Haas,85,+.016
38,T39,T39,Roberto Castro,97,+.017
39,T39,T39,Morgan Hoffmann,64,+.017
40,41,41,Matt Jones,83,+.018
41,42,42,James Driscoll,76,+.022
42,T43,T43,Martin Flores,83,+.024
43,T43,T43,Robert Garrigus,69,+.024
44,T45,T45,Jim Herman,59,+.026
45,T45,T45,Patrick Reed,83,+.026
46,T45,T45,Brandt Snedeker,79,+.026
47,T48,T48,Jin Park,52,+.029
48,T48,T48,Charlie Wi,75,+.029
49,T50,T50,Brian Davis,91,+.031
50,T50,T50,Seung-Yul Noh,71,+.031
51,T52,T52,Jason Day,86,+.033
52,T52,T52,Ian Poulter,59,+.033
53,54,54,Luke List,65,+.034
54,55,55,Sergio Garcia,65,+.043
55,56,56,Rory Sabbatini,86,+.046
56,57,57,Matt Every,89,+.047
57,58,58,Geoff Ogilvy,57,+.049
58,T59,T59,Eric Meierdierks,48,+.053
59,T59,T59,Chez Reavie,72,+.053
60,T59,T59,Josh Teater,86,+.053
61,T62,T62,Camilo Villegas,79,+.054
62,T62,T62,Bubba Watson,76,+.054
63,64,64,Dustin Johnson,71,+.056
64,65,65,"Ted Potter, Jr.",65,+.058
65,66,66,Justin Rose,62,+.061
66,T67,T67,Greg Chalmers,77,+.063
67,T67,T67,David Lynn,70,+.063
68,T67,T67,John Rollins,77,+.063
69,70,70,Ernie Els,63,+.065
70,71,71,Jeff Overton,78,+.068
71,72,72,Fabián Gómez,65,+.070
72,73,73,Justin Bolli,59,+.071
73,74,74,Vaughn Taylor,50,+.074
74,T75,T75,David Lingmerth,68,+.077
75,T75,T75,Pat Perez,69,+.077
76,77,77,Boo Weekley,100,+.078
77,T78,T78,Nicolas Colsaerts,50,+.082
78,T78,T78,Dicky Pride,71,+.082
79,80,80,Mark Wilson,56,+.083
80,T81,T81,Scott Gardiner,61,+.085
81,T81,T81,Richard Lee,81,+.085
82,T81,T81,Mike Weir,60,+.085
83,84,84,Matt Kuchar,93,+.088
84,85,85,Gary Woodland,94,+.090
85,86,86,Rod Pampling,46,+.091
86,T87,T87,Bo Van Pelt,72,+.094
87,T87,T87,Johnson Wagner,64,+.094
88,T89,T89,Stuart Appleby,88,+.098
89,T89,T89,Lucas Glover,65,+.098
90,91,91,Nicholas Thompson,99,+.099
91,92,92,Ken Duke,87,+.100
92,T93,T93,Webb Simpson,92,+.102
93,T93,T93,Nick Watney,88,+.102
94,T95,T95,Scott Brown,65,+.103
95,T95,T95,Ben Crane,62,+.103
96,T95,T95,Ryan Moore,72,+.103
97,98,98,Bud Cauley,67,+.111
98,99,99,Brendan Steele,86,+.113
99,100,100,Adam Scott,61,+.115
100,101,101,Peter Hanson,45,+.118
101,102,102,Lee Westwood,70,+.121
102,T103,T103,Ricky Barnes,74,+.122
103,T103,T103,Hunter Mahan,91,+.122
104,105,105,Jason Kokrak,78,+.123
105,106,106,Andres Romero,63,+.125
106,107,107,Jerry Kelly,75,+.128
107,108,108,Troy Matteson,68,+.130
108,T109,T109,Martin Kaymer,61,+.133
109,T109,T109,Ryan Palmer,79,+.133
110,111,111,Carl Pettersson,82,+.134
111,T112,T112,Charlie Beljan,62,+.135
112,T112,T112,Steven Bowditch,67,+.135
113,T112,T112,Ángel Cabrera,73,+.135
114,T115,T115,Brian Gay,79,+.136
115,T115,T115,Doug LaBelle II,72,+.136
116,117,117,Colt Knost,69,+.140
117,118,118,Jimmy Walker,84,+.141
118,119,119,Jonas Blixt,76,+.143
119,120,120,Scott Stallings,79,+.145
120,121,121,Jeff Maggert,63,+.146
121,T122,T122,Kevin Chappell,80,+.148
122,T122,T122,Graeme McDowell,53,+.148
123,T122,T122,Andrew Svoboda,46,+.148
124,125,125,Bryce Molder,82,+.149
125,126,126,Ben Kohles,75,+.150
126,T127,T127,Jason Bohn,70,+.152
127,T127,T127,Trevor Immelman,73,+.152
128,129,129,Scott Piercy,78,+.154
129,T130,T130,Chad Campbell,78,+.156
130,T130,T130,Tag Ridings,69,+.156
131,132,132,David Hearn,88,+.158
132,T133,T133,Derek Ernst,58,+.163
133,T133,T133,Bobby Gates,49,+.163
134,T133,T133,D.A. Points,87,+.163
135,T133,T133,John Senden,79,+.163
136,T137,T137,Aaron Baddeley,68,+.167
137,T137,T137,Will Claxton,67,+.167
138,T137,T137,Harris English,95,+.167
139,T137,T137,Tommy Gainey,84,+.167
140,T137,T137,John Huh,88,+.167
141,T137,T137,Rory McIlroy,56,+.167
142,143,143,Brian Harman,89,+.169
143,144,144,James Hahn,78,+.170
144,145,145,Billy Horschel,96,+.176
145,146,146,Brian Stuard,78,+.180
146,147,147,Brandt Jobe,62,+.185
147,148,148,Steve LeBrun,66,+.188
148,149,149,George McNeill,68,+.189
149,150,150,Jim Furyk,80,+.194
150,151,151,Martin Laird,68,+.195
151,152,152,Charles Howell III,87,+.197
152,153,153,J.J. Henry,83,+.200
153,154,154,Tom Gillis,69,+.203
154,155,155,Greg Owen,73,+.204
155,156,156,Robert Karlsson,56,+.207
156,T157,T157,Henrik Norlander,70,+.208
157,T157,T157,Cameron Percy,68,+.208
158,159,159,Erik Compton,74,+.220
159,160,160,Kyle Stanley,71,+.230
160,161,161,Padraig Harrington,52,+.233
161,162,162,Zach Johnson,84,+.239
162,T163,T163,Brad Fritsch,81,+.250
163,T163,T163,Aaron Watkins,46,+.250
164,165,165,Vijay Singh,61,+.257
165,166,166,Keegan Bradley,88,+.262
166,167,167,Ben Curtis,59,+.268
167,168,168,Tim Clark,64,+.273
168,169,169,David Mathis,71,+.277
169,170,170,Brendon de Jonge,110,+.281
170,171,171,William McGirt,75,+.288
171,172,172,Kevin Streelman,86,+.293
172,173,173,Michael Thompson,66,+.300
173,174,174,D.J. Trahan,48,+.306
174,T175,T175,Alistair Presnell,59,+.326
175,T175,T175,Robert Streb,75,+.326
176,177,177,Darron Stiles,51,+.385
177,178,178,Robert Allenby,58,+.400
178,179,179,Sean O'Hair,56,+.412
179,180,180,Y.E. Yang,56,+.480
