,Approaches_from_150-175_yards_RANK THIS WEEK,Approaches_from_150-175_yards_RANK LAST WEEK,Approaches_from_150-175_yards_PLAYER NAME,Approaches_from_150-175_yards_ROUNDS,Approaches_from_150-175_yards_AVG,Approaches_from_150-175_yards_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_# OF ATTEMPTS,Approaches_from_150-175_yards_RELATIVE TO PAR
0,1,1,Tiger Woods,61,"22' 1""",2890.833,131,-23
1,2,2,Vijay Singh,61,"23' 6""",3247.417,138,-2
2,3,3,Phil Mickelson,78,"23' 7""",3416.333,145,-15
3,4,4,Bud Cauley,67,"23' 9""",3565.25,150,-3
4,5,5,Jeff Maggert,63,"24' 0""",4317.75,180,-10
5,6,6,Chez Reavie,72,"24' 1""",5108.083,212,-27
6,7,7,Rory McIlroy,56,"24' 2""",2491.5,103,-12
7,T8,T8,Chris Kirk,89,"24' 3""",5553.0,229,-28
8,T8,T8,Pat Perez,69,"24' 3""",4624.0,191,-9
9,10,10,Peter Hanson,45,"24' 5""",2000.5829999999999,82,-5
10,T11,T11,David Hearn,88,"24' 6""",5251.8330000000005,214,-25
11,T11,T11,Kevin Stadler,83,"24' 6""",5019.75,205,-18
12,13,13,Nick Watney,88,"24' 7""",4652.75,189,-19
13,14,14,John Rollins,77,"24' 9""",4771.667,193,-11
14,15,15,Scott Stallings,79,"24' 10""",4275.25,172,-2
15,16,16,Charl Schwartzel,69,"24' 11""",4188.5,168,-20
16,17,17,Jason Dufner,78,"25' 1""",3511.25,140,-10
17,T18,T18,Ricky Barnes,74,"25' 2""",4559.333,181,-10
18,T18,T18,Bob Estes,66,"25' 2""",4755.5,189,-22
19,T18,T18,Ryan Moore,72,"25' 2""",4323.167,172,-10
20,T21,T21,Tim Clark,64,"25' 3""",3388.167,134,-5
21,T21,T21,Brad Fritsch,81,"25' 3""",5052.417,200,-9
22,T21,T21,Rory Sabbatini,86,"25' 3""",5176.083,205,-18
23,T21,T21,Vaughn Taylor,50,"25' 3""",2525.417,100,-2
24,T21,T21,Lee Westwood,70,"25' 3""",3565.333,141,-5
